match,PSW,win0,confidence0,date,
24489,5.62,0,0.930853762,10/5/2017,-1
27603,1.6,1,0.930827263,2/25/2019,0.6
25382,1.44,1,0.930814659,4/3/2018,0.44
24527,1.56,1,0.930811312,10/10/2017,0.56
27632,1.35,1,0.930730567,3/6/2019,0.35
35516,1.81,1,0.930724112,1/3/2023,0.81
30181,2.72,0,0.930721014,8/11/2020,-1
24242,2.82,0,0.930712154,9/13/2017,-1
33683,2.89,0,0.93070212,3/13/2022,-1
34094,1.31,1,0.930676251,5/17/2022,0.31
25646,1.27,1,0.93067569,5/6/2018,0.27
23361,4.1,0,0.930607038,5/29/2017,-1
34172,3.07,0,0.930605097,5/24/2022,-1
23198,3.73,0,0.930586176,5/9/2017,-1
34949,1.35,1,0.930569991,8/22/2022,0.35
29844,1.04,1,0.930486892,1/22/2020,0.04
26300,1.27,1,0.930427315,7/24/2018,0.27
25111,1.15,1,0.930412688,2/21/2018,0.15
27173,2.4,0,0.930360796,12/31/2018,-1
23363,3.49,0,0.930335651,5/29/2017,-1
32370,1.33,1,0.930314931,8/2/2021,0.33
25741,1.11,1,0.930281765,5/20/2018,0.11
26650,1.28,1,0.930237383,9/1/2018,0.28
32269,1.24,1,0.930211773,7/15/2021,0.24
33932,1.43,1,0.930162822,4/21/2022,0.43
25822,1.1,1,0.930140762,5/28/2018,0.1
25138,1.32,1,0.930140666,2/27/2018,0.32
34664,1.49,1,0.93010653,7/19/2022,0.49
27711,1.33,1,0.929997834,3/12/2019,0.33
25133,3.54,0,0.92998171,2/26/2018,-1
25230,1.09,1,0.929981217,3/11/2018,0.09
26183,1.07,1,0.929979293,7/5/2018,0.07
34383,1.23,1,0.92995612,6/19/2022,0.23
22442,3.71,0,0.929913418,1/21/2017,-1
33390,1.22,1,0.929912846,1/23/2022,0.22
23085,1.23,1,0.929886105,4/29/2017,0.23
22313,1.51,1,0.92988402,1/10/2017,0.51
30989,4.21,0,0.929877873,2/13/2021,-1
25196,3.93,0,0.92987667,3/9/2018,-1
31077,2.78,0,0.929876563,2/25/2021,-1
29660,1.2,1,0.929844107,1/7/2020,0.2
22449,3.43,0,0.929825247,1/22/2017,-1
33201,1.15,1,0.929817567,1/7/2022,0.15
33781,1.37,1,0.929771982,3/27/2022,0.37
32999,1.25,1,0.92975196,10/21/2021,0.25
33038,2.3,0,0.929748191,10/26/2021,-1
34263,1.26,1,0.929737233,6/7/2022,0.26
27787,3.16,0,0.929653874,3/23/2019,-1
22962,1.26,1,0.929644096,4/8/2017,0.26
28461,1.38,1,0.92963012,6/17/2019,0.38
27827,2.29,0,0.929615747,4/1/2019,-1
26678,1.22,1,0.929611924,9/10/2018,0.22
31631,1.34,1,0.929582016,5/11/2021,0.34
32598,1.32,1,0.929564666,8/31/2021,0.32
24111,1.33,1,0.929515609,8/29/2017,0.33
26839,1.2,1,0.929512157,9/24/2018,0.2
30742,1.38,1,0.929484349,1/30/2021,0.38
22513,3.62,0,0.929470905,2/4/2017,-1
29304,2.03,1,0.929379028,9/19/2019,1.03
25957,6.24,0,0.929366098,6/12/2018,-1
30837,1.17,1,0.929355292,2/3/2021,0.17
34564,1.53,1,0.929333983,7/2/2022,0.53
31545,1.32,1,0.929305946,4/23/2021,0.32
25672,1.56,1,0.929274494,5/9/2018,0.56
30304,1.1,1,0.929256729,9/1/2020,0.1
23424,1.08,1,0.929255041,6/1/2017,0.08
25855,3.08,0,0.929244263,5/29/2018,-1
34084,1.04,1,0.929216971,5/16/2022,0.04
23556,1.61,1,0.929184226,6/21/2017,0.61
32348,1.13,1,0.929176023,7/22/2021,0.13
27146,3.05,0,0.92910754,11/2/2018,-1
24557,1.43,1,0.929107176,10/12/2017,0.43
32014,1.26,1,0.929089286,6/22/2021,0.26
25057,1.38,1,0.929067718,2/14/2018,0.38
32426,1.24,1,0.929032416,8/11/2021,0.24
27582,1.33,1,0.929012456,2/21/2019,0.33
28372,1.11,1,0.929006234,5/31/2019,0.11
31948,3.85,0,0.928999406,6/14/2021,-1
22686,3.7,0,0.928975877,3/3/2017,-1
23214,1.62,1,0.928973694,5/13/2017,0.62
24664,2.66,0,0.928973635,10/27/2017,-1
22248,1.17,1,0.928939099,1/4/2017,0.17
33308,1.03,1,0.92892856,1/17/2022,0.03
29108,4.62,0,0.928925381,8/29/2019,-1
30666,4.37,0,0.928891382,10/21/2020,-1
26254,2.75,0,0.928848696,7/18/2018,-1
22285,1.7,1,0.928826656,1/9/2017,0.7
33427,4.74,0,0.928820585,2/9/2022,-1
25953,1.56,1,0.928792687,6/12/2018,0.56
22342,1.07,1,0.928790281,1/16/2017,0.07
26857,1.4,1,0.928782254,9/24/2018,0.4
27873,1.61,1,0.928780332,4/3/2019,0.61
33472,1.07,1,0.928765217,2/20/2022,0.07
26302,1.43,1,0.928742364,7/24/2018,0.43
28003,1.38,1,0.928717397,4/25/2019,0.38
23022,2.65,0,0.928627535,4/14/2017,-1
33132,4.07,0,0.928625131,1/4/2022,-1
27932,1.14,1,0.928613645,4/9/2019,0.14
26067,1.49,1,0.928609101,6/25/2018,0.49
28821,1.56,1,0.928597211,7/27/2019,0.56
33523,1.74,1,0.928588519,2/23/2022,0.74
27951,1.9,1,0.92858075,4/11/2019,0.9
32985,1.29,1,0.928573849,10/19/2021,0.29
27806,1.42,1,0.928544846,3/25/2019,0.42
31598,1.06,1,0.928522971,5/2/2021,0.06
24399,1.32,1,0.92851177,9/26/2017,0.32
34157,1.42,1,0.92848806,5/23/2022,0.42
31204,1.4,1,0.92847505,3/10/2021,0.4
25122,1.72,1,0.928440797,2/23/2018,0.72
35267,2.26,0,0.928403435,9/27/2022,-1
22818,1.18,1,0.928352603,3/23/2017,0.18
32889,1.34,1,0.928350149,10/7/2021,0.34
24300,3.5,0,0.928341084,9/19/2017,-1
29956,1.78,1,0.928328815,2/15/2020,0.78
34817,2.99,0,0.928325678,8/5/2022,-1
29670,1.57,1,0.928322034,1/7/2020,0.57
30898,3.03,0,0.928278447,2/8/2021,-1
31525,1.08,1,0.928277914,4/21/2021,0.08
26148,12.23,0,0.928228684,7/3/2018,-1
27093,4.12,0,0.928194863,10/17/2018,-1
31764,1.53,1,0.92818083,5/28/2021,0.53
31997,1.07,1,0.92818009,6/20/2021,0.07
27065,1.28,1,0.92814003,10/15/2018,0.28
35918,1.5,1,0.928139301,2/21/2023,0.5
35231,1.1,1,0.928135603,9/22/2022,0.1
26408,1.38,1,0.928130136,8/6/2018,0.38
28701,1.45,1,0.928127977,7/11/2019,0.45
31620,1.41,1,0.928085604,5/10/2021,0.41
28816,1.09,1,0.928053622,7/26/2019,0.09
34252,1.09,1,0.928030855,6/2/2022,0.09
32095,1.31,1,0.928004639,6/29/2021,0.31
34302,1.14,1,0.927952547,6/9/2022,0.14
29163,1.25,1,0.927817215,9/9/2019,0.25
26232,1.44,1,0.927803386,7/16/2018,0.44
24402,1.36,1,0.927763179,9/26/2017,0.36
23039,1.56,1,0.927760893,4/25/2017,0.56
30812,1.32,1,0.927715548,2/2/2021,0.32
35527,2.88,0,0.927708346,1/4/2023,-1
32568,1.28,1,0.927690473,8/28/2021,0.28
30705,3.38,0,0.927664926,1/7/2021,-1
32083,1.59,1,0.927663381,6/29/2021,0.59
32139,1.54,1,0.927658217,6/30/2021,0.54
