match,PSW,win0,confidence0,date
27685,2.15,0,1.3560562290464127,2017-05-02
37346,2.26,1,1.355621586356844,2022-05-04
32089,2.06,1,1.3555946353077888,2019-09-03
39015,1.93,1,1.3550467703342437,2023-01-12
29442,1.94,0,1.3548257844788683,2018-01-12
37175,2.14,1,1.3547819325327872,2022-04-14
39333,1.72,0,1.3544892579317094,2023-02-20
33407,1.53,0,1.354309006214142,2020-09-28
32143,1.89,1,1.3537840712070464,2019-09-20
38261,2.22,1,1.3536403745412828,2022-08-18
31860,2.24,1,1.3529012298583987,2019-08-09
35962,2.19,1,1.3525311813354493,2021-09-30
28519,1.78,1,1.3524673105989182,2017-08-01
38222,1.99,1,1.351410784295627,2022-08-14
38947,1.78,1,1.3513503290925706,2023-01-04
33076,1.87,1,1.3512321369562834,2020-02-29
31309,2.24,1,1.3510785420735678,2019-06-17
31812,2.27,1,1.3509528212994337,2019-08-04
33978,1.99,0,1.3508743776593888,2021-02-08
30792,1.75,0,1.350642693042755,2019-04-15
37013,2.23,1,1.3506412535905836,2022-03-25
34387,1.88,1,1.3504930887903488,2021-03-24
29180,2.04,1,1.350190017904554,2017-10-22
30270,1.84,1,1.3495974070685253,2019-02-11
39234,1.87,0,1.349254460334778,2023-02-12
37703,1.93,1,1.3488972930113474,2022-06-16
35316,1.67,0,1.3487503504753113,2021-07-03
38994,1.6,0,1.3486336415154592,2023-01-10
37198,2.31,1,1.3483211062848568,2022-04-19
31551,1.92,0,1.3482434326410295,2019-07-15
31131,1.79,0,1.3482300722599028,2019-05-26
29268,2.07,1,1.3478822028636932,2017-11-01
30846,2.24,1,1.3475593872070313,2019-04-23
31252,1.83,1,1.3475209906697276,2019-06-10
32296,1.75,0,1.3467738115787506,2019-10-08
33751,2.01,0,1.34649233681815,2020-11-08
38224,2.13,1,1.3464458568692208,2022-08-15
27285,1.84,0,1.3464274768829347,2017-03-09
38024,1.97,1,1.3460168451070786,2022-07-25
30782,2.54,1,1.345824806392193,2019-04-15
26773,2.07,1,1.3453718805313108,2017-01-09
31384,2.18,1,1.344724951684475,2019-06-25
36957,2.06,0,1.3446325804506032,2022-03-15
31240,2.06,1,1.3440736142794292,2019-06-03
28808,1.88,0,1.3440368266105651,2017-08-30
34223,1.76,0,1.3438131216168403,2021-03-06
38453,1.81,0,1.3436335107684134,2022-09-19
38036,1.95,1,1.3433614388108253,2022-07-26
29142,1.67,0,1.3433384447544812,2017-10-18
31442,1.91,1,1.342986883861678,2019-07-01
37518,1.81,0,1.342599000185728,2022-05-24
30267,1.67,0,1.3424255418777462,2019-02-11
36185,2.08,1,1.3422055085500084,2021-10-31
29828,1.91,0,1.3422044353825704,2018-02-26
31039,1.73,0,1.342041408220927,2019-05-14
28415,1.87,0,1.3418215143680574,2017-07-24
28404,1.94,0,1.3413362208008763,2017-07-23
35261,1.85,0,1.341276791862079,2021-06-30
31636,1.88,1,1.3404282011304585,2019-07-22
28154,1.94,1,1.3399140489101409,2017-06-26
31697,1.8,0,1.3398797743022441,2019-07-26
34774,1.69,0,1.339345285445452,2021-05-09
26944,1.67,0,1.3393102240065733,2017-02-06
34843,1.85,1,1.3388323225080971,2021-05-18
33572,1.93,0,1.3384753794755255,2020-10-16
31647,1.73,0,1.337729999959469,2019-07-23
31443,2.26,1,1.3376576931774615,2019-07-01
38963,1.76,1,1.3368165438515798,2023-01-06
33375,2.34,0,1.3363721323013305,2020-09-27
31491,2.01,0,1.3359677204489706,2019-07-03
26952,1.63,0,1.3357035756111144,2017-02-07
30023,1.74,1,1.3353253386701858,2019-01-08
29435,2.36,1,1.3352186423540116,2018-01-11
26683,1.79,0,1.3350165266990663,2017-01-02
37537,1.67,0,1.334822192415595,2022-05-24
31639,1.98,1,1.3348191440105437,2019-07-22
28853,2.05,1,1.334800749272108,2017-09-02
29602,1.71,0,1.334432914853096,2018-02-07
38344,1.72,0,1.333313391804695,2022-08-29
33644,1.66,1,1.3331814192022597,2020-10-26
39256,1.7,0,1.333001667499542,2023-02-14
29233,2.12,1,1.3329236459732057,2017-10-27
29661,1.94,1,1.3320500887433686,2018-02-12
39144,2.17,1,1.3319683915972709,2023-01-23
29213,1.7,0,1.3315082728862764,2017-10-25
38056,1.85,1,1.3312970465421679,2022-07-27
28268,1.68,0,1.3306827199459075,2017-07-05
29674,2.33,1,1.3304006672650575,2018-02-13
35228,2.22,1,1.3303604140877725,2021-06-29
34256,1.79,0,1.3302622146904468,2021-03-09
38536,1.96,1,1.3302177352905273,2022-09-28
36370,1.79,0,1.3297401125729085,2022-01-12
35014,1.77,0,1.3297079050540925,2021-06-02
34833,1.76,0,1.329634219765663,2021-05-17
36136,1.71,0,1.329625390470028,2021-10-26
35881,1.9,1,1.3288617295878276,2021-09-21
36723,1.84,0,1.328848500549793,2022-02-15
37731,1.63,0,1.3286704659461976,2022-06-20
34807,1.76,1,1.3285726118087768,2021-05-12
32650,1.81,1,1.3274863730158124,2020-01-21
36507,1.76,0,1.3274490749835968,2022-01-24
27201,1.99,0,1.3266820698976516,2017-02-27
38841,1.68,0,1.3264999812841414,2022-10-29
38950,2.3,1,1.3263561689853667,2023-01-04
38018,2.23,0,1.325914978299822,2022-07-25
28194,1.97,1,1.3258404191902706,2017-06-30
27497,1.75,1,1.3258368968963623,2017-04-12
35019,2.0,1,1.3256648302078247,2021-06-03
33792,1.88,0,1.325213363170624,2020-11-21
33402,1.77,0,1.3248961663246157,2020-09-28
36806,1.75,0,1.3248662643134597,2022-02-22
32759,1.65,1,1.324670957667487,2020-02-04
32897,1.62,0,1.3246574353426697,2020-02-16
31664,1.86,0,1.3244772070646285,2019-07-24
36159,2.08,1,1.3238685202598572,2021-10-27
31822,1.94,0,1.3235869059562682,2019-08-05
32056,2.14,1,1.3234630715847016,2019-08-29
32086,2.11,1,1.3230089833736418,2019-09-02
27802,1.8,0,1.3228318156599999,2017-05-15
37389,2.2,1,1.3224795937538147,2022-05-10
33868,1.76,0,1.3222913156236922,2021-02-01
38103,2.24,1,1.3218094654083252,2022-08-02
35521,2.17,0,1.3213605972698754,2021-07-28
31089,1.83,0,1.321281707763672,2019-05-21
32425,1.71,0,1.3209332630038262,2019-10-23
28514,1.81,1,1.3208150324651171,2017-08-01
35013,1.72,0,1.320787763223052,2021-06-02
32496,1.9,0,1.3205495675404866,2019-10-30
37756,2.13,0,1.32028831243515,2022-06-22
29249,1.78,0,1.319861305952072,2017-10-30
29593,1.69,0,1.319721638560295,2018-02-06
38526,1.74,0,1.3196049571037294,2022-09-27
33592,2.34,1,1.319297647923231,2020-10-19
34030,2.39,0,1.3188785284757614,2021-02-10
28091,2.16,1,1.3182965984344484,2017-06-19
31264,2.17,1,1.318287242874503,2019-06-11
29091,1.88,1,1.318241000175476,2017-10-12
28888,1.65,0,1.3180272687971593,2017-09-19
36629,1.76,1,1.317350240434919,2022-02-08
33720,2.22,1,1.3171191850304604,2020-11-03
38814,1.91,1,1.3170061082839968,2022-10-26
38457,1.69,0,1.316891108751297,2022-09-20
27487,1.94,1,1.3168225991725921,2017-04-12
28792,1.81,0,1.316543928384781,2017-08-30
30646,1.76,1,1.3163257762363976,2019-03-21
38636,2.32,1,1.3161632919311523,2022-10-07
32870,1.91,1,1.3161491914306365,2020-02-13
38129,2.1,0,1.315917897224426,2022-08-03
34001,1.81,0,1.3159080439805986,2021-02-09
39328,1.9,0,1.315801043510437,2023-02-20
28997,1.81,0,1.3157544136047363,2017-10-02
30037,1.56,0,1.3149746547142667,2019-01-09
34577,2.06,0,1.3149083265236448,2021-04-15
27798,1.92,1,1.3147518539428709,2017-05-15
29369,2.11,1,1.3146267305016517,2018-01-04
31262,2.05,1,1.3145779740810393,2019-06-11
38072,1.95,0,1.313938750326633,2022-07-28
28192,1.9,0,1.3137099570035933,2017-06-29
26934,1.74,0,1.3135631024837493,2017-01-24
34612,2.37,1,1.3134494762122633,2021-04-20
32046,2.03,0,1.3132409354050953,2019-08-29
28603,2.13,1,1.313140620291233,2017-08-07
27998,2.07,0,1.3131388807296756,2017-06-02
32974,1.67,0,1.3129645279049873,2020-02-21
36122,2.27,1,1.31255511512359,2021-10-23
36078,2.09,1,1.3123176738619804,2021-10-18
37098,2.0,0,1.3119718102046423,2022-04-06
32900,1.73,0,1.3116646881898244,2020-02-16
32816,1.72,0,1.3114572938680649,2020-02-10
33596,1.78,1,1.3110344710946082,2020-10-20
38254,1.92,1,1.3105250644683837,2022-08-17
27202,1.71,0,1.3105040062218904,2017-02-27
29439,2.2,1,1.3104227995872497,2018-01-11
38908,2.41,1,1.3099749991297722,2022-11-17
38917,1.58,1,1.3096078842026846,2023-01-02
31643,2.04,0,1.3095744929143365,2019-07-23
32571,1.94,0,1.3094700163602826,2020-01-14
38346,1.68,1,1.3092629528045656,2022-08-29
36990,1.73,0,1.3091801476478577,2022-03-24
35485,1.88,1,1.3091201648712159,2021-07-24
36342,2.02,0,1.3085846513509751,2022-01-10
31963,1.85,0,1.3085672106061665,2019-08-23
26764,1.76,1,1.3083781010763984,2017-01-09
37971,2.05,1,1.3081155454119044,2022-07-19
30758,1.77,0,1.3080996495485309,2019-04-11
27648,2.17,1,1.3080635006229084,2017-04-28
33105,2.07,0,1.3080208021402362,2020-08-24
33705,1.84,1,1.3077522412935894,2020-11-02
32920,2.1,0,1.3075867088351931,2020-02-18
32221,2.18,1,1.3071967744827273,2019-10-01
34518,1.8,0,1.3071538996696472,2021-04-08
31784,2.27,1,1.3070143181085587,2019-08-01
37029,2.48,1,1.3069597144126892,2022-03-26
39089,2.17,0,1.306691217025121,2023-01-18
34704,1.63,0,1.3065986147522926,2021-04-30
30670,1.93,1,1.3063249788184959,2019-03-23
28294,2.04,1,1.3063200960159302,2017-07-06
31594,2.6,1,1.3061416053771973,2019-07-17
33667,1.68,0,1.306041390299797,2020-10-28
29766,1.8,0,1.30601159080863,2018-02-20
30242,1.8,0,1.3059915997087954,2019-02-08
34156,1.96,1,1.305835670232773,2021-02-26
34088,1.83,1,1.305706989680018,2021-02-21
36605,2.01,0,1.3055421549933297,2022-02-07
34462,1.78,0,1.3054890543222428,2021-03-29
31487,2.24,1,1.3054678463935852,2019-07-03
35848,1.74,0,1.3047613255679607,2021-09-04
35512,2.08,0,1.304754907659122,2021-07-27
29866,2.16,1,1.3045610189437866,2018-02-28
26847,1.94,0,1.3042730273803074,2017-01-17
29718,1.72,0,1.303950604626111,2018-02-16
37196,1.94,0,1.3038779750466345,2022-04-18
39171,1.76,0,1.3037684813141823,2023-02-07
38659,2.3,1,1.3035798132419587,2022-10-11
37670,1.84,0,1.3035226817131043,2022-06-14
27737,1.72,0,1.3030443526804447,2017-05-07
37197,2.01,0,1.3027038019895554,2022-04-19
31329,1.64,0,1.3026813549995424,2019-06-19
36988,1.98,1,1.3024583762884139,2022-03-23
36519,1.88,1,1.3023170021602086,2022-01-31
36920,1.9,1,1.3021467874447505,2022-03-12
30029,2.12,1,1.3016263858477275,2019-01-09
31816,1.94,0,1.3015748542547225,2019-08-05
34508,1.79,0,1.301533763607343,2021-04-07
35192,2.15,1,1.301019476354122,2021-06-24
33121,2.0,0,1.3008837780782154,2020-08-25
38755,1.78,1,1.3008320304325647,2022-10-20
33386,2.16,0,1.30079857979502,2020-09-27
26776,1.84,0,1.3007933181524276,2017-01-10
36894,2.11,1,1.3006484130521616,2022-03-11
27395,2.03,1,1.3005548655986785,2017-03-23
37529,1.9,1,1.3005230878080642,2022-05-24
37337,1.78,0,1.3001615575551986,2022-05-03
27679,1.94,1,1.2997787096500395,2017-05-02
29420,2.19,1,1.2995633317530155,2018-01-10
29445,2.13,1,1.2995068871974944,2018-01-13
33844,1.68,0,1.2993354119360445,2021-01-11
29443,1.9,0,1.299220333099365,2018-01-12
33433,2.03,0,1.2991735546929495,2020-09-29
30624,2.21,1,1.2988819617033005,2019-03-20
28486,2.56,1,1.2981214141845703,2017-07-29
28263,1.96,1,1.2980969500541686,2017-07-05
31010,1.82,1,1.2980871021747593,2019-05-11
30059,1.89,1,1.2980545404553412,2019-01-14
36394,2.14,0,1.2976150478635515,2022-01-17
27464,2.17,1,1.2975882904231548,2017-03-28
32310,1.58,0,1.2973924116492273,2019-10-10
36379,1.69,0,1.2973515550295511,2022-01-13
32192,1.95,1,1.2971938741207123,2019-09-27
33804,1.94,1,1.2971264484950473,2021-01-08
32800,1.77,0,1.2971255922317506,2020-02-07
28534,1.89,0,1.2971228063106537,2017-08-02
35291,1.69,0,1.2968701153993605,2021-07-01
33886,2.2,1,1.2964459836483002,2021-02-02
35674,1.79,0,1.2961057253181931,2021-08-18
26916,1.81,1,1.2953510604585918,2017-01-20
39211,1.7,1,1.295225612606321,2023-02-10
38050,2.16,1,1.2950470347404481,2022-07-27
35356,2.37,1,1.2950320878624917,2021-07-13
32528,1.9,1,1.2950128173828126,2020-01-06
31599,2.3,1,1.294654884189367,2019-07-18
36627,2.06,1,1.294355314731598,2022-02-08
30892,2.06,0,1.2939783282081287,2019-04-26
32264,2.04,0,1.2938496785163882,2019-10-05
36784,1.65,0,1.2931133154034615,2022-02-19
28252,1.77,0,1.2931032630801202,2017-07-04
35596,2.04,1,1.2929521518945695,2021-08-09
29275,1.95,1,1.2923966631293295,2017-11-01
34683,1.57,1,1.2918606328964235,2021-04-27
32470,1.98,0,1.291783664226532,2019-10-28
29949,2.2,1,1.2914660841226577,2019-01-01
30462,1.83,1,1.2914061723436632,2019-02-26
36767,1.98,1,1.2913571712970733,2022-02-18
38233,2.34,0,1.2909627308164322,2022-08-16
29546,1.76,0,1.2908903954029085,2018-01-19
30040,1.75,1,1.2908702701330186,2019-01-09
28027,1.75,0,1.290710812434554,2017-06-09
28114,2.1,1,1.2904834851622582,2017-06-20
33980,1.66,1,1.2904829065004986,2021-02-08
35967,1.71,0,1.2902695134282112,2021-10-01
30973,2.01,1,1.2902612253427503,2019-05-07
31606,1.73,1,1.2899736931494303,2019-07-19
35634,1.78,1,1.2899502250552177,2021-08-13
36134,2.53,1,1.2899168389439581,2021-10-25
28725,2.2,0,1.2897204458713531,2017-08-22
31135,2.12,0,1.2896610672984805,2019-05-26
26680,2.28,1,1.289576792887279,2017-01-02
34232,1.88,1,1.289495630945478,2021-03-08
34006,1.9,0,1.289247989654541,2021-02-09
29825,1.9,0,1.2892381618916986,2018-02-25
30405,2.33,1,1.2892144408226014,2019-02-21
37747,1.64,0,1.288700005784631,2022-06-22
37081,1.85,0,1.2884924072027208,2022-04-05
33718,1.72,0,1.288439694046974,2020-11-03
29993,2.5,1,1.288257259875536,2019-01-04
37444,1.69,1,1.2879792886972425,2022-05-17
33911,2.22,1,1.2873718558251859,2021-02-03
36177,2.02,0,1.287246220111847,2021-10-29
35963,1.68,1,1.2871454143524168,2021-10-01
35431,1.85,1,1.2867077797651294,2021-07-20
28652,1.99,0,1.2866676864624023,2017-08-14
37517,2.24,0,1.2866104899985449,2022-05-24
26770,2.23,1,1.285739253103733,2017-01-09
33563,1.95,0,1.2856131362915035,2020-10-15
36243,1.96,0,1.2855100658535956,2021-11-07
30705,1.87,0,1.2851260878145694,2019-03-26
39176,2.0,1,1.2845881700515747,2023-02-07
38475,2.36,0,1.2837635082006453,2022-09-22
37961,1.9,1,1.283464857339859,2022-07-18
34523,2.48,1,1.2833487761020659,2021-04-09
30899,2.06,1,1.2831884549345287,2019-04-27
30686,2.17,1,1.2831285735219717,2019-03-24
32739,2.02,1,1.2828883228983199,2020-02-03
33172,1.8,0,1.2827944886684415,2020-09-01
36979,2.07,1,1.282667015120387,2022-03-23
34597,1.81,1,1.282624859114488,2021-04-19
34878,1.69,0,1.282431133389473,2021-05-22
26772,2.06,0,1.28237852369036,2017-01-09
31409,1.74,0,1.2822021674258368,2019-06-27
37656,1.97,1,1.282133124669393,2022-06-12
36114,2.1,0,1.2821015336116157,2021-10-22
27728,1.84,1,1.2820767831802369,2017-05-06
36009,2.45,1,1.28201587125659,2021-10-09
34064,1.85,0,1.2819712605476377,2021-02-12
38270,1.9,0,1.2819423381686208,2022-08-19
34486,1.94,1,1.2815961670024052,2021-04-05
29172,1.84,0,1.2814142167568208,2017-10-20
32926,1.66,1,1.2813134300708768,2020-02-18
36940,2.03,1,1.2812734053035575,2022-03-14
32017,1.85,1,1.281168492138386,2019-08-27
26783,2.26,1,1.28110618814826,2017-01-10
32835,2.08,0,1.2809544974565508,2020-02-11
36020,1.94,0,1.2800918421149254,2021-10-09
30304,2.5,1,1.279460471123457,2019-02-13
35704,1.79,1,1.2789858164389927,2021-08-23
30431,1.72,0,1.27895744651556,2019-02-23
29609,1.81,1,1.2789111105033328,2018-02-07
36207,2.04,1,1.2787103762626646,2021-11-02
35115,1.65,1,1.2786628246307374,2021-06-15
31434,1.95,1,1.2785291379690171,2019-07-01
30987,2.21,1,1.2785223172605038,2019-05-08
26831,1.92,0,1.2783311869204046,2017-01-16
31722,2.08,0,1.2778531265258788,2019-07-29
34741,1.91,0,1.277839332818985,2021-05-04
29376,1.98,1,1.27744845858642,2018-01-04
26778,2.6,0,1.2774106310946602,2017-01-10
30408,2.12,0,1.2773676699399947,2019-02-21
29819,1.81,0,1.2772519191673823,2018-02-24
31830,2.11,0,1.2770437383651736,2019-08-06
32741,1.78,0,1.2770366549491883,2020-02-03
30145,2.28,1,1.277034294605255,2019-01-17
29511,2.4,1,1.2769929528236388,2018-01-17
38215,2.26,1,1.2769103164970874,2022-08-12
30293,2.04,1,1.2766510772705078,2019-02-12
34608,1.82,0,1.2766409814357758,2021-04-20
38698,1.52,1,1.2766097150530133,2022-10-15
29700,1.85,0,1.2765917339495247,2018-02-14
32523,2.14,1,1.2762718926370145,2019-11-15
36669,2.07,0,1.2759642950126104,2022-02-11
37955,1.67,1,1.2759033325740268,2022-07-18
30988,1.75,0,1.2758374820152918,2019-05-08
31571,1.93,1,1.2757139781117437,2019-07-16
31543,2.29,1,1.275711802393198,2019-07-12
29021,1.84,0,1.2755724954605103,2017-10-04
38002,1.88,1,1.275270913243294,2022-07-22
31708,1.87,0,1.2752112724383673,2019-07-28
38599,1.94,1,1.2751231384277342,2022-10-04
32955,1.88,0,1.275095820724964,2020-02-20
31702,2.0,0,1.275028338630994,2019-07-27
39080,1.65,1,1.2749268497739517,2023-01-17
27133,1.9,0,1.274352631866932,2017-02-21
28341,1.93,0,1.2738880515098572,2017-07-18
37054,1.89,0,1.273620067000389,2022-03-28
36076,1.85,1,1.2732734483480457,2021-10-18
36098,1.56,1,1.2726638511249,2021-10-20
29092,2.15,1,1.27260105073452,2017-10-12
37126,1.92,1,1.2722661781311033,2022-04-09
29234,2.11,1,1.272016843408346,2017-10-27
30263,1.84,0,1.2718623772263526,2019-02-10
36501,2.17,1,1.271429094195366,2022-01-22
32753,1.8,0,1.271363925763539,2020-02-04
36556,1.56,0,1.2713350524902343,2022-02-02
33837,1.92,0,1.2712824269135792,2021-01-11
34337,1.8,0,1.2710987593531609,2021-03-16
29395,2.38,1,1.2709814612865447,2018-01-07
32267,1.91,1,1.2708604614436627,2019-10-06
30778,1.75,1,1.2707589864730835,2019-04-14
36751,2.49,0,1.2704223729173343,2022-02-17
37455,1.61,0,1.2703873331844808,2022-05-18
31809,2.18,1,1.2701861603260043,2019-08-04
32169,2.4,1,1.2701797342300414,2019-09-25
38722,2.29,0,1.2694969801391873,2022-10-18
38733,1.95,0,1.2694147840142247,2022-10-19
33646,1.68,1,1.2692932176589966,2020-10-26
34327,1.93,1,1.2690000675405773,2021-03-16
32330,1.95,0,1.2688413822650908,2019-10-15
27597,1.83,0,1.2686513109505173,2017-04-25
30515,2.23,1,1.2683832657337188,2019-03-01
32597,1.92,0,1.2683323502540589,2020-01-16
32562,1.81,0,1.2683280318975447,2020-01-13
38110,1.95,0,1.2682885721325872,2022-08-02
34077,2.77,0,1.2681851155417303,2021-02-14
34641,1.93,1,1.2680427381396293,2021-04-22
38928,2.27,1,1.2679043601751327,2023-01-02
38237,1.98,0,1.2678116518855094,2022-08-16
27100,1.98,0,1.2677306333184242,2017-02-18
39124,1.91,0,1.2673617601394653,2023-01-20
26941,1.94,0,1.2671738777160644,2017-02-06
33996,1.59,1,1.2670475032925606,2021-02-09
30044,1.78,1,1.2669039672613143,2019-01-10
38759,1.91,1,1.266901610394319,2022-10-20
34979,1.74,1,1.2668521034717561,2021-06-01
38782,1.79,0,1.2668330166488886,2022-10-23
28759,1.95,1,1.2660647377371788,2017-08-28
37863,1.79,1,1.2660077379431043,2022-06-30
36877,1.99,1,1.2658611097931864,2022-02-26
29161,1.97,0,1.2658532108366487,2017-10-19
36671,1.98,0,1.2656492560505863,2022-02-11
32689,1.86,0,1.265310651808977,2020-01-23
32558,2.07,0,1.2648378223180772,2020-01-13
31616,1.58,0,1.2647790446877478,2019-07-19
35242,1.69,0,1.2647681385278702,2021-06-30
30569,2.13,1,1.2643594788908958,2019-03-09
33126,1.62,0,1.264234492778778,2020-08-26
33137,1.63,1,1.2640501066616603,2020-08-31
38574,2.07,0,1.2639569746596475,2022-09-30
30066,2.05,0,1.263559521138668,2019-01-14
28159,1.81,0,1.263503488898277,2017-06-26
39183,1.89,0,1.2634212672710419,2023-02-08
30557,1.86,1,1.2634171247482302,2019-03-09
33732,1.91,1,1.2634169365167618,2020-11-04
32265,1.83,1,1.2633552836179736,2019-10-06
33881,2.45,1,1.2630690298974514,2021-02-02
38549,2.14,1,1.2630398774147034,2022-09-29
34101,1.74,1,1.2628450686591015,2021-02-23
32932,2.2,0,1.2626199393612996,2020-02-18
29588,1.73,0,1.2625327691435817,2018-02-06
34166,1.93,1,1.2624199778267313,2021-02-28
28612,1.63,0,1.2622829926013948,2017-08-08
37182,1.84,0,1.2622242670059205,2022-04-16
29157,2.16,0,1.2621035620570182,2017-10-19
36647,1.9,0,1.2619440385273524,2022-02-10
30373,2.16,0,1.261911075115204,2019-02-19
34697,1.84,1,1.2617236057917278,2021-04-29
29214,1.94,0,1.2616961553267068,2017-10-25
34788,2.14,1,1.261617470284303,2021-05-10
37530,2.16,0,1.261585874160131,2022-05-24
31031,2.28,1,1.26151820898056,2019-05-14
38465,1.91,1,1.261165574491024,2022-09-21
36002,1.85,0,1.261137437125047,2021-10-08
26832,1.86,0,1.2611243878801663,2017-01-16
30796,1.67,0,1.2606203509569167,2019-04-16
35318,1.88,1,1.2602745848894121,2021-07-05
37115,2.1,0,1.2600767652193705,2022-04-08
28843,1.89,1,1.2598708650469777,2017-08-31
29827,2.04,0,1.2593519377708435,2018-02-25
34639,2.1,1,1.2591688081622125,2021-04-22
27351,1.78,0,1.2590831081867218,2017-03-13
27210,1.83,1,1.2590218269824982,2017-02-28
36045,1.63,0,1.2588894179463388,2021-10-11
33281,1.88,1,1.2588802162806194,2020-09-11
34550,1.69,0,1.258625683039427,2021-04-13
33262,1.85,1,1.2584614505370462,2020-09-09
27817,1.91,1,1.2583637763063111,2017-05-16
31298,1.83,0,1.2582699355483056,2019-06-15
33974,1.89,1,1.2582428795099256,2021-02-08
30532,2.27,1,1.2579802703857423,2019-03-07
37603,1.96,0,1.2579532184771127,2022-06-06
33921,2.06,1,1.257788506065096,2021-02-03
35726,1.78,0,1.2573083603382111,2021-08-25
36907,1.99,1,1.257080319672823,2022-03-12
26869,1.61,1,1.2570745819807052,2017-01-17
31657,1.81,1,1.2569990129768849,2019-07-23
36053,2.14,1,1.2568995051582657,2021-10-12
29423,2.2,1,1.2567851901054383,2018-01-10
28718,1.86,1,1.2567338347434998,2017-08-21
33502,1.74,1,1.2566549834183285,2020-10-12
30047,1.81,0,1.2566525542736053,2019-01-10
27726,1.83,0,1.2565607924759385,2017-05-05
31282,1.77,0,1.256516760468483,2019-06-13
38757,1.96,0,1.2564725695053733,2022-10-20
38797,1.63,0,1.256388332784176,2022-10-25
27071,1.94,1,1.2563306101730891,2017-02-16
36788,2.46,1,1.256261961758137,2022-02-20
36649,2.09,0,1.2561546576874598,2022-02-10
30760,1.79,0,1.2561351693868636,2019-04-12
33959,1.75,0,1.256059148311615,2021-02-06
29019,1.6,0,1.2557755581140517,2017-10-04
28862,1.95,1,1.2555364053164209,2017-09-03
35109,1.68,0,1.255483720898628,2021-06-15
31028,2.16,0,1.2553214023510615,2019-05-14
33337,2.36,0,1.2552757644653323,2020-09-19
39373,1.98,1,1.2551488915085791,2023-02-23
