match,PSW,win0,confidence0,date,winner,,,pred correct?
43222,1.48,1,0.947149866,2/15/2017,Sousa J.,0.48,,
33663,1.19,1,0.947144462,5/24/2013,Monaco J.,0.19,,
44277,1.55,1,0.94712634,6/21/2017,Gasquet R.,0.55,,
32321,1.34,1,0.947116908,10/18/2012,Tipsarevic J.,0.34,,
55596,3.19,0,0.947102956,5/22/2022,Cuevas P.,-1,,
49581,1.04,1,0.947097782,7/1/2019,Raonic M.,0.04,,
51310,1.16,1,0.947092697,9/1/2020,Struff J.L.,0.16,,
48282,1.06,1,0.947087386,1/16/2019,De Minaur A.,0.06,,
46487,1.54,1,0.947065501,5/2/2018,Struff J.L.,0.54,,
33562,1.24,1,0.947062881,5/12/2013,Dimitrov G.,0.24,,
32840,1.69,1,0.947057481,2/12/2013,Gulbis E.,0.69,,
48380,1.51,1,0.947053456,2/6/2019,Ivashka I.,0.51,,
49056,3.38,0,0.947036511,4/27/2019,Thiem D.,-1,,
33202,1.43,1,0.947033992,3/21/2013,Lu Y.H.,0.43,,
52156,4.3,0,0.947031913,2/9/2021,O Connell C.,-1,,
47864,1.06,1,0.947028556,10/11/2018,Djokovic N.,0.06,,
55175,2.74,0,0.947024047,3/30/2022,Kecmanovic M.,-1,,
53503,1.43,1,0.947013469,7/14/2021,Anderson K.,0.43,,
30605,1.03,1,0.947004911,3/26/2012,Djokovic N.,0.03,,
44362,1.06,1,0.946994068,7/3/2017,Nadal R.,0.06,,
44145,1.3,1,0.946990734,6/1/2017,Verdasco F.,0.3,,
45578,2.19,0,0.946984987,1/10/2018,Lorenzi P.,-1,,
44063,1.26,1,0.94696607,5/27/2017,Wawrinka S.,0.26,,
56814,1.4,1,0.946958852,10/18/2022,De Minaur A.,0.4,,
51637,1.52,1,0.946951426,10/7/2020,Tsitsipas S.,0.52,,
38645,1.6,1,0.946940403,5/1/2015,Cuevas P.,0.6,,
45618,1.14,1,0.946935901,1/15/2018,Cilic M.,0.14,,
47347,1.43,1,0.946930128,8/3/2018,Tsitsipas S.,0.43,,
39874,1.07,1,0.946926392,9/30/2015,Robredo T.,0.07,,
56799,2.33,0,0.946922777,10/15/2022,Wolf J.J.,-1,,
46764,1.07,1,0.946884618,5/31/2018,Coric B.,0.07,,
36766,3.1,0,0.946883008,7/21/2014,Troicki V.,-1,,
48052,1.4,1,0.946851981,11/1/2018,Sock J.,0.4,,
38679,1.16,1,0.946848687,5/5/2015,Wawrinka S.,0.16,,
33698,7.04,0,0.946842722,5/27/2013,Gimeno-Traver D.,-1,,
31916,1.37,1,0.94682457,8/30/2012,Chardy J.,0.37,,
46620,1.26,1,0.946823623,5/17/2018,Fognini F.,0.26,,
41440,1.16,1,0.946821752,5/19/2016,Thiem D.,0.16,,
43530,1.11,1,0.946803869,3/15/2017,Nishikori K.,0.11,,
31315,1.03,1,0.946796956,6/25/2012,Youzhny M.,0.03,,
37120,4.85,0,0.946788424,8/27/2014,Ito T.,-1,,
31941,1,1,0.946787604,8/31/2012,Djokovic N.,0,,
55111,1.66,1,0.946769966,3/24/2022,Ruusuvuori E.,0.66,,
55270,1.3,1,0.946765582,4/13/2022,Carreno Busta P.,0.3,,
44304,3.3,0,0.946757913,6/25/2017,Lopez F.,-1,,
57431,1.53,1,0.946752014,2/20/2023,Davidovich Fokina A.,0.53,53,
56256,1.47,1,0.946746815,8/4/2022,Berankis R.,0.47,,
53352,1.01,1,0.94674144,6/28/2021,Djokovic N.,0.01,,
42319,1.38,1,0.946729526,8/30/2016,Sousa J.,0.38,,
50141,1.01,1,0.946705587,8/26/2019,Medvedev D.,0.01,,
51935,2.63,0,0.946696485,1/7/2021,Celikbilek A.,-1,,
40010,1.59,1,0.946688892,10/15/2015,Nadal R.,0.59,,
41823,1.31,1,0.94668836,6/30/2016,Herbert P.H.,0.31,,
33373,1.15,1,0.946687917,4/19/2013,Djokovic N.,0.15,,
51952,2.7,0,0.946669986,1/8/2021,Kuzmanov D.,-1,,
46809,1.05,1,0.946650749,6/7/2018,Nadal R.,0.05,,
50495,1.95,0,0.946649577,10/15/2019,Sinner J.,-1,,
42531,1.38,1,0.946634851,10/4/2016,Kyrgios N.,0.38,,
38173,1.26,1,0.946631566,2/25/2015,Cuevas P.,0.26,,
54533,2.66,0,0.94662729,1/17/2022,Kozlov S.,-1,,
56394,2.85,0,0.94662516,8/22/2022,Gojowczyk P.,-1,,
36748,1.22,1,0.946597312,7/18/2014,Ferrer D.,0.22,,
57408,1.64,1,0.946596905,2/17/2023,Medvedev D.,0.64,64,
33658,2.77,0,0.946583627,5/23/2013,Nieminen J.,-1,,
50060,1.41,1,0.946551805,8/15/2019,Bautista Agut R.,0.41,,
46602,2.23,0,0.9465493,5/15/2018,Shapovalov D.,-1,,
45071,1.42,1,0.946546538,9/21/2017,Paire B.,0.42,,
31288,1.06,1,0.946545375,6/22/2012,Ferrer D.,0.06,,
34723,2.16,0,0.94654054,9/24/2013,Lacko L.,-1,,
37000,1.39,1,0.94652415,8/13/2014,Isner J.,0.39,,
32164,1.64,1,0.946479743,10/3/2012,Monaco J.,0.64,,
38445,2.29,0,0.946470405,4/11/2015,Querrey S.,-1,,
54477,1.31,1,0.94646581,1/11/2022,Kokkinakis T.,0.31,,
47171,1.41,1,0.946455372,7/20/2018,Johnson S.,0.41,,
53520,1.61,1,0.946453937,7/15/2021,Basilashvili N.,0.61,,
33081,4.76,0,0.946451288,3/3/2013,Roger-Vasselin E.,-1,,
44007,1.36,1,0.946450666,5/20/2017,Zverev A.,0.36,,
44326,1.31,1,0.946430645,6/27/2017,Baghdatis M.,0.31,,
31891,1.08,1,0.946420437,8/28/2012,Raonic M.,0.08,,
45550,1.23,1,0.946413111,1/7/2018,Kyrgios N.,0.23,,
51835,2.6,0,0.94640845,10/31/2020,Sonego L.,-1,,
34779,2.8,0,0.946401434,10/8/2013,Chardy J.,-1,,
57074,1.16,1,0.946400345,1/8/2023,Djokovic N.,0.16,16,
42595,1.75,1,0.946384428,10/10/2016,Zverev A.,0.75,,
44724,5.32,0,0.946352025,8/3/2017,Millot V.,-1,,
31668,1.75,1,0.946345938,7/28/2012,Berankis R.,0.75,,
36626,1.43,1,0.946330782,7/8/2014,Berlocq C.,0.43,,
56680,2.52,0,0.946328057,10/1/2022,Huesler M.A.,-1,,
39058,1.18,1,0.946313574,6/19/2015,Nishikori K.,0.18,,
39240,1.07,1,0.946313013,7/10/2015,Djokovic N.,0.07,,
54849,1.25,1,0.946307991,2/16/2022,Shapovalov D.,0.25,,
32314,1.68,1,0.946307281,10/18/2012,Karlovic I.,0.68,,
56061,1.57,1,0.94628254,7/16/2022,Bublik A.,0.57,,
40585,1.42,1,0.946273742,2/9/2016,Monfils G.,0.42,,
47400,1.05,1,0.946253353,8/8/2018,Djokovic N.,0.05,,
44419,1.25,1,0.94625092,7/4/2017,Rublev A.,0.25,,
44384,1.03,1,0.946250613,7/3/2017,Tsonga J.W.,0.03,,
52773,2.8,0,0.946243925,4/21/2021,Zapata Miralles B.,-1,,
45713,1.06,1,0.946241727,1/21/2018,Nadal R.,0.06,,
31144,1.64,1,0.946238912,6/4/2012,Murray A.,0.64,,
31795,1.01,1,0.946234232,8/16/2012,Federer R.,0.01,,
49150,3.2,0,0.946207881,5/8/2019,Chardy J.,-1,,
49689,1.02,1,0.946204711,7/8/2019,Djokovic N.,0.02,,
37774,1.2,1,0.946196907,1/20/2015,Simon G.,0.2,,
44987,1.04,1,0.946189956,8/31/2017,Federer R.,0.04,,
49189,1.1,1,0.946149982,5/14/2019,Cilic M.,0.1,,
30960,1.63,1,0.946139479,5/14/2012,Nalbandian D.,0.63,,
54443,1.63,1,0.946131078,1/7/2022,Monfils G.,0.63,,
44933,1.27,1,0.94612521,8/28/2017,Gulbis E.,0.27,,
39525,1.6,1,0.94611166,8/11/2015,Pospisil V.,0.6,,
49199,1.04,1,0.946102702,5/16/2019,Nadal R.,0.04,,
51321,1.51,1,0.946099268,9/1/2020,Gombos N.,0.51,,
32459,1.1,1,0.946087161,11/6/2012,Federer R.,0.1,,
41093,3.17,0,0.946086449,4/11/2016,Herbert P.H,-1,,
54564,1.08,1,0.94608418,1/18/2022,Cilic M.,0.08,,
30765,1.19,1,0.946082739,4/24/2012,Verdasco F.,0.19,,
36960,3.21,0,0.946070025,8/7/2014,Anderson K.,-1,,
38770,1.57,1,0.946069325,5/16/2015,Federer R.,0.57,,
54304,4.34,0,0.946067927,10/29/2021,Van De Zandschulp B.,-1,,
39330,1.07,1,0.946034198,7/23/2015,Karlovic I.,0.07,,
49943,1.41,1,0.946003571,8/1/2019,Kwon S.W.,0.41,,
41718,1.08,1,0.945990232,6/21/2016,Mannarino A.,0.08,,
40902,1.01,1,0.94598894,3/14/2016,Djokovic N.,0.01,,
30609,1.06,1,0.945986115,3/26/2012,Nadal R.,0.06,,
53840,1.22,1,0.945958871,8/23/2021,Giron M.,0.22,,
41022,1.09,1,0.945958353,4/1/2016,Djokovic N.,0.09,,
50422,3.15,0,0.945952474,10/7/2019,Ramos-Vinolas A.,-1,,
55521,1.06,1,0.945951104,5/12/2022,Djokovic N.,0.06,,
39915,1.23,1,0.945941609,10/6/2015,Kyrgios N.,0.23,,
37565,1.09,1,0.945929822,10/29/2014,Federer R.,0.09,,
43917,1.08,1,0.945915927,5/9/2017,Goffin D.,0.08,,
54804,1.48,1,0.945904032,2/14/2022,Andujar P.,0.48,,
47997,2.67,0,0.945902507,10/25/2018,Verdasco F.,-1,,
30350,1.18,1,0.945900254,2/27/2012,Fish M.,0.18,,
51301,1.05,1,0.945899811,9/1/2020,Thiem D.,0.05,,
54296,4.51,0,0.945899518,10/28/2021,Tiafoe F.,-1,,
53330,1.21,1,0.945891503,6/24/2021,Medvedev D.,0.21,,
55504,1.3,1,0.945891252,5/10/2022,Dimitrov G.,0.3,,
52704,1.27,1,0.945877915,4/14/2021,Garin C.,0.27,,
42845,1.31,1,0.945871984,1/1/2017,Thompson J.,0.31,,
54187,1.11,1,0.945845836,10/12/2021,Medvedev D.,0.11,,
54045,1.65,1,0.945823855,9/24/2021,Hurkacz H.,0.65,,
33643,1.06,1,0.945820861,5/22/2013,Monaco J.,0.06,,
43345,2.46,0,0.945820268,2/24/2017,Gasquet R.,-1,,
38885,1.41,1,0.945809889,5/26/2015,Gimeno-Traver D.,0.41,,
30798,1.11,1,0.945804448,4/26/2012,Simon G.,0.11,,
52659,2.48,0,0.945787241,4/9/2021,Basilashvili N.,-1,,
56559,2.11,0,0.945777985,9/19/2022,Sonego L.,-1,,
45507,2.38,0,0.94576444,1/3/2018,Herbert P.H.,-1,,
47533,1.83,1,0.945751569,8/27/2018,Fritz T.,0.83,,
30783,1.24,1,0.945734258,4/25/2012,Ramos A.,0.24,,
51643,1.47,1,0.945732763,10/12/2020,Bublik A.,0.47,,
47268,1.28,1,0.945689784,7/29/2018,Isner J.,0.28,,
31999,1.17,1,0.945688656,9/19/2012,Zopp J.,0.17,,
56198,2.8,0,0.945687068,7/30/2022,Misolic F.,-1,,
56726,1.09,1,0.945685901,10/6/2022,Fritz T.,0.09,,
55800,1.25,1,0.945672276,6/15/2022,Medvedev D.,0.25,,
33743,1.13,1,0.945657863,5/29/2013,Tsonga J.W.,0.13,,
51137,2.51,0,0.945644383,2/24/2020,Dellien H.,-1,,
39460,1.19,1,0.945638213,8/4/2015,Kohlschreiber P.,0.19,,
45890,1.77,1,0.945635711,2/18/2018,Anderson K.,0.77,,
46917,1.5,1,0.945632912,6/22/2018,Kyrgios N.,0.5,,
30775,1.07,1,0.945630344,4/24/2012,Almagro N.,0.07,,
33169,1.06,1,0.945626616,3/14/2013,Djokovic N.,0.06,,
55652,1.04,1,0.945625016,5/25/2022,Alcaraz C.,0.04,,
49916,2.64,0,0.945620891,7/31/2019,Londero J.I.,-1,,
42842,1.24,1,0.945606563,11/19/2016,Murray A.,0.24,,
33728,3.35,0,0.945601925,5/28/2013,Sock J.,-1,,
43644,2.31,0,0.945590743,4/11/2017,Coric B.,-1,,
53395,1.05,1,0.945554951,6/30/2021,Cilic M.,0.05,,
51075,1.16,1,0.945546458,2/18/2020,Raonic M.,0.16,,
54626,1.04,1,0.945538081,1/24/2022,Medvedev D.,0.04,,
38383,1.05,1,0.945532563,3/31/2015,Djokovic N.,0.05,,
36885,2.02,1,0.945521291,7/30/2014,Hewitt L.,1.02,,
33086,2.53,0,0.945505975,3/7/2013,Mayer L.,-1,,
38956,1.67,1,0.945489613,6/8/2015,Pospisil V.,0.67,,
35762,3.39,0,0.945487933,3/21/2014,Seppi A.,-1,,
57398,8.75,0,0.945468901,2/16/2023,Brouwer G.,-1,-100,
30301,1.01,1,0.945468239,2/22/2012,Ferrer D.,0.01,,
41674,1.03,1,0.945467898,6/16/2016,Murray A.,0.03,,
49432,1.32,1,0.945460726,6/12/2019,Struff J.L.,0.32,,
46891,3.78,0,0.94544705,6/19/2018,Coric B.,-1,,
46064,1.65,1,0.945440704,3/3/2018,Bautista Agut R.,0.65,,
46760,2.75,0,0.945438656,5/30/2018,Chardy J.,-1,,
42652,3.1,0,0.945432562,10/18/2016,Lajovic D.,-1,,
55061,3,0,0.945424776,3/14/2022,Munar J.,-1,,
56770,1.12,1,0.945422258,10/11/2022,Ivashka I.,0.12,,
42315,1.54,1,0.945420696,8/29/2016,Seppi A.,0.54,,
46825,1.33,1,0.945417567,6/12/2018,Ebden M.,0.33,,
34720,2.58,0,0.945410864,9/24/2013,Andujar P.,-1,,
55750,1.51,1,0.945407984,6/9/2022,Nakashima B.,0.51,,
37331,2.56,0,0.945404305,10/3/2014,Becker B.,-1,,
55771,1.38,1,0.945399641,6/13/2022,Humbert U.,0.38,,
57572,3.52,0,0.945394866,3/2/2023,Daniel T.,-1,-100,
34830,2.62,0,0.945384045,10/14/2013,Zeballos H.,-1,,
29826,1.32,1,0.945381407,1/1/2012,Dolgopolov O.,0.32,,
40256,1.19,1,0.945374882,1/5/2016,Tomic B.,0.19,,
45630,1.02,1,0.945356901,1/15/2018,Dimitrov G.,0.02,,
51770,1.15,1,0.945356796,10/23/2020,De Minaur A.,0.15,,
56659,4.95,0,0.945344376,9/29/2022,Broady L.,-1,,
49352,1.01,1,0.94533879,5/29/2019,Nadal R.,0.01,,
47821,2.09,0,0.945337109,10/7/2018,Gojowczyk P.,-1,,
30018,1.09,1,0.945329053,1/17/2012,Giraldo S.,0.09,,
38850,1.01,1,0.945326509,5/25/2015,Murray A.,0.01,,
45474,1.65,1,0.945308494,1/1/2018,Kukushkin M.,0.65,,
30927,1.2,1,0.945291567,5/9/2012,Tsonga J.W.,0.2,,
44658,7.45,0,0.945290956,7/31/2017,Zekic M.,-1,,
57428,1.59,1,0.945279818,2/20/2023,Bublik A.,0.59,59,
42435,1.2,1,0.945274973,9/21/2016,Bautista Agut R.,0.2,,
33973,1.05,1,0.94527306,6/25/2013,Dimitrov G.,0.05,,
46244,3.24,0,0.945269292,3/27/2018,Tiafoe F.,-1,,
33910,1.45,1,0.945266127,6/19/2013,Mahut N.,0.45,,
52616,4.45,0,0.94525202,4/3/2021,Hurkacz H.,-1,,
41354,1.39,1,0.945216521,5/9/2016,Thiem D.,0.39,,
33648,1.51,1,0.945210497,5/22/2013,Roger-Vasselin E.,0.51,,
32846,2.88,0,0.945200065,2/13/2013,Capdeville P.,-1,,
33867,1.39,1,0.945199619,6/14/2013,Gasquet R.,0.39,,
40102,1.43,1,0.945151348,10/25/2015,Cilic M.,0.43,,
32679,1.02,1,0.945143826,1/16/2013,Berdych T.,0.02,,
48478,1.33,1,0.945130686,2/14/2019,Querrey S.,0.33,,
47065,3.59,0,0.945129782,7/5/2018,Fabbiano T.,-1,,
39165,1.18,1,0.945116066,6/30/2015,Querrey S.,0.18,,
39727,1.25,1,0.945077219,9/1/2015,Bellucci T.,0.25,,
41447,1.12,1,0.945046234,5/20/2016,Wawrinka S.,0.12,,
50911,2.85,0,0.945039672,2/5/2020,Pospisil V.,-1,,
54380,1.45,1,0.945006452,11/11/2021,Auger-Aliassime F.,0.45,,
33146,1.28,1,0.945006441,3/11/2013,Dimitrov G.,0.28,,
56722,1.18,1,0.94500312,10/5/2022,Tsitsipas S.,0.18,,
37659,12.5,0,0.945002045,1/8/2015,Karlovic I.,-1,,
34539,1.52,1,0.945000238,8/26/2013,Robert S.,0.52,,
32021,1.56,1,0.944990102,9/20/2012,Klizan M.,0.56,,
34643,14.8,0,0.944965571,9/2/2013,Robredo T.,-1,,
32573,4.29,0,0.944953662,1/8/2013,Jones G.,-1,,
36096,1.16,1,0.944947625,5/9/2014,Nadal R.,0.16,,
56403,1.57,1,0.944921965,8/23/2022,Johnson S.,0.57,,
53640,10.38,0,0.944906612,7/27/2021,Erler A.,-1,,
44593,1.48,1,0.944904798,7/25/2017,Pospisil V.,0.48,,
48939,3.23,0,0.944878209,4/15/2019,Klizan M.,-1,,
37589,1.14,1,0.944875426,11/10/2014,Djokovic N.,0.14,,
45442,8.91,0,0.944869289,11/3/2017,Krajinovic F.,-1,,
38648,1.22,1,0.944847631,5/1/2015,Dimitrov G.,0.22,,
44073,1.09,1,0.944845275,5/28/2017,Carreno Busta P.,0.09,,
42651,1.57,1,0.944843522,10/18/2016,Almagro N.,0.57,,
57014,1.24,1,0.944842759,11/19/2022,Djokovic N.,0.24,,
41212,1.36,1,0.944835245,4/25/2016,Ramos-Vinolas A.,0.36,,
52742,2.61,0,0.944813739,4/20/2021,Kwon S.W.,-1,,
31482,2.8,0,0.944786616,7/11/2012,Phau B.,-1,,
53566,1.25,1,0.944778249,7/20/2021,Alcaraz C.,0.25,,
34780,1.27,1,0.944774381,10/8/2013,Dolgopolov O.,0.27,,
39796,1.41,1,0.944771838,9/21/2015,Muller G.,0.41,,
35806,5.96,0,0.944762214,3/27/2014,Nishikori K.,-1,,
54777,1.55,1,0.944759469,2/11/2022,Mannarino A.,0.55,,
40119,1.2,1,0.944755401,10/27/2015,Gasquet R.,0.2,,
32316,1.63,1,0.944742264,10/18/2012,Bellucci T.,0.63,,
41230,1.16,1,0.944728674,4/26/2016,Garcia-Lopez G.,0.16,,
55680,1.4,1,0.944710684,5/26/2022,Sonego L.,0.4,,
36980,1.36,1,0.94470928,8/11/2014,Querrey S.,0.36,,
43381,2.37,0,0.944687378,2/28/2017,Haase R.,-1,,
55824,1.42,1,0.944654811,6/17/2022,Cilic M.,0.42,,
41347,1.45,1,0.944648608,5/8/2016,Monaco J.,0.45,,
44530,1.29,1,0.944637112,7/19/2017,Ferrer D.,0.29,,
47307,2.44,0,0.94463429,8/1/2018,Murray A.,-1,,
44196,2.05,0,0.944629475,6/12/2017,Hanfmann Y.,-1,,
43047,1.03,1,0.944629343,1/17/2017,Raonic M.,0.03,,
36953,1.03,1,0.944625186,8/6/2014,Federer R.,0.03,,
56442,2.11,0,0.944616624,8/29/2022,Garin C.,-1,,
55287,4.64,0,0.944605329,4/14/2022,Dimitrov G.,-1,,
35418,1.04,1,0.944590361,2/13/2014,Murray A.,0.04,,
44320,9.35,0,0.944585399,6/27/2017,Ramanathan R.,-1,,
33356,1.37,1,0.944584588,4/17/2013,Cilic M.,0.37,,
45161,1.24,1,0.944581868,10/3/2017,Kyrgios N.,0.24,,
31901,1.04,1,0.944572499,8/29/2012,Gasquet R.,0.04,,
54248,1.22,1,0.944568686,10/22/2021,Sinner J.,0.22,,
31961,1.04,1,0.944567753,9/2/2012,Del Potro J.M.,0.04,,
29887,1.39,1,0.944564476,1/4/2012,Seppi A.,0.39,,
56701,2.19,0,0.944552655,10/4/2022,Moriya H.,-1,,
56444,1.06,1,0.944545013,8/29/2022,Ruud C.,0.06,,
38053,1.66,1,0.944534999,2/17/2015,Klizan M.,0.66,,
51841,1.34,1,0.944533927,11/2/2020,Bonzi B.,0.34,,
56889,1.12,1,0.944533863,10/24/2022,Rublev A.,0.12,,
57042,1.02,1,0.944531333,1/3/2023,Djokovic N.,0.02,2,
31566,1.1,1,0.944524361,7/17/2012,Anderson K.,0.1,,
33704,7.07,0,0.944503592,5/27/2013,Kyrgios N.,-1,,
35366,1.12,1,0.944502945,2/10/2014,Berdych T.,0.12,,
44292,1.31,1,0.944494058,6/23/2017,Dimitrov G.,0.31,,
40772,2.23,0,0.944487996,2/23/2016,Elias G.,-1,,
36288,1.07,1,0.944474496,5/28/2014,Gulbis E.,0.07,,
35126,1.24,1,0.944469578,1/7/2014,Stepanek R.,0.24,,
30005,1.07,1,0.944462406,1/17/2012,Benneteau J.,0.07,,
46762,4.22,0,0.944455611,5/30/2018,Benneteau J.,-1,,
42256,1.53,1,0.944437022,8/22/2016,Lu Y.H.,0.53,,
42267,1.21,1,0.944421005,8/23/2016,Gasquet R.,0.21,,
41303,1.05,1,0.944405597,5/3/2016,Nadal R.,0.05,,
45513,2.29,0,0.944402396,1/3/2018,Rublev A.,-1,,
56044,1.44,1,0.94439764,7/13/2022,Carreno Busta P.,0.44,,
49476,1.17,1,0.944390055,6/18/2019,Struff J.L.,0.17,,
31711,1.81,1,0.944389775,8/7/2012,Fognini F.,0.81,,
42055,2.71,0,0.944365955,7/22/2016,Paire B.,-1,,
33690,1.18,1,0.944359659,5/27/2013,Montanes A.,0.18,,
37359,1.4,1,0.944356418,10/7/2014,Janowicz J.,0.4,,
54436,2.24,0,0.944352335,1/6/2022,Munar J.,-1,,
52382,1.41,1,0.944348257,3/9/2021,Varillas J. P.,0.41,,
54591,1.06,1,0.944345677,1/20/2022,Tsitsipas S.,0.06,,
57238,1.35,1,0.944340831,1/21/2023,Wolf J.J.,0.35,35,
38721,1.46,1,0.94433077,5/10/2015,Anderson K.,0.46,,
54590,6.79,0,0.944323299,1/20/2022,Paire B.,-1,,
37830,1.41,1,0.944302983,1/22/2015,Garcia-Lopez G.,0.41,,
44891,1.22,1,0.944298987,8/23/2017,Johnson S.,0.22,,
54784,1.46,1,0.944295657,2/11/2022,Auger-Aliassime F.,0.46,,
40460,1.01,1,0.944292777,1/22/2016,Djokovic N.,0.01,,
47751,1.45,1,0.944291678,9/28/2018,Fognini F.,0.45,,
34644,1.05,1,0.944278282,9/3/2013,Nadal R.,0.05,,
50755,1.01,1,0.944275878,1/20/2020,Djokovic N.,0.01,,
54507,1.91,1,0.944267024,1/15/2022,Kokkinakis T.,0.91,,
47490,1.7,1,0.94426405,8/20/2018,Sandgren T.,0.7,,
40792,1.47,1,0.94425626,2/24/2016,Tomic B.,0.47,,
33357,1.01,1,0.944256244,4/17/2013,Nadal R.,0.01,,
40998,1.03,1,0.944253628,3/27/2016,Murray A.,0.03,,
48326,1.63,1,0.944238122,1/19/2019,Medvedev D.,0.63,,
34501,1.43,1,0.944235934,8/20/2013,Dolgopolov O.,0.43,,
31656,1.31,1,0.944235741,7/26/2012,Haase R.,0.31,,
38990,1.21,1,0.944230604,6/11/2015,Mannarino A.,0.21,,
33945,34,0,0.944226883,6/24/2013,Darcis S.,-1,,
31123,1.05,1,0.944225737,5/31/2012,Murray A.,0.05,,
36166,5,0,0.944214768,5/19/2014,Milojevic N.,-1,,
40400,1.11,1,0.944210446,1/19/2016,Monfils G.,0.11,,
29964,1.71,1,0.944185573,1/13/2012,Nieminen J.,0.71,,
40430,1,1,0.94416735,1/20/2016,Djokovic N.,0,,
41681,1.17,1,0.944146841,6/17/2016,Federer R.,0.17,,
51670,3.01,0,0.944143411,10/13/2020,Simon G.,-1,,
38556,1.22,1,0.944142519,4/23/2015,Gimeno-Traver D.,0.22,,
52143,1.67,1,0.944136604,2/9/2021,Safiullin R.,0.67,,
52980,1.6,1,0.944127396,5/18/2021,Djere L.,0.6,,
32096,1.36,1,0.944124849,10/1/2012,Gasquet R.,0.36,,
35053,2.1,0,0.944088894,12/31/2013,Brands D.,-1,,
50037,1.47,1,0.944084488,8/13/2019,Medvedev D.,0.47,,
55630,2.31,0,0.944064498,5/24/2022,Johnson S.,-1,,
46108,1.03,1,0.944049892,3/11/2018,Federer R.,0.03,,
53041,1.01,1,0.944047778,5/25/2021,Djokovic N.,0.01,,
45650,5.68,0,0.944036477,1/16/2018,Lacko L.,-1,,
56139,2.14,1,0.944025663,7/25/2022,Kwon S.W.,1.14,,
46217,1.18,1,0.944018813,3/24/2018,Del Potro J.M.,0.18,,
32201,1.03,1,0.944014038,10/6/2012,Djokovic N.,0.03,,
30563,1.17,1,0.943999007,3/22/2012,Harrison R.,0.17,,
55435,1.41,1,0.943994402,5/2/2022,Musetti L.,0.41,,
34192,1.32,1,0.943983319,7/18/2013,Mannarino A.,0.32,,
31310,20,0,0.943971888,6/25/2012,Gulbis E.,-1,,
50574,1.71,1,0.943969996,10/23/2019,Berrettini M.,0.71,,
38522,3.56,0,0.943965115,4/21/2015,Mektic N.,-1,,
33760,1.03,1,0.943962039,5/31/2013,Gasquet R.,0.03,,
47191,1.28,1,0.943952985,7/23/2018,Schwartzman D.,0.28,,
52678,1.4,1,0.943940508,4/13/2021,Krajinovic F.,0.4,,
41962,1.05,1,0.943929666,7/18/2016,Youzhny M.,0.05,,
49553,1.28,1,0.943924931,6/26/2019,Verdasco F.,0.28,,
32968,1.38,1,0.94391166,2/22/2013,Berdych T.,0.38,,
51472,1.2,1,0.943894693,9/18/2020,Djokovic N.,0.2,,
51608,1.48,1,0.943887832,10/1/2020,Fucsovics M.,0.48,,
57548,1.29,1,0.943887512,3/1/2023,Zverev A.,0.29,29,
42401,1.18,1,0.943877483,9/4/2016,Monfils G.,0.18,,
40946,1.78,1,0.943870804,3/24/2016,Herbert P.H,0.78,,
50144,1.03,1,0.9438504,8/26/2019,Nishikori K.,0.03,,
46214,1.36,1,0.94384457,3/24/2018,Verdasco F.,0.36,,
41875,1.3,1,0.943807154,7/11/2016,Cuevas P.,0.3,,
39769,2.52,0,0.94380359,9/4/2015,Bautista R.,-1,,
43148,1.06,1,0.943802492,2/8/2017,Troicki V.,0.06,,
44420,1.21,1,0.943794288,7/4/2017,Albot R.,0.21,,
41846,31.3,0,0.943792871,7/2/2016,Querrey S.,-1,,
40073,1.14,1,0.943790683,10/22/2015,Berdych T.,0.14,,
52581,1.37,1,0.94377358,3/27/2021,Nishikori K.,0.37,,
55587,1.15,1,0.943762285,5/21/2022,Ruud C.,0.15,,
32140,1.12,1,0.943736372,10/2/2012,Tsonga J.W.,0.12,,
35396,2.34,0,0.943725119,2/12/2014,Thiem D.,-1,,
52442,1.07,1,0.943723786,3/13/2021,Medvedev D.,0.07,,
47477,1.24,1,0.943710767,8/19/2018,Federer R.,0.24,,
54964,11.96,0,0.943699074,2/24/2022,Gojowczyk P.,-1,,
45263,2.02,0,0.943673787,10/16/2017,Karlovic I.,-1,,
33031,1.01,1,0.94366798,2/27/2013,Djokovic N.,0.01,,
33762,1.01,1,0.943656852,5/31/2013,Nadal R.,0.01,,
55812,1.55,1,0.943653864,6/16/2022,Peniston R.,0.55,,
41189,1.29,1,0.943637136,4/21/2016,Kuznetsov An.,0.29,,
43551,1.48,1,0.943627781,3/22/2017,Sela D.,0.48,,
31187,1.26,1,0.943619982,6/12/2012,Mayer F.,0.26,,
40151,1.29,1,0.943599976,10/30/2015,Bautista R.,0.29,,
39362,6.49,0,0.943576041,7/27/2015,Soeda G.,-1,,
34675,2.58,0,0.943569923,9/18/2013,Becker B.,-1,,
53830,3.81,0,0.943559785,8/22/2021,Monteiro T.,-1,,
31106,1.05,1,0.943551975,5/30/2012,Del Potro J.M.,0.05,,
57483,1.2,1,0.943539701,2/23/2023,Dimitrov G.,0.2,20,
42696,11.52,0,0.943503337,10/20/2016,Bublik A.,-1,,
53574,1.08,1,0.943498325,7/20/2021,Delbonis F.,0.08,,
42733,1.12,1,0.943497553,10/25/2016,Tsonga J.W.,0.12,,
54651,2.19,0,0.943471355,2/1/2022,Ymer M.,-1,,
