match,PSW,win0,confidence0,date,winner,,,correct prediction?,roi,net,,,,,,,,,,,,,,,,,,,,,,,,,
46844,1.42,1,0.983972728,6/14/2018,Kyrgios N.,0.42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56437,2.73,0,0.983967732,8/29/2022,Thompson J.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51973,1.09,1,0.983955203,1/10/2021,Berrettini M.,0.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43750,1.22,1,0.983938571,4/24/2017,Almagro N.,0.22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36268,1.03,1,0.983938099,5/27/2014,Ferrer D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44263,8.95,0,0.983935675,6/20/2017,Kokkinakis T.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56700,5.77,0,0.983929277,10/4/2022,Munar J.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54435,1.2,1,0.983894409,1/6/2022,Monfils G.,0.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37069,1.35,1,0.983861526,8/22/2014,Querrey S.,0.35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37906,1.21,1,0.983855427,2/4/2015,Gasquet R.,0.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39138,1.13,1,0.983850888,6/29/2015,Goffin D.,0.13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55082,1.41,1,0.983832858,3/17/2022,Nadal R.,0.41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54517,1.22,1,0.983826118,1/17/2022,Mcdonald M.,0.22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30423,1.03,1,0.983819997,3/1/2012,Ferrer D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36417,5.65,0,0.98381748,6/14/2014,Falla A.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44775,1.26,1,0.98380414,8/9/2017,Zverev A.,0.26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41920,2.5,0,0.983801349,7/13/2016,Olivo R.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55834,3.78,0,0.983791779,6/20/2022,Millman J.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37099,1.08,1,0.983788908,8/26/2014,Simon G.,0.08,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35636,1.23,1,0.98378575,3/7/2014,Benneteau J.,0.23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45069,1.23,1,0.983780335,9/21/2017,Goffin D.,0.23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49094,1.22,1,0.983775372,5/2/2019,Berrettini M.,0.22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57541,1.38,1,0.983769431,2/28/2023,Rune H.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51453,1.06,1,0.983763154,9/16/2020,Nadal R.,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52508,1.08,1,0.983761476,3/18/2021,Zverev A.,0.08,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33114,1.24,1,0.983757493,3/9/2013,Simon G.,0.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57524,1.04,1,0.983753726,2/28/2023,Djokovic N.,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57160,1.06,1,0.983703583,1/16/2023,Hurkacz H.,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41923,1.2,1,0.983696662,7/14/2016,Muller G.,0.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36918,1.19,1,0.983693576,8/4/2014,Chardy J.,0.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56009,1.05,1,0.983686379,7/8/2022,Djokovic N.,0.05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43233,1.4,1,0.983657634,2/15/2017,Schwartzman D.,0.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38932,1.44,1,0.983649954,5/30/2015,Sock J.,0.44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31178,1.6,1,0.983638207,6/12/2012,Dodig I.,0.6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36299,1.03,1,0.983630758,5/29/2014,Nadal R.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30714,1.39,1,0.983598214,4/18/2012,Wawrinka S.,0.39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52830,1.19,1,0.983594832,4/28/2021,Ruud C.,0.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37530,1.16,1,0.983589087,10/24/2014,Murray A.,0.16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45042,3.09,0,0.98357853,9/19/2017,Almagro N.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36859,1.24,1,0.983550989,7/29/2014,Donskoy E.,0.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33450,1.1,1,0.983543084,4/28/2013,Nadal R.,0.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40535,6.16,0,0.983529795,2/3/2016,Roger-Vasselin E.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55962,1.25,1,0.983520246,6/29/2022,Kecmanovic M.,0.25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32651,1.04,1,0.983512873,1/15/2013,Raonic M.,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44833,6.12,0,0.983503065,8/16/2017,Tiafoe F.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51451,1.52,1,0.983496171,9/15/2020,Millman J.,0.52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48878,1.21,1,0.983493217,4/8/2019,Edmund K.,0.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30665,3.17,0,0.983488776,4/13/2012,Russell M.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41701,4.05,0,0.983457247,6/20/2016,Estrella Burgos V.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45208,2.02,0,0.983450766,10/9/2017,Rublev A.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32716,1.02,1,0.983449766,1/19/2013,Tsonga J.W.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37892,3.74,0,0.983428876,2/3/2015,Dzumhur D.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57008,1.37,1,0.983428456,11/16/2022,Djokovic N.,0.37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51476,1.02,1,0.983394736,9/18/2020,Nadal R.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41386,1.34,1,0.983391379,5/12/2016,Nadal R.,0.34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30635,2.35,0,0.983374836,4/10/2012,Lorenzi P.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49780,1.53,1,0.983368011,7/21/2019,Lajovic D.,0.53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46969,2.17,0,0.983365402,6/28/2018,Zverev M.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50498,1.26,1,0.983327426,10/15/2019,Humbert U.,0.26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36996,1.28,1,0.983324901,8/13/2014,Cilic M.,0.28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35274,1.02,1,0.983312122,1/20/2014,Murray A.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32010,2.99,0,0.983296446,9/20/2012,Cipolla F.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44687,1.19,1,0.983256043,8/2/2017,Nishikori K.,0.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54881,1.3,1,0.983251189,2/18/2022,Auger-Aliassime F.,0.3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56389,1.17,1,0.983233756,8/22/2022,Ymer M.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51660,1.31,1,0.983231908,10/13/2020,Delbonis F.,0.31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31274,3.12,0,0.983217128,6/20/2012,Paire B.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39454,1.49,1,0.983213514,8/4/2015,Gabashvili T.,0.49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34021,1.03,1,0.98320806,6/27/2013,Gasquet R.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54908,1.06,1,0.983198073,2/21/2022,Djokovic N.,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43677,3.57,0,0.9831594,4/14/2017,Escobedo E.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53284,3.09,0,0.98314173,6/20/2021,Humbert U.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56425,1.52,1,0.983118642,8/25/2022,Draper J.,0.52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40293,1.24,1,0.983118311,1/8/2016,Paire B.,0.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47502,1.17,1,0.983099551,8/21/2018,Harrison R.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48931,1.54,1,0.983087123,4/14/2019,Coric B.,0.54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30561,2.22,0,0.983087032,3/22/2012,Karlovic I.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36929,2.44,0,0.983076393,8/5/2014,Karlovic I.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41050,1.55,1,0.983056966,4/6/2016,Coric B.,0.55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54706,1.11,1,0.983052271,2/5/2022,Zverev A.,0.11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38301,1.41,1,0.983046598,3/20/2015,Federer R.,0.41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50757,1.31,1,0.9830274,1/20/2020,Kohlschreiber P.,0.31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33395,1.17,1,0.983026098,4/23/2013,Ramos A.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40325,2.97,0,0.983022958,1/12/2016,Gabashvili T.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43944,6,0,0.983012918,5/11/2017,Coric B.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53631,2.33,0,0.982990136,7/26/2021,Thompson J.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53829,1.4,1,0.982984614,8/22/2021,Zverev A.,0.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53354,1.24,1,0.982974641,6/29/2021,Shapovalov D.,0.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57287,1.95,1,0.982969094,2/8/2023,Ruusuvuori E.,0.95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38421,1.44,1,0.982947721,4/7/2015,Chardy J.,0.44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39218,1.24,1,0.982914552,7/4/2015,Bautista R.,0.24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51480,2.36,0,0.982903655,9/19/2020,Ruud C.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54968,1.03,1,0.982874004,2/24/2022,Medvedev D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33537,1.07,1,0.982861845,5/8/2013,Ferrer D.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45684,1.14,1,0.982851792,1/18/2018,Gasquet R.,0.14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52657,4.22,0,0.982838063,4/8/2021,Ivashka I.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42180,1.47,1,0.982833678,8/11/2016,Granollers M.,0.47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36122,1.05,1,0.982831147,5/13/2014,Djokovic N.,0.05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51294,1.21,1,0.982826169,8/31/2020,Hurkacz H.,0.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46150,1.34,1,0.982817118,3/14/2018,Anderson K.,0.34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54957,1.17,1,0.982808368,2/23/2022,Andujar P.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37145,3.6,0,0.982782169,8/28/2014,Carreno-Busta P.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41560,1.19,1,0.982779923,5/28/2016,Ferrer D.,0.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53967,1.03,1,0.982774267,9/2/2021,Tsitsipas S.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41510,1.21,1,0.982761971,5/24/2016,Isner J.,0.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31079,1.22,1,0.982749949,5/29/2012,Haase R.,0.22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30399,1.08,1,0.982745412,2/29/2012,Del Potro J.M.,0.08,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54294,1.2,1,0.982743491,10/28/2021,Zverev A.,0.2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42612,1.29,1,0.982725767,10/11/2016,Kyrgios N.,0.29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37266,1.07,1,0.982712753,9/26/2014,Murray A.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44056,1.16,1,0.982711258,5/25/2017,Raonic M.,0.16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55291,1.85,1,0.982709961,4/15/2022,Davidovich Fokina A.,0.85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42479,1.38,1,0.982708298,9/27/2016,Tipsarevic J.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35115,1.38,1,0.982701929,1/6/2014,Young D.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33787,1.05,1,0.982678896,6/3/2013,Djokovic N.,0.05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35260,1.03,1,0.982612682,1/17/2014,Berdych T.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31160,4.67,0,0.982557944,6/11/2012,Zhang Z.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35348,1.11,1,0.982557329,2/7/2014,Almagro N.,0.11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51628,1.03,1,0.982511804,10/4/2020,Thiem D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30569,1.42,1,0.982510802,3/23/2012,Isner J.,0.42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39191,1.16,1,0.982505543,7/1/2015,Dimitrov G.,0.16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35189,1.03,1,0.982478319,1/13/2014,Ferrer D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46725,1.47,1,0.982474414,5/29/2018,Zeballos H.,0.47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57159,1.06,1,0.982438629,1/16/2023,Khachanov K.,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33304,1.43,1,0.982426332,4/11/2013,Haase R.,0.43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46587,1.65,1,0.982410431,5/14/2018,Haase R.,0.65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43369,1.23,1,0.982400487,2/27/2017,Elias G.,0.23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35012,1.28,1,0.982384502,11/4/2013,Del Potro J.M.,0.28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55921,1.03,1,0.982368786,6/28/2022,Tsitsipas S.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53221,1.81,1,0.982358007,6/13/2021,Cilic M.,0.81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35366,1.17,1,0.982351568,2/10/2014,Tsonga J.W.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43429,1.03,1,0.982349552,3/2/2017,Nadal R.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47642,1.03,1,0.982348666,9/3/2018,Djokovic N.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43511,4.72,0,0.982337961,3/13/2017,Nishioka Y.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52060,1.27,1,0.982326367,2/3/2021,Hurkacz H.,0.27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51613,1.01,1,0.982320857,10/2/2020,Nadal R.,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36499,1.14,1,0.982306644,6/23/2014,Tomic B.,0.14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32518,1.07,1,0.982294476,1/2/2013,Ferrer D.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38751,1.09,1,0.982290083,5/13/2015,Nishikori K.,0.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56160,1.43,1,0.982273634,7/27/2022,Sinner J.,0.43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34252,4.06,0,0.982256066,7/24/2013,Harrison C.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30059,1.02,1,0.982223131,1/20/2012,Nadal R.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51170,1.03,1,0.982215768,2/26/2020,Djokovic N.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37856,1.03,1,0.982215768,1/26/2015,Djokovic N.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43096,20.76,0,0.98220962,1/22/2017,Zverev M.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31435,1.27,1,0.982198578,7/9/2012,Bolelli S.,0.27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44445,1.13,1,0.982197722,7/6/2017,Berdych T.,0.13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47765,1.25,1,0.982196704,10/1/2018,Raonic M.,0.25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39934,1.13,1,0.982169039,10/7/2015,Wawrinka S.,0.13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43515,1.03,1,0.982158533,3/13/2017,Federer R.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49268,1.88,1,0.982136067,5/23/2019,Paire B.,0.88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56229,1.28,1,0.98211574,8/3/2022,Van De Zandschulp B.,0.28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49729,1.31,1,0.982093114,7/16/2019,Balazs A.,0.31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49385,1.18,1,0.982091884,6/1/2019,Tsitsipas S.,0.18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37395,1.63,1,0.982091365,10/11/2014,Simon G.,0.63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37225,6.08,0,0.98206151,9/20/2014,Sousa J.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42620,1.09,1,0.982046746,10/12/2016,Simon G.,0.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50756,1.01,1,0.982046359,1/20/2020,Djokovic N.,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44424,1.09,1,0.982024731,7/5/2017,Murray A.,0.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52687,1.41,1,0.982006301,4/13/2021,Carreno Busta P.,0.41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57136,1.07,1,0.98198442,1/16/2023,Norrie C.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39184,6.02,0,0.981983244,7/1/2015,Giraldo S.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29853,1.09,1,0.981980162,1/3/2012,Nadal R.,0.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43075,1.07,1,0.981975974,1/19/2017,Simon G.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54795,1.33,1,0.981964062,2/12/2022,Schwartzman D.,0.33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39231,3.73,0,0.981960619,7/6/2015,Pospisil V.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31960,1.08,1,0.981956466,9/2/2012,Ferrer D.,0.08,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32775,1.38,1,0.981955177,2/6/2013,Llodra M.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49199,1.04,1,0.981950896,5/16/2019,Nadal R.,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43946,1.7,1,0.981938475,5/11/2017,Cuevas P.,0.7,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55938,1.11,1,0.981931719,6/28/2022,Kyrgios N.,0.11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50158,1.22,1,0.98192853,8/27/2019,Bedene A.,0.22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46764,1.07,1,0.981921116,5/31/2018,Coric B.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31367,1.03,1,0.981916049,6/27/2012,Ferrer D.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40454,1.07,1,0.981911577,1/21/2016,Raonic M.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44064,1.16,1,0.981889108,5/28/2017,Haase R.,0.16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51763,1.11,1,0.981882353,10/22/2020,Khachanov K.,0.11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36250,1.36,1,0.981874062,5/26/2014,Granollers M.,0.36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50504,1.29,1,0.981869147,10/16/2019,Khachanov K.,0.29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42291,1.3,1,0.981863093,8/29/2016,Bautista Agut R.,0.3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31883,1.03,1,0.981858857,8/28/2012,Tsonga J.W.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54641,2.42,0,0.981857115,1/31/2022,Bublik A.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44863,2.26,0,0.981855269,8/20/2017,Dimitrov G.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37760,1.13,1,0.981848611,1/19/2015,Anderson K.,0.13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53608,1.68,1,0.981818393,7/23/2021,Gasquet R.,0.68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54807,1.1,1,0.98179466,2/14/2022,Martinez P.,0.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53995,1.03,1,0.981774232,9/7/2021,Djokovic N.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39235,1.03,1,0.981751411,7/8/2015,Murray A.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31318,1.04,1,0.98174419,6/25/2012,Gasquet R.,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55657,2.56,0,0.981732401,5/25/2022,Nakashima B.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35963,15,0,0.981730296,4/23/2014,Gabashvili T.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44273,1.44,1,0.981723984,6/20/2017,Zverev M.,0.44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32479,1.38,1,0.981705676,12/31/2012,Troicki V.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30618,1.06,1,0.981697896,3/27/2012,Djokovic N.,0.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49249,1.17,1,0.981687368,5/21/2019,Zverev A.,0.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54256,1.5,1,0.98168143,10/23/2021,Cilic M.,0.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39701,1.13,1,0.981669259,9/1/2015,Thiem D.,0.13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56879,1.91,0,0.981636673,10/22/2022,Musetti L.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42197,1.47,1,0.981624282,8/16/2016,Lopez F.,0.47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40435,1.15,1,0.981619456,1/20/2016,Kyrgios N.,0.15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45222,2.9,0,0.981615145,10/10/2017,Ramos-Vinolas A.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30074,1.02,1,0.981587857,1/21/2012,Tsonga J.W.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42053,2.71,0,0.981573735,7/22/2016,Paire B.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47134,1.54,1,0.981573685,7/17/2018,Vesely J.,0.54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36695,2.33,0,0.981571554,7/14/2014,Elias G.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43137,1.38,1,0.981531661,2/8/2017,Estrella Burgos V.,0.38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32836,2.32,0,0.981529525,2/12/2013,Volandri F.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40003,1.79,1,0.981482105,10/14/2015,Isner J.,0.79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56985,1.26,1,0.981475049,11/2/2022,Musetti L.,0.26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30375,1.02,1,0.981462676,2/28/2012,Murray A.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53187,1.04,1,0.981459564,6/7/2021,Djokovic N.,0.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55979,1.03,1,0.981453016,7/1/2022,Djokovic N.,0.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42358,1.55,1,0.981446764,8/31/2016,Youzhny M.,0.55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36526,1.07,1,0.981445149,6/24/2014,Lopez F.,0.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54078,1.19,1,0.981441432,9/29/2021,Hurkacz H.,0.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51360,1.02,1,0.981432799,9/3/2020,Tsitsipas S.,0.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40620,2.81,0,0.981422156,2/10/2016,Nishioka Y.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39105,1.68,1,0.981400809,6/24/2015,Mayer L.,0.68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31275,4.42,0,0.981399193,6/20/2012,Ito T.,-1,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
