match,PSW,win0,confidence0,date,winner,,correct?,,
22272,1.4,1,1.096170294,1/7/2017,Pliskova Ka.,,,,
33794,1.31,1,1.096154899,3/29/2022,Bencic B.,,,,
33977,1.19,1,1.096135349,4/29/2022,Rybakina E.,,,,
28808,1.64,1,1.096131701,7/25/2019,Stojanovic N.,,,,
19566,2.15,0,1.096124507,10/17/2015,Friedsam A.L.,,,,
34024,1.27,1,1.096116335,5/10/2022,Jabeur O.,,,,
25197,1.98,1,1.096092415,3/9/2018,Mladenovic K.,,,,
26851,1.89,1,1.096084678,9/24/2018,Hibino N.,,,,
10457,1.75,1,1.09608027,3/20/2012,Scheepers C.,,,,
14151,1.3,1,1.096075112,8/26/2013,Bouchard E.,,,,
23613,1.48,1,1.096045012,6/28/2017,Vesnina E.,,,,
28699,1.22,1,1.096042796,7/9/2019,Halep S.,,,,
14282,1.61,1,1.095973741,9/9/2013,Jovanovski B.,,,,
34842,2.73,0,1.095933563,8/9/2022,Tomljanovic A.,,,,
17615,5.1,0,1.095925244,2/28/2015,Garcia C.,,,,
13947,1.16,1,1.095917924,7/27/2013,Radwanska A.,,,,
31343,1.32,1,1.095916747,3/26/2021,Pliskova Ka.,,,,
16869,1.56,1,1.09590167,9/22/2014,Vandeweghe C.,,,,
31552,1.37,1,1.095896623,4/24/2021,Barty A.,,,,
12069,1.51,1,1.095843045,10/6/2012,Sharapova M.,,,,
27280,1.65,1,1.095824444,1/9/2019,Bacsinszky T.,,,,
12404,1.24,1,1.095776096,1/14/2013,Williams V.,,,,
23787,1.22,1,1.095759186,7/18/2017,Maria T.,,,,
17066,1.68,1,1.095732121,10/14/2014,Diatchenko V.,,,,
11646,1.36,1,1.095670665,8/19/2012,Bartoli M.,,,,
25797,2.56,0,1.095642397,5/25/2018,Riske A.,,,,
14910,1.5,1,1.095642388,1/16/2014,Cibulkova D.,,,,
21402,1.65,1,1.095631815,7/26/2016,Pavlyuchenkova A.,,,,
33823,3.09,0,1.095569119,4/5/2022,Baptiste H.,,,,
11728,1.62,1,1.095558696,8/28/2012,Shvedova Y.,,,,
33966,1.67,1,1.095550838,4/29/2022,Kalinina A.,,,,
11393,2.25,0,1.095546598,7/11/2012,Cirstea S.,,,,
26809,2.29,0,1.095543623,9/21/2018,Giorgi C.,,,,
29194,1.21,1,1.095542226,9/10/2019,Tig P.M.,,,,
19239,2.11,0,1.095540914,9/19/2015,Linette M.,,,,
15323,1.31,1,1.09550143,3/21/2014,Keys M.,,,,
27715,1.75,1,1.095494593,3/12/2019,Andreescu B.,,,,
35551,1.18,1,1.095426772,1/7/2023,Gauff C.,,,,
26126,1.92,1,1.095418591,7/2/2018,Kumkhum L.,,,,
17415,1.25,1,1.095397792,1/29/2015,Sharapova M.,,,,
17516,1.4,1,1.095357728,2/17/2015,Wozniacki C.,,,,
9868,1.17,1,1.095336263,1/5/2012,Clijsters K.,,,,
12812,3.01,0,1.095305296,3/7/2013,Begu I.,,,,
14381,2.8,0,1.095272873,9/18/2013,King V.,,,,
34781,2.74,0,1.095252921,8/2/2022,Samsonova L.,,,,
31308,1.93,0,1.095245004,3/24/2021,Petkovic A.,,,,
11086,1.72,1,1.09521993,6/5/2012,Stosur S.,,,,
31546,1.38,1,1.095217619,4/23/2021,Kudermetova V.,,,,
31414,1.33,1,1.095198753,4/6/2021,Samsonova L.,,,,
34597,1.66,1,1.095189321,7/12/2022,Bucsa C.,,,,
31996,1.59,1,1.095185134,6/19/2021,Kasatkina D.,,,,
21378,2.65,0,1.095174071,7/23/2016,Konta J.,,,,
10788,1.55,1,1.095155895,5/5/2012,Barthel M.,,,,
11864,1.37,1,1.095088464,9/12/2012,Bouchard E.,,,,
18670,1.35,1,1.095036461,7/7/2015,Williams S.,,,,
31956,1.3,1,1.09503474,6/15/2021,Kostyuk M.,,,,
18949,1.53,1,1.094982875,8/12/2015,Vinci R.,,,,
16215,2.14,1,1.094974822,7/9/2014,Bertens K.,,,,
28238,1.37,1,1.094969056,5/22/2019,Yastremska D.,,,,
33681,2.18,0,1.094964465,3/13/2022,Fernandez L.A.,,,,
35427,1.21,1,1.094936765,10/17/2022,Andreescu B.,,,,
13753,1.68,1,1.094914332,6/29/2013,Stephens S.,,,,
31292,2.98,0,1.094906608,3/23/2021,Tomljanovic A.,,,,
31523,1.31,1,1.094894385,4/21/2021,Kerber A.,,,,
14314,2.67,0,1.094891512,9/11/2013,Govortsova O.,,,,
32667,1.71,1,1.094888038,9/3/2021,Tomljanovic A.,,,,
23927,1.32,1,1.094842971,8/4/2017,Muguruza G.,,,,
12409,1.3,1,1.09482752,1/15/2013,Stephens S.,,,,
12948,1.65,1,1.094825233,3/22/2013,Vesnina E.,,,,
26098,1.25,1,1.094793071,6/30/2018,Wozniacki C.,,,,
22354,2.67,0,1.094770212,1/16/2017,Lepchenko V.,,,,
21229,1.63,1,1.094769215,7/5/2016,Williams V.,,,,
29516,2.64,0,1.094768753,10/10/2019,Kuzmova V.,,,,
32281,1.83,0,1.094762206,7/15/2021,Kalinina A.,,,,
35952,1.59,1,1.094760351,2/22/2023,Mcnally C.,,,,
33500,1.93,0,1.094754145,2/22/2022,Baptiste H.,,,,
27017,2.45,0,1.094732348,10/10/2018,Kumkhum L.,,,,
30621,2.76,0,1.09470664,10/2/2020,Bertens K.,,,,
19390,2.55,0,1.094694359,9/29/2015,Jovanovski B.,,,,
21304,1.71,1,1.094691665,7/19/2016,Hradecka L.,,,,
19809,1.67,1,1.094688923,1/15/2016,Cornet A.,,,,
33011,1.6,1,1.094653893,10/22/2021,Giorgi C.,,,,
18704,1.27,1,1.094649667,7/15/2015,Hercog P.,,,,
35963,1.76,1,1.094640978,2/24/2023,Mcnally C.,,,,
30693,1.95,0,1.094626297,1/7/2021,Gasanova A.,,,,
19133,3.6,0,1.094610968,9/2/2015,Nara K.,,,,
18791,2.05,0,1.094600758,7/24/2015,Knapp K.,,,,
35705,3.23,0,1.094582057,1/19/2023,Siegemund L.,,,,
10428,1.39,1,1.094559191,3/11/2012,Kirilenko M.,,,,
11769,1.36,1,1.094539151,8/29/2012,Bartoli M.,,,,
15340,1.28,1,1.094498509,3/22/2014,Sharapova M.,,,,
15753,2.64,0,1.09448988,5/18/2014,Barthel M.,,,,
16296,1.38,1,1.094482729,7/18/2014,Soler Espinosa S.,,,,
22847,1.6,1,1.094479179,3/25/2017,Strycova B.,,,,
30943,3.73,0,1.094466385,2/10/2021,Errani S.,,,,
34729,2.44,0,1.094465771,7/26/2022,Burel C.,,,,
18627,1.48,1,1.094441454,7/2/2015,Maria T.,,,,
14498,1.22,1,1.094425264,10/2/2013,Radwanska A.,,,,
14343,1.42,1,1.09442228,9/16/2013,Konta J.,,,,
33137,1.68,1,1.094337881,1/4/2022,Cirstea S.,,,,
11947,1.94,0,1.094329621,9/20/2012,Radwanska U.,,,,
27471,3.23,0,1.09431566,1/31/2019,Linette M.,,,,
13882,1.81,1,1.094304186,7/19/2013,Knapp K.,,,,
20821,1.31,1,1.094278767,5/23/2016,Garcia C.,,,,
35975,2.52,0,1.094262122,2/27/2023,Dolehide C.,,,,
26840,1.72,1,1.094211691,9/24/2018,Strycova B.,,,,
14956,3.66,0,1.094202789,1/28/2014,Majeric T.,,,,
17959,1.36,1,1.094187572,4/13/2015,Svitolina E.,,,,
33447,5.23,0,1.094179853,2/15/2022,Ruse E.G.,,,,
25686,2.15,0,1.094169037,5/14/2018,Zhang S.,,,,
10694,1.51,1,1.094161635,4/25/2012,Wozniacki C.,,,,
31419,2.07,0,1.094137272,4/6/2021,Tan H.,,,,
15158,1.6,1,1.094131584,2/26/2014,Mchale C.,,,,
28541,1.43,1,1.094121713,6/24/2019,Ostapenko J.,,,,
9832,1.36,1,1.094118831,1/2/2012,Pennetta F.,,,,
18724,1.48,1,1.094102079,7/17/2015,Putintseva Y.,,,,
23756,1.85,1,1.094092173,7/15/2017,Muguruza G.,,,,
12062,1.61,1,1.094080439,10/4/2012,Kerber A.,,,,
29198,1.95,1,1.094077994,9/11/2019,Mladenovic K.,,,,
13900,1.85,1,1.094049328,7/22/2013,Jabeur O.,,,,
20351,2.09,0,1.094039258,3/25/2016,Begu I.,,,,
18272,2.67,0,1.093977196,5/25/2015,Konjuh A.,,,,
17799,2.06,0,1.093959648,3/25/2015,Parmentier P.,,,,
20030,2.02,1,1.093955884,2/17/2016,Strycova B.,,,,
11593,2.64,0,1.093944091,8/13/2012,Giorgi C.,,,,
18907,1.74,1,1.093916592,8/7/2015,Svitolina E.,,,,
33094,2.91,0,1.093902367,11/8/2021,Tsurenko L.,,,,
34505,1.45,1,1.093897332,6/28/2022,Kostyuk M.,,,,
13154,1.48,1,1.093894182,4/27/2013,Dominguez Lino L.,,,,
32583,2.2,0,1.093891413,8/30/2021,Petkovic A.,,,,
14605,3.48,0,1.093879385,10/16/2013,Kleybanova A.,,,,
19472,1.32,1,1.093872824,10/8/2015,Ivanovic A.,,,,
33832,2.35,0,1.09385741,4/5/2022,Zheng Q.,,,,
17012,1.44,1,1.093854904,10/8/2014,Voegele S.,,,,
23583,2.24,0,1.093814032,6/25/2017,Arruabarrena L.,,,,
28410,1.88,1,1.093811334,6/11/2019,Flipkens K.,,,,
35517,1.26,1,1.093765054,1/3/2023,Liu C.,,,,
11761,1.24,1,1.093707784,8/28/2012,Makarova E.,,,,
15257,1.51,1,1.093694976,3/11/2014,Kleybanova A.,,,,
30233,2.52,0,1.093683341,8/22/2020,Mladenovic K.,,,,
13425,1.32,1,1.093681625,5/29/2013,Vinci R.,,,,
17409,3.1,0,1.093668206,1/26/2015,Cibulkova D.,,,,
9970,1.32,1,1.093651941,1/17/2012,Errani S.,,,,
29413,1.57,1,1.093632413,9/28/2019,Van Uytvanck A.,,,,
28595,1.6,1,1.093623892,7/1/2019,Bouzkova M.,,,,
20566,1.35,1,1.093613949,4/24/2016,Kerber A.,,,,
31678,2.3,0,1.093608975,5/16/2021,Buzarnescu M.,,,,
36234,1.39,1,1.093605848,3/26/2023,Gracheva V.,0.39,1,0.39,7.8
9925,1.33,1,1.093595014,1/11/2012,Gajdosova J.,,,,
10855,2.37,0,1.093562654,5/14/2012,Peer S.,,,,
18730,1.77,1,1.093555211,7/18/2015,Larsson J.,,,,
16675,1.58,1,1.093553684,9/8/2014,Min G.,,,,
28800,1.22,1,1.093551727,7/24/2019,Teichmann J.,,,,
33726,1.52,1,1.093508413,3/23/2022,Siniakova K.,,,,
13138,1.51,1,1.093455718,4/25/2013,Dominguez Lino L.,,,,
31112,1.45,1,1.093418762,3/3/2021,Giorgi C.,,,,
15964,1.47,1,1.093369958,6/10/2014,Mchale C.,,,,
35127,1.76,0,1.093369426,9/12/2022,Haddad Maia B.,,,,
35246,1.81,1,1.093345542,9/25/2022,Alexandrova E.,,,,
32497,4.81,0,1.093343848,8/20/2021,Teichmann J.,,,,
20662,2.05,1,1.093320805,5/2/2016,Keys M.,,,,
17808,1.18,1,1.093316889,3/26/2015,Williams V.,,,,
32906,1.53,1,1.093274777,10/8/2021,Kalinskaya A.,,,,
11544,2.18,0,1.093257333,8/4/2012,Rybarikova M.,,,,
32797,1.29,1,1.093254306,9/27/2021,Petkovic A.,,,,
22059,1.39,1,1.093246378,10/13/2016,Riske A.,,,,
14556,1.69,1,1.093242928,10/10/2013,Zheng J.,,,,
26842,2.85,0,1.093239724,9/24/2018,Krunic A.,,,,
10219,4.3,0,1.093232732,2/20/2012,Cadantu A.,,,,
26079,1.84,0,1.093194934,6/26/2018,Strycova B.,,,,
17614,1.5,1,1.093194404,2/27/2015,Azarenka V.,,,,
25209,1.66,1,1.093163894,3/10/2018,Gavrilova D.,,,,
22238,1.67,1,1.093152477,1/4/2017,Giorgi C.,,,,
34272,1.65,1,1.093113197,6/7/2022,Boulter K.,,,,
31019,1.35,1,1.093097109,2/15/2021,Teichmann J.,,,,
27246,1.22,1,1.093094634,1/7/2019,Bertens K.,,,,
29234,2.27,0,1.093069087,9/14/2019,Rybakina E.,,,,
19775,2.02,0,1.09301323,1/11/2016,Cibulkova D.,,,,
26277,1.78,0,1.093011067,7/20/2018,Martic P.,,,,
30681,1.28,1,1.093008183,1/6/2021,Fernandez L.A.,,,,
18839,1.52,1,1.093007935,7/29/2015,Vekic D.,,,,
25202,1.49,1,1.092990903,3/9/2018,Azarenka V.,,,,
15878,1.17,1,1.092987457,5/28/2014,Radwanska A.,,,,
26105,1.45,1,1.092972615,7/2/2018,Safarova L.,,,,
12664,1.38,1,1.092966833,2/20/2013,Flipkens K.,,,,
10040,1.18,1,1.092938193,1/20/2012,Radwanska A.,,,,
23709,1.26,1,1.092926424,7/5/2017,Williams V.,,,,
14073,1.43,1,1.09291836,8/12/2013,Stephens S.,,,,
19796,1.95,1,1.092857281,1/13/2016,Halep S.,,,,
27732,3.63,0,1.092830867,3/20/2019,Rybarikova M.,,,,
32349,1.35,1,1.092774795,7/22/2021,Zanevska M.,,,,
36035,1.71,1,1.092732381,3/5/2023,Gracheva V.,,,,
26490,2.04,1,1.092720954,8/15/2018,Kontaveit A.,,,,
17530,1.55,1,1.092719698,2/18/2015,Schmiedlova A.,,,,
13196,2.37,1,1.092697885,5/4/2013,Flipkens K.,,,,
24224,1.23,1,1.092692789,9/12/2017,Maria T.,,,,
33106,1.42,1,1.092688682,11/10/2021,Collins D.,,,,
20116,2.44,0,1.092681982,2/24/2016,Zheng S.,,,,
22856,2.35,0,1.092669396,3/25/2017,Rogers S.,,,,
12845,2.8,0,1.092661398,3/9/2013,Arruabarrena-Vecino L.,,,,
12418,1.42,1,1.092660836,1/15/2013,Jovanovski B.,,,,
10289,2.17,0,1.092659622,2/24/2012,Arn G.,,,,
35371,2.82,0,1.092636225,10/10/2022,Paolini J.,,,,
15533,1.54,1,1.092632763,4/17/2014,Buyukakcay C.,,,,
33940,1.34,1,1.092626421,4/22/2022,Cirstea S.,,,,
11625,2.37,0,1.092617202,8/15/2012,Peng S.,,,,
27143,1.59,1,1.092598014,11/1/2018,Sevastova A.,,,,
32940,1.75,1,1.092576455,10/11/2021,Kerber A.,,,,
36217,1.31,1,1.092562309,3/25/2023,Gauff C.,-1,-1,-20,
33776,1.77,1,1.092518861,3/26/2022,Saville D.,,,,
26085,2.05,1,1.092504844,6/27/2018,Wozniacki C.,,,,
34021,1.56,1,1.092501679,5/9/2022,Kasatkina D.,,,,
20797,1.24,1,1.092490923,5/19/2016,Bertens K.,,,,
17747,2.44,0,1.092443184,3/15/2015,Pliskova Ka.,,,,
24370,1.38,1,1.092436527,9/25/2017,Zhang S.,,,,
11670,1.48,1,1.092433898,8/20/2012,Cibulkova D.,,,,
31131,1.73,1,1.092431104,3/4/2021,Kvitova P.,,,,
28833,1.55,1,1.092425279,7/29/2019,Suarez Navarro C.,,,,
30832,3.96,0,1.092421158,2/3/2021,Podoroska N.,,,,
13000,1.49,1,1.09240839,4/1/2013,Puig M.,,,,
15327,1.78,1,1.092400999,3/21/2014,Cornet A.,,,,
32239,1.42,1,1.092389628,7/13/2021,Parrizas Diaz N.,,,,
9882,3.33,0,1.092372897,1/8/2012,Zheng J.,,,,
23598,2.35,0,1.092372871,6/26/2017,Cepede Royg V.,,,,
34839,3.58,0,1.092367465,8/9/2022,Kanepi K.,,,,
23150,1.83,1,1.092336803,5/6/2017,Arruabarrena L.,,,,
28552,1.91,0,1.092333856,6/25/2019,Mertens E.,,,,
27188,3.67,0,1.092323787,1/1/2019,Pliskova Kr.,,,,
35788,1.3,1,1.092295254,2/2/2023,Kostyuk M.,,,,
34594,1.48,1,1.092292305,7/11/2022,Sorribes Tormo S.,,,,
25243,2.4,0,1.092266093,3/13/2018,Martic P.,,,,
17723,2.24,0,1.0921687,3/13/2015,Townsend T.,,,,
30648,1.61,1,1.092147787,10/7/2020,Kenin S.,,,,
21977,1.26,1,1.092141405,10/4/2016,Kuznetsova S.,,,,
36116,2.65,0,1.092128756,3/14/2023,Gracheva V.,,,,
23367,1.29,1,1.092110875,5/29/2017,Muguruza G.,,,,
19190,2.21,1,1.09210851,9/14/2015,Chirico L.,,,,
34541,1.56,1,1.092095925,6/30/2022,Krejcikova B.,,,,
28543,2.85,0,1.092079518,6/25/2019,Alexandrova E.,,,,
27104,3.04,0,1.092073447,10/17/2018,Bouchard E.,,,,
32551,2.57,0,1.092060328,8/25/2021,Peterson R.,,,,
25936,1.28,1,1.092053637,6/11/2018,Van Uytvanck A.,,,,
26583,1.47,1,1.092041366,8/28/2018,Suarez Navarro C.,,,,
15732,1.4,1,1.09200149,5/14/2014,Stosur S.,,,,
31305,1.47,1,1.091985478,3/24/2021,Garcia C.,,,,
17810,3.48,0,1.091950924,3/26/2015,Nara K.,,,,
14145,1.67,1,1.091947366,8/23/2013,Kvitova P.,,,,
28554,2.6,0,1.091940372,6/25/2019,Cornet A.,,,,
28062,2.82,0,1.091923637,5/1/2019,Bonaventure Y.,,,,
30652,1.48,1,1.091923237,10/19/2020,Sakkari M.,,,,
27374,1.25,1,1.091880585,1/16/2019,Collins D.,,,,
18806,2.53,0,1.091880178,7/27/2015,Hlavackova A.,,,,
18035,1.26,1,1.091861951,4/28/2015,Siegemund L.,,,,
17455,1.93,1,1.091851284,2/12/2015,Zahlavova Strycova B.,,,,
35614,1.86,1,1.09184918,1/14/2023,Davis L.,,,,
24539,6.94,0,1.091840574,10/11/2017,Wang X.,,,,
24362,1.5,1,1.091837406,9/24/2017,Barty A.,,,,
19905,3.14,0,1.091803762,1/21/2016,Osaka N.,,,,
30029,2.43,0,1.091795755,2/25/2020,Kuznetsova S.,,,,
31920,4.01,0,1.091750031,6/9/2021,Sakkari M.,,,,
18390,2.49,0,1.091652679,6/8/2015,Nara K.,,,,
28249,4.15,0,1.091631818,5/22/2019,Stojanovic N.,,,,
13652,2.24,0,1.091613076,6/24/2013,Stephens S.,,,,
11727,2.07,0,1.091593225,8/28/2012,Arruabarrena-Vecino L.,,,,
21933,4.3,0,1.091571736,9/29/2016,Hibino N.,,,,
25435,2.55,0,1.091560132,4/8/2018,Bertens K.,,,,
20900,2.55,0,1.091529705,5/26/2016,Putintseva Y.,,,,
13845,1.4,1,1.091518247,7/16/2013,Tsurenko L.,,,,
10352,1.3,1,1.091496716,3/2/2012,Begu I.,,,,
31811,1.43,1,1.091439247,6/1/2021,Kontaveit A.,,,,
34713,1.45,1,1.091427441,7/25/2022,Zhu L.,,,,
20682,1.54,1,1.091420284,5/4/2016,Halep S.,,,,
13553,2.9,0,1.091393052,6/12/2013,Kudryavtseva A.,,,,
18556,1.59,1,1.091379273,6/29/2015,Tsurenko L.,,,,
10894,2.44,0,1.091372322,5/17/2012,Williams V.,,,,
12641,1.6,1,1.091337633,2/19/2013,Errani S.,,,,
24424,1.48,1,1.091323147,9/27/2017,Krunic A.,,,,
22485,1.47,1,1.091321465,1/31/2017,Kasatkina D.,,,,
22118,1.63,1,1.091321204,10/18/2016,Larsson J.,,,,
33230,1.37,1,1.091267576,1/11/2022,Tomljanovic A.,,,,
35070,2.48,0,1.091228313,8/31/2022,Collins D.,,,,
14960,1.61,1,1.091226792,1/28/2014,Cornet A.,,,,
11197,1.35,1,1.091145388,6/19/2012,Clijsters K.,,,,
33614,1.33,1,1.091120765,3/9/2022,Zheng Q.,,,,
35293,2.6,0,1.091101657,9/29/2022,Kovinic D.,,,,
28827,1.73,1,1.091091343,7/29/2019,Swiatek I.,,,,
36106,1.56,1,1.09105975,3/13/2023,Rybakina E.,,,,
19963,1.58,1,1.090974898,2/10/2016,Vesnina E.,,,,
29707,1.3,1,1.090968826,1/10/2020,Anisimova A.,,,,
10731,1.7,1,1.090966715,4/30/2012,Erakovic M.,,,,
28094,2.58,0,1.090930767,5/4/2019,Ostapenko J.,,,,
21956,1.47,1,1.090929108,10/2/2016,Vinci R.,,,,
26794,2.62,0,1.090900455,9/19/2018,Rodina E.,,,,
17979,1.27,1,1.090883232,4/16/2015,Puig M.,,,,
24771,1.21,1,1.090857227,1/6/2018,Goerges J.,,,,
13926,1.88,0,1.090801407,7/24/2013,Voskoboeva G.,,,,
26580,1.26,1,1.090800151,8/28/2018,Sabalenka A.,,,,
24343,1.75,1,1.090799071,9/22/2017,Krunic A.,,,,
30433,2.49,0,1.090795785,9/11/2020,Badosa P.,,,,
33066,1.19,1,1.090783929,10/28/2021,Kontaveit A.,,,,
23438,1.33,1,1.09077701,6/3/2017,Halep S.,,,,
31330,1.56,1,1.090772842,3/25/2021,Alexandrova E.,,,,
16916,1.52,1,1.090768523,9/28/2014,Stosur S.,,,,
29537,1.87,0,1.090740746,10/14/2019,Muchova K.,,,,
34209,3.51,0,1.090740149,5/26/2022,Rogers S.,,,,
27155,1.85,1,1.090724741,12/30/2018,Cirstea S.,,,,
15890,1.22,1,1.090703844,5/28/2014,Cibulkova D.,,,,
28653,1.35,1,1.090681028,7/3/2019,Azarenka V.,,,,
19491,1.68,0,1.090667156,10/12/2015,Shvedova Y.,,,,
27270,3.13,0,1.090658892,1/8/2019,Linette M.,,,,
11330,1.28,1,1.090658439,6/28/2012,Mchale C.,,,,
19431,1.47,1,1.090656788,10/4/2015,Garcia C.,,,,
26875,1.9,0,1.090615885,9/25/2018,Rus A.,,,,
17017,3.24,0,1.090607567,10/8/2014,Knapp K.,,,,
25845,1.23,1,1.090606208,5/29/2018,Townsend T.,,,,
9990,1.17,1,1.090603463,1/17/2012,Lisicki S.,,,,
31802,2.79,0,1.090588071,5/31/2021,Zidansek T.,,,,
17909,2.63,0,1.090585421,4/7/2015,Cepelova J.,,,,
23541,1.65,1,1.090575868,6/20/2017,Riske A.,,,,
31503,1.74,1,1.090559662,4/19/2021,Konjuh A.,,,,
24155,1.61,1,1.090540344,8/31/2017,Niculescu M.,,,,
28910,1.68,1,1.09051548,8/7/2019,Andreescu B.,,,,
12230,1.3,1,1.090514824,12/30/2012,Hsieh S.W.,,,,
13542,2.74,0,1.090496078,6/12/2013,Voskoboeva G.,,,,
10100,2.4,0,1.09046829,2/9/2012,Mirza S.,,,,
23117,1.58,1,1.090425672,5/2/2017,Barthel M.,,,,
35582,1.65,1,1.090423544,1/10/2023,Kudermetova V.,,,,
32613,2.7,0,1.090418965,8/31/2021,Grammatikopoulou V.,,,,
16749,1.38,1,1.090411658,9/13/2014,Lisicki S.,,,,
17994,2.93,0,1.090409494,4/21/2015,Garcia C.,,,,
21463,1.85,1,1.090402046,8/1/2016,Lim A.,,,,
15287,1.65,1,1.090384919,3/19/2014,Tomljanovic A.,,,,
32890,1.96,0,1.090382607,10/7/2021,Keys M.,,,,
19308,1.53,1,1.090368161,9/24/2015,Radwanska A.,,,,
14283,1.27,1,1.090361478,9/9/2013,Vekic D.,,,,
31390,1.29,1,1.090355125,4/5/2021,Anisimova A.,,,,
28982,2.39,0,1.090354487,8/15/2019,Sakkari M.,,,,
15947,1.28,1,1.090349928,6/9/2014,Riske A.,,,,
33912,3.97,0,1.090335562,4/20/2022,Grabher J.,,,,
35521,1.7,1,1.090331652,1/4/2023,Davis L.,,,,
23833,1.54,1,1.090326377,7/25/2017,Wang Yaf.,,,,
18823,2.76,0,1.090302612,7/28/2015,Zhu L.,,,,
15961,2.39,0,1.090293024,6/10/2014,Hantuchova D.,,,,
35361,1.94,0,1.090237112,10/8/2022,Krejcikova B.,,,,
27501,2.59,0,1.090235283,2/13/2019,Muchova K.,,,,
26342,1.68,1,1.090227026,7/27/2018,Sasnovich A.,,,,
16038,2.07,0,1.090219329,6/18/2014,Keys M.,,,,
23200,2.97,0,1.090162343,5/10/2017,Bouchard E.,,,,
33571,1.3,1,1.090161344,3/1/2022,Bouzkova M.,,,,
20055,2.16,0,1.090143718,2/21/2016,Zheng S.,,,,
28079,1.51,1,1.090138886,5/2/2019,Van Uytvanck A.,,,,
12304,1.57,1,1.090133825,1/3/2013,Hampton J.,,,,
17693,1.49,1,1.090117753,3/12/2015,Tsurenko L.,,,,
28684,1.74,1,1.090112248,7/6/2019,Mertens E.,,,,
28400,2.08,0,1.0901096,6/10/2019,Badosa Gibert P.,,,,
31845,2.76,0,1.09007889,6/3/2021,Stephens S.,,,,
11004,2.18,0,1.090076381,5/28/2012,King V.,,,,
29881,1.56,1,1.090071044,1/25/2020,Bertens K.,,,,
30274,1.5,1,1.090069038,8/25/2020,Sabalenka A.,,,,
29274,1.45,1,1.090029056,9/17/2019,Blinkova A.,,,,
18910,1.43,1,1.090016596,8/8/2015,Pliskova Ka.,,,,
22075,3.56,0,1.090011997,10/14/2016,Kovinic D.,,,,
33019,2.18,0,1.090000487,10/23/2021,Li A.,,,,
22894,1.48,1,1.089984692,4/3/2017,Ostapenko J.,,,,
29261,2.79,0,1.089975645,9/17/2019,Flink V.,,,,
21187,1.31,1,1.089958082,6/30/2016,Stephens S.,,,,
28404,1.52,1,1.089886685,6/11/2019,Bonaventure Y.,,,,
11375,1.29,1,1.089868752,7/10/2012,Tatishvili A.,,,,
27878,1.37,1,1.089857313,4/3/2019,Ostapenko J.,,,,
22472,1.94,0,1.089850566,1/31/2017,Hradecka L.,,,,
11722,2.46,0,1.089847623,8/27/2012,Cirstea S.,,,,
26592,2.68,0,1.089839796,8/28/2018,Witthoeft C.,,,,
30630,3.16,0,1.089824677,10/3/2020,Badosa P.,,,,
18838,1.48,1,1.08981873,7/29/2015,Knapp K.,,,,
13353,2.88,0,1.089803822,5/23/2013,Hampton J.,,,,
13332,3.83,0,1.089798092,5/22/2013,Tatishvili A.,,,,
12971,1.23,1,1.089786979,3/25/2013,Radwanska A.,,,,
23574,2.15,0,1.089781147,6/23/2017,Muguruza G.,,,,
31699,1.4,1,1.089761579,5/18/2021,Gauff C.,,,,
16217,1.16,1,1.089753841,7/9/2014,Hercog P.,,,,
25199,2.57,0,1.089731895,3/9/2018,Wang Q.,,,,
35296,3.26,0,1.089724435,9/29/2022,Vekic D.,,,,
30870,4.01,0,1.089706427,2/7/2021,Li A.,,,,
9942,3.31,0,1.089699741,1/16/2012,Foretz S.,,,,
34341,2.49,0,1.089695358,6/14/2022,Kudermetova V.,,,,
19517,2.53,0,1.089666836,10/13/2015,Wang Yaf.,,,,
35520,3.67,0,1.08965145,1/4/2023,Kostyuk M.,,,,
32127,1.33,1,1.08964323,6/30/2021,Giorgi C.,,,,
27849,1.43,1,1.089622373,4/2/2019,Stephens S.,,,,
19530,2.66,0,1.089612644,10/14/2015,Brengle M.,,,,
13577,1.66,1,1.089603552,6/15/2013,Hantuchova D.,,,,
30968,1.37,1,1.089596892,2/11/2021,Rogers S.,,,,
33382,2.04,0,1.089595503,1/22/2022,Collins D.,,,,
15117,1.32,1,1.08957484,2/24/2014,Niculescu M.,,,,
33442,3.76,0,1.089571041,2/15/2022,Kudermetova V.,,,,
21533,1.36,1,1.08956599,8/18/2016,Suarez Navarro C.,,,,
28875,1.21,1,1.089559552,8/2/2019,Hsieh S.W.,,,,
29640,1.91,0,1.089542086,1/6/2020,Peng S.,,,,
24231,2.75,0,1.089528628,9/13/2017,Fett J.,,,,
16312,2.3,1,1.089526729,7/21/2014,Parmentier P.,,,,
14655,2.2,0,1.089524655,10/31/2013,Ivanovic A.,,,,
14447,1.69,1,1.089521856,9/26/2013,Kvitova P.,,,,
14349,1.3,1,1.089512255,9/16/2013,Zhang S.,,,,
29477,1.7,1,1.089503226,10/7/2019,Wang Yaf.,,,,
13136,2.8,0,1.089500576,4/25/2013,Lisicki S.,,,,
32487,1.31,1,1.089482997,8/18/2021,Kudermetova V.,,,,
25464,2.62,0,1.089478488,4/12/2018,Flipkens K.,,,,
17655,1.29,1,1.089474977,3/4/2015,Gajdosova J.,,,,
11597,3.34,0,1.089473402,8/13/2012,Babos T.,,,,
12019,1.33,1,1.089450809,9/29/2012,Zhang S.,,,,
27123,3.11,0,1.089435431,10/21/2018,Pliskova Ka.,,,,
