match,PSW,win0,confidence0,date,winner,,,correct pred?
23246,2.44,0,1.0046814,5/17/2017,Kontaveit A.,-1,-100,
28347,1.27,1,1.004620274,5/29/2019,Svitolina E.,0.27,27,
25236,1.26,1,1.004606076,3/12/2018,Kerber A.,0.26,26,
29843,1.28,1,1.004591293,1/22/2020,Kontaveit A.,0.28,28,
35697,1.09,1,1.004575121,1/19/2023,Bencic B.,0.09,9,
25588,2.65,0,1.004527777,5/1/2018,Lottner A.,-1,-100,
25767,1.54,1,1.004498891,5/22/2018,Cepede Royg V.,0.54,54,
34134,1.09,1,1.004484053,5/22/2022,Sakkari M.,0.09,9,
33334,2.67,0,1.00447564,1/18/2022,Cirstea S.,-1,-100,
29869,1.44,1,1.004469166,1/23/2020,Bencic B.,0.44,44,
23401,1.16,1,1.004450585,5/31/2017,Wozniacki C.,0.16,16,
22461,1.44,1,1.00441405,1/30/2017,Doi M.,0.44,44,
26432,1.37,1,1.004409826,8/8/2018,Sevastova A.,0.37,37,
24630,1.34,1,1.004381747,10/18/2017,Goerges J.,0.34,34,
33144,1.34,1,1.004368489,1/4/2022,Tauson C.,0.34,34,
25655,1.31,1,1.004344199,5/7/2018,Goerges J.,0.31,31,
33914,3.97,0,1.004266334,4/20/2022,Grabher J.,-1,-100,
27670,2.3,0,1.004262884,3/8/2019,Mchale C.,-1,-100,
28201,1.98,0,1.004178401,5/17/2019,Bertens K.,-1,-100,
33080,1.56,1,1.004147671,10/30/2021,Vekic D.,0.56,56,
24626,3.19,0,1.004140617,10/18/2017,Lapko V.,-1,-100,
34319,1.14,1,1.004129677,6/13/2022,Halep S.,0.14,14,
33918,1.2,1,1.004119829,4/20/2022,Potapova A.,0.2,20,
27444,1.67,1,1.004060456,1/29/2019,Vekic D.,0.67,67,
28986,1.98,0,1.00405674,8/16/2019,Kenin S.,-1,-100,
23839,1.13,1,1.004041295,7/25/2017,Krunic A.,0.13,13,
26918,1.71,1,1.004041228,9/30/2018,Stephens S.,0.71,71,
32292,1.64,1,1.004041198,7/16/2021,Zanevska M.,0.64,64,
35108,1.07,1,1.004016511,9/4/2022,Swiatek I.,0.07,7,
26532,2.7,0,1.003977415,8/21/2018,Bencic B.,-1,-100,
30387,1.46,1,1.003949792,9/5/2020,Williams S.,0.46,46,
28636,2.37,0,1.003939486,7/2/2019,Linette M.,-1,-100,
28923,3,0,1.003872392,8/8/2019,Andreescu B.,-1,-100,
33831,2.48,0,1.003824316,4/5/2022,Vandeweghe C.,-1,-100,
27374,1.25,1,1.003796543,1/16/2019,Collins D.,0.25,25,
32070,2.27,0,1.003760687,6/28/2021,Golubic V.,-1,-100,
23315,2.09,0,1.003760634,5/24/2017,Shvedova Y.,-1,-100,
30296,2.61,0,1.003749076,8/31/2020,Sevastova A.,-1,-100,
31860,1.72,1,1.003745298,6/3/2021,Krejcikova B.,0.72,72,
35156,1.64,1,1.003687728,9/13/2022,Swan K.,0.64,64,
27359,1.31,1,1.003650987,1/15/2019,Pliskova Ka.,0.31,31,
33374,3.1,0,1.003646903,1/21/2022,Anisimova A.,-1,-100,
30626,3.79,0,1.003644695,10/2/2020,Trevisan M.,-1,-100,
30051,1.37,1,1.003641188,2/26/2020,Watson H.,0.37,37,
24366,3.65,0,1.003619454,9/25/2017,Peng S.,-1,-100,
25215,2.02,0,1.003598403,3/10/2018,Zhuk S.,-1,-100,
27332,1.48,1,1.003576467,1/14/2019,Tsurenko L.,0.48,48,
35768,1.11,1,1.003555122,1/31/2023,Kostyuk M.,0.11,11,
29693,1.74,1,1.003543471,1/9/2020,Alexandrova E.,0.74,74,
32555,1.54,1,1.003534906,8/26/2021,Sorribes Tormo S.,0.54,54,
28826,5.56,0,1.003528157,7/28/2019,Teichmann J.,-1,-100,
23397,4.18,0,1.003527305,5/31/2017,Jabeur O.,-1,-100,
22649,1.13,1,1.003498312,2/28/2017,Flipkens K.,0.13,13,
24827,1.57,1,1.003495536,1/11/2018,Mertens E.,0.57,57,
34499,1.49,1,1.003482956,6/28/2022,Tomljanovic A.,0.49,49,
30375,1.44,1,1.003455863,9/4/2020,Brady J.,0.44,44,
24269,1.33,1,1.003446922,9/18/2017,Haddad Maia B.,0.33,33,
28275,2.4,0,1.003431763,5/26/2019,Sorribes Tormo S.,-1,-100,
23702,3.68,0,1.003431396,7/5/2017,Osaka N.,-1,-100,
32162,1.26,1,1.003373129,7/2/2021,Pliskova Ka.,0.26,26,
32683,3,0,1.003366987,9/5/2021,Fernandez L.A.,-1,-100,
31910,3.47,0,1.00336563,6/8/2021,Zidansek T.,-1,-100,
22524,1.24,1,1.003305695,2/15/2017,Wozniacki C.,0.24,24,
24657,1.95,0,1.003302938,10/24/2017,Williams V.,-1,-100,
23343,2.75,0,1.003285438,5/28/2017,Brengle M.,-1,-100,
29108,2.63,0,1.00327761,8/29/2019,Jabeur O.,-1,-100,
25611,1.31,1,1.003268875,5/3/2018,Kvitova P.,0.31,31,
29089,5.25,0,1.003247246,8/28/2019,Ahn K.,-1,-100,
26747,3.02,0,1.003232096,9/17/2018,Lisicki S.,-1,-100,
28075,1.23,1,1.003227101,5/1/2019,Siniakova K.,0.23,23,
26247,1.47,1,1.003184322,7/17/2018,Martic P.,0.47,47,
33351,1.1,1,1.003178729,1/19/2022,Badosa P.,0.1,10,
31948,1.22,1,1.003174388,6/14/2021,Alexandrova E.,0.22,22,
35872,1.45,1,1.003140018,2/14/2023,Kvitova P.,0.45,45,
33430,1.47,1,1.003136907,2/10/2022,Ostapenko J.,0.47,47,
29945,1.34,1,1.00310784,2/13/2020,Wang Xiy.,0.34,34,
33978,1.19,1,1.003106036,4/29/2022,Rybakina E.,0.19,19,
31038,1.22,1,1.003105743,2/16/2021,Collins D.,0.22,22,
31299,2.9,0,1.003092829,3/24/2021,Sanders S.,-1,-100,
24258,1.38,1,1.003091952,9/15/2017,Maria T.,0.38,38,
23311,8.05,0,1.003076266,5/24/2017,Krejcikova B.,-1,-100,
34727,1.06,1,1.003041919,7/26/2022,Kontaveit A.,0.06,6,
28469,1.38,1,1.003037288,6/17/2019,Konta J.,0.38,38,
34528,2.89,0,1.003031329,6/29/2022,Niemeier J.,-1,-100,
22838,1.2,1,1.00301574,3/24/2017,Keys M.,0.2,20,
24894,1.47,1,1.003009493,1/16/2018,Vekic D.,0.47,47,
23990,1.39,1,1.00300772,8/12/2017,Wozniacki C.,0.39,39,
26287,1.7,1,1.003007287,7/22/2018,Sevastova A.,0.7,70,
22931,1.29,1,1.00298617,4/5/2017,Begu I.,0.29,29,
34605,1.41,1,1.002973348,7/12/2022,Bogdan A.,0.41,41,
23150,1.39,1,1.002954732,5/6/2017,Sevastova A.,0.39,39,
28254,1.12,1,1.002930918,5/22/2019,Tomljanovic A.,0.12,12,
27572,2.28,0,1.002923048,2/20/2019,Kuzmova V.,-1,-100,
24196,2.89,0,1.002898255,9/4/2017,Kanepi K.,-1,-100,
29340,1.52,1,1.002864306,9/23/2019,Bouzkova M.,0.52,52,
30742,1.68,1,1.002840312,1/30/2021,Sasnovich A.,0.68,68,
30868,2.33,0,1.002824893,2/6/2021,Kontaveit A.,-1,-100,
29034,1.15,1,1.002823683,8/26/2019,Kenin S.,0.15,15,
35135,1.47,1,1.002790031,9/12/2022,Hibino N.,0.47,47,
34276,1.07,1,1.002771803,6/7/2022,Sabalenka A.,0.07,7,
33310,1.12,1,1.002768211,1/18/2022,Rybakina E.,0.12,12,
30774,1.58,1,1.002759591,1/31/2021,Peterson R.,0.58,58,
29424,1.7,1,1.002747683,9/29/2019,Kerber A.,0.7,70,
34217,1.07,1,1.002747058,5/26/2022,Kasatkina D.,0.07,7,
24237,4.3,0,1.002695968,9/13/2017,Kato M.,-1,-100,
32117,1.29,1,1.002690275,6/30/2021,Keys M.,0.29,29,
33546,2.48,0,1.00268715,2/26/2022,Bouzkova M.,-1,-100,
35794,1.67,1,1.00264229,2/3/2023,Parks A.,0.67,67,
24108,3.11,0,1.00262786,8/29/2017,Osaka N.,-1,-100,
33448,1.68,1,1.002626014,2/15/2022,Ostapenko J.,0.68,68,
25837,1.19,1,1.002609681,5/28/2018,Sakkari M.,0.19,19,
24130,1.66,1,1.002585362,8/30/2017,Zhang S.,0.66,66,
34552,2.48,0,1.002581576,6/30/2022,Watson H.,-1,-100,
23852,1.2,1,1.002563279,7/26/2017,Sevastova A.,0.2,20,
22404,2.86,0,1.002563067,1/18/2017,Cirstea S.,-1,-100,
29197,1.49,1,1.002525648,9/11/2019,Golubic V.,0.49,49,
26279,1.19,1,1.002507218,7/20/2018,Buzarnescu M.,0.19,19,
28133,3.71,0,1.002506968,5/7/2019,Kozlova K.,-1,-100,
27368,1.23,1,1.002500908,1/16/2019,Sharapova M.,0.23,23,
35004,9.01,0,1.002477623,8/29/2022,Rodina E.,-1,-100,
30914,1.68,1,1.002475435,2/9/2021,Van Uytvanck A.,0.68,68,
25844,1.23,1,1.002472808,5/29/2018,Townsend T.,0.23,23,
34284,1.11,1,1.002440807,6/7/2022,Rybakina E.,0.11,11,
23836,1.34,1,1.002419907,7/25/2017,Mertens E.,0.34,34,
29303,2.03,0,1.002417617,9/19/2019,Badosa P.,-1,-100,
34107,1.39,1,1.002358885,5/18/2022,Bondar A.,0.39,39,
29193,2.42,0,1.002322414,9/10/2019,Hibino N.,-1,-100,
24558,1.43,1,1.002296359,10/12/2017,Wang Q.,0.43,43,
24557,7.38,0,1.00224329,10/12/2017,Gibbs N.,-1,-100,
31959,1.51,1,1.002241008,6/15/2021,Zhang S.,0.51,51,
35307,4.28,0,1.002218632,10/1/2022,Sherif M.,-1,-100,
23430,1.21,1,1.002177039,6/2/2017,Kuznetsova S.,0.21,21,
27784,3.7,0,1.002138287,3/22/2019,Tomljanovic A.,-1,-100,
34025,1.76,1,1.002096789,5/10/2022,Andreescu B.,0.76,76,
30805,1.44,1,1.002079137,2/2/2021,Pavlyuchenkova A.,0.44,44,
33507,1.17,1,1.002039521,2/22/2022,Swiatek I.,0.17,17,
22392,1.25,1,1.002033991,1/17/2017,Osaka N.,0.25,25,
32903,1.41,1,1.001977158,10/8/2021,Tomljanovic A.,0.41,41,
24998,2.8,0,1.001969946,2/1/2018,Bouchard E.,-1,-100,
23017,3.54,0,1.001945685,4/13/2017,Schiavone F.,-1,-100,
34551,1.55,1,1.001930139,6/30/2022,Cornet A.,0.55,55,
24233,1.5,1,1.001924694,9/13/2017,Mertens E.,0.5,50,
33008,1.49,1,1.001917998,10/22/2021,Cornet A.,0.49,49,
30136,1.35,1,1.001913639,3/8/2020,Svitolina E.,0.35,35,
29205,1.13,1,1.001899307,9/11/2019,Linette M.,0.13,13,
28591,1.19,1,1.0018771,7/1/2019,Sevastova A.,0.19,19,
32375,1.23,1,1.001866692,8/3/2021,Garcia C.,0.23,23,
22906,3.81,0,1.001864708,4/4/2017,Sorribes Tormo S.,-1,-100,
27729,3.05,0,1.00181214,3/20/2019,Parmentier P.,-1,-100,
25704,1.4,1,1.001802707,5/15/2018,Kasatkina D.,0.4,40,
23140,1.77,1,1.001766669,5/4/2017,Barthel M.,0.77,77,
25404,1.32,1,1.001757784,4/4/2018,Sevastova A.,0.32,32,
33355,1.28,1,1.001744908,1/19/2022,Azarenka V.,0.28,28,
26314,1.44,1,1.001737727,7/24/2018,Goerges J.,0.44,44,
23660,1.53,1,1.001737276,7/3/2017,Cibulkova D.,0.53,53,
26402,2.23,0,1.001700361,8/4/2018,Sakkari M.,-1,-100,
27795,1.47,1,1.001666488,3/23/2019,Pliskova Ka.,0.47,47,
29000,2.08,0,1.0016543,8/19/2019,Buzarnescu M.,-1,-100,
27613,1.29,1,1.001635762,2/27/2019,Vekic D.,0.29,29,
24169,1.85,1,1.001634595,9/1/2017,Stephens S.,0.85,85,
26050,1.41,1,1.001621034,6/24/2018,Giorgi C.,0.41,41,
34963,1.07,1,1.00161467,8/22/2022,Pera B.,0.07,7,
33793,1.65,1,1.001597992,3/28/2022,Bencic B.,0.65,65,
34814,1.68,1,1.001593544,8/5/2022,Saville D.,0.68,68,
24508,1.23,1,1.001571133,10/9/2017,Rogers S.,0.23,23,
34029,1.2,1,1.001562238,5/10/2022,Anisimova A.,0.2,20,
26712,2.64,0,1.001560001,9/13/2018,Pegula J.,-1,-100,
35776,1.26,1,1.001550214,2/1/2023,Van Uytvanck A.,0.26,26,
29825,1.7,1,1.001541416,1/21/2020,Vekic D.,0.7,70,
22982,1.85,1,1.001534756,4/11/2017,Sorribes Tormo S.,0.85,85,
36067,1.35,1,1.001523228,3/9/2023,Siniakova K.,0.35,35,
33673,1.68,1,1.001492314,3/12/2022,Mertens E.,0.68,68,
23530,2.46,0,1.001491103,6/20/2017,Lisicki S.,-1,-100,
25212,1.32,1,1.001457784,3/10/2018,Goerges J.,0.32,32,
22615,1.34,1,1.001449255,2/23/2017,Wozniacki C.,0.34,34,
27838,1.18,1,1.001427994,4/1/2019,Kenin S.,0.18,18,
30710,1.21,1,1.001420009,1/7/2021,Muchova K.,0.21,21,
25612,1.69,1,1.00140417,5/3/2018,Zhang S.,0.69,69,
28933,2.16,1,1.001388091,8/9/2019,Kenin S.,1.16,116,
25407,1.46,1,1.001377353,4/4/2018,Pera B.,0.46,46,
26837,1.53,1,1.001360161,9/24/2018,Wang Q.,0.53,53,
34118,1.98,0,1.001316593,5/19/2022,Trevisan M.,-1,-100,
30105,1.21,1,1.001304202,3/4/2020,Dodin O.,0.21,21,
27683,1.32,1,1.001291987,3/9/2019,Sabalenka A.,0.32,32,
24112,3.02,0,1.001276804,8/29/2017,Sharapova M.,-1,-100,
24415,1.56,1,1.001261311,9/27/2017,Ostapenko J.,0.56,56,
28881,1.25,1,1.001214406,8/3/2019,Vekic D.,0.25,25,
34110,1.75,1,1.001169469,5/18/2022,Golubic V.,0.75,75,
22394,1.22,1,1.001150843,1/17/2017,Williams S.,0.22,22,
22277,1.48,1,1.001149423,1/8/2017,Kasatkina D.,0.48,48,
30202,1.88,1,1.001124314,8/12/2020,Mertens E.,0.88,88,
35335,1.55,1,1.001071266,10/5/2022,Rybakina E.,0.55,55,
29041,4.45,0,1.001038566,8/26/2019,Bolkvadze M.,-1,-100,
24722,3.09,0,1.00101798,1/2/2018,Pliskova Kr.,-1,-100,
27634,1.3,1,1.0010171,3/6/2019,Andreescu B.,0.3,30,
32258,1.49,1,1.000976759,7/14/2021,Garcia C.,0.49,49,
32815,1.6,1,1.000974056,9/28/2021,Teichmann J.,0.6,60,
25741,1.22,1,1.000960821,5/20/2018,Diyas Z.,0.22,22,
33732,1.18,1,1.000953153,3/23/2022,Kalinskaya A.,0.18,18,
26573,1.38,1,1.000896241,8/27/2018,Muguruza G.,0.38,38,
24976,3.18,0,1.000878131,1/30/2018,Hibino N.,-1,-100,
26606,2.4,0,1.000877553,8/29/2018,Makarova E.,-1,-100,
35310,1.95,0,1.000851356,10/3/2022,Martincova T.,-1,-100,
26571,1.47,1,1.000848287,8/27/2018,Makarova E.,0.47,47,
27995,1.85,1,1.000834068,4/24/2019,Bogdan A.,0.85,85,
24689,1.76,1,1.000816954,12/31/2017,Linette M.,0.76,76,
23888,1.46,1,1.000785233,7/31/2017,Vikhlyantseva N.,0.46,46,
28049,1.65,1,1.000760782,4/30/2019,Lottner A.,0.65,65,
26426,2.46,0,1.000748481,8/7/2018,Suarez Navarro C.,-1,-100,
31924,1.49,1,1.000736552,6/10/2021,Pavlyuchenkova A.,0.49,49,
34192,2.61,0,1.000701577,5/25/2022,Stephens S.,-1,-100,
26465,4.23,0,1.000680449,8/13/2018,Mladenovic K.,-1,-100,
33913,1.43,1,1.000675434,4/20/2022,Cirstea S.,0.43,43,
27949,2.97,0,1.000636736,4/11/2019,Kuznetsova S.,-1,-100,
23147,2.75,0,1.000627766,5/5/2017,Pliskova Kr.,-1,-100,
26261,1.32,1,1.000611084,7/18/2018,Buzarnescu M.,0.32,32,
27232,1.33,1,1.000586483,1/4/2019,Hsieh S.W.,0.33,33,
28216,1.2,1,1.000584412,5/20/2019,Barthel M.,0.2,20,
33309,1.21,1,1.000579195,1/18/2022,Tauson C.,0.21,21,
25994,1.18,1,1.0005772,6/18/2018,Osaka N.,0.18,18,
33511,5.96,0,1.000572445,2/22/2022,Brengle M.,-1,-100,
31298,1.68,1,1.000551431,3/24/2021,Wang Q.,0.68,68,
22306,1.45,1,1.000518763,1/10/2017,Niculescu M.,0.45,45,
29092,1.15,1,1.000492847,8/29/2019,Andreescu B.,0.15,15,
29054,1.34,1,1.000492236,8/27/2019,Kanepi K.,0.34,34,
33846,1.09,1,1.000474627,4/6/2022,Badosa P.,0.09,9,
22621,1.48,1,1.000472324,2/23/2017,Babos T.,0.48,48,
30718,1.18,1,1.000395187,1/8/2021,Kenin S.,0.18,18,
33104,1.42,1,1.000361553,11/10/2021,Collins D.,0.42,42,
22271,1.4,1,1.000360906,1/7/2017,Pliskova Ka.,0.4,40,
26728,2.94,0,1.000311676,9/15/2018,Hsieh S.W.,-1,-100,
27808,2.76,0,1.000296521,3/25/2019,Kontaveit A.,-1,-100,
35476,1.41,1,1.000286786,10/22/2022,Bouzkova M.,0.41,41,
22363,3.84,0,1.000282526,1/16/2017,Kucova K.,-1,-100,
35000,6.14,0,1.000247925,8/29/2022,Dart H.,-1,-100,
26961,3.51,0,1.000243952,10/4/2018,Zhang S.,-1,-100,
34273,1.08,1,1.000235083,6/7/2022,Kudermetova V.,0.08,8,
26842,1.41,1,1.000205757,9/24/2018,Muguruza G.,0.41,41,
25031,1.76,1,1.000194231,2/13/2018,Garcia C.,0.76,76,
34440,1.27,1,1.000161365,6/22/2022,Andreescu B.,0.27,27,
33494,1.51,1,1.000151983,2/21/2022,Gauff C.,0.51,51,
25058,3.28,0,1.000131354,2/14/2018,Bellis C.,-1,-100,
23402,4.61,0,1.00012652,5/31/2017,Bellis C.,-1,-100,
23303,1.08,1,1.000097233,5/23/2017,Siegemund L.,0.08,8,
24887,1.45,1,1.000074049,1/16/2018,Safarova L.,0.45,45,
35472,1.41,1,1.000070953,10/21/2022,Pegula J.,0.41,41,
32743,2.74,0,1.00006838,9/17/2021,Paolini J.,-1,-100,
22522,3.27,0,1.000042065,2/15/2017,Zhang S.,-1,-100,
27762,4.01,0,1.000035517,3/22/2019,Putintseva Y.,-1,-100,
33676,1.58,1,1.000035511,3/13/2022,Cirstea S.,0.58,58,
30382,2.03,0,1.000030389,9/4/2020,Azarenka V.,-1,-100,
28232,3.44,0,0.999961562,5/21/2019,Stojanovic N.,-1,-100,
30228,1.36,1,0.999960793,8/16/2020,Brady J.,0.36,36,
29481,1.53,1,0.999908727,10/7/2019,Garcia C.,0.53,53,
24806,1.56,1,0.999895629,1/9/2018,Kerber A.,0.56,56,
35057,1.5,1,0.999890858,8/30/2022,Kanepi K.,0.5,50,
35812,5.13,0,0.9998684,2/7/2023,Galfi D.,-1,-100,
34485,1.39,1,0.999842478,6/28/2022,Halep S.,0.39,39,
34823,1.85,1,0.99982178,8/6/2022,Kanepi K.,0.85,85,
26350,1.52,1,0.999754241,7/30/2018,Kuznetsova S.,0.52,52,
27015,1.21,1,0.999735104,10/10/2018,Pliskova Ka.,0.21,21,
28165,1.96,0,0.999731572,5/13/2019,Cibulkova D.,-1,-100,
27864,1.11,1,0.999728143,4/3/2019,Muguruza G.,0.11,11,
35985,1.25,1,0.999711156,2/28/2023,Marino R.,0.25,25,
27733,1.56,1,0.999613332,3/20/2019,Sakkari M.,0.56,56,
25641,3.27,0,0.999604717,5/6/2018,Zhang S.,-1,-100,
30625,2.06,0,0.999603482,10/2/2020,Krejcikova B.,-1,-100,
28877,1.71,1,0.99959204,8/3/2019,Pegula J.,0.71,71,
27004,1.74,1,0.999568769,10/9/2018,Kerkhove L.,0.74,74,
23642,1.55,1,0.999544158,7/3/2017,Suarez Navarro C.,0.55,55,
24106,1.31,1,0.999543824,8/29/2017,Ostapenko J.,0.31,31,
35667,3,0,0.999510946,1/18/2023,Zhu L.,-1,-100,
24489,5.62,0,0.999507428,10/5/2017,Cirstea S.,-1,-100,
28578,6.2,0,0.999500585,7/1/2019,Brengle M.,-1,-100,
33809,1.08,1,0.999468556,4/4/2022,Anisimova A.,0.08,8,
32646,1.12,1,0.999427471,9/1/2021,Mertens E.,0.12,12,
22280,3.32,0,0.999414493,1/8/2017,Cabrera L.,-1,-100,
30523,1.5,1,0.999403363,9/25/2020,Svitolina E.,0.5,50,
34454,2.6,0,0.999387537,6/24/2022,Andreescu B.,-1,-100,
27697,1.3,1,0.999372779,3/10/2019,Osaka N.,0.3,30,
26228,1.44,1,0.999364312,7/16/2018,Wang Yaf.,0.44,44,
30271,2.82,0,0.999345788,8/25/2020,Jabeur O.,-1,-100,
28144,1.18,1,0.999326269,5/8/2019,Halep S.,0.18,18,
32350,1.28,1,0.999322183,7/22/2021,Zhang S.,0.28,28,
35692,1.67,1,0.999316083,1/18/2023,Liu C.,0.67,67,
22464,1.25,1,0.999302896,1/30/2017,Sevastova A.,0.25,25,
34976,1.21,1,0.999299067,8/24/2022,Saville D.,0.21,21,
35132,1.72,1,0.999250663,9/12/2022,Alexandrova E.,0.72,72,
32268,1.82,0,0.999219771,7/14/2021,Danilovic O.,-1,-100,
28083,1.49,1,0.999218584,5/2/2019,Muchova K.,0.49,49,
24629,2.97,0,0.999166191,10/18/2017,Watson H.,-1,-100,
26114,1.27,1,0.999152983,7/2/2018,Azarenka V.,0.27,27,
34389,3.54,0,0.999108886,6/19/2022,Bronzetti L.,-1,-100,
28191,3.3,0,0.999095037,5/16/2019,Kenin S.,-1,-100,
33068,1.46,1,0.99901284,10/28/2021,Vekic D.,0.46,46,
29645,1.63,1,0.998991481,1/6/2020,Kasatkina D.,0.63,63,
26947,1.51,1,0.998986704,10/2/2018,Kerber A.,0.51,51,
31061,1.48,1,0.998986256,2/23/2021,Rogers S.,0.48,48,
27137,1.55,1,0.998977275,10/30/2018,Sabalenka A.,0.55,55,
26720,3.08,0,0.998957009,9/14/2018,Kenin S.,-1,-100,
25179,1.34,1,0.998859634,3/8/2018,Makarova E.,0.34,34,
35528,3.67,0,0.998855819,1/4/2023,Kostyuk M.,-1,-100,
23391,1.69,1,0.998843581,5/30/2017,Cornet A.,0.69,69,
28535,2.09,0,0.998828204,6/24/2019,Gavrilova D.,-1,-100,
24329,3.49,0,0.998826407,9/21/2017,Strycova B.,-1,-100,
26920,4.36,0,0.99877349,9/30/2018,Jabeur O.,-1,-100,
34382,2.67,0,0.998766618,6/19/2022,Kostyuk M.,-1,-100,
33629,1.49,1,0.998693812,3/10/2022,Martincova T.,0.49,49,
31503,1.67,1,0.99869372,4/19/2021,Siniakova K.,0.67,67,
30818,2.45,0,0.998688254,2/2/2021,Begu I.,-1,-100,
30753,1.49,1,0.99866375,1/31/2021,Hercog P.,0.49,49,
34402,1.48,1,0.998653862,6/20/2022,Muguruza G.,0.48,48,
34826,1.72,1,0.998624937,8/7/2022,Samsonova L.,0.72,72,
26071,1.4,1,0.998594344,6/26/2018,Konta J.,0.4,40,
33166,1.22,1,0.998519616,1/5/2022,Pattinama Kerkhove L.,0.22,22,
33227,1.58,1,0.998485351,1/10/2022,Riske A.,0.58,58,
23778,1.26,1,0.998479267,7/18/2017,Larsson J.,0.26,26,
26434,1.2,1,0.998414489,8/8/2018,Stephens S.,0.2,20,
32922,1.38,1,0.998400853,10/9/2021,Pegula J.,0.38,38,
35915,3.68,0,0.998372376,2/20/2023,Kalinina A.,-1,-100,
25469,2.01,0,0.998367074,4/12/2018,Kovinic D.,-1,-100,
22340,1.11,1,0.998360507,1/16/2017,Svitolina E.,0.11,11,
22774,1.88,0,0.998357775,3/14/2017,Williams V.,-1,-100,
25751,1.23,1,0.998350326,5/21/2018,Babos T.,0.23,23,
33102,1.64,1,0.99834635,11/9/2021,Riske A.,0.64,64,
22375,1.3,1,0.99833109,1/17/2017,Strycova B.,0.3,30,
33190,1.14,1,0.998316673,1/6/2022,Halep S.,0.14,14,
27367,5.77,0,0.998311936,1/16/2019,Birrell K.,-1,-100,
31673,1.37,1,0.998270809,5/16/2021,Anisimova A.,0.37,37,
24091,8.49,0,0.998265608,8/28/2017,Krunic A.,-1,-100,
22680,4.64,0,0.998237344,3/2/2017,Linette M.,-1,-100,
31341,1.32,1,0.998230913,3/26/2021,Pliskova Ka.,0.32,32,
35542,1.81,0,0.99816568,1/6/2023,Sabalenka A.,-1,-100,
28012,2.29,0,0.998160231,4/25/2019,Azarenka V.,-1,-100,
32775,1.67,1,0.998146577,9/23/2021,Sakkari M.,0.67,67,
27228,2.7,0,0.998135725,1/4/2019,Wang Yaf.,-1,-100,
32437,2.09,0,0.998099168,8/12/2021,Sorribes Tormo S.,-1,-100,
23469,4.74,0,0.998092816,6/12/2017,Rus A.,-1,-100,
26171,1.14,1,0.998083849,7/4/2018,Williams V.,0.14,14,
28099,2.24,0,0.998070392,5/4/2019,Kuznetsova S.,-1,-100,
25816,1.1,1,0.998060211,5/28/2018,Pliskova Ka.,0.1,10,
26811,1.12,1,0.998051338,9/21/2018,Bertens K.,0.12,12,
30560,1.18,1,0.998040965,9/28/2020,Svitolina E.,0.18,18,
30515,2.51,0,0.998030586,9/23/2020,Siniakova K.,-1,-100,
26026,1.78,1,0.998019634,6/20/2018,Stosur S.,0.78,78,
34791,3.63,0,0.997994682,8/2/2022,Mandlik E.,-1,-100,
36015,1.42,1,0.997981778,3/2/2023,Stearns P.,0.42,42,
25419,1.24,1,0.997939773,4/5/2018,Bertens K.,0.24,24,
27793,3.81,0,0.997936661,3/23/2019,Wang Yaf.,-1,-100,
35973,1.79,1,0.997882929,2/26/2023,Giorgi C.,0.79,79,
23687,1.61,1,0.99787924,7/4/2017,Flipkens K.,0.61,61,
34612,1.19,1,0.99785871,7/13/2022,Bondar A.,0.19,19,
23803,1.27,1,0.997846037,7/20/2017,Maria T.,0.27,27,
26788,3.17,0,0.997815839,9/19/2018,Ferro F.,-1,-100,
32930,1.29,1,0.997807915,10/10/2021,Swiatek I.,0.29,29,
29516,5.09,0,0.997795238,10/10/2019,Watson H.,-1,-100,
28603,1.39,1,0.997785869,7/1/2019,Kontaveit A.,0.39,39,
29730,1.32,1,0.997783571,1/13/2020,Yastremska D.,0.32,32,
30213,1.5,1,0.997657076,8/13/2020,Brady J.,0.5,50,
31656,3.15,0,0.997651935,5/12/2021,Gauff C.,-1,-100,
34556,2.3,0,0.997599376,7/1/2022,Bouzkova M.,-1,-100,
30272,1.43,1,0.997590128,8/25/2020,Kontaveit A.,0.43,43,
27323,2.16,0,0.997575805,1/14/2019,Boulter K.,-1,-100,
31918,2.21,0,0.997570683,6/9/2021,Boulter K.,-1,-100,
22550,1.45,1,0.997567636,2/19/2017,Golubic V.,0.45,45,
25143,1.38,1,0.99756167,2/28/2018,Stephens S.,0.38,38,
33992,2.62,0,0.997560392,5/1/2022,Andreescu B.,-1,-100,
31029,1.32,1,0.997556731,2/15/2021,Bouzkova M.,0.32,32,
24780,1.34,1,0.997505275,1/7/2018,Haddad Maia B.,0.34,34,
33590,1.36,1,0.997478491,3/3/2022,Sorribes Tormo S.,0.36,36,
27196,2.5,0,0.99747748,1/1/2019,Tomljanovic A.,-1,-100,
25199,2.57,0,0.997475536,3/9/2018,Wang Q.,-1,-100,
30203,2.49,0,0.997469207,8/12/2020,Gauff C.,-1,-100,
31763,1.53,1,0.997421727,5/28/2021,Cirstea S.,0.53,53,
26335,5.54,0,0.997418725,7/26/2018,Zidansek T.,-1,-100,
31533,1.88,1,0.997412127,4/22/2021,Alexandrova E.,0.88,88,
26243,1.69,1,0.997410807,7/17/2018,Liu C.,0.69,69,
31595,1.51,1,0.997407341,5/1/2021,Jabeur O.,0.51,51,
23451,2.3,0,0.997369537,6/5/2017,Garcia C.,-1,-100,
