match,PSW,win0,confidence0,date,winner,,,,
30392,1.29,1,1.048411196,9/5/2020,Muchova K.,0.29,14.5,,
25095,1.17,1,1.048404375,2/20/2018,Vekic D.,0.17,8.5,,
28648,1.35,1,1.048400751,7/3/2019,Azarenka V.,0.35,17.5,,
35820,1.34,1,1.048396357,2/7/2023,Zheng Q.,0.34,17,,
33283,2.22,0,1.048396045,1/17/2022,Ruse E.G.,-1,-50,,
32892,1.85,0,1.048321036,10/7/2021,Hsieh S.W.,-1,-50,,
34852,1.47,1,1.048271644,8/10/2022,Sabalenka A.,0.47,23.5,,
30200,2.8,0,1.048261834,8/12/2020,Pliskova Kr.,-1,-50,,
29042,2.46,0,1.048247592,8/26/2019,Jabeur O.,-1,-50,,
25464,3.35,0,1.048200057,4/12/2018,Korpatsch T.,-1,-50,,
26697,1.63,1,1.048191854,9/11/2018,Hsieh S.W.,0.63,31.5,,
34652,1.14,1,1.048144405,7/18/2022,Begu I.,0.14,7,,
22618,1.5,1,1.048104987,2/23/2017,Dodin O.,0.5,25,,
26370,1.52,1,1.048067775,7/31/2018,Buzarnescu M.,0.52,26,,
31533,1.2,1,1.048028735,4/22/2021,Mertens E.,0.2,10,,
33340,1.09,1,1.048021771,1/18/2022,Muguruza G.,0.09,4.5,,
26509,1.24,1,1.047988146,8/17/2018,Halep S.,0.24,12,,
30102,3.06,0,1.047915714,3/3/2020,Zidansek T.,-1,-50,,
35022,1.48,1,1.04790066,8/29/2022,Mandlik E.,0.48,24,,
34113,1.39,1,1.04789044,5/18/2022,Bondar A.,0.39,19.5,,
30306,1.18,1,1.047880094,9/1/2020,Konta J.,0.18,9,,
25198,1.98,0,1.047828469,3/9/2018,Mladenovic K.,-1,-50,,
29530,2.61,0,1.047824274,10/12/2019,Ostapenko J.,-1,-50,,
29465,1.4,1,1.047742581,10/3/2019,Wozniacki C.,0.4,20,,
23299,2.23,0,1.047681575,5/23/2017,Witthoeft C.,-1,-50,,
35054,1.13,1,1.047680831,8/30/2022,Pegula J.,0.13,6.5,,
32296,2.32,1,1.047676593,7/16/2021,Burel C.,1.32,66,,
35769,1.19,1,1.047658908,1/31/2023,Andreescu B.,0.19,9.5,,
31854,1.37,1,1.047605609,6/3/2021,Kenin S.,0.37,18.5,,
34180,1.37,1,1.047592927,5/24/2022,Keys M.,0.37,18.5,,
24652,2.52,0,1.047590363,10/21/2017,Witthoeft C.,-1,-50,,
34751,1.31,1,1.047583883,7/28/2022,Martic P.,0.31,15.5,,
26602,2.68,0,1.04754563,8/28/2018,Witthoeft C.,-1,-50,,
35698,1.49,1,1.047522336,1/19/2023,Garcia C.,0.49,24.5,,
35867,1.85,0,1.047518245,2/14/2023,Haddad Maia B.,-1,-50,,
28813,1.46,1,1.04740744,7/26/2019,Kawa K.,0.46,23,,
30039,1.41,1,1.047366762,2/26/2020,Kvitova P.,0.41,20.5,,
26452,3.77,0,1.047300384,8/9/2018,Sabalenka A.,-1,-50,,
26400,1.57,1,1.04728606,8/4/2018,Vekic D.,0.57,28.5,,
25103,2.44,0,1.047256416,2/21/2018,Van Uytvanck A.,-1,-50,,
31329,3.21,0,1.047231352,3/25/2021,Konjuh A.,-1,-50,,
31750,3.78,0,1.047229134,5/25/2021,Rus A.,-1,-50,,
32747,2.24,0,1.047211488,9/17/2021,Juvan K.,-1,-50,,
28953,2.06,0,1.047192864,8/13/2019,Hsieh S.W.,-1,-50,,
34975,1.14,1,1.04718733,8/24/2022,Kostyuk M.,0.14,7,,
24167,1.41,1,1.047150046,8/31/2017,Suarez Navarro C.,0.41,20.5,,
28264,1.19,1,1.0471424,5/24/2019,Garcia C.,0.19,9.5,,
28292,1.25,1,1.047130387,5/27/2019,Kenin S.,0.25,12.5,,
24975,3.18,0,1.047117549,1/30/2018,Hibino N.,-1,-50,,
35740,1.18,1,1.047084833,1/26/2023,Sabalenka A.,0.18,9,,
28029,1.58,1,1.047061036,4/29/2019,Van Uytvanck A.,0.58,29,,
25412,1.09,1,1.047043449,4/5/2018,Vickery S.,0.09,4.5,,
23585,1.71,1,1.047033555,6/25/2017,Mertens E.,0.71,35.5,,
34281,1.36,1,1.046985226,6/7/2022,Zidansek T.,0.36,18,,
33169,1.33,1,1.04697737,1/5/2022,Rybakina E.,0.33,16.5,,
31905,1.56,1,1.046970175,6/8/2021,Martincova T.,0.56,28,,
25904,1.37,1,1.046953565,6/2/2018,Garcia C.,0.37,18.5,,
34093,3.49,0,1.046953129,5/17/2022,Friedsam A.L.,-1,-50,,
29176,2.54,0,1.04689061,9/10/2019,Riske A.,-1,-50,,
23880,3.35,0,1.04688376,7/30/2017,Siniakova K.,-1,-50,,
34784,1.73,1,1.046879672,8/2/2022,Wang Xiy.,0.73,36.5,,
22846,1.56,1,1.046855287,3/24/2017,Halep S.,0.56,28,,
28211,1.15,1,1.04685203,5/19/2019,Zheng S.,0.15,7.5,,
28965,1.42,1,1.046845432,8/14/2019,Keys M.,0.42,21,,
28371,1.49,1,1.046840699,5/31/2019,Tsurenko L.,0.49,24.5,,
33949,1.56,1,1.04682762,4/28/2022,Putintseva Y.,0.56,28,,
23141,1.41,1,1.046820867,5/4/2017,Schiavone F.,0.41,20.5,,
25179,1.3,1,1.046807452,3/8/2018,Wickmayer Y.,0.3,15,,
29250,1.29,1,1.046804469,9/16/2019,Alexandrova E.,0.29,14.5,,
28199,2.2,0,1.046791593,5/16/2019,Mladenovic K.,-1,-50,,
26221,1.54,1,1.046764118,7/10/2018,Kerber A.,0.54,27,,
27778,1.2,1,1.046751799,3/22/2019,Bertens K.,0.2,10,,
34666,2.04,0,1.046743846,7/19/2022,Parry D.,-1,-50,,
32005,3.06,0,1.046734435,6/20/2021,Petkovic A.,-1,-50,,
31681,1.38,1,1.046721124,5/17/2021,Stephens S.,0.38,19,,
34865,1.17,1,1.046714766,8/10/2022,Swiatek I.,0.17,8.5,,
33668,1.21,1,1.046709254,3/12/2022,Vondrousova M.,0.21,10.5,,
29265,3.19,0,1.04667022,9/17/2019,Zavatska K.,-1,-50,,
24283,1.32,1,1.04664939,9/18/2017,Kozlova K.,0.32,16,,
27757,2.49,0,1.046647423,3/21/2019,Riske A.,-1,-50,,
35717,1.72,1,1.046590395,1/20/2023,Krejcikova B.,0.72,36,,
30534,3.77,0,1.046588414,9/27/2020,Garcia C.,-1,-50,,
31580,1.53,1,1.046562598,4/30/2021,Sakkari M.,0.53,26.5,,
30391,1.42,1,1.046524011,9/5/2020,Rogers S.,0.42,21,,
34591,1.37,1,1.046489839,7/11/2022,Baindl K.,0.37,18.5,,
33296,1.25,1,1.046462325,1/17/2022,Svitolina E.,0.25,12.5,,
25971,1.11,1,1.046387826,6/14/2018,Barty A.,0.11,5.5,,
25420,1.24,1,1.046374042,4/5/2018,Bertens K.,0.24,12,,
29781,1.2,1,1.046318528,1/20/2020,Wozniacki C.,0.2,10,,
35268,1.68,1,1.046315361,9/27/2022,Sorribes Tormo S.,0.68,34,,
27027,1.17,1,1.046294429,10/10/2018,Muguruza G.,0.17,8.5,,
34893,1.09,1,1.046277816,8/16/2022,Pliskova Ka.,0.09,4.5,,
29360,1.42,1,1.046261557,9/23/2019,Van Uytvanck A.,0.42,21,,
24889,1.42,1,1.046233338,1/16/2018,Garcia C.,0.42,21,,
23648,1.49,1,1.046230657,7/3/2017,Wang Q.,0.49,24.5,,
29090,1.13,1,1.046225212,8/28/2019,Pliskova Kr.,0.13,6.5,,
32798,1.29,1,1.046213504,9/27/2021,Petkovic A.,0.29,14.5,,
32518,1.25,1,1.046195435,8/23/2021,Fruhvirtova L.,0.25,12.5,,
28075,1.72,1,1.046188479,5/1/2019,Muchova K.,0.72,36,,
33257,2.93,0,1.046185877,1/12/2022,Konjuh A.,-1,-50,,
29838,1.21,1,1.046185476,1/22/2020,Sakkari M.,0.21,10.5,,
33533,2.21,0,1.046142666,2/24/2022,Swiatek I.,-1,-50,,
23671,1.21,1,1.046141874,7/4/2017,Pironkova T.,0.21,10.5,,
35586,1.87,1,1.046137227,1/11/2023,Cocciaretto E.,0.87,43.5,,
23701,1.58,1,1.046129563,7/5/2017,Witthoeft C.,0.58,29,,
29767,1.27,1,1.046121593,1/16/2020,Rybakina E.,0.27,13.5,,
24327,1.56,1,1.046084994,9/21/2017,Zhang S.,0.56,28,,
23533,1.12,1,1.046061811,6/20/2017,Pavlyuchenkova A.,0.12,6,,
23606,2.37,0,1.046022794,6/28/2017,Strycova B.,-1,-50,,
24152,1.22,1,1.046001946,8/31/2017,Zhang S.,0.22,11,,
28089,1.43,1,1.045998638,5/4/2019,Garcia C.,0.43,21.5,,
27589,1.33,1,1.045987575,2/21/2019,Alexandrova E.,0.33,16.5,,
24863,2.64,0,1.045957936,1/15/2018,Bertens K.,-1,-50,,
23802,1.08,1,1.045954666,7/20/2017,Begu I.,0.08,4,,
32058,1.61,1,1.045941222,6/25/2021,Siniakova K.,0.61,30.5,,
25551,2.14,1,1.045935947,4/27/2018,Hercog P.,1.14,57,,
34481,2.45,0,1.045933809,6/28/2022,Martic P.,-1,-50,,
34381,1.97,0,1.045911037,6/19/2022,Davis L.,-1,-50,,
28609,5.68,0,1.045793943,7/2/2019,Parmentier P.,-1,-50,,
28016,1.22,1,1.045778817,4/26/2019,Vondrousova M.,0.22,11,,
26487,1.31,1,1.045759261,8/14/2018,Williams S.,0.31,15.5,,
30504,1.94,1,1.045755452,9/21/2020,Cornet A.,0.94,47,,
24946,3.35,0,1.045751644,1/20/2018,Osaka N.,-1,-50,,
32251,1.32,1,1.045713603,7/13/2021,Sasnovich A.,0.32,16,,
33573,1.41,1,1.045709082,3/1/2022,Van Uytvanck A.,0.41,20.5,,
23866,1.17,1,1.045706403,7/27/2017,Wozniacki C.,0.17,8.5,,
27484,2.05,0,1.045706402,2/2/2019,Bertens K.,-1,-50,,
33063,1.19,1,1.045689449,10/28/2021,Paolini J.,0.19,9.5,,
30963,1.38,1,1.045679137,2/11/2021,Putintseva Y.,0.38,19,,
27490,1.34,1,1.045675509,2/12/2019,Bertens K.,0.34,17,,
30661,1.37,1,1.045667178,10/20/2020,Muchova K.,0.37,18.5,,
32603,3.12,0,1.045653218,8/31/2021,Cirstea S.,-1,-50,,
32160,1.47,1,1.045612644,7/2/2021,Rybakina E.,0.47,23.5,,
28256,1.31,1,1.045545494,5/23/2019,Yastremska D.,0.31,15.5,,
32632,1.09,1,1.045543545,9/1/2021,Krejcikova B.,0.09,4.5,,
27588,1.46,1,1.045513364,2/21/2019,Begu I.,0.46,23,,
26149,1.81,1,1.045385156,7/3/2018,Arruabarrena L.,0.81,40.5,,
27386,1.47,1,1.045380992,1/17/2019,Halep S.,0.47,23.5,,
24456,1.51,1,1.045369137,10/1/2017,Goerges J.,0.51,25.5,,
33493,3.2,0,1.04532995,2/21/2022,Martincova T.,-1,-50,,
32490,2.18,0,1.045317303,8/19/2021,Kvitova P.,-1,-50,,
34224,1.43,1,1.045258728,5/27/2022,Mertens E.,0.43,21.5,,
35029,10.07,0,1.045253644,8/30/2022,Burel C.,-1,-50,,
24677,1.27,1,1.045249889,11/3/2017,Goerges J.,0.27,13.5,,
31195,2.01,1,1.045170609,3/10/2021,Bouchard E.,1.01,50.5,,
34148,2.94,0,1.045165575,5/23/2022,Kovinic D.,-1,-50,,
27505,2.59,0,1.045150055,2/13/2019,Muchova K.,-1,-50,,
28257,1.29,1,1.045094524,5/23/2019,Cirstea S.,0.29,14.5,,
34662,1.18,1,1.045078309,7/18/2022,Krejcikova B.,0.18,9,,
29363,1.35,1,1.045074218,9/23/2019,Sabalenka A.,0.35,17.5,,
32356,1.76,1,1.045052465,7/23/2021,Kucova K.,0.76,38,,
28356,3.24,0,1.045030632,5/30/2019,Siniakova K.,-1,-50,,
35809,1.13,1,1.044994658,2/7/2023,Vekic D.,0.13,6.5,,
24457,1.28,1,1.044974442,10/1/2017,Makarova E.,0.28,14,,
34169,1.2,1,1.044947995,5/24/2022,Pegula J.,0.2,10,,
29103,1.3,1,1.044919715,8/29/2019,Konta J.,0.3,15,,
24787,1.21,1,1.044909614,1/8/2018,Barty A.,0.21,10.5,,
28818,1.99,1,1.044906571,7/26/2019,Badosa P.,0.99,49.5,,
33353,1.59,1,1.044847935,1/19/2022,Kostyuk M.,0.59,29.5,,
27158,1.54,1,1.044846109,12/31/2018,Dart H.,0.54,27,,
35675,1.16,1,1.044821076,1/18/2023,Kostyuk M.,0.16,8,,
35407,1.56,1,1.04478706,10/13/2022,Wang Xiy.,0.56,28,,
31993,1.38,1,1.044778792,6/19/2021,Bencic B.,0.38,19,,
34035,1.21,1,1.044772078,5/11/2022,Andreescu B.,0.21,10.5,,
35539,2.88,0,1.044764606,1/5/2023,Begu I.,-1,-50,,
34838,1.31,1,1.044747573,8/9/2022,Bencic B.,0.31,15.5,,
31994,1.47,1,1.044718939,6/19/2021,Jabeur O.,0.47,23.5,,
34920,2.44,0,1.044703974,8/17/2022,Zhang S.,-1,-50,,
33078,1.19,1,1.04468917,10/30/2021,Kontaveit A.,0.19,9.5,,
28387,1.68,1,1.044678082,6/3/2019,Keys M.,0.68,34,,
30805,1.52,1,1.044630662,2/2/2021,Podoroska N.,0.52,26,,
29535,1.79,1,1.044532746,10/13/2019,Gauff C.,0.79,39.5,,
25206,1.48,1,1.044521653,3/9/2018,Sabalenka A.,0.48,24,,
23811,4.55,0,1.044498863,7/21/2017,Bogdan A.,-1,-50,,
23846,1.48,1,1.04444093,7/25/2017,Bertens K.,0.48,24,,
22981,1.08,1,1.044440548,4/11/2017,Khromacheva I.,0.08,4,,
33730,1.14,1,1.044353873,3/23/2022,Kalinina A.,0.14,7,,
27702,1.22,1,1.044315478,3/11/2019,Svitolina E.,0.22,11,,
26613,1.09,1,1.044299044,8/29/2018,Sharapova M.,0.09,4.5,,
32831,1.39,1,1.044180391,9/29/2021,Van Uytvanck A.,0.39,19.5,,
34228,2.75,0,1.044155659,5/27/2022,Fernandez L.A.,-1,-50,,
25467,3.9,0,1.044126204,4/12/2018,Von Deichmann K.,-1,-50,,
22797,1.26,1,1.04411199,3/21/2017,Osaka N.,0.26,13,,
35674,1.18,1,1.044107054,1/18/2023,Rybakina E.,0.18,9,,
34778,1.09,1,1.044105214,8/1/2022,Halep S.,0.09,4.5,,
30994,1.42,1,1.044104212,2/13/2021,Pegula J.,0.42,21,,
26901,2.48,0,1.044102368,9/27/2018,Barthel M.,-1,-50,,
36095,3.85,0,1.044089888,3/11/2023,Pera B.,-1,-50,,
32122,1.27,1,1.044079556,6/30/2021,Siniakova K.,0.27,13.5,,
30370,5.43,0,1.044048858,9/3/2020,Cirstea S.,-1,-50,,
26700,1.23,1,1.044015301,9/11/2018,Anisimova A.,0.23,11.5,,
26795,1.21,1,1.044012689,9/19/2018,Bertens K.,0.21,10.5,,
31204,1.6,1,1.043980992,3/10/2021,Pegula J.,0.6,30,,
23808,1.35,1,1.043976941,7/21/2017,Kontaveit A.,0.35,17.5,,
26008,1.6,1,1.043976566,6/19/2018,Sevastova A.,0.6,30,,
34612,1.32,1,1.043958433,7/13/2022,Zhang S.,0.32,16,,
30527,1.35,1,1.043950495,9/27/2020,Bouchard E.,0.35,17.5,,
22280,2.9,0,1.043920002,1/8/2017,Voskoboeva G.,-1,-50,,
31267,1.91,0,1.043893536,3/18/2021,Sorribes Tormo S.,-1,-50,,
30837,1.26,1,1.043875269,2/3/2021,Barty A.,0.26,13,,
31548,1.68,1,1.043845423,4/23/2021,Kostyuk M.,0.68,34,,
30889,1.55,1,1.043821713,2/8/2021,Potapova A.,0.55,27.5,,
28406,7.29,0,1.043815804,6/11/2019,Aiava D.,-1,-50,,
34664,1.33,1,1.043796607,7/19/2022,Krejcikova B.,0.33,16.5,,
25324,1.65,1,1.04379509,3/24/2018,Azarenka V.,0.65,32.5,,
25005,1.35,1,1.043794714,2/1/2018,Goerges J.,0.35,17.5,,
30720,1.33,1,1.043763617,1/9/2021,Svitolina E.,0.33,16.5,,
24978,1.47,1,1.043755944,1/30/2018,Wang Yaf.,0.47,23.5,,
35312,1.09,1,1.043732254,10/3/2022,Cornet A.,0.09,4.5,,
26423,1.43,1,1.043699044,8/7/2018,Mertens E.,0.43,21.5,,
29708,1.66,1,1.043628474,1/11/2020,Alexandrova E.,0.66,33,,
28583,1.24,1,1.043624768,7/1/2019,Flipkens K.,0.24,12,,
28932,2.56,0,1.043607437,8/9/2019,Andreescu B.,-1,-50,,
25014,1.16,1,1.043592927,2/2/2018,Goerges J.,0.16,8,,
35515,1.26,1,1.043526485,1/3/2023,Liu C.,0.26,13,,
33020,1.65,1,1.04352151,10/24/2021,Li A.,0.65,32.5,,
34828,4.13,0,1.04350904,8/8/2022,Muhammad A.,-1,-50,,
29667,1.65,1,1.043493227,1/7/2020,Goerges J.,0.65,32.5,,
32756,1.27,1,1.043480829,9/20/2021,Sorribes Tormo S.,0.27,13.5,,
35653,1.12,1,1.043480177,1/17/2023,Jabeur O.,0.12,6,,
22623,1.18,1,1.043443156,2/24/2017,Wozniacki C.,0.18,9,,
24510,1.1,1,1.043424635,10/9/2017,Stosur S.,0.1,5,,
28733,1.16,1,1.043411668,7/16/2019,Juvan K.,0.16,8,,
33916,1.43,1,1.043403901,4/20/2022,Cirstea S.,0.43,21.5,,
24718,1.42,1,1.043309011,1/2/2018,Konta J.,0.42,21,,
35351,1.09,1,1.043269544,10/6/2022,Jabeur O.,0.09,4.5,,
26320,1.48,1,1.043236099,7/25/2018,Zhang S.,0.48,24,,
33110,6.63,0,1.043188922,11/11/2021,Cristian J.,-1,-50,,
25039,2.33,0,1.043152676,2/13/2018,Cornet A.,-1,-50,,
23067,2.8,0,1.043144882,4/27/2017,Mladenovic K.,-1,-50,,
33890,1.41,1,1.043116124,4/18/2022,Samsonova L.,0.41,20.5,,
36063,1.31,1,1.043069028,3/9/2023,Vondrousova M.,0.31,15.5,,
34328,1.35,1,1.043046353,6/13/2022,Kasatkina D.,0.35,17.5,,
25368,1.69,1,1.043041083,4/2/2018,Cornet A.,0.69,34.5,,
22848,3.32,0,1.043003237,3/25/2017,Lucic-Baroni M.,-1,-50,,
27327,1.12,1,1.042973452,1/14/2019,Sabalenka A.,0.12,6,,
35192,2.26,0,1.042967173,9/19/2022,Papamichail D.,-1,-50,,
31009,1.54,1,1.042958434,2/14/2021,Teichmann J.,0.54,27,,
23122,2.52,0,1.04293834,5/3/2017,Lepchenko V.,-1,-50,,
25568,2.11,0,1.042895306,4/30/2018,Vikhlyantseva N.,-1,-50,,
22452,1.66,1,1.04285702,1/23/2017,Lucic-Baroni M.,0.66,33,,
35417,2.8,0,1.042852807,10/15/2022,Blinkova A.,-1,-50,,
28781,1.34,1,1.042823519,7/23/2019,Cornet A.,0.34,17,,
31079,1.73,1,1.042784634,2/25/2021,Swiatek I.,0.73,36.5,,
26224,1.27,1,1.042778752,7/12/2018,Williams S.,0.27,13.5,,
26318,1.57,1,1.04277734,7/25/2018,Liang E.S.,0.57,28.5,,
22466,1.16,1,1.042767468,1/30/2017,Siniakova K.,0.16,8,,
28465,1.18,1,1.042766448,6/17/2019,Pliskova Ka.,0.18,9,,
33645,1.18,1,1.042739208,3/11/2022,Swiatek I.,0.18,9,,
33706,1.56,1,1.042704542,3/19/2022,Swiatek I.,0.56,28,,
29713,1.14,1,1.042684311,1/12/2020,Williams S.,0.14,7,,
28372,1.45,1,1.042677428,5/31/2019,Vondrousova M.,0.45,22.5,,
33774,3.07,0,1.042669312,3/26/2022,Bronzetti L.,-1,-50,,
33518,1.42,1,1.042655205,2/22/2022,Teichmann J.,0.42,21,,
31605,2.66,0,1.042653779,5/3/2021,Bencic B.,-1,-50,,
29580,1.63,1,1.042649833,10/18/2019,Goerges J.,0.63,31.5,,
25916,1.27,1,1.042642896,6/4/2018,Halep S.,0.27,13.5,,
25410,1.58,1,1.042636873,4/5/2018,Bogdan A.,0.58,29,,
28353,1.09,1,1.042633766,5/30/2019,Williams S.,0.09,4.5,,
28296,1.19,1,1.042625192,5/27/2019,Vekic D.,0.19,9.5,,
26273,1.34,1,1.042618373,7/20/2018,Vondrousova M.,0.34,17,,
25057,1.41,1,1.042617619,2/14/2018,Svitolina E.,0.41,20.5,,
33203,1.21,1,1.042603319,1/7/2022,Halep S.,0.21,10.5,,
26867,2.44,0,1.042596391,9/25/2018,Kozlova K.,-1,-50,,
29502,1.37,1,1.042523786,10/9/2019,Alexandrova E.,0.37,18.5,,
33399,1.4,1,1.042479753,1/26/2022,Collins D.,0.4,20,,
33402,2.4,0,1.042475017,1/27/2022,Collins D.,-1,-50,,
27508,1.23,1,1.042418308,2/14/2019,Svitolina E.,0.23,11.5,,
25857,1.26,1,1.042390462,5/29/2018,Muguruza G.,0.26,13,,
35762,1.11,1,1.042375237,1/31/2023,Kostyuk M.,0.11,5.5,,
22839,1.2,1,1.042366821,3/24/2017,Keys M.,0.2,10,,
33759,1.24,1,1.042350394,3/25/2022,Kvitova P.,0.24,12,,
30611,4.21,0,1.04234347,10/1/2020,Burel C.,-1,-50,,
23042,1.26,1,1.042337,4/25/2017,Begu I.,0.26,13,,
34467,4.2,0,1.042331051,6/27/2022,Parry D.,-1,-50,,
29798,1.85,1,1.042326279,1/21/2020,Siegemund L.,0.85,42.5,,
28834,8.55,0,1.042312333,7/30/2019,Baptiste H.,-1,-50,,
28577,5.67,0,1.04230472,7/1/2019,Zhang S.,-1,-50,,
24442,1.3,1,1.042297122,9/30/2017,Kasatkina D.,0.3,15,,
35625,1.08,1,1.042283307,1/16/2023,Swiatek I.,0.08,4,,
24194,1.2,1,1.042274574,9/4/2017,Pliskova Ka.,0.2,10,,
29763,1.85,1,1.042233791,1/16/2020,Collins D.,0.85,42.5,,
28999,2.08,0,1.042202579,8/19/2019,Buzarnescu M.,-1,-50,,
35656,1.15,1,1.042197312,1/17/2023,Garcia C.,0.15,7.5,,
25149,1.12,1,1.042188044,2/28/2018,Tsurenko L.,0.12,6,,
27859,1.14,1,1.04213066,4/3/2019,Kerber A.,0.14,7,,
33983,1.45,1,1.042107882,4/30/2022,Anisimova A.,0.45,22.5,,
23524,1.33,1,1.042065542,6/19/2017,Strycova B.,0.33,16.5,,
26347,3.03,0,1.042024956,7/28/2018,Potapova A.,-1,-50,,
27637,1.29,1,1.04200125,3/6/2019,Vondrousova M.,0.29,14.5,,
34888,3.31,0,1.041989815,8/15/2022,Mcnally C.,-1,-50,,
28602,1.47,1,1.041978258,7/1/2019,Martic P.,0.47,23.5,,
33057,1.36,1,1.041976747,10/27/2021,Kalinina A.,0.36,18,,
32714,1.43,1,1.041966114,9/14/2021,Kalinina A.,0.43,21.5,,
24579,1.1,1,1.041950807,10/13/2017,Gavrilova D.,0.1,5,,
29153,1.09,1,1.041947758,9/9/2019,Peterson R.,0.09,4.5,,
23362,1.52,1,1.041910346,5/29/2017,Abanda F.,0.52,26,,
24987,1.54,1,1.041889493,1/31/2018,Kozlova K.,0.54,27,,
32658,1.52,1,1.041876856,9/2/2021,Sorribes Tormo S.,0.52,26,,
32389,1.46,1,1.041838653,8/6/2021,Mertens E.,0.46,23,,
27914,1.8,1,1.041826109,4/8/2019,Paolini J.,0.8,40,,
36092,1.09,1,1.041821783,3/11/2023,Garcia C.,0.09,4.5,,
33431,1.54,1,1.04179879,2/10/2022,Kontaveit A.,0.54,27,,
30613,2.47,0,1.041784525,10/1/2020,Fernandez L.A.,-1,-50,,
29548,1.72,1,1.041771924,10/15/2019,Kudermetova V.,0.72,36,,
34165,1.74,1,1.04176766,5/23/2022,Petkovic A.,0.74,37,,
32819,2.61,0,1.041728569,9/28/2021,Zidansek T.,-1,-50,,
30597,3,0,1.041671877,9/30/2020,Pironkova T.,-1,-50,,
27015,1.15,1,1.04166306,10/10/2018,Sabalenka A.,0.15,7.5,,
29071,1.14,1,1.041662198,8/27/2019,Bertens K.,0.14,7,,
33804,1.08,1,1.041660609,4/4/2022,Anisimova A.,0.08,4,,
22614,1.81,1,1.041640381,2/23/2017,Sevastova A.,0.81,40.5,,
23353,1.11,1,1.041634648,5/29/2017,Pavlyuchenkova A.,0.11,5.5,,
33460,1.44,1,1.041631451,2/17/2022,Halep S.,0.44,22,,
23017,3.54,0,1.041608249,4/13/2017,Schiavone F.,-1,-50,,
23681,1.72,1,1.041606407,7/4/2017,Cirstea S.,0.72,36,,
23875,1.14,1,1.041597957,7/29/2017,Peng S.,0.14,7,,
29041,4.45,0,1.041595448,8/26/2019,Bolkvadze M.,-1,-50,,
27187,1.53,1,1.041594432,1/1/2019,Riske A.,0.53,26.5,,
25138,1.54,1,1.041582392,2/27/2018,Rus A.,0.54,27,,
23552,1.5,1,1.0415622,6/21/2017,Pliskova Kr.,0.5,25,,
35057,1.5,1,1.041519538,8/30/2022,Kanepi K.,0.5,25,,
33342,1.3,1,1.041503488,1/19/2022,Sakkari M.,0.3,15,,
31441,1.94,1,1.041396724,4/8/2021,Rogers S.,0.94,47,,
25098,3.08,0,1.04138137,2/21/2018,Flipkens K.,-1,-50,,
25186,1.54,1,1.041369706,3/8/2018,Vickery S.,0.54,27,,
30451,1.43,1,1.041349807,9/14/2020,Pavlyuchenkova A.,0.43,21.5,,
23177,1.14,1,1.041344554,5/7/2017,Kuznetsova S.,0.14,7,,
22349,1.21,1,1.04133744,1/16/2017,Pavlyuchenkova A.,0.21,10.5,,
35785,1.09,1,1.041311442,2/2/2023,Andreescu B.,0.09,4.5,,
35263,1.44,1,1.041305695,9/27/2022,Martincova T.,0.44,22,,
30099,2.44,0,1.041249104,3/3/2020,Tomova V.,-1,-50,,
25066,1.24,1,1.041242181,2/15/2018,Halep S.,0.24,12,,
34307,1.45,1,1.041218619,6/10/2022,Sabalenka A.,0.45,22.5,,
32593,1.15,1,1.041164715,8/30/2021,Rybakina E.,0.15,7.5,,
26124,1.38,1,1.041096591,7/2/2018,Keys M.,0.38,19,,
33824,1.13,1,1.041096387,4/5/2022,Davis L.,0.13,6.5,,
29490,1.12,1,1.041081638,10/8/2019,Wang Q.,0.12,6,,
24819,1.25,1,1.041075172,1/10/2018,Watson H.,0.25,12.5,,
33269,1.61,1,1.041067584,1/13/2022,Kontaveit A.,0.61,30.5,,
35353,1.16,1,1.041060495,10/7/2022,Swiatek I.,0.16,8,,
26641,1.5,1,1.041054383,8/31/2018,Kanepi K.,0.5,25,,
35400,1.19,1,1.041030706,10/13/2022,Pegula J.,0.19,9.5,,
29424,2.52,0,1.040973754,9/29/2019,Tomljanovic A.,-1,-50,,
33863,1.09,1,1.040973454,4/7/2022,Jabeur O.,0.09,4.5,,
30858,3,0,1.040911092,2/5/2021,Kerber A.,-1,-50,,
34737,1.09,1,1.040881068,7/27/2022,Bouzkova M.,0.09,4.5,,
30164,1.27,1,1.040797684,8/7/2020,Yastremska D.,0.27,13.5,,
33570,1.3,1,1.040795758,3/1/2022,Bouzkova M.,0.3,15,,
30323,1.96,1,1.040792386,9/1/2020,Flipkens K.,0.96,48,,
27943,1.48,1,1.040783163,4/10/2019,Sorribes Tormo S.,0.48,24,,
34776,1.14,1,1.040757007,8/1/2022,Pegula J.,0.14,7,,
31764,1.53,1,1.040739713,5/28/2021,Cirstea S.,0.53,26.5,,
27644,1.52,1,1.040724902,3/7/2019,Vikhlyantseva N.,0.52,26,,
24842,1.18,1,1.040663688,1/15/2018,Wozniacki C.,0.18,9,,
28297,2.6,0,1.040609118,5/27/2019,Alexandrova E.,-1,-50,,
26458,1.57,1,1.040567262,8/10/2018,Stephens S.,0.57,28.5,,
33563,1.35,1,1.040553715,3/1/2022,Fernandez L.A.,0.35,17.5,,
30452,2.82,0,1.040551227,9/14/2020,Paolini J.,-1,-50,,
22863,1.27,1,1.04049207,3/26/2017,Konta J.,0.27,13.5,,
26820,1.4,1,1.040465957,9/22/2018,Osaka N.,0.4,20,,
