match,PSW,win0,confidence0,date,winner,-1
30469,1.15,1,0.973402113,9/16/2020,Mertens E.,
16250,3.57,0,0.973392317,7/14/2014,Arruabarrena L.,
18948,3.73,0,0.973364161,8/12/2015,Hercog P.,
35525,1.56,1,0.973343915,1/4/2023,Vondrousova M.,0.56
35094,1.17,1,0.973329516,9/2/2022,Samsonova L.,0.17
21445,1.63,1,0.973294614,8/1/2016,Han X.,
31031,1.22,1,0.973289058,2/15/2021,Barty A.,
11842,1.72,1,0.97328469,9/11/2012,Diatchenko V.,
27119,1.5,1,0.973271166,10/19/2018,Goerges J.,
21421,1.31,1,0.973268857,7/27/2016,Halep S.,
12092,1.38,1,0.973262413,10/9/2012,Flipkens K.,
26700,1.23,1,0.973254748,9/11/2018,Anisimova A.,
26241,2.36,0,0.973241135,7/17/2018,Rodina E.,
32155,1.07,1,0.973238073,7/1/2021,Barty A.,
21884,1.06,1,0.973230434,9/26/2016,Hibino N.,
22567,1.72,1,0.973167449,2/20/2017,Mertens E.,
28831,2.13,0,0.973159775,7/29/2019,Hibi M.,
15366,1.42,1,0.973158672,3/31/2014,Pliskova Ka.,
25026,3.6,0,0.973155931,2/12/2018,Niculescu M.,
27644,1.52,1,0.973155466,3/7/2019,Vikhlyantseva N.,
22079,1.68,1,0.973150177,10/14/2016,Jankovic J.,
32146,1.53,1,0.973140025,7/1/2021,Ostapenko J.,
18129,1.14,1,0.973132092,5/6/2015,Sharapova M.,
12332,2.01,0,0.97312323,1/7/2013,Pironkova T.,
28640,1.17,1,0.973118451,7/3/2019,Halep S.,
33272,2.43,0,0.973111927,1/14/2022,Keys M.,-1
26404,1.6,1,0.973107944,8/5/2018,Sakkari M.,
34816,1.75,1,0.973098144,8/5/2022,Gauff C.,0.75
10613,1.07,1,0.973085838,4/9/2012,Putintseva Y.,
27697,1.3,1,0.973057807,3/10/2019,Osaka N.,
29964,1.52,1,0.973049825,2/17/2020,Vondrousova M.,
28115,1.69,1,0.973044082,5/5/2019,Vekic D.,
12102,1.09,1,0.97303576,10/10/2012,Stosur S.,
35225,1.12,1,0.973024349,9/22/2022,Samsonova L.,0.12
18042,1.07,1,0.973023008,4/28/2015,Muguruza G.,
35891,2.74,0,0.97301577,2/19/2023,Fruhvirtova L.,-1
16844,2.54,0,0.97301434,9/21/2014,Flipkens K.,
24887,1.2,1,0.973005642,1/16/2018,Konta J.,
29577,2.77,0,0.972994152,10/17/2019,Kudermetova V.,
17679,1.75,1,0.972978177,3/9/2015,Bacsinszky T.,
16723,1.18,1,0.972972897,9/10/2014,Lisicki S.,
18667,1.35,1,0.972960737,7/7/2015,Williams S.,
24175,1.16,1,0.972940958,9/1/2017,Safarova L.,
11012,1.05,1,0.972920805,5/29/2012,Wozniacki C.,
20541,1.42,1,0.972909315,4/20/2016,Petkovic A.,
12344,1.09,1,0.972892485,1/8/2013,Radwanska A.,
31937,1.74,1,0.972875789,6/12/2021,Krejcikova B.,
35824,1.64,1,0.972875111,2/7/2023,Teichmann J.,0.64
19939,1.88,1,0.972867472,2/8/2016,Zhang Yux.,
15024,1.16,1,0.972861139,2/12/2014,Radwanska A.,
15196,1.46,1,0.972831253,3/6/2014,Nara K.,
34780,2.74,0,0.972826134,8/2/2022,Samsonova L.,-1
19841,2.81,0,0.972809506,1/18/2016,Mladenovic K.,
14668,1.08,1,0.972785012,12/29/2013,Peng S.,
15693,1.38,1,0.972739863,5/10/2014,Sharapova M.,
23799,1.15,1,0.972738653,7/20/2017,Larsson J.,
34533,1.37,1,0.972731222,6/29/2022,Pliskova Ka.,0.37
24711,1.29,1,0.972723489,1/1/2018,Sharapova M.,
18022,1.25,1,0.972709688,4/27/2015,Schmiedlova A.,
30274,1.5,1,0.97270423,8/25/2020,Sabalenka A.,
29729,1.32,1,0.97267675,1/13/2020,Yastremska D.,
29216,1.71,1,0.972671345,9/13/2019,Pliskova Ka.,
20583,1.37,1,0.972668509,4/26/2016,Putintseva Y.,
24933,1.21,1,0.972663378,1/19/2018,Wozniacki C.,
32073,1.29,1,0.972656243,6/28/2021,Davis L.,
30346,1.06,1,0.972652382,9/2/2020,Jabeur O.,
30940,1.07,1,0.972645831,2/10/2021,Muguruza G.,
33682,1.07,1,0.972643235,3/13/2022,Azarenka V.,0.07
25553,3.41,0,0.972633919,4/28/2018,Parmentier P.,
17610,1.44,1,0.972619371,2/27/2015,Bacsinszky T.,
33382,2.5,0,0.972618745,1/22/2022,Cirstea S.,-1
21403,1.71,1,0.972610149,7/26/2016,Petkovic A.,
12658,1.38,1,0.972606599,2/20/2013,Flipkens K.,
16458,3.6,0,0.972605761,8/11/2014,Zhang S.,
13325,1.48,1,0.972604451,5/21/2013,Pennetta F.,
26770,1.25,1,0.972604017,9/18/2018,Kozlova K.,
35988,1.76,1,0.972602928,2/28/2023,Maria T.,0.76
21144,1.17,1,0.972602294,6/28/2016,Garcia C.,
24953,1.1,1,0.972600895,1/22/2018,Kerber A.,
11267,5.8,0,0.972599026,6/25/2012,Vesnina E.,
24759,1.34,1,0.972597107,1/4/2018,Pliskova Ka.,
11995,10.5,0,0.972588195,9/25/2012,Martic P.,
17833,1.09,1,0.972578526,3/27/2015,Halep S.,
17420,6.09,0,0.972576099,2/9/2015,Oprandi R.,
28702,2.61,0,0.972551352,7/13/2019,Halep S.,
31800,1.16,1,0.972543681,5/31/2021,Mertens E.,
15336,1.38,1,0.972542969,3/22/2014,Kerber A.,
33221,1.14,1,0.97253473,1/10/2022,Kontaveit A.,0.14
11584,1.09,1,0.972524082,8/11/2012,Radwanska A.,
35044,2.58,0,0.972521764,8/30/2022,Schmiedlova A.,-1
34643,2.12,0,0.972520872,7/16/2022,Martic P.,-1
21133,1.12,1,0.972518177,6/27/2016,Williams V.,
32719,1.26,1,0.972517705,9/14/2021,Zidansek T.,
29040,4.45,0,0.972515333,8/26/2019,Bolkvadze M.,
18894,5.26,0,0.972501407,8/6/2015,Tomljanovic A.,
27871,1.37,1,0.972487811,4/3/2019,Ostapenko J.,
10889,1.17,1,0.972482386,5/16/2012,Li N.,
28656,1.21,1,0.97246425,7/4/2019,Bencic B.,
28826,5.56,0,0.972447214,7/28/2019,Teichmann J.,
34487,1.29,1,0.972435843,6/28/2022,Sorribes Tormo S.,0.29
22716,1.7,1,0.972432791,3/9/2017,Brengle M.,
20750,2.64,0,0.972426715,5/15/2016,Teichmann J.B.,
17438,1.78,1,0.972422891,2/10/2015,Cornet A.,
26750,1.08,1,0.972415971,9/18/2018,Konta J.,
30496,1.53,1,0.972410211,9/20/2020,Pavlyuchenkova A.,
32096,1.14,1,0.972391008,6/29/2021,Mertens E.,
22625,1.18,1,0.97238928,2/24/2017,Wozniacki C.,
16300,1.57,1,0.972383375,7/18/2014,Vinci R.,
19955,1.14,1,0.972382679,2/9/2016,Gasparyan M.,
35820,1.34,1,0.972379392,2/7/2023,Zheng Q.,0.34
18960,1.52,1,0.972376738,8/13/2015,Tsurenko L.,
17614,1.5,1,0.97236758,2/27/2015,Azarenka V.,
34471,3.47,0,0.972364068,6/27/2022,Chwalinska M.,-1
20241,1.33,1,0.972358172,3/11/2016,Gasparyan M.,
15410,1.27,1,0.972343631,4/2/2014,Williams V.,
20545,1.88,1,0.97233682,4/21/2016,Vinci R.,
18041,1.17,1,0.972333317,4/28/2015,Svitolina E.,
15842,1.03,1,0.972307938,5/26/2014,Sharapova M.,
21549,1.87,1,0.972301642,8/21/2016,Svitolina E.,
27391,1.29,1,0.972291191,1/17/2019,Mertens E.,
32715,1.42,1,0.972286725,9/14/2021,Putintseva Y.,
20656,5.89,0,0.972271086,5/1/2016,Tig P.M.,
12244,1.66,1,0.972270186,12/31/2012,Zakopalova K.,
25677,1.57,1,0.97226833,5/10/2018,Garcia C.,
16241,5.77,0,0.972235109,7/12/2014,Rogers S.,
30328,1.18,1,0.972230838,9/1/2020,Konta J.,
34331,2.22,0,0.972226093,6/14/2022,Haddad Maia B.,-1
20081,1.38,1,0.972205526,2/22/2016,Jankovic J.,
29490,2.68,0,0.9722013,10/8/2019,Jabeur O.,
15352,1.04,1,0.972199283,3/24/2014,Williams S.,
29547,1.72,1,0.972193592,10/15/2019,Kudermetova V.,
13152,1.57,1,0.972193577,4/26/2013,Li N.,
13382,1.09,1,0.972187728,5/26/2013,Ivanovic A.,
10471,3.77,0,0.972176333,3/21/2012,Hercog P.,
26237,1.36,1,0.972170558,7/17/2018,Stosur S.,
26711,2.64,0,0.972164868,9/13/2018,Pegula J.,
17338,1.1,1,0.972134549,1/20/2015,Dellacqua C.,
15979,5.31,0,0.972132039,6/11/2014,Babos T.,
19947,5.95,0,0.972126522,2/9/2016,Minella M.,
32309,2.26,0,0.9721219,7/19/2021,Inglis M.,
20960,1.21,1,0.972095183,6/7/2016,Ostapenko J.,
21797,2.16,0,0.972076429,9/20/2016,Sevastova A.,
27855,1.49,1,0.972071458,4/2/2019,Kanepi K.,
27573,1.63,1,0.972068813,2/20/2019,Svitolina E.,
19738,4.26,0,0.972063387,1/7/2016,Crawford S.,
21465,1.13,1,0.972053717,8/2/2016,Puig M.,
22821,5.65,0,0.972046514,3/23/2017,Mattek-Sands B.,
34291,1.14,1,0.972036545,6/9/2022,Sakkari M.,0.14
14066,1.18,1,0.97203504,8/12/2013,Kerber A.,
12052,1.38,1,0.97200096,10/2/2012,Li N.,
21076,3.7,0,0.971972244,6/21/2016,Doi M.,
33372,1.31,1,0.97196695,1/20/2022,Cirstea S.,0.31
16390,1.29,1,0.971947713,8/2/2014,Williams S.,
27028,1.45,1,0.971926096,10/10/2018,Pavlyuchenkova A.,
36238,1.43,1,0.971897747,3/26/2023,Krejcikova B.,0.43
13222,2.79,0,0.971866736,5/6/2013,Mladenovic K.,
32343,2.86,0,0.971862745,7/21/2021,Kuzmova V.,
17240,1.51,1,0.971858496,1/12/2015,Cibulkova D.,
32939,4.49,0,0.971819556,10/11/2021,Haddad Maia B.,
12630,1.71,1,0.971814164,2/18/2013,Minella M.,
14272,1.1,1,0.971812643,9/5/2013,Azarenka V.,
35011,1.24,1,0.971804838,8/29/2022,Giorgi C.,0.24
36151,1.57,1,0.971804608,3/20/2023,Martincova T.,0.57
11016,1.15,1,0.97180438,5/29/2012,Kanepi K.,
31411,1.41,1,0.971796326,4/6/2021,Putintseva Y.,
29010,2.37,0,0.971796281,8/20/2019,Pera B.,
32390,1.56,1,0.971764668,8/6/2021,Collins D.,
27007,1.05,1,0.971760947,10/9/2018,Wang Q.,
24630,2.8,0,0.971726264,10/18/2017,Tsurenko L.,
12665,1.25,1,0.971720144,2/20/2013,Stosur S.,
27328,1.58,1,0.971719839,1/14/2019,Vondrousova M.,
30004,1.47,1,0.971716846,2/24/2020,Potapova A.,
10137,1.04,1,0.971704532,2/13/2012,Peer S.,
24931,6.27,0,0.971682318,1/18/2018,Hsieh S.W.,
12764,1.14,1,0.971676569,2/28/2013,Suarez Navarro C.,
26166,5.91,0,0.971658672,7/4/2018,Makarova E.,
14695,1.24,1,0.971648076,12/30/2013,Hampton J.,
21145,1.11,1,0.971640152,6/28/2016,Babos T.,
33758,1.48,1,0.971637546,3/25/2022,Putintseva Y.,0.48
13859,1.34,1,0.971632582,7/16/2013,Cabeza-Candela E.,
24100,1.62,1,0.971622129,8/28/2017,Cornet A.,
26648,1.53,1,0.971615972,9/1/2018,Tsurenko L.,
21502,3.1,0,0.97161333,8/7/2016,Duan Y.Y.,
13087,5.87,0,0.971609602,4/10/2013,Camerin M.E.,
29426,1.7,1,0.971607661,9/29/2019,Kerber A.,
29510,2.27,0,0.971586492,10/9/2019,Gauff C.,
31709,3.11,0,0.971578896,5/18/2021,Friedsam A.L.,
11389,1.19,1,0.971572328,7/10/2012,Suarez Navarro C.,
17835,1.13,1,0.97155614,3/28/2015,Pliskova Ka.,
14222,1.17,1,0.971555834,8/29/2013,Kirilenko M.,
35448,1.49,1,0.971548323,10/18/2022,Bencic B.,0.49
18206,1.51,1,0.971547251,5/18/2015,Mladenovic K.,
28977,1.56,1,0.971541701,8/14/2019,Kenin S.,
27018,1.27,1,0.971536875,10/10/2018,Giorgi C.,
17367,1.02,1,0.971527256,1/21/2015,Sharapova M.,
16554,1.04,1,0.971517955,8/25/2014,Radwanska A.,
31641,3.32,0,0.971508213,5/11/2021,Mladenovic K.,
20422,1.37,1,0.971499978,4/5/2016,Bouchard E.,
16487,1.08,1,0.971492669,8/13/2014,Wozniacki C.,
19057,1.62,1,0.971491041,8/31/2015,Smitkova T.,
31455,1.73,1,0.971485386,4/9/2021,Zidansek T.,
34761,3.68,0,0.971476858,7/29/2022,Baindl K.,-1
13590,1.28,1,0.971471678,6/17/2013,Cibulkova D.,
36005,2.94,0,0.971468725,3/1/2023,Ruse E.G.,-1
29273,1.45,1,0.971455045,9/17/2019,Blinkova A.,
10834,13,0,0.971454048,5/9/2012,Hradecka L.,
25425,1.38,1,0.971451524,4/6/2018,Sevastova A.,
21361,1.36,1,0.971446498,7/21/2016,Riske A.,
31900,1.55,1,0.971440854,6/7/2021,Sakkari M.,
10627,1.06,1,0.971425102,4/10/2012,Cibulkova D.,
21138,1.31,1,0.971416036,6/27/2016,Flipkens K.,
25047,1.54,1,0.971411789,2/14/2018,Niculescu M.,
30168,2.55,0,0.971411722,8/10/2020,Bouchard E.,
30653,2.31,0,0.971400054,10/19/2020,Sorribes Tormo S.,
33935,1.43,1,0.971373298,4/22/2022,Samsonova L.,0.43
20865,1.56,1,0.971365617,5/24/2016,Mladenovic K.,
16585,1.07,1,0.971360716,8/26/2014,Sharapova M.,
17432,1.1,1,0.971345642,2/10/2015,Nara K.,
24215,1.3,1,0.971337777,9/11/2017,Babos T.,
28087,1.57,1,0.971326511,5/3/2019,Muchova K.,
15141,1.17,1,0.971314553,2/26/2014,Zakopalova K.,
28838,1.43,1,0.97130164,7/30/2019,Puig M.,
19694,1.05,1,0.971289396,1/5/2016,Radwanska A.,
20463,1.28,1,0.971289193,4/7/2016,Vesnina E.,
14235,3.49,0,0.971274026,8/29/2013,Nara K.,
11394,6.49,0,0.971270708,7/11/2012,Burdette M.,
15154,1.14,1,0.971244868,2/26/2014,Bouchard E.,
35566,1.13,1,0.971240445,1/9/2023,Alexandrova E.,0.13
27022,2.48,0,0.971234298,10/10/2018,Alexandrova E.,
14043,1.08,1,0.971214099,8/7/2013,Stosur S.,
28109,1.5,1,0.971214077,5/5/2019,Pliskova Ka.,
16599,1.88,0,0.971210874,8/27/2014,Lucic M.,
25347,3.9,0,0.971207133,3/28/2018,Ostapenko J.,
36120,2.86,0,0.97120182,3/14/2023,Muchova K.,-1
31080,2.78,0,0.971194503,2/25/2021,Gauff C.,
12327,1.52,1,0.97118074,1/7/2013,Date Krumm K.,
14791,6.22,0,0.971180323,1/7/2014,Sanders S.,
10464,1.19,1,0.971153966,3/20/2012,Erakovic M.,
25447,1.42,1,0.971144691,4/10/2018,Linette M.,
28049,1.71,1,0.97112977,4/30/2019,Pera B.,
16447,1.57,1,0.971129313,8/8/2014,Radwanska A.,
20968,1.67,1,0.97112367,6/7/2016,Jankovic J.,
12625,4.7,0,0.971113252,2/18/2013,Duval V.,
17358,2.44,0,0.971110543,1/21/2015,Mattek-Sands B.,
19501,5.61,0,0.971109803,10/13/2015,Mitu A.,
17547,1.46,1,0.97110019,2/19/2015,Halep S.,
20349,1.49,1,0.971097272,3/25/2016,Keys M.,
11740,1.1,1,0.971092205,8/28/2012,Errani S.,
34925,1.99,0,0.971091735,8/18/2022,Kvitova P.,-1
14652,1.25,1,0.971069474,10/30/2013,Pavlyuchenkova A.,
16744,1.09,1,0.971056134,9/12/2014,Williams V.,
33874,1.46,1,0.971053264,4/8/2022,Maria T.,0.46
25767,1.54,1,0.971051808,5/22/2018,Cepede Royg V.,
32613,2.32,0,0.97104534,8/31/2021,Gracheva V.,
21596,2.8,0,0.971027687,8/29/2016,Witthoeft C.,
31731,3.53,0,0.971026845,5/21/2021,Jani R.L.,
29695,3.07,0,0.971023105,1/9/2020,Siegemund L.,
11905,1.08,1,0.971008685,9/18/2012,Kanepi K.,
21354,1.13,1,0.970998984,7/21/2016,Putintseva Y.,
12268,1.05,1,0.970998922,1/1/2013,Radwanska A.,
13194,1.33,1,0.970987306,5/4/2013,Lisicki S.,
34190,1.37,1,0.970984562,5/24/2022,Keys M.,0.37
15868,1.07,1,0.970984086,5/27/2014,Halep S.,
29383,1.32,1,0.970983125,9/24/2019,Halep S.,
24278,3.06,0,0.97097976,9/18/2017,Peterson R.,
14651,1.26,1,0.970959749,10/29/2013,Halep S.,
24678,1.6,1,0.970951811,11/3/2017,Peng S.,
27631,2.71,0,0.970944723,3/3/2019,Wang Yaf.,
23109,1.32,1,0.970905975,5/2/2017,Bondarenko K.,
15112,3.92,0,0.970899144,2/23/2014,Nara K.,
25823,1.25,1,0.970893108,5/28/2018,Vekic D.,
31511,1.31,1,0.970892473,4/20/2021,Mladenovic K.,
28930,1.21,1,0.970887465,8/9/2019,Williams S.,
29822,2.38,0,0.970879711,1/21/2020,Hibino N.,
20776,1.16,1,0.970871171,5/17/2016,Stosur S.,
26685,2.51,0,0.97085724,9/11/2018,Govortsova O.,
14537,1.57,1,0.970838475,10/8/2013,Stephens S.,
13013,1.23,1,0.970831835,4/2/2013,Pavlyuchenkova A.,
21222,2.74,0,0.97082696,7/4/2016,Vesnina E.,
20550,2.2,0,0.970812869,4/21/2016,Kozlova K.,
17060,1.17,1,0.970787816,10/13/2014,Kuznetsova S.,
19746,1.61,1,0.970785401,1/8/2016,Goerges J.,
13313,3.18,0,0.970768681,5/21/2013,Hradecka L.,
14283,1.27,1,0.970767925,9/9/2013,Vekic D.,
12360,1.67,1,0.970755413,1/9/2013,Flipkens K.,
24624,3.25,0,0.970737541,10/18/2017,Begu I.,
27766,1.15,1,0.970737373,3/22/2019,Williams S.,
31733,1.57,1,0.970736527,5/22/2021,Konjuh A.,
26067,4.06,0,0.970729697,6/25/2018,Dart H.,
21368,1.35,1,0.970722073,7/22/2016,Putintseva Y.,
12988,1.08,1,0.970713792,4/1/2013,Babos T.,
26141,1.12,1,0.970710554,7/3/2018,Kasatkina D.,
12454,1.16,1,0.970708116,1/17/2013,Stephens S.,
34515,1.49,1,0.970699468,6/28/2022,Tomljanovic A.,0.49
21002,1.26,1,0.970699435,6/13/2016,Garcia C.,
20137,3.75,0,0.970676268,2/26/2016,Suarez Navarro C.,
35458,1.15,1,0.970668622,10/19/2022,Kasatkina D.,0.15
34130,1.05,1,0.970666096,5/22/2022,Bencic B.,0.05
34176,1.04,1,0.970657116,5/24/2022,Sabalenka A.,0.04
26551,1.36,1,0.970642209,8/27/2018,Strycova B.,
12961,1.06,1,0.9706258,3/24/2013,Sharapova M.,
17820,1.12,1,0.970611992,3/26/2015,Radwanska A.,
11283,1.38,1,0.970607041,6/26/2012,Czink M.,
16236,1.04,1,0.970580223,7/11/2014,Halep S.,
26312,1.17,1,0.970568442,7/24/2018,Kasatkina D.,
20667,6.19,0,0.970566682,5/2/2016,Tig P.M.,
18802,2.84,0,0.97051839,7/27/2015,Vekic D.,
31985,1.53,1,0.970492077,6/18/2021,Azarenka V.,
25977,5.55,0,0.970475646,6/15/2018,Lottner A.,
23591,1.58,1,0.970472804,6/26/2017,Ostapenko J.,
32687,2.07,0,0.970472783,9/6/2021,Bencic B.,
19568,1.36,1,0.97043528,10/17/2015,Radwanska A.,
18570,1.16,1,0.970434928,6/29/2015,Stosur S.,
11960,1.14,1,0.970424303,9/23/2012,Vinci R.,
24902,1.37,1,0.970401614,1/17/2018,Kontaveit A.,
28544,1.26,1,0.97037815,6/25/2019,Hercog P.,
11297,1.12,1,0.970364676,6/27/2012,Clijsters K.,
20540,1.4,1,0.970361603,4/20/2016,Sakkari M.,
13583,1.98,0,0.97035329,6/16/2013,Medina Garrigues A.,
29524,2.17,0,0.970348246,10/11/2019,Ostapenko J.,
28037,1.21,1,0.970345203,4/30/2019,Mertens E.,
11965,2.37,0,0.970338238,9/24/2012,Zakopalova K.,
14813,3.58,0,0.970311431,1/10/2014,Zakopalova K.,
16158,1.06,1,0.970292069,6/27/2014,Halep S.,
19382,1.65,1,0.970272481,9/29/2015,Beck A.,
23566,2.74,0,0.970264285,6/22/2017,Vandeweghe C.,
26354,1.47,1,0.970240497,7/30/2018,Petkovic A.,
16226,1.04,1,0.970237699,7/10/2014,Halep S.,
19485,1.33,1,0.970227576,10/12/2015,Riske A.,
11576,1.19,1,0.970224069,8/10/2012,Li N.,
22750,1.59,1,0.970203149,3/11/2017,Pavlyuchenkova A.,
26523,1.48,1,0.970198285,8/20/2018,Sasnovich A.,
18467,1.42,1,0.970196418,6/16/2015,Jankovic J.,
15504,1.05,1,0.97017349,4/11/2014,Radwanska A.,
34027,1.76,1,0.970158382,5/10/2022,Osorio M.,0.76
26464,4.23,0,0.970155709,8/13/2018,Mladenovic K.,
30307,1.13,1,0.970154413,9/1/2020,Osaka N.,
31497,5.7,0,0.970144376,4/18/2021,Sharma A.,
10243,1.16,1,0.970140811,2/21/2012,Vinci R.,
22213,3.27,0,0.970138949,1/2/2017,Stojanovic N.,
19506,9.43,0,0.970125018,10/13/2015,Kichenok L.,
15272,1.65,1,0.97012078,3/18/2014,Scheepers C.,
29658,1.23,1,0.970113612,1/7/2020,Diyas Z.,
11805,6.92,0,0.970109804,8/31/2012,Robson L.,
35023,1.06,1,0.970103944,8/29/2022,Gauff C.,0.06
14595,1.64,1,0.970103356,10/15/2013,Hsieh S.W.,
16618,6.43,0,0.970102663,8/28/2014,Krunic A.,
32846,1.13,1,0.970099222,9/29/2021,Azarenka V.,
27797,2.84,0,0.970075658,3/23/2019,Wang Q.,
33709,1.14,1,0.9700705,3/22/2022,Putintseva Y.,0.14
14435,1.15,1,0.970068616,9/24/2013,Ivanovic A.,
34022,2.39,0,0.970065588,5/9/2022,Sasnovich A.,-1
34892,1.35,1,0.97006317,8/16/2022,Rogers S.,0.35
14723,1.17,1,0.970062586,1/1/2014,Flipkens K.,
33652,1.22,1,0.970057776,3/11/2022,Halep S.,0.22
31105,1.27,1,0.970055143,3/2/2021,Pegula J.,
33780,1.37,1,0.970032868,3/27/2022,Kvitova P.,0.37
11971,1.08,1,0.970029994,9/24/2012,Bartoli M.,
34678,1.33,1,0.970010229,7/19/2022,Krejcikova B.,0.33
13860,3.86,0,0.970003756,7/16/2013,Moser L.M.,
16703,1.48,1,0.969970935,9/9/2014,Lisicki S.,
26161,1.31,1,0.969955734,7/3/2018,Bouchard E.,
28876,1.25,1,0.969945001,8/3/2019,Vekic D.,
24574,1.74,1,0.969928636,10/13/2017,Brady J.,
27192,1.6,1,0.969920969,1/1/2019,Anisimova A.,
28681,1.74,1,0.969914708,7/6/2019,Mertens E.,
30299,1.24,1,0.969912199,8/31/2020,Mladenovic K.,
24505,1.19,1,0.969907166,10/9/2017,Wang Q.,
24895,1.08,1,0.969897129,1/16/2018,Sharapova M.,
18907,1.2,1,0.969894321,8/7/2015,Stephens S.,
18963,2.4,0,0.969892027,8/13/2015,Vinci R.,
15990,1.48,1,0.969885417,6/13/2014,Dellacqua C.,
22960,1.12,1,0.969883833,4/7/2017,Kerber A.,
15792,1.32,1,0.969877371,5/21/2014,Keys M.,
20400,2.93,0,0.969868942,4/4/2016,Voegele S.,
26836,1.52,1,0.969860952,9/24/2018,Golubic V.,
19344,2.27,0,0.969849656,9/27/2015,Radwanska A.,
18301,1.36,1,0.969842332,5/26/2015,Bencic B.,
24445,3.14,0,0.969832585,9/30/2017,Bondarenko K.,
10623,1.36,1,0.969828372,4/10/2012,Kanepi K.,
14564,1.64,1,0.969811359,10/11/2013,Suarez Navarro C.,
25765,1.81,1,0.969810838,5/22/2018,Larsson J.,
19112,1.06,1,0.969798942,9/1/2015,Halep S.,
20498,1.3,1,0.969793082,4/13/2016,Falconi I.,
32048,1.52,1,0.969779121,6/24/2021,Rybakina E.,
17789,1.05,1,0.969770399,3/25/2015,Azarenka V.,
10280,1.35,1,0.969767801,2/23/2012,Dushevina V.,
28850,2.6,0,0.969760146,7/31/2019,Kalinskaya A.,
22044,1.07,1,0.969756097,10/11/2016,Wang Q.,
20643,1.68,1,0.969755749,5/1/2016,Siegemund L.,
13731,1.1,1,0.969754264,6/27/2013,Stosur S.,
36211,1.22,1,0.969745952,3/24/2023,Collins D.,0.22
17526,1.22,1,0.969743418,2/17/2015,Makarova E.,
14054,2.62,0,0.969734658,8/8/2013,Cirstea S.,
27175,1.38,1,0.969726672,12/31/2018,Puig M.,
33696,1.71,1,0.969714113,3/15/2022,Fernandez L.A.,0.71
17382,1.15,1,0.969711397,1/22/2015,Williams V.,
31809,5.2,0,0.969708868,5/31/2021,Brengle M.,
19505,1.19,1,0.969699981,10/13/2015,Nara K.,
33796,1.18,1,0.969681109,3/29/2022,Badosa P.,0.18
26183,2.66,0,0.969677431,7/5/2018,Diatchenko V.,
34497,1.13,1,0.969662763,6/28/2022,Badosa P.,0.13
30140,2.79,0,0.969658027,8/3/2020,Cocciaretto E.,
29795,1.07,1,0.96965665,1/21/2020,Svitolina E.,
28462,1.23,1,0.969653652,6/17/2019,Bencic B.,
34737,1.07,1,0.96964333,7/27/2022,Martic P.,0.07
21208,1.5,1,0.969633669,7/2/2016,Halep S.,
14336,1.63,1,0.969633508,9/14/2013,Jovanovski B.,
32788,2.62,0,0.969632221,9/27/2021,Sasnovich A.,
29657,4.91,0,0.969629905,1/7/2020,Bondarenko K.,
27021,1.07,1,0.969621527,10/10/2018,Bertens K.,
22711,1.35,1,0.969551783,3/9/2017,Goerges J.,
15540,1.31,1,0.969551324,4/18/2014,Zhang S.,
29037,1.26,1,0.969547749,8/26/2019,Yastremska D.,
24616,2.71,0,0.969544301,10/17/2017,Lisicki S.,
32191,1.59,1,0.969542227,7/7/2021,Niemeier J.,
34853,3.53,0,0.969539195,8/10/2022,Zheng Q.,-1
29773,2.43,0,0.96953401,1/18/2020,Rybakina E.,
30585,1.13,1,0.96951523,9/29/2020,Pliskova Ka.,
33008,1.49,1,0.969511921,10/22/2021,Cornet A.,
27589,1.33,1,0.96948796,2/21/2019,Alexandrova E.,
33103,1.35,1,0.969487123,11/9/2021,Collins D.,
9908,1.09,1,0.96945603,1/10/2012,Kvitova P.,
24309,3.67,0,0.969451947,9/19/2017,Wang Yaf.,
19883,1.13,1,0.96943839,1/20/2016,Suarez Navarro C.,
30685,1.6,1,0.96943638,1/6/2021,Tomljanovic A.,
11580,2.47,0,0.969423752,8/11/2012,Li N.,
17929,1.04,1,0.969423688,4/9/2015,Radwanska A.,
22584,1.23,1,0.969396342,2/21/2017,Radwanska A.,
28590,1.54,1,0.969385405,7/1/2019,Muchova K.,
30700,1.3,1,0.969382484,1/7/2021,Muguruza G.,
10528,1.4,1,0.969365561,3/25/2012,Ivanovic A.,
31747,1.15,1,0.969355382,5/24/2021,Andreescu B.,
20079,3.15,0,0.969351268,2/22/2016,Osaka N.,
15512,5.21,0,0.9693433,4/13/2014,Garcia C.,
31635,1.34,1,0.969341003,5/11/2021,Krejcikova B.,
23560,1.18,1,0.969331501,6/21/2017,Kvitova P.,
20019,4.55,0,0.969325905,2/16/2016,Martic P.,
36083,1.03,1,0.969321626,3/11/2023,Swiatek I.,0.03
24567,11.64,0,0.969313794,10/12/2017,Cabrera L.,
27815,1.3,1,0.969306569,3/26/2019,Vondrousova M.,
22763,1.15,1,0.969306137,3/13/2017,Pliskova Ka.,
30966,1.79,1,0.969281203,2/11/2021,Pliskova Ka.,
31848,1.54,1,0.969276176,6/3/2021,Brady J.,
33206,1.15,1,0.969265989,1/7/2022,Osaka N.,0.15
25620,1.99,0,0.969264565,5/5/2018,Kontaveit A.,
12875,1.03,1,0.969244122,3/12/2013,Sharapova M.,
11812,1.06,1,0.969243952,9/1/2012,Williams S.,
