match,correct_prediction,confidence,PSW,date,winner
47887,1,0.42480856,1.48,2024-07-25,Tiafoe F.
49108,0,0.42475048,1.41,2025-02-13,Martinez P.
48359,1,0.42471355,1.3,2024-10-01,Alcaraz C.
48297,1,0.42461967,1.95,2024-09-24,Shang J.
48524,0,0.42450768,3.11,2024-10-18,Vukic A.
49195,1,0.4243777,1.8,2025-02-24,Mpetshi G.
47407,1,0.42422727,1.36,2024-06-01,Medvedev D.
48575,1,0.4239882,1.36,2024-10-24,De Minaur A.
48184,0,0.4239882,1.14,2024-08-28,Rublev A.
47811,1,0.42383498,2.63,2024-07-19,Eubanks C.
48510,0,0.42380846,1.27,2024-10-17,Bergs Z.
48969,1,0.42356926,1.85,2025-01-28,Eubanks C.
48244,0,0.42343056,1.26,2024-09-08,Sinner J.
47553,1,0.42332733,1.59,2024-06-24,Purcell M.
47287,1,0.4233038,1.61,2024-05-23,Darderi L.
48343,1,0.42313793,1.99,2024-09-29,Machac T.
48124,0,0.4229937,1.07,2024-08-26,Dimitrov G.
47439,1,0.42295864,1.63,2024-06-11,Popyrin A.
48837,1,0.42273772,1.33,2025-01-12,Opelka R.
49202,0,0.42270383,1.19,2025-02-24,Djere L.
48349,1,0.42262495,1.73,2024-09-29,Khachanov K.
47331,1,0.42229593,6.2,2024-05-27,Kwon S.W.
49104,0,0.42195547,2.26,2025-02-13,Navone M.
49028,0,0.4218933,1.21,2025-02-06,Ruud C.
48619,1,0.42141595,1.51,2024-10-29,Bergs Z.
48458,0,0.42112648,1.14,2024-10-14,Berrettini M.
49209,1,0.42094362,1.3,2025-02-25,Rublev A.
47950,0,0.42086032,1.19,2024-08-01,Shelton B.
48650,0,0.42070934,1.33,2024-11-01,Humbert U.
47930,0,0.4203426,2.37,2024-07-30,Kovacevic A.
49037,1,0.4203204,2.62,2025-02-07,Bellucci M.
48809,1,0.42019272,1.52,2025-01-08,Auger-Aliassime F.
48359,1,0.4200942,1.3,2024-10-01,Alcaraz C.
48765,1,0.42006868,2.2,2025-01-02,Mpetshi G.
47815,1,0.4200026,1.69,2024-07-19,Halys Q.
48849,1,0.4198764,2.4,2025-01-13,Faria J.
48663,1,0.41976807,1.68,2024-11-04,Norrie C.
47798,0,0.41969162,3.61,2024-07-18,Heide G.
47313,1,0.41967133,2.75,2024-05-26,Sonego L.
48419,1,0.41961193,1.19,2024-10-06,Medvedev D.
48735,1,0.41935232,1.33,2024-12-31,Shang J.
48743,1,0.41907662,1.54,2024-12-31,Opelka R.
48201,1,0.4190042,1.1,2024-08-29,Draper J.
48533,1,0.41885698,1.88,2024-10-19,Diallo G.
48479,1,0.4188482,1.23,2024-10-15,Bergs Z.
47425,1,0.41841632,1.71,2024-06-10,Hanfmann Y.
48108,0,0.41837084,1.85,2024-08-22,Sonego L.
47461,1,0.41828018,1.27,2024-06-13,Struff J.L.
48705,1,0.41758516,1.89,2024-11-08,Norrie C.
48675,1,0.41734278,1.9,2024-11-05,Gaston H.
49195,1,0.4172357,1.8,2025-02-24,Mpetshi G.
49028,0,0.41694126,1.21,2025-02-06,Ruud C.
49006,0,0.4167975,1.19,2025-02-04,Tiafoe F.
48482,0,0.41675785,1.62,2024-10-15,Gaston H.
48877,1,0.41616666,1.28,2025-01-14,Giron M.
48521,1,0.41608623,1.9,2024-10-18,Lehecka J.
47761,1,0.4159858,2.13,2024-07-16,Ajdukovic D.
48539,1,0.41567746,2.22,2024-10-21,Cobolli F.
48573,1,0.41500536,1.39,2024-10-24,Rune H.
48558,0,0.41459855,1.78,2024-10-22,Tabilo A.
48054,0,0.4142924,1.4,2024-08-16,Rune H.
48051,1,0.4140252,1.53,2024-08-15,Thompson J.
48113,1,0.41373843,1.46,2024-08-22,Michelsen A.
49012,0,0.41373843,1.22,2025-02-05,Fils A.
47627,1,0.41372165,2.25,2024-07-02,Cobolli F.
47735,1,0.413296,1.66,2024-07-15,Marterer M.
48653,1,0.41325593,1.33,2024-11-03,Michelsen A.
48396,0,0.4130309,1.94,2024-10-04,Etcheverry T.
47392,0,0.41280317,1.04,2024-05-30,Djokovic N.
48796,0,0.41245654,1.65,2025-01-07,Bergs Z.
48867,1,0.41214156,1.27,2025-01-13,Tiafoe F.
48897,1,0.4115746,1.4,2025-01-14,Hurkacz H.
47618,0,0.41112477,1.24,2024-07-01,Thompson J.
47321,1,0.41111478,2.34,2024-05-27,Monfils G.
49065,1,0.41096196,1.4,2025-02-11,Bergs Z.
49199,1,0.4109094,1.43,2025-02-24,Popyrin A.
48494,0,0.41041037,3.18,2024-10-16,Wawrinka S.
47796,0,0.41039053,2.14,2024-07-18,Zhang Zh.
48830,0,0.4103323,2.27,2025-01-10,Auger-Aliassime F.
48535,1,0.4100121,1.74,2024-10-20,Khachanov K.
48494,0,0.41000974,3.18,2024-10-16,Wawrinka S.
47742,0,0.41000962,1.48,2024-07-16,Medjedovic H.
48565,1,0.4096044,1.56,2024-10-23,Khachanov K.
49000,0,0.4095444,1.09,2025-02-04,De Minaur A.
48901,1,0.40943888,1.02,2025-01-15,Zverev A.
48571,1,0.40936613,3.34,2024-10-23,Goffin D.
48709,1,0.4090875,1.11,2024-11-10,Sinner J.
48837,1,0.40880084,1.33,2025-01-12,Opelka R.
48061,1,0.40875095,1.09,2024-08-16,Zverev A.
47556,0,0.4086936,2.82,2024-06-25,Ruusuvuori E.
48351,1,0.4081304,1.31,2024-09-30,Rublev A.
47721,1,0.40809786,2.01,2024-07-15,Opelka R.
49070,0,0.4076843,1.77,2025-02-11,Nishioka Y.
47377,1,0.40762755,1.17,2024-05-30,Shelton B.
47746,0,0.40751752,2.24,2024-07-16,Klein L.
47776,0,0.4074991,1.24,2024-07-17,Cerundolo F.
49177,1,0.4072839,1.64,2025-02-20,Ugo Carabelli C.
48632,0,0.4070717,1.48,2024-10-30,Fils A.
47719,1,0.40695894,1.14,2024-07-12,Djokovic N.
48270,0,0.40625578,2.24,2024-09-20,Kukushkin M.
48470,0,0.40524265,1.85,2024-10-15,Zhukayev B.
48986,0,0.4051047,1.21,2025-02-01,Auger-Aliassime F.
48803,1,0.404666,1.67,2025-01-07,Kecmanovic M.
47653,1,0.40458718,1.6,2024-07-03,Bautista Agut R.
49108,0,0.40427712,1.41,2025-02-13,Martinez P.
47783,1,0.4041855,1.5,2024-07-17,Eubanks C.
47787,1,0.4040595,1.16,2024-07-17,Carballes Baena R.
47279,1,0.4036682,1.13,2024-05-22,Ruud C.
48604,0,0.4034256,,2024-10-28,Kecmanovic M.
48998,0,0.402952,2.39,2025-02-04,Martinez P.
47754,0,0.4029168,2.73,2024-07-16,Spizzirri E.
47396,0,0.40276477,1.11,2024-05-31,Alcaraz C.
48182,0,0.40231264,1.36,2024-08-28,Shang J.
48925,1,0.40228128,1.32,2025-01-16,Shelton B.
48145,1,0.40215403,2.33,2024-08-27,Diaz Acosta F.
48132,0,0.4020575,1.37,2024-08-26,Cerundolo F.
48884,0,0.40161824,1.93,2025-01-14,Altmaier D.
48735,1,0.4011229,1.33,2024-12-31,Shang J.
48799,1,0.40085983,1.38,2025-01-07,Etcheverry T.
47308,0,0.40059888,2.51,2024-05-26,Marterer M.
47285,1,0.40050334,1.61,2024-05-23,Cobolli F.
47985,1,0.4003825,1.34,2024-08-08,Rune H.
48865,1,0.40032634,1.7,2025-01-13,Borges N.
47457,1,0.4001858,1.16,2024-06-13,De Minaur A.
48743,1,0.3997801,1.54,2024-12-31,Opelka R.
47450,0,0.3996928,2.68,2024-06-12,Brouwer G.
48571,1,0.3996179,3.34,2024-10-23,Goffin D.
48738,0,0.39939067,3.47,2024-12-31,Munar J.
49187,1,0.3993655,1.69,2025-02-21,Rublev A.
48220,0,0.39876723,1.85,2024-08-31,Thompson J.
48458,0,0.39836445,1.14,2024-10-14,Berrettini M.
47369,1,0.39827228,1.18,2024-05-30,Ruud C.
48617,1,0.39807394,1.33,2024-10-29,Shelton B.
48643,1,0.39768377,2.35,2024-10-31,De Minaur A.
48440,0,0.39765313,1.13,2024-10-08,Djokovic N.
48976,0,0.39765313,1.7,2025-01-29,Basilashvili N.
47545,1,0.39736676,2.16,2024-06-24,Shevchenko A.
48143,1,0.39726657,1.25,2024-08-26,Ruud C.
48944,0,0.39655983,7.4,2025-01-18,Monfils G.
47946,0,0.39650562,1.37,2024-08-01,Korda S.
48843,1,0.3961482,1.22,2025-01-12,Nishikori K.
48681,1,0.3958507,1.48,2024-11-05,Medjedovic H.
48634,0,0.39551368,3.72,2024-10-30,Popyrin A.
49104,0,0.39536136,2.26,2025-02-13,Navone M.
47889,1,0.39528608,1.49,2024-07-25,Rublev A.
47989,1,0.39486808,1.35,2024-08-08,Rublev A.
49015,1,0.3947609,7.82,2025-02-05,Vavassori A.
49087,1,0.39433905,1.11,2025-02-12,Zverev A.
48925,1,0.39431226,1.32,2025-01-16,Shelton B.
48482,0,0.3941787,1.62,2024-10-15,Gaston H.
49054,0,0.39395958,1.35,2025-02-10,Medjedovic H.
48020,0,0.39392778,1.89,2024-08-13,Michelsen A.
47657,1,0.39346087,1.74,2024-07-03,Nakashima B.
48392,0,0.39345682,3.32,2024-10-04,Vukic A.
48305,1,0.39326143,2.18,2024-09-26,Nakashima B.
48738,0,0.39311212,3.47,2024-12-31,Munar J.
48335,1,0.39258575,3.32,2024-09-28,Machac T.
49009,1,0.3923484,2.59,2025-02-05,Nishioka Y.
47596,0,0.39203405,1.01,2024-07-01,Sinner J.
48485,1,0.39191404,1.93,2024-10-15,Giron M.
49227,1,0.3918794,1.31,2025-02-25,Shelton B.
49232,0,0.391194,1.32,2025-02-26,Zverev A.
48577,1,0.39105022,1.11,2024-10-24,Draper J.
47845,1,0.39100182,1.55,2024-07-22,Djere L.
48529,1,0.390956,1.43,2024-10-19,Dimitrov G.
48721,1,0.39089966,1.06,2024-11-16,Sinner J.
48315,1,0.39089537,2.46,2024-09-26,Michelsen A.
48068,0,0.39001137,1.47,2024-08-18,Fucsovics M.
48869,1,0.38969526,1.02,2025-01-13,Sinner J.
48767,1,0.3896948,12.64,2025-01-03,Opelka R.
49199,1,0.38948703,1.43,2025-02-24,Popyrin A.
48089,1,0.3891883,1.71,2024-08-20,Eubanks C.
47670,0,0.3890239,2.68,2024-07-04,Pouille L.
48333,1,0.38883808,1.22,2024-09-27,Rublev A.
48270,0,0.38845664,2.24,2024-09-20,Kukushkin M.
48976,0,0.3884099,1.7,2025-01-29,Basilashvili N.
47560,0,0.3882609,1.7,2024-06-25,Michelsen A.
47479,1,0.3881612,1.63,2024-06-17,Raonic M.
48901,1,0.3877595,1.02,2025-01-15,Zverev A.
48713,1,0.38743353,1.18,2024-11-12,Sinner J.
48839,1,0.38727486,1.06,2025-01-12,Machac T.
49099,1,0.38713917,1.16,2025-02-13,Medvedev D.
48884,0,0.38703308,1.93,2025-01-14,Altmaier D.
48031,1,0.38656953,1.29,2024-08-14,Draper J.
49051,1,0.38622552,2.48,2025-02-10,Lajovic D.
48427,1,0.38608366,2.18,2024-10-07,Griekspoor T.
48617,1,0.3857454,1.33,2024-10-29,Shelton B.
48492,0,0.3856663,1.72,2024-10-16,Griekspoor T.
47441,1,0.38562945,1.82,2024-06-11,Duckworth J.
49054,0,0.3854884,1.35,2025-02-10,Medjedovic H.
47415,1,0.3854294,1.33,2024-06-03,Ruud C.
48330,0,0.38502705,1.21,2024-09-27,Shelton B.
49070,0,0.3847513,1.77,2025-02-11,Nishioka Y.
47839,1,0.3844595,2.14,2024-07-22,Monteiro T.
48533,1,0.3843569,1.88,2024-10-19,Diallo G.
47667,1,0.38421208,1.49,2024-07-03,Tiafoe F.
48440,0,0.3842093,1.13,2024-10-08,Djokovic N.
49227,1,0.38356808,1.31,2025-02-25,Shelton B.
47624,0,0.3833505,1.6,2024-07-01,Monfils G.
48944,0,0.38290185,7.4,2025-01-18,Monfils G.
48577,1,0.3828595,1.11,2024-10-24,Draper J.
47834,0,0.38280863,2.74,2024-07-21,Borges N.
48445,1,0.3821178,3.41,2024-10-09,Mensik J.
48601,1,0.38169885,1.63,2024-10-28,Tabilo A.
47852,0,0.3814786,2.95,2024-07-23,Galan D.E.
47351,1,0.3811781,2.23,2024-05-28,Goffin D.
47680,0,0.38110206,1.02,2024-07-04,Djokovic N.
48634,0,0.38094822,3.72,2024-10-30,Popyrin A.
47751,1,0.3806898,1.75,2024-07-16,Zhang Zh.
48897,1,0.3805688,1.4,2025-01-14,Hurkacz H.
47944,0,0.38037112,1.84,2024-08-01,Shelton B.
48853,1,0.3798556,1.05,2025-01-13,Djokovic N.
48657,1,0.37963042,2.63,2024-11-03,Marozsan F.
49056,0,0.37951377,1.85,2025-02-10,Sonego L.
47753,1,0.37949333,,2024-07-16,Darderi L.
49056,0,0.37944975,1.85,2025-02-10,Sonego L.
49074,0,0.37924838,1.37,2025-02-11,Cerundolo F.
48423,1,0.37921256,1.4,2024-10-07,Cobolli F.
48872,0,0.3789236,1.83,2025-01-13,Duckworth J.
48820,0,0.37851137,1.59,2025-01-08,Michelsen A.
47499,1,0.37850404,1.21,2024-06-18,Tsitsipas S.
49132,0,0.37848055,2.06,2025-02-17,Monteiro T.
48721,1,0.37835684,1.06,2024-11-16,Sinner J.
47765,1,0.37778592,1.3,2024-07-16,Borges N.
48423,1,0.3773622,1.4,2024-10-07,Cobolli F.
47813,1,0.377138,2.37,2024-07-19,Fils A.
48779,1,0.37704638,1.72,2025-01-05,Lehecka J.
48912,0,0.37656522,1.09,2025-01-15,Lehecka J.
48709,1,0.37637797,1.11,2024-11-10,Sinner J.
48707,1,0.37581885,1.41,2024-11-09,Shapovalov D.
47611,1,0.37577975,2.2,2024-07-01,Fognini F.
48369,1,0.37559435,2.3,2024-10-02,Cazaux A.
49230,0,0.37530485,1.74,2025-02-26,Shapovalov D.
48294,0,0.37515095,1.26,2024-09-23,Musetti L.
47885,1,0.375079,,2024-07-24,Hanfmann Y.
47894,0,0.37497538,1.94,2024-07-25,Davidovich Fokina A.
47661,1,0.374833,1.74,2024-07-03,Machac T.
47637,1,0.37461653,1.34,2024-07-02,Shelton B.
48903,1,0.37450328,3.84,2025-01-15,Davidovich Fokina A.
48072,0,0.37444937,2.25,2024-08-18,Tiafoe F.
48171,1,0.37441975,2.35,2024-08-27,Goffin D.
48485,1,0.37400344,1.93,2024-10-15,Giron M.
48417,1,0.37363386,1.03,2024-10-06,Alcaraz C.
47283,1,0.3731935,1.46,2024-05-23,Machac T.
48765,1,0.37312472,2.2,2025-01-02,Mpetshi G.
47458,0,0.3731191,1.61,2024-06-13,Raonic M.
48823,1,0.3730715,2.93,2025-01-09,Borges N.
49022,0,0.37219277,4.46,2025-02-06,Altmaier D.
48639,1,0.37212119,1.58,2024-10-31,Thompson J.
47365,1,0.37160122,1.07,2024-05-29,Tsitsipas S.
48707,1,0.37064362,1.41,2024-11-09,Shapovalov D.
48519,1,0.37018302,1.31,2024-10-18,Paul T.
49177,1,0.37012696,1.64,2025-02-20,Ugo Carabelli C.
49214,0,0.37001348,1.68,2025-02-25,Fils A.
48832,0,0.36923504,1.92,2025-01-10,Bergs Z.
48690,0,0.36719087,1.98,2024-11-06,Bonzi B.
48558,0,0.36674678,1.78,2024-10-22,Tabilo A.
47992,0,0.36638796,5.32,2024-08-08,Davidovich Fokina A.
48820,0,0.36519736,1.59,2025-01-08,Michelsen A.
48315,1,0.3648662,2.46,2024-09-26,Michelsen A.
48823,1,0.36478987,2.93,2025-01-09,Borges N.
48417,1,0.3647623,1.03,2024-10-06,Alcaraz C.
48335,1,0.36436084,3.32,2024-09-28,Machac T.
48371,1,0.36429942,1.26,2024-10-02,Monfils G.
49185,1,0.36403146,1.41,2025-02-21,Baez S.
49087,1,0.36388773,1.11,2025-02-12,Zverev A.
47534,0,0.36356065,1.1,2024-06-22,Sinner J.
49200,0,0.36329815,1.63,2025-02-24,Marozsan F.
47707,1,0.36312944,1.06,2024-07-07,Sinner J.
47780,0,0.36273977,2.35,2024-07-17,Kovacevic A.
48389,1,0.36269793,1.52,2024-10-03,Munar J.
48641,1,0.36259457,1.67,2024-10-31,Khachanov K.
48657,1,0.36254674,2.63,2024-11-03,Marozsan F.
48389,1,0.36205733,1.52,2024-10-03,Munar J.
48853,1,0.3618968,1.05,2025-01-13,Djokovic N.
48330,0,0.3615564,1.21,2024-09-27,Shelton B.
48535,1,0.36111206,1.74,2024-10-20,Khachanov K.
48396,0,0.36074185,1.94,2024-10-04,Etcheverry T.
47669,1,0.36069056,1.37,2024-07-03,Bublik A.
48531,1,0.3604918,1.56,2024-10-19,Lehecka J.
48309,1,0.35970542,1.66,2024-09-26,Nishikori K.
48351,1,0.35924822,1.31,2024-09-30,Rublev A.
47712,0,0.3591895,1.18,2024-07-08,De Minaur A.
49237,1,0.35889417,1.75,2025-02-26,Barrios M.
48309,1,0.35883144,1.66,2024-09-26,Nishikori K.
49053,1,0.3585295,1.92,2025-02-10,Mmoh M.
48713,1,0.35845786,1.18,2024-11-12,Sinner J.
47385,1,0.3577754,1.29,2024-05-30,Medvedev D.
48141,1,0.35775942,1.07,2024-08-26,Shelton B.
48305,1,0.35706335,2.18,2024-09-26,Nakashima B.
48653,1,0.3568184,1.33,2024-11-03,Michelsen A.
47675,1,0.3565708,1.15,2024-07-04,Dimitrov G.
48641,1,0.3563478,1.67,2024-10-31,Khachanov K.
49185,1,0.35568777,1.41,2025-02-21,Baez S.
49197,1,0.3554449,1.17,2025-02-24,Bergs Z.
49214,0,0.3554426,1.68,2025-02-25,Fils A.
48832,0,0.35451943,1.92,2025-01-10,Bergs Z.
49039,1,0.354455,1.4,2025-02-07,Ruud C.
48960,0,0.35434324,1.09,2025-01-24,Sinner J.
48607,1,0.354235,1.98,2024-10-28,Cerundolo F.
48912,0,0.35387215,1.09,2025-01-15,Lehecka J.
48519,1,0.35342246,1.31,2024-10-18,Paul T.
48632,0,0.35322532,1.48,2024-10-30,Fils A.
48462,0,0.35315874,2.16,2024-10-14,Coric B.
48297,1,0.35314617,1.95,2024-09-24,Shang J.
48044,0,0.35312793,1.44,2024-08-15,Rune H.
48257,1,0.35261092,1.39,2024-09-19,Nishioka Y.
48059,1,0.35187408,1.65,2024-08-16,Auger-Aliassime F.
47633,1,0.35181427,1.03,2024-07-02,Zverev A.
48799,1,0.3517296,1.38,2025-01-07,Etcheverry T.
47929,1,0.3512915,2.42,2024-07-30,Van Assche L.
48698,0,0.35121,1.52,2024-11-07,Shapovalov D.
48801,1,0.35116217,5.02,2025-01-07,Guinard M.
47711,1,0.351143,1.88,2024-07-08,Musetti L.
48813,1,0.3510245,1.5,2025-01-08,Bonzi B.
47262,0,0.35013115,1.88,2024-05-21,Gaston H.
48547,1,0.3500447,1.32,2024-10-22,Draper J.
49053,1,0.34980354,1.92,2025-02-10,Mmoh M.
49182,0,0.34923,1.29,2025-02-20,Cerundolo F.
49005,1,0.3491611,1.24,2025-02-04,Quinn E.
48026,0,0.3487702,3.18,2024-08-13,Popyrin A.
47709,1,0.34854674,1.16,2024-07-07,Paul T.
48785,1,0.34847578,2.5,2025-01-06,Navone M.
47580,0,0.34825543,1.91,2024-06-27,Harris B.
48998,0,0.34818968,2.39,2025-02-04,Martinez P.
47655,1,0.34790698,1.03,2024-07-03,Medvedev D.
48229,1,0.34707385,2.03,2024-09-01,Dimitrov G.
48531,1,0.3466765,1.56,2024-10-19,Lehecka J.
47651,1,0.34642255,2.42,2024-07-03,Kecmanovic M.
48381,1,0.34631768,1.23,2024-10-03,Shevchenko A.
47759,1,0.34598523,1.68,2024-07-16,Skatov T.
48991,1,0.34574404,1.79,2025-02-03,Arnaldi M.
48489,1,0.34560502,1.26,2024-10-16,Paul T.
47501,1,0.3456028,1.14,2024-06-18,Sinner J.
48324,0,0.34551284,1.65,2024-09-27,Musetti L.
48311,1,0.3454523,2.54,2024-09-26,Machac T.
48960,0,0.3453009,1.09,2025-01-24,Sinner J.
48496,0,0.34508348,1.51,2024-10-16,Auger-Aliassime F.
47328,0,0.3446088,1.59,2024-05-27,Misolic F.
47593,1,0.3444664,1.75,2024-06-29,Tabilo A.
48859,1,0.34408563,1.65,2025-01-13,Kokkinakis T.
49077,1,0.34334064,1.46,2025-02-11,Baez S.
47957,1,0.34316543,2.83,2024-08-03,Tiafoe F.
47851,1,0.34271917,2.91,2024-07-23,Neumayer L.
49083,1,0.3425651,1.46,2025-02-12,Norrie C.
48257,1,0.34244102,1.39,2024-09-19,Nishioka Y.
48283,1,0.3421395,1.61,2024-09-21,Shang J.
48099,1,0.3420753,2.4,2024-08-20,Kotov P.
49132,0,0.3414142,2.06,2025-02-17,Monteiro T.
49039,1,0.34077647,1.4,2025-02-07,Ruud C.
48758,0,0.3401016,1.72,2025-01-01,Norrie C.
48601,1,0.33959973,1.63,2024-10-28,Tabilo A.
48319,1,0.33953738,1.34,2024-09-26,Lehecka J.
48338,0,0.3391144,1.59,2024-09-28,Michelsen A.
48467,1,0.33868238,1.46,2024-10-15,Evans D.
47723,1,0.3381961,1.19,2024-07-15,Vukic A.
48313,1,0.33766866,1.18,2024-09-26,Kotov P.
47529,1,0.33739823,2.83,2024-06-21,Thompson J.
48369,1,0.33704662,2.3,2024-10-02,Cazaux A.
48311,1,0.3370164,2.54,2024-09-26,Machac T.
49221,1,0.33669463,1.81,2025-02-25,Norrie C.
48819,1,0.33637497,1.08,2025-01-08,Paul T.
47617,1,0.3359454,1.76,2024-07-01,Tiafoe F.
48607,1,0.33593827,1.98,2024-10-28,Cerundolo F.
48697,1,0.3358553,1.8,2024-11-07,Bonzi B.
48596,0,0.33567768,2.26,2024-10-26,Khachanov K.
49005,1,0.33550164,1.24,2025-02-04,Quinn E.
48198,0,0.33466452,3.45,2024-08-29,Diallo G.
48338,0,0.33462214,1.59,2024-09-28,Michelsen A.
48839,1,0.33459166,1.06,2025-01-12,Machac T.
48758,0,0.33419156,1.72,2025-01-01,Norrie C.
49073,1,0.33412352,2.07,2025-02-11,Altmaier D.
48889,1,0.3331666,1.25,2025-01-14,Kecmanovic M.
47302,0,0.33087283,1.27,2024-05-26,Marozsan F.
47911,1,0.32971978,1.23,2024-07-27,Berrettini M.
47892,0,0.32948893,1.4,2024-07-25,Mensik J.
47497,1,0.32935566,2.0,2024-06-18,Murray A.
47639,1,0.32932258,2.3,2024-07-02,Seyboth Wild T.
47521,1,0.32861406,1.06,2024-06-20,Sinner J.
48420,0,0.32829654,1.86,2024-10-07,Rune H.
48489,1,0.3279991,1.26,2024-10-16,Paul T.
48324,0,0.32748595,1.65,2024-09-27,Musetti L.
47583,1,0.32744172,1.22,2024-06-27,Fritz T.
48612,0,0.3269431,2.27,2024-10-29,Thompson J.
48697,1,0.32612032,1.8,2024-11-07,Bonzi B.
47785,1,0.3258887,1.76,2024-07-17,Fognini F.
48288,0,0.32543367,2.42,2024-09-22,Kachmazov A.
48813,1,0.32460913,1.5,2025-01-08,Bonzi B.
47665,1,0.32442677,1.18,2024-07-03,Khachanov K.
48374,0,0.3243455,1.62,2024-10-02,Muller A.
48547,1,0.3242213,1.32,2024-10-22,Draper J.
48371,1,0.324073,1.26,2024-10-02,Monfils G.
47867,1,0.32304728,1.68,2024-07-23,Diaz Acosta F.
48083,1,0.32289904,1.76,2024-08-19,Eubanks C.
48340,0,0.3228544,1.07,2024-09-28,Sinner J.
48596,0,0.32265615,2.26,2024-10-26,Khachanov K.
47587,1,0.32212865,2.23,2024-06-27,Ofner S.
49200,0,0.32203227,1.63,2025-02-24,Marozsan F.
49169,1,0.32186103,1.17,2025-02-19,De Minaur A.
48075,1,0.32179657,2.43,2024-08-19,Hijikata R.
48583,1,0.3216151,1.45,2024-10-24,Tsitsipas S.
49170,0,0.32159957,1.31,2025-02-19,Rublev A.
47281,1,0.32145137,7.5,2024-05-22,Michelsen A.
49069,1,0.32126004,1.34,2025-02-11,Davidovich Fokina A.
49197,1,0.3210841,1.17,2025-02-24,Bergs Z.
48016,0,0.32086998,1.52,2024-08-13,Shelton B.
49146,0,0.3207958,2.91,2025-02-18,Dzumhur D.
48383,1,0.32058024,1.75,2024-10-03,Atmane T.
48447,1,0.31921822,6.87,2024-10-09,Goffin D.
47271,1,0.31914186,3.32,2024-05-22,Gaston H.
48024,0,0.3188425,1.88,2024-08-13,Zhang Zh.
47953,1,0.31840718,1.28,2024-08-02,Rublev A.
48779,1,0.31817356,1.72,2025-01-05,Lehecka J.
48991,1,0.31781635,1.79,2025-02-03,Arnaldi M.
48437,1,0.31765953,1.27,2024-10-08,Tsitsipas S.
49077,1,0.3175306,1.46,2025-02-11,Baez S.
49182,0,0.31724167,1.29,2025-02-20,Cerundolo F.
48019,1,0.316914,1.85,2024-08-13,Nishioka Y.
48214,0,0.31636572,2.45,2024-08-30,Tiafoe F.
47831,1,0.31622043,2.53,2024-07-21,Giron M.
48448,0,0.31554228,1.6,2024-10-09,Fritz T.
47809,1,0.3153143,2.9,2024-07-19,Tirante T.A.
49083,1,0.3150256,1.46,2025-02-12,Norrie C.
47345,1,0.3149599,2.04,2024-05-28,Kokkinakis T.
48301,1,0.31434408,1.3,2024-09-25,Berrettini M.
47603,1,0.31391868,1.79,2024-07-01,Vukic A.
47936,0,0.31389755,1.44,2024-07-31,Davidovich Fokina A.
48508,0,0.3134273,1.65,2024-10-17,Giron M.
47901,1,0.31305632,1.26,2024-07-26,Berrettini M.
48462,0,0.31294864,2.16,2024-10-14,Coric B.
48807,1,0.3126511,1.61,2025-01-08,Kokkinakis T.
48467,1,0.3124719,1.46,2024-10-15,Evans D.
48689,1,0.31239152,1.5,2024-11-06,Djere L.
48886,0,0.312381,2.86,2025-01-14,Diaz Acosta F.
48437,1,0.31221017,1.27,2024-10-08,Tsitsipas S.
49093,1,0.31215015,1.5,2025-02-12,Sonego L.
48461,1,0.31213227,1.96,2024-10-14,Stricker D.
48501,1,0.31191543,1.42,2024-10-16,Tabilo A.
49015,1,0.31167564,7.82,2025-02-05,Vavassori A.
49016,0,0.31144327,2.54,2025-02-05,Griekspoor T.
49232,0,0.3113895,1.32,2025-02-26,Zverev A.
47857,1,0.31108695,2.1,2024-07-23,Marozsan F.
48781,1,0.3109081,3.64,2025-01-05,Muller A.
47493,1,0.31065926,1.11,2024-06-18,Alcaraz C.
49170,0,0.31003988,1.31,2025-02-19,Rublev A.
48022,0,0.3093559,1.74,2024-08-13,Tiafoe F.
48428,0,0.3088325,1.68,2024-10-07,Safiullin R.
47411,1,0.3087186,1.59,2024-06-02,Dimitrov G.
49189,1,0.30865732,2.73,2025-02-22,Muller A.
48321,1,0.30847943,2.06,2024-09-27,Cerundolo F.
48063,1,0.30844393,1.78,2024-08-17,Tiafoe F.
47245,1,0.30819377,1.44,2024-05-19,Muller A.
47859,1,0.30819377,1.92,2024-07-23,Tirante T.A.
48589,1,0.3080609,2.16,2024-10-25,Shelton B.
49074,0,0.30779424,1.37,2025-02-11,Cerundolo F.
48690,0,0.3077613,1.98,2024-11-06,Bonzi B.
47413,1,0.30708462,2.39,2024-06-03,De Minaur A.
48594,0,0.30705148,2.05,2024-10-26,Shelton B.
48819,1,0.30700147,1.08,2025-01-08,Paul T.
47241,1,0.30690736,2.15,2024-05-17,Jarry N.
47374,0,0.3065712,1.73,2024-05-30,Machac T.
48420,0,0.30654818,1.86,2024-10-07,Rune H.
47873,1,0.30630875,1.65,2024-07-24,Diaz Acosta F.
48415,1,0.30622572,1.1,2024-10-05,Alcaraz C.
48793,1,0.30617297,1.28,2025-01-07,Monfils G.
48288,0,0.30615535,2.42,2024-09-22,Kachmazov A.
47615,1,0.3056201,1.23,2024-07-01,Struff J.L.
47771,1,0.30557093,5.51,2024-07-16,Paire B.
47795,1,0.30457336,1.46,2024-07-18,Michelsen A.
48301,1,0.3040247,1.3,2024-09-25,Berrettini M.
