match,PSW,win0,confidence0,date,winner,,,,,,,,,
38882,1.01,1,0.97270519,5/26/2015,Ferrer D.,,,,,,,,,
56015,1.05,1,0.972685871,7/8/2022,Djokovic N.,,,,,,,,,
51883,1.07,1,0.972681464,11/5/2020,Nadal R.,,,,,,,,,
52823,1.37,1,0.972677573,4/27/2021,Struff J.L.,,,,,,,,,
32603,1.12,1,0.972676258,1/10/2013,Ferrer D.,,,,,,,,,
31840,1.18,1,0.972671618,8/22/2012,Berdych T.,,,,,,,,,
45233,3.28,0,0.972658213,10/11/2017,Troicki V.,,,,,,,,,
45291,1.17,1,0.972657745,10/18/2017,Zverev M.,,,,,,,,,
39139,2.95,0,0.97264858,6/29/2015,Broady L.,,,,,,,,,
37135,1.02,1,0.972640193,8/27/2014,Federer R.,,,,,,,,,
41495,1.02,1,0.972635789,5/24/2016,Goffin D.,,,,,,,,,
42365,1.02,1,0.972633175,8/31/2016,Murray A.,,,,,,,,,
33789,1.08,1,0.972623243,6/4/2013,Ferrer D.,,,,,,,,,
49458,1.29,1,0.972611663,6/17/2019,Cilic M.,,,,,,,,,
44903,2.58,0,0.972601862,8/26/2017,Dzumhur D.,,,,,,,,,
46877,1.16,1,0.972593226,6/19/2018,Dimitrov G.,,,,,,,,,
41674,1.12,1,0.972592459,6/16/2016,Raonic M.,,,,,,,,,
51807,1.06,1,0.972592171,10/28/2020,Medvedev D.,,,,,,,,,
53526,1.9,1,0.972590125,7/15/2021,Lajovic D.,,,,,,,,,
41934,1.13,1,0.972568911,7/15/2016,Ramos-Vinolas A.,,,,,,,,,
55802,1.15,1,0.972568631,6/14/2022,Auger-Aliassime F.,,,,,,,,,
45354,2.34,0,0.97256422,10/24/2017,Novak D.,,,,,,,,,
38158,1.03,1,0.972562911,2/24/2015,Djokovic N.,,,,,,,,,
31925,14.5,0,0.972562121,8/30/2012,Klizan M.,,,,,,,,,
56518,1.2,1,0.972557024,8/31/2022,Murray A.,,,,,,,,,
54294,1.1,1,0.972552508,10/28/2021,Sinner J.,,,,,,,,,
49313,3.56,0,0.972550999,5/27/2019,Herbert P.H.,,,,,,,,,
33086,2.53,0,0.972546906,3/7/2013,Lorenzi P.,,,,,,,,,
56961,1.27,1,0.972546772,10/30/2022,Medvedev D.,,,,,,,,,
52501,1.18,1,0.972535412,3/18/2021,Rublev A.,,,,,,,,,
57069,1.18,1,0.972523154,1/4/2023,Medvedev D.,,,,,,,,,
42354,1.04,1,0.972516719,8/31/2016,Cilic M.,,,,,,,,,
52182,1.07,1,0.972495372,2/11/2021,De Minaur A.,,,,,,,,,
57742,1.5,1,0.972487622,3/21/2023,Tabilo A.,,,,,,,,,
44943,1.68,1,0.972475305,8/30/2017,Lopez F.,,,,,,,,,
32775,1.38,1,0.972460562,2/6/2013,Llodra M.,,,,,,,,,
52155,5.61,0,0.972459985,2/9/2021,Ymer M.,,,,,,,,,
40709,11.37,0,0.972449689,2/17/2016,Monteiro T.,,,,,,,,,
37758,1.03,1,0.972449422,1/19/2015,Berdych T.,,,,,,,,,
47282,1.37,1,0.972435502,7/31/2018,Medvedev D.,,,,,,,,,
52467,1.5,1,0.972424343,3/16/2021,Shapovalov D.,,,,,,,,,
31870,1.08,1,0.972422923,8/28/2012,Roddick A.,,,,,,,,,
46848,1.8,1,0.972416358,6/14/2018,Chardy J.,,,,,,,,,
41360,1.04,1,0.97241612,5/9/2016,Kyrgios N.,,,,,,,,,
34504,1.46,1,0.972414862,8/20/2013,Monaco J.,,,,,,,,,
43956,1.21,1,0.97240374,5/14/2017,Fognini F.,,,,,,,,,
31476,1.78,1,0.972401258,7/11/2012,Zopp J.,,,,,,,,,
47616,1.04,1,0.972390403,8/30/2018,Zverev A.,,,,,,,,,
55521,1.08,1,0.972386231,5/11/2022,Nadal R.,,,,,,,,,
49073,1.12,1,0.972385597,4/30/2019,Pella G.,,,,,,,,,
39617,1.07,1,0.972374242,8/22/2015,Federer R.,,,,,,,,,
43821,2.24,0,0.972369731,5/1/2017,Hanfmann Y.,,,,,,,,,
41448,1.12,1,0.972360344,5/20/2016,Wawrinka S.,,,,,,,,,
56796,1.44,1,0.972351249,10/12/2022,Bublik A.,,,,,,,,,
38870,1.01,1,0.972349972,5/26/2015,Nadal R.,,,,,,,,,
53073,3.88,0,0.972327872,5/30/2021,Safiullin R.,,,,,,,,,
51782,1.07,1,0.972319594,10/26/2020,Rublev A.,,,,,,,,,
48305,1.17,1,0.972314169,1/17/2019,Nishikori K.,,,,,,,,,
55844,1.21,1,0.97230415,6/20/2022,De Minaur A.,,,,,,,,,
35783,1.21,1,0.972296845,3/23/2014,Murray A.,,,,,,,,,
32210,2.63,0,0.972294593,10/7/2012,Nishikori K.,,,,,,,,,
51075,1.22,1,0.972288422,2/18/2020,Humbert U.,,,,,,,,,
41068,1.27,1,0.972263954,4/8/2016,Lopez F.,,,,,,,,,
48283,1.15,1,0.972259364,1/16/2019,Dimitrov G.,,,,,,,,,
46553,1.09,1,0.972241411,5/9/2018,Zverev A.,,,,,,,,,
56498,1.12,1,0.972240734,8/30/2022,Isner J.,,,,,,,,,
54881,1.15,1,0.972237018,2/17/2022,Auger-Aliassime F.,,,,,,,,,
56165,2.37,0,0.972219741,7/27/2022,Zeppieri G.,,,,,,,,,
40743,1.68,1,0.972213123,2/21/2016,Kyrgios N.,,,,,,,,,
54946,1.13,1,0.972212468,2/23/2022,Djokovic N.,,,,,,,,,
40965,2.16,0,0.972202937,3/25/2016,Paire B.,,,,,,,,,
57428,1.12,1,0.972201853,2/18/2023,Alcaraz C.,,,,,,,,,
32173,13,0,0.972197619,10/4/2012,Zhang Z.,,,,,,,,,
37335,1.14,1,0.972197498,10/3/2014,Raonic M.,,,,,,,,,
43319,1.22,1,0.972194533,2/22/2017,Kyrgios N.,,,,,,,,,
49322,1.6,1,0.972189204,5/28/2019,Klizan M.,,,,,,,,,
47059,3.05,0,0.972186704,7/5/2018,Gulbis E.,,,,,,,,,
46793,1.14,1,0.972171978,6/2/2018,Anderson K.,,,,,,,,,
32450,3.67,0,0.972165134,11/2/2012,Simon G.,,,,,,,,,
31392,1.45,1,0.972137191,6/29/2012,Gasquet R.,,,,,,,,,
30736,1.31,1,0.972123683,4/21/2012,Djokovic N.,,,,,,,,,
33498,1.13,1,0.972119492,5/3/2013,Wawrinka S.,,,,,,,,,
34016,1.03,1,0.972118199,6/27/2013,Gasquet R.,,,,,,,,,
57027,2.52,0,0.97211748,11/17/2022,Fritz T.,,,,,,,,,
46017,1.19,1,0.972114645,2/28/2018,Fognini F.,,,,,,,,,
43056,1.23,1,0.972096235,1/18/2017,Troicki V.,,,,,,,,,
42767,3.21,0,0.972077632,10/27/2016,Granollers M.,,,,,,,,,
57216,3.47,0,0.972070814,1/18/2023,Kudla D.,,,,,,,,,
36025,1.04,1,0.972046215,5/1/2014,Berdych T.,,,,,,,,,
39699,1.7,1,0.972040703,9/1/2015,Rosol L.,,,,,,,,,
56851,1.15,1,0.972035417,10/19/2022,Shapovalov D.,,,,,,,,,
56825,1.33,1,0.97202633,10/17/2022,Evans D.,,,,,,,,,
57258,1.47,1,0.972005762,1/22/2023,Khachanov K.,,,,,,,,,
32543,11.25,0,0.971997566,1/4/2013,Bautista R.,,,,,,,,,
33439,1.4,1,0.971972358,4/26/2013,Simon G.,,,,,,,,,
38330,1.64,1,0.971966913,3/26/2015,Youzhny M.,,,,,,,,,
52598,1.18,1,0.971949736,3/29/2021,Rublev A.,,,,,,,,,
47265,4.78,0,0.971948434,7/28/2018,Norrie C.,,,,,,,,,
42006,1.47,1,0.971944642,7/20/2016,Ymer E.,,,,,,,,,
45615,1.95,0,0.971940687,1/15/2018,Mcdonald M.,,,,,,,,,
50032,3.6,0,0.971936409,8/12/2019,Albot R.,,,,,,,,,
31381,1.06,1,0.971930513,6/28/2012,Murray A.,,,,,,,,,
37233,1.06,1,0.971915991,9/23/2014,Giraldo S.,,,,,,,,,
29893,1.67,1,0.971910734,1/5/2012,Monfils G.,,,,,,,,,
44976,3.97,0,0.971896877,8/30/2017,Mayer L.,,,,,,,,,
35204,4.14,0,0.971895447,1/14/2014,Seppi A.,,,,,,,,,
32796,1.13,1,0.971875154,2/7/2013,Cilic M.,,,,,,,,,
54942,3.72,0,0.971874936,2/22/2022,Kozlov S.,,,,,,,,,
44952,1.19,1,0.971873991,8/30/2017,Querrey S.,,,,,,,,,
52274,1.23,1,0.971829781,2/25/2021,Mannarino A.,,,,,,,,,
30713,1.16,1,0.971829362,4/18/2012,Almagro N.,,,,,,,,,
56396,3.49,0,0.971828579,8/21/2022,Tsitsipas S.,,,,,,,,,
42501,1.43,1,0.971826259,9/29/2016,Bellucci T.,,,,,,,,,
34456,1.03,1,0.971822803,8/14/2013,Djokovic N.,,,,,,,,,
53974,2.26,0,0.971817978,9/3/2021,Gojowczyk P.,,,,,,,,,
57711,1.5,1,0.971817415,3/16/2023,Safiullin R.,,,,,,,,,
40412,1.03,1,0.971786485,1/19/2016,Murray A.,,,,,,,,,
42896,2.95,0,0.971785917,1/4/2017,Sela D.,,,,,,,,,
52816,2.5,0,0.9717808,4/27/2021,Mcdonald M.,,,,,,,,,
48083,2.2,0,0.971760988,12/31/2018,Marterer M.,,,,,,,,,
32319,1.04,1,0.971753565,10/18/2012,Berdych T.,,,,,,,,,
35117,1.2,1,0.971731527,1/6/2014,Istomin D.,,,,,,,,,
56702,2.68,0,0.971727842,10/2/2022,Huesler M.A.,,,,,,,,,
46988,3.01,0,0.971709848,7/2/2018,Bemelmans R.,,,,,,,,,
33681,1.06,1,0.971706645,5/26/2013,Anderson K.,,,,,,,,,
32943,1.45,1,0.971694213,2/20/2013,Berdych T.,,,,,,,,,
36661,1.26,1,0.971665846,7/10/2014,Kohlschreiber P.,,,,,,,,,
45452,2.37,0,0.971650512,11/14/2017,Sock J.,,,,,,,,,
43313,1.1,1,0.97164608,2/21/2017,Sock J.,,,,,,,,,
46208,10.43,0,0.971638851,3/24/2018,Kokkinakis T.,,,,,,,,,
40794,3.24,0,0.971628278,2/24/2016,Dolgopolov O.,,,,,,,,,
33513,1.06,1,0.971623824,5/6/2013,Almagro N.,,,,,,,,,
44970,1.81,1,0.971620347,8/30/2017,Dolgopolov O.,,,,,,,,,
41526,2.94,0,0.971616415,5/25/2016,Gabashvili T.,,,,,,,,,
48015,6.08,0,0.971614543,10/27/2018,Copil M.,,,,,,,,,
30319,1.36,1,0.971585276,2/23/2012,Del Potro J.M.,,,,,,,,,
50158,1.28,1,0.97157693,8/27/2019,Schwartzman D.,,,,,,,,,
43752,4.36,0,0.97156828,4/24/2017,Montanes A.,,,,,,,,,
49669,1.35,1,0.971559647,7/5/2019,Raonic M.,,,,,,,,,
39316,1.12,1,0.97155488,7/23/2015,Kohlschreiber P.,,,,,,,,,
32306,2.75,0,0.971534763,10/17/2012,Rosol L.,,,,,,,,,
52228,1.41,1,0.97153266,2/22/2021,Korda S.,,,,,,,,,
48727,1.25,1,0.971522906,3/10/2019,Medvedev D.,,,,,,,,,
48376,1.15,1,0.971516362,2/6/2019,Bautista Agut R.,,,,,,,,,
52910,1.36,1,0.971512401,5/9/2021,Carreno Busta P.,,,,,,,,,
56455,1.88,1,0.971498447,8/29/2022,Moutet C.,,,,,,,,,
54463,1.5,1,0.971495354,1/11/2022,Nakashima B.,,,,,,,,,
48189,1.37,1,0.971495055,1/9/2019,De Minaur A.,,,,,,,,,
50410,2.23,0,0.9714776,10/5/2019,Tsitsipas S.,,,,,,,,,
42978,1.6,1,0.971449627,1/13/2017,Sock J.,,,,,,,,,
51344,1.04,1,0.971444276,9/2/2020,Raonic M.,,,,,,,,,
42790,1.4,1,0.971415418,10/31/2016,Simon G.,,,,,,,,,
33801,1.53,1,0.971404803,6/10/2013,Evans D.,,,,,,,,,
52046,1.13,1,0.971403132,2/3/2021,Bedene A.,,,,,,,,,
30939,1.13,1,0.971392481,5/10/2012,Federer R.,,,,,,,,,
51566,1.41,1,0.97138537,9/29/2020,Balazs A.,,,,,,,,,
30171,1.42,1,0.971381479,2/5/2012,Monaco J.,,,,,,,,,
48788,1.25,1,0.971372521,3/21/2019,Sousa J.,,,,,,,,,
35009,1.31,1,0.971337051,11/2/2013,Djokovic N.,,,,,,,,,
46885,1.47,1,0.971336945,6/19/2018,Kohlschreiber P.,,,,,,,,,
48940,3.23,0,0.971325064,4/15/2019,Klizan M.,,,,,,,,,
49280,1.25,1,0.971263062,5/26/2019,Kohlschreiber P.,,,,,,,,,
37727,2.16,0,0.971255142,1/14/2015,Vesely J.,,,,,,,,,
33397,1.17,1,0.971246698,4/23/2013,Ramos A.,,,,,,,,,
37938,2.47,0,0.9712295,2/7/2015,Garcia-Lopez G.,,,,,,,,,
38834,1.03,1,0.971214453,5/24/2015,Wawrinka S.,,,,,,,,,
54411,2.19,0,0.971187497,1/4/2022,Daniel T.,,,,,,,,,
43547,3.31,0,0.971173433,3/22/2017,Donaldson J.,,,,,,,,,
34657,7.74,0,0.971170342,9/16/2013,Khachanov K.,,,,,,,,,
47134,1.37,1,0.971166195,7/17/2018,Ferrer D.,,,,,,,,,
49631,1.26,1,0.971161183,7/2/2019,Simon G.,,,,,,,,,
33937,1.25,1,0.971157625,6/24/2013,Monaco J.,,,,,,,,,
51318,1.13,1,0.971149865,9/1/2020,Rublev A.,,,,,,,,,
55944,1.5,1,0.971148363,6/28/2022,Molcan A.,,,,,,,,,
38236,2.53,0,0.971141508,3/13/2015,Gimeno-Traver D.,,,,,,,,,
46682,1.43,1,0.971125947,5/25/2018,Thiem D.,,,,,,,,,
43082,1.03,1,0.97112261,1/20/2017,Murray A.,,,,,,,,,
49451,1.61,1,0.971118043,6/14/2019,Gasquet R.,,,,,,,,,
32180,3.81,0,0.971096541,10/4/2012,Querrey S.,,,,,,,,,
50209,1.03,1,0.971092466,8/29/2019,Medvedev D.,,,,,,,,,
33834,1.18,1,0.971091426,6/12/2013,Monfils G.,,,,,,,,,
49619,1.21,1,0.971080823,7/2/2019,Tsonga J.W.,,,,,,,,,
45565,2.46,0,0.971047196,1/9/2018,De Minaur A.,,,,,,,,,
52207,1.03,1,0.971046763,2/13/2021,Nadal R.,,,,,,,,,
36265,10.25,0,0.971042606,5/27/2014,Karlovic I.,,,,,,,,,
51536,1.42,1,0.971031233,9/28/2020,Bedene A.,,,,,,,,,
35609,1.52,1,0.971028094,2/27/2014,Lorenzi P.,,,,,,,,,
30401,1.12,1,0.971024151,2/29/2012,Tipsarevic J.,,,,,,,,,
30333,1.08,1,0.971015913,2/24/2012,Ferrer D.,,,,,,,,,
33987,1.01,1,0.971014454,6/25/2013,Ferrer D.,,,,,,,,,
36476,2.09,0,0.971012134,6/21/2014,Lopez F.,,,,,,,,,
51828,1.52,1,0.970997626,10/30/2020,Ruusuvuori E.,,,,,,,,,
47023,1.03,1,0.970996483,7/3/2018,Djokovic N.,,,,,,,,,
32959,1.26,1,0.970992011,2/21/2013,Simon G.,,,,,,,,,
38473,1.97,0,0.970968607,4/14/2015,Troicki V.,,,,,,,,,
30793,1.11,1,0.970951131,4/26/2012,Simon G.,,,,,,,,,
53685,3.61,0,0.970950047,8/2/2021,Galan D.E.,,,,,,,,,
52491,1.46,1,0.97094652,3/17/2021,Dimitrov G.,,,,,,,,,
32598,1.57,1,0.970944674,1/10/2013,Anderson K.,,,,,,,,,
56699,1.27,1,0.970944442,10/1/2022,Nishioka Y.,,,,,,,,,
45685,1.14,1,0.970930719,1/18/2018,Gasquet R.,,,,,,,,,
40947,2.62,0,0.970925408,3/24/2016,Ito T.,,,,,,,,,
48199,1.56,1,0.970918036,1/9/2019,Norrie C.,,,,,,,,,
33135,1.3,1,0.970873669,3/10/2013,Del Potro J.M.,,,,,,,,,
53593,1.17,1,0.970865085,7/22/2021,Krajinovic F.,,,,,,,,,
29855,1.06,1,0.970857972,1/3/2012,Monfils G.,,,,,,,,,
31928,1.19,1,0.970857804,8/30/2012,Almagro N.,,,,,,,,,
49189,1.1,1,0.970848274,5/14/2019,Cilic M.,,,,,,,,,
45310,1.27,1,0.970835761,10/19/2017,Schwartzman D.,,,,,,,,,
56489,13.41,0,0.97082887,8/30/2022,Galan D.E.,,,,,,,,,
56782,1.7,1,0.970822395,10/11/2022,Ymer M.,,,,,,,,,
40047,1.38,1,0.970811338,10/20/2015,Monfils G.,,,,,,,,,
33061,1.03,1,0.970803744,2/28/2013,Nadal R.,,,,,,,,,
57756,2.2,0,0.970796688,3/21/2023,Klein L.,,,,,,,,,
44535,1.31,1,0.970765356,7/19/2017,Karlovic I.,,,,,,,,,
55283,1.18,1,0.970759633,4/13/2022,Ruud C.,,,,,,,,,
33597,1.05,1,0.970737755,5/15/2013,Nadal R.,,,,,,,,,
34542,1.23,1,0.970722995,8/26/2013,Kukushkin M.,,,,,,,,,
31327,1.12,1,0.970718012,6/26/2012,Tsonga J.W.,,,,,,,,,
39789,1.05,1,0.97071265,9/9/2015,Djokovic N.,,,,,,,,,
47702,1.54,1,0.970686315,9/22/2018,Thiem D.,,,,,,,,,
51140,3.4,0,0.970659221,2/24/2020,Barrios Vera M.T.,,,,,,,,,
36586,1.15,1,0.970650164,6/30/2014,Dimitrov G.,,,,,,,,,
51154,1.57,1,0.970641337,2/25/2020,Delbonis F.,,,,,,,,,
48432,2.33,0,0.970636115,2/12/2019,Garcia-Lopez G.,,,,,,,,,
44287,1.09,1,0.970629278,6/22/2017,Cilic M.,,,,,,,,,
50749,1.46,1,0.970627377,1/17/2020,Rublev A.,,,,,,,,,
44321,1.21,1,0.970622666,6/27/2017,Tipsarevic J.,,,,,,,,,
44422,1.09,1,0.970618317,7/5/2017,Cilic M.,,,,,,,,,
30048,1.31,1,0.970606403,1/19/2012,Nishikori K.,,,,,,,,,
36502,1.04,1,0.970602061,6/23/2014,Murray A.,,,,,,,,,
51687,1.13,1,0.970596327,10/14/2020,Medvedev D.,,,,,,,,,
51011,1.19,1,0.970587654,2/13/2020,Rublev A.,,,,,,,,,
33995,1.12,1,0.970578022,6/25/2013,Raonic M.,,,,,,,,,
42806,1.07,1,0.970561153,11/2/2016,Murray A.,,,,,,,,,
43573,2.2,0,0.970558057,3/23/2017,Schwartzman D.,,,,,,,,,
55333,1.15,1,0.970556766,4/19/2022,Djere L.,,,,,,,,,
49524,1.73,1,0.970550914,6/24/2019,Querrey S.,,,,,,,,,
56714,1.44,1,0.970543814,10/4/2022,Majchrzak K.,,,,,,,,,
53056,1.65,1,0.970542692,5/26/2021,Delbonis F.,,,,,,,,,
51259,1.57,1,0.970518224,8/25/2020,Bautista Agut R.,,,,,,,,,
36545,1.03,1,0.970515295,6/25/2014,Djokovic N.,,,,,,,,,
38956,1.23,1,0.970507883,6/8/2015,Haase R.,,,,,,,,,
48303,6.87,0,0.970503794,1/17/2019,Bolt A.,,,,,,,,,
30999,1.04,1,0.970492978,5/18/2012,Federer R.,,,,,,,,,
53458,1.31,1,0.97049054,7/7/2021,Berrettini M.,,,,,,,,,
53203,1.06,1,0.970479654,6/9/2021,Nadal R.,,,,,,,,,
38838,1.04,1,0.97047671,5/24/2015,Kohlschreiber P.,,,,,,,,,
39933,1.17,1,0.970472662,10/7/2015,Nishikori K.,,,,,,,,,
32051,1.28,1,0.970463867,9/25/2012,Benneteau J.,,,,,,,,,
30639,5.11,0,0.970451321,4/10/2012,Ouahab L.,,,,,,,,,
36080,1.05,1,0.970451,5/7/2014,Nadal R.,,,,,,,,,
36216,1.1,1,0.97044755,5/25/2014,Isner J.,,,,,,,,,
39157,1.09,1,0.970444023,6/30/2015,Monfils G.,,,,,,,,,
47930,4.55,0,0.970441615,10/18/2018,Basic M.,,,,,,,,,
52068,1.66,1,0.970438921,2/3/2021,Monteiro T.,,,,,,,,,
57303,1.95,1,0.970435917,2/8/2023,Ruusuvuori E.,,,,,,,,,
52064,3.29,0,0.970429983,2/3/2021,Bolt A.,,,,,,,,,
34697,1.21,1,0.970422528,9/19/2013,Tursunov D.,,,,,,,,,
40758,1.09,1,0.970388187,2/23/2016,Kohlschreiber P.,,,,,,,,,
31079,1.25,1,0.970380562,5/29/2012,Istomin D.,,,,,,,,,
37079,1.26,1,0.970372936,8/25/2014,Robredo T.,,,,,,,,,
54292,4.51,0,0.970361776,10/28/2021,Tiafoe F.,,,,,,,,,
41663,1.04,1,0.970357249,6/15/2016,Federer R.,,,,,,,,,
53909,1.33,1,0.970356884,8/31/2021,Thompson J.,,,,,,,,,
35886,1.09,1,0.970350264,4/15/2014,Berdych T.,,,,,,,,,
55962,1.21,1,0.970349572,6/29/2022,Bublik A.,,,,,,,,,
33780,1.51,1,0.970345813,6/1/2013,Kohlschreiber P.,,,,,,,,,
30209,1.47,1,0.970339528,2/15/2012,Nieminen J.,,,,,,,,,
57230,1.1,1,0.970338637,1/19/2023,Bautista Agut R.,,,,,,,,,
37299,1.23,1,0.970337994,9/30/2014,Murray A.,,,,,,,,,
53963,1.24,1,0.970330983,9/2/2021,Ivashka I.,,,,,,,,,
33639,1.73,1,0.9703231,5/22/2013,Troicki V.,,,,,,,,,
37297,1.21,1,0.97030905,9/30/2014,Raonic M.,,,,,,,,,
35805,1.06,1,0.970301682,3/26/2014,Nadal R.,,,,,,,,,
44992,1.11,1,0.970296986,8/31/2017,Cilic M.,,,,,,,,,
46595,1.24,1,0.970292982,5/14/2018,Carreno Busta P.,,,,,,,,,
53446,1.42,1,0.970280597,7/3/2021,Sonego L.,,,,,,,,,
31366,1.35,1,0.970271755,6/27/2012,Kubot L.,,,,,,,,,
57736,2.25,0,0.970264781,3/19/2023,Borges N.,,,,,,,,,
47854,1.22,1,0.970258238,10/10/2018,Federer R.,,,,,,,,,
35226,1.45,1,0.970257047,1/15/2014,Anderson K.,,,,,,,,,
39585,3.56,0,0.970235435,8/18/2015,Lopez F.,,,,,,,,,
47982,1.19,1,0.970227494,10/24/2018,Anderson K.,,,,,,,,,
34989,1.29,1,0.970226047,10/30/2013,Raonic M.,,,,,,,,,
38570,2.61,0,0.970208867,4/24/2015,Andujar P.,,,,,,,,,
33508,1.59,1,0.970208731,5/5/2013,Haas T.,,,,,,,,,
29873,1.03,1,0.970203586,1/4/2012,Nadal R.,,,,,,,,,
33862,1.42,1,0.970201666,6/14/2013,Haas T.,,,,,,,,,
35650,1.46,1,0.97018366,3/7/2014,Chardy J.,,,,,,,,,
53536,1.23,1,0.970182579,7/16/2021,Delbonis F.,,,,,,,,,
39072,1.2,1,0.970181731,6/21/2015,Murray A.,,,,,,,,,
30543,1.38,1,0.970175276,3/21/2012,Giraldo S.,,,,,,,,,
32806,1.03,1,0.970172723,2/8/2013,Nadal R.,,,,,,,,,
31913,1.45,1,0.970168164,8/29/2012,Zemlja G.,,,,,,,,,
49215,5.31,0,0.9701606,5/16/2019,Verdasco F.,,,,,,,,,
49636,1.17,1,0.970160518,7/2/2019,Berrettini M.,,,,,,,,,
54904,1.46,1,0.970152694,2/19/2022,Schwartzman D.,,,,,,,,,
41257,1.53,1,0.970140314,4/28/2016,Almagro N.,,,,,,,,,
55405,1.44,1,0.970136161,4/27/2022,Ramos-Vinolas A.,,,,,,,,,
56715,1.1,1,0.97011919,10/4/2022,Kyrgios N.,,,,,,,,,
35701,1.34,1,0.970116611,3/12/2014,Isner J.,,,,,,,,,
42131,4.6,0,0.97010273,7/30/2016,Monfils G.,,,,,,,,,
51337,1.06,1,0.970099945,9/2/2020,De Minaur A.,,,,,,,,,
39467,2.11,0,0.970094933,8/5/2015,Hewitt L.,,,,,,,,,
40452,1.02,1,0.970091524,1/21/2016,Murray A.,,,,,,,,,
38230,1.41,1,0.970080705,3/13/2015,Young D.,,,,,,,,,
47645,16.59,0,0.970062359,9/4/2018,Millman J.,,,,,,,,,
47683,1.42,1,0.970062169,9/20/2018,Thiem D.,,,,,,,,,
47012,1.04,1,0.97005106,7/3/2018,Nadal R.,,,,,,,,,
33089,1.38,1,0.970044656,3/7/2013,Nalbandian D.,,,,,,,,,
42465,2.76,0,0.970036299,9/24/2016,Pouille L.,,,,,,,,,
53760,1.41,1,0.970035923,8/12/2021,Tsitsipas S.,,,,,,,,,
39451,2.3,0,0.97001964,8/4/2015,Berankis R.,,,,,,,,,
38120,1.28,1,0.970019499,2/22/2015,Ferrer D.,,,,,,,,,
33009,1.44,1,0.97000579,2/26/2013,Roger-Vasselin E.,,,,,,,,,
33499,1.13,1,0.969989051,5/4/2013,Wawrinka S.,,,,,,,,,
49069,1.58,1,0.969987028,4/30/2019,Klizan M.,,,,,,,,,
54083,1.24,1,0.969985666,9/30/2021,Sinner J.,,,,,,,,,
44286,1.14,1,0.969982351,6/22/2017,Federer R.,,,,,,,,,
36375,1.29,1,0.969972914,6/10/2014,Istomin D.,,,,,,,,,
31387,1.15,1,0.969971859,6/28/2012,Nishikori K.,,,,,,,,,
45865,1.17,1,0.969969218,2/15/2018,Thiem D.,,,,,,,,,
38610,1.21,1,0.969967904,4/28/2015,Gasquet R.,,,,,,,,,
33040,1.04,1,0.969948982,2/27/2013,Nadal R.,,,,,,,,,
30531,1.48,1,0.969943084,3/16/2012,Isner J.,,,,,,,,,
43848,1.18,1,0.969936942,5/2/2017,Del Potro J.M.,,,,,,,,,
37168,1.02,1,0.969933061,8/30/2014,Djokovic N.,,,,,,,,,
44964,1.13,1,0.969930559,8/30/2017,Monfils G.,,,,,,,,,
44284,1.63,1,0.969925116,6/22/2017,Medvedev D.,,,,,,,,,
37800,1.02,1,0.969914388,1/20/2015,Wawrinka S.,,,,,,,,,
51480,15.29,0,0.969901443,9/19/2020,Schwartzman D.,,,,,,,,,
44843,1.32,1,0.969897018,8/17/2017,Isner J.,,,,,,,,,
51499,4.83,0,0.969888022,9/23/2020,Bublik A.,,,,,,,,,
44154,1.28,1,0.969887772,6/1/2017,Nishikori K.,,,,,,,,,
55326,1.16,1,0.96988402,4/19/2022,Schwartzman D.,,,,,,,,,
38913,1.4,1,0.969883108,5/28/2015,Kuznetsov An.,,,,,,,,,
53961,8.89,0,0.969836773,9/2/2021,Seppi A.,,,,,,,,,
47123,1.41,1,0.9698326,7/17/2018,Trungelliti M.,,,,,,,,,
41607,1.29,1,0.969832458,6/8/2016,Mahut N.,,,,,,,,,
37148,1.17,1,0.969808563,8/28/2014,Kohlschreiber P.,,,,,,,,,
57161,1.47,1,0.969790815,1/16/2023,Van De Zandschulp B.,,,,,,,,,
46552,1.59,1,0.969790785,5/9/2018,Schwartzman D.,,,,,,,,,
41555,1.15,1,0.969783252,5/27/2016,Nishikori K.,,,,,,,,,
41510,1.21,1,0.96978283,5/24/2016,Pouille L.,,,,,,,,,
57413,2.21,0,0.969781645,2/16/2023,Albot R.,,,,,,,,,
47471,1.27,1,0.969779743,8/17/2018,Djokovic N.,,,,,,,,,
54765,1.28,1,0.96977817,2/10/2022,Tsitsipas S.,,,,,,,,,
42540,1.1,1,0.969771236,10/4/2016,Monfils G.,,,,,,,,,
32404,1.03,1,0.969760427,10/26/2012,Federer R.,,,,,,,,,
54275,1.7,1,0.969722312,10/26/2021,Mcdonald M.,,,,,,,,,
41709,1.3,1,0.969715142,6/21/2016,Seppi A.,,,,,,,,,
49439,5.12,0,0.969713871,6/13/2019,Jarry N.,,,,,,,,,
32712,1.14,1,0.969711864,1/18/2013,Ferrer D.,,,,,,,,,
45597,1.29,1,0.96971185,1/12/2018,Bautista Agut R.,,,,,,,,,
51445,3.05,0,0.969710723,9/15/2020,Lajovic D.,,,,,,,,,
42750,3.14,0,0.969706848,10/26/2016,Ramos-Vinolas A.,,,,,,,,,
36408,1.11,1,0.969701404,6/13/2014,Federer R.,,,,,,,,,
40840,1.41,1,0.969699158,3/10/2016,Mayer L.,,,,,,,,,
46061,1.34,1,0.969698673,3/3/2018,Anderson K.,,,,,,,,,
