match,PSW,win0,confidence0,date,winner,panel agree?,vote_percent,mean conf,correct result?,,ROI
33578,1.13,1,0.953400263,5/14/2013,Berdych T.,,,,,,
49602,1.02,1,0.953397903,7/1/2019,Djokovic N.,,,,,,
47834,1.64,1,0.953379475,10/8/2018,Bautista Agut R.,,,,,,
48666,4.33,0,0.95335463,2/28/2019,Kyrgios N.,,,,,,
52751,1.54,1,0.953341721,4/20/2021,Shapovalov D.,,,,,,
57497,1.08,1,0.95333637,2/23/2023,Alcaraz C.,,,,,,
49255,1.2,1,0.953322366,5/22/2019,Tsonga J.W.,,,,,,
30241,1.26,1,0.953311661,2/17/2012,Del Potro J.M.,,,,,,
40304,1.11,1,0.953305261,1/9/2016,Federer R.,,,,,,
47533,3.56,0,0.953302012,8/27/2018,Seppi A.,,,,,,
45692,1.08,1,0.953256501,1/18/2018,Thiem D.,,,,,,
48995,1.27,1,0.95325606,4/22/2019,Mayer L.,,,,,,
50296,1.68,1,0.953252664,9/20/2019,Pouille L.,,,,,,
54517,1.41,1,0.953240319,1/17/2022,Millman J.,,,,,,
49574,1.04,1,0.953234252,7/1/2019,Goffin D.,,,,,,
41649,1.41,1,0.953210676,6/14/2016,Karlovic I.,,,,,,
36826,1.63,1,0.953196964,7/25/2014,Becker B.,,,,,,
44009,3.5,0,0.953190856,5/21/2017,Thompson J.,,,,,,
32762,1.22,1,0.953190155,2/6/2013,Baghdatis M.,,,,,,
42612,1.29,1,0.953188993,10/11/2016,Kyrgios N.,,,,,,
46563,1.09,1,0.953176908,5/9/2018,Zverev A.,,,,,,
37782,1.2,1,0.953170824,1/20/2015,Simon G.,,,,,,
55488,1.35,1,0.953158011,5/8/2022,Garin C.,,,,,,
43027,1.03,1,0.953151775,1/17/2017,Gasquet R.,,,,,,
55671,1.12,1,0.953145447,5/25/2022,Auger-Aliassime F.,,,,,,
52819,1.26,1,0.95312101,4/27/2021,Moutet C.,,,,,,
46504,1.28,1,0.953083899,5/4/2018,Zverev A.,,,,,,
31949,1.03,1,0.953070342,9/1/2012,Murray A.,,,,,,
49108,1.55,1,0.953069754,5/4/2019,Tsitsipas S.,,,,,,
47379,1.03,1,0.953059958,8/7/2018,Djokovic N.,,,,,,
38653,5.29,0,0.953045041,5/2/2015,Melzer G.,,,,,,
42657,1.24,1,0.953041621,10/18/2016,Lorenzi P.,,,,,,
56670,4.95,0,0.953039359,9/29/2022,Broady L.,,,,,,
53621,1.1,1,0.953030132,7/24/2021,Ruud C.,,,,,,
47355,1.25,1,0.953008628,8/3/2018,Murray A.,,,,,,
37626,1.18,1,0.952995315,1/6/2015,Berdych T.,,,,,,
32145,1.01,1,0.952995166,10/2/2012,Djokovic N.,,,,,,
41482,1.01,1,0.952987365,5/24/2016,Djokovic N.,,,,,,
40379,1.01,1,0.952987365,1/18/2016,Djokovic N.,,,,,,
39767,1.01,1,0.952951142,9/4/2015,Djokovic N.,,,,,,
46009,1.88,0,0.952950497,2/27/2018,Dutra Silva R.,,,,,,
56607,1.47,1,0.952940581,9/23/2022,Evans D.,,,,,,
54574,1.04,1,0.952927168,1/19/2022,Zverev A.,,,,,,
48030,1.03,1,0.952914896,10/30/2018,Djokovic N.,,,,,,
48908,1.65,1,0.952913273,4/10/2019,Simon G.,,,,,,
43769,2.24,0,0.952910216,4/25/2017,Tomic B.,,,,,,
32201,1.03,1,0.95290581,10/6/2012,Djokovic N.,,,,,,
33235,1.01,1,0.952892334,3/23/2013,Djokovic N.,,,,,,
55494,1.23,1,0.952889602,5/9/2022,Carreno Busta P.,,,,,,
37923,1.32,1,0.952878264,2/5/2015,Kohlschreiber P.,,,,,,
34921,1.27,1,0.952857445,10/22/2013,Istomin D.,,,,,,
55301,1.2,1,0.952853853,4/17/2022,Tsitsipas S.,,,,,,
35937,1.18,1,0.952850528,4/22/2014,Hanescu V.,,,,,,
46963,1.22,1,0.952833371,6/27/2018,Monfils G.,,,,,,
31377,1.04,1,0.952830501,6/28/2012,Del Potro J.M.,,,,,,
45311,1.31,1,0.952810403,10/19/2017,Tsonga J.W.,,,,,,
57177,1.46,1,0.952806335,1/17/2023,Shelton B.,,,,,,
57006,1.12,1,0.952804527,11/3/2022,Auger-Aliassime F.,,,,,,
48947,1.38,1,0.952802122,4/15/2019,Lajovic D.,,,,,,
43039,1.03,1,0.952785585,1/17/2017,Raonic M.,,,,,,
41502,1.55,1,0.952773138,5/24/2016,Bedene A.,,,,,,
44787,1.06,1,0.952768931,8/10/2017,Federer R.,,,,,,
41136,1.39,1,0.952765227,4/18/2016,Dzumhur D.,,,,,,
46258,2.22,0,0.952756206,4/9/2018,Simon G.,,,,,,
49043,1.65,1,0.952737159,4/25/2019,Pella G.,,,,,,
38317,3.9,0,0.952733767,3/25/2015,Berlocq C.,,,,,,
47055,1.02,1,0.952728662,7/5/2018,Djokovic N.,,,,,,
31126,1.01,1,0.952728296,6/1/2012,Djokovic N.,,,,,,
31675,3.04,0,0.952726889,7/30/2012,Serra F.,,,,,,
31032,1.12,1,0.952725506,5/26/2012,Almagro N.,,,,,,
51041,1.15,1,0.952710693,2/16/2020,Ruud C.,,,,,,
57184,1.02,1,0.952701433,1/17/2023,Djokovic N.,,,,,,
54343,1.06,1,0.952691353,11/3/2021,Zverev A.,,,,,,
55172,1.04,1,0.952684517,3/28/2022,Medvedev D.,,,,,,
47024,2.75,0,0.952684442,7/3/2018,Herbert P.H.,,,,,,
51240,1.41,1,0.952677258,8/23/2020,Khachanov K.,,,,,,
33749,1.07,1,0.952648508,5/30/2013,Kohlschreiber P.,,,,,,
52285,2.97,0,0.952629623,2/25/2021,Cerundolo J.M.,,,,,,
42289,1.54,1,0.952627104,8/29/2016,Paire B.,,,,,,
47056,1.14,1,0.952622325,7/5/2018,Edmund K.,,,,,,
31658,1.72,1,0.952615687,7/26/2012,Volandri F.,,,,,,
44753,1.14,1,0.952610978,8/7/2017,Gasquet R.,,,,,,
39188,1.17,1,0.952601558,7/1/2015,Raonic M.,,,,,,
54451,1.41,1,0.952577452,1/8/2022,Monfils G.,,,,,,
38593,1.41,1,0.952572331,4/28/2015,Thiem D.,,,,,,
30086,1.07,1,0.952561106,1/25/2012,Murray A.,,,,,,
47097,1.03,1,0.952555318,7/9/2018,Federer R.,,,,,,
46919,1.5,1,0.95255481,6/22/2018,Kyrgios N.,,,,,,
37964,1.41,1,0.952547292,2/10/2015,Simon G.,,,,,,
48227,1.03,1,0.952544522,1/14/2019,Federer R.,,,,,,
33854,1.27,1,0.95254264,6/13/2013,Mayer F.,,,,,,
57004,1.19,1,0.952540274,11/3/2022,Tsitsipas S.,,,,,,
41052,1.55,1,0.952536716,4/6/2016,Verdasco F.,,,,,,
38419,1.02,1,0.952530308,4/7/2015,Youzhny M.,,,,,,
43899,1.25,1,0.952521211,5/7/2017,Zverev A.,,,,,,
54857,1.67,1,0.952517898,2/16/2022,Basilashvili N.,,,,,,
41670,1.04,1,0.952511887,6/16/2016,Federer R.,,,,,,
52022,2.2,0,0.952511725,2/2/2021,Giron M.,,,,,,
50488,1.57,1,0.952499903,10/15/2019,Kukushkin M.,,,,,,
34885,1.76,1,0.952497833,10/18/2013,Haas T.,,,,,,
55931,1.16,1,0.952475808,6/28/2022,Fritz T.,,,,,,
30639,5.11,0,0.952475207,4/10/2012,Ouahab L.,,,,,,
30473,1.01,1,0.952471136,3/10/2012,Djokovic N.,,,,,,
45330,3.67,0,0.952471111,10/21/2017,Berankis R.,,,,,,
49171,1.4,1,0.952468914,5/12/2019,Berrettini M.,,,,,,
45819,1.24,1,0.952467384,2/13/2018,Gojowczyk P.,,,,,,
48053,1.04,1,0.952451439,11/1/2018,Djokovic N.,,,,,,
41277,1.57,1,0.952441093,4/29/2016,Dimitrov G.,,,,,,
33771,4.22,0,0.952425308,5/31/2013,Troicki V.,,,,,,
56517,1.01,1,0.952407323,8/31/2022,Nadal R.,,,,,,
45531,1.2,1,0.952403293,1/4/2018,Dimitrov G.,,,,,,
44257,15.42,0,0.952381914,6/20/2017,Thompson J.,,,,,,
50706,1.21,1,0.952380336,1/13/2020,Sandgren T.,,,,,,
39772,1.26,1,0.952380302,9/5/2015,Isner J.,,,,,,
38270,1.88,1,0.952360296,3/16/2015,Isner J.,,,,,,
47094,1.5,1,0.952356679,7/9/2018,Isner J.,,,,,,
35700,1.59,1,0.952353994,3/12/2014,Isner J.,,,,,,
42132,2.32,0,0.952353474,7/30/2016,Nishikori K.,,,,,,
48284,1.34,1,0.952346821,1/16/2019,Bautista Agut R.,,,,,,
44933,1.09,1,0.952345981,8/28/2017,Tsonga J.W.,,,,,,
32651,1.05,1,0.952342629,1/15/2013,Simon G.,,,,,,
48151,1.64,0,0.952340978,1/3/2019,Chardy J.,,,,,,
44942,1.14,1,0.952337501,8/30/2017,Bautista Agut R.,,,,,,
38225,2.88,0,0.952329409,3/13/2015,Sock J.,,,,,,
52633,2.58,0,0.952296411,4/6/2021,Ivashka I.,,,,,,
48026,1.58,1,0.952292133,10/29/2018,Gasquet R.,,,,,,
32624,1.03,1,0.952287514,1/14/2013,Ferrer D.,,,,,,
43043,1.04,1,0.952286788,1/17/2017,Nadal R.,,,,,,
47729,2.76,0,0.952281585,9/26/2018,Nishioka Y.,,,,,,
33652,4.46,0,0.952276683,5/22/2013,Pella G.,,,,,,
31098,1.21,1,0.952269712,5/30/2012,Wawrinka S.,,,,,,
32088,2.27,0,0.952254734,9/30/2012,Monaco J.,,,,,,
51125,7.03,0,0.952250895,2/22/2020,Mager G.,,,,,,
41770,1.19,1,0.952245643,6/27/2016,Ferrer D.,,,,,,
37721,1.38,1,0.952232393,1/14/2015,Del Potro J.M.,,,,,,
37500,1.09,1,0.952216879,10/22/2014,Murray A.,,,,,,
39643,1.74,1,0.952211831,8/25/2015,Janowicz J.,,,,,,
47146,2.7,0,0.952208949,7/18/2018,Granollers M.,,,,,,
56748,1.6,1,0.952206108,10/6/2022,Hurkacz H.,,,,,,
40819,1.21,1,0.95220506,2/26/2016,Cuevas P.,,,,,,
51800,3.55,0,0.952195798,10/27/2020,Sugita Y.,,,,,,
55642,1.19,1,0.952192993,5/24/2022,Hurkacz H.,,,,,,
29998,3.35,0,0.952187142,1/17/2012,Andujar P.,,,,,,
30781,7.71,0,0.952182555,4/25/2012,Farah R.,,,,,,
57448,1.84,1,0.952181457,2/20/2023,Kubler J.,,,,,,
44732,2.26,0,0.952179884,8/4/2017,Bhambri Y.,,,,,,
52863,1.74,1,0.952179833,5/3/2021,Evans D.,,,,,,
41943,1.13,1,0.952163985,7/15/2016,Ramos-Vinolas A.,,,,,,
51908,4.3,0,0.952153977,11/11/2020,Caruso S.,,,,,,
30198,1.85,0,0.952136177,2/15/2012,Ginepri R.,,,,,,
29987,3.52,0,0.952128675,1/16/2012,Riba P.,,,,,,
45663,1.59,1,0.952101794,1/16/2018,Marterer M.,,,,,,
31754,4.5,0,0.952099157,8/13/2012,Baker B.,,,,,,
55417,1.81,1,0.952084208,4/29/2022,Otte O.,,,,,,
54002,3.14,0,0.952079466,9/12/2021,Medvedev D.,,,,,,
32208,1.23,1,0.952075234,10/6/2012,Tsonga J.W.,,,,,,
53107,1.26,1,0.952067578,5/31/2021,Isner J.,,,,,,
45000,3.18,0,0.952063171,8/31/2017,Albot R.,,,,,,
53839,3.66,0,0.952061225,8/23/2021,Simon G.,,,,,,
41754,1.18,1,0.952056765,6/27/2016,Haase R.,,,,,,
43661,1.97,0,0.952050514,4/12/2017,Gonzalez M.,,,,,,
52174,1.14,1,0.95204826,2/10/2021,Raonic M.,,,,,,
45213,1.69,1,0.952037752,10/9/2017,Ramos-Vinolas A.,,,,,,
32699,1.06,1,0.952032503,1/17/2013,Kohlschreiber P.,,,,,,
29904,5.14,0,0.952010136,1/6/2012,Soeda G.,,,,,,
36808,4.14,0,0.952007784,7/23/2014,Lacko L.,,,,,,
53972,5.23,0,0.951974467,9/3/2021,Alcaraz C.,,,,,,
35363,1.53,1,0.951953457,2/9/2014,Cilic M.,,,,,,
37342,1.68,1,0.951929047,10/5/2014,Thiem D.,,,,,,
36081,1.05,1,0.951928389,5/7/2014,Nadal R.,,,,,,
55626,1.33,1,0.95192677,5/23/2022,Baez S.,,,,,,
31398,1.02,1,0.951924729,6/29/2012,Djokovic N.,,,,,,
54306,2.85,0,0.951916181,10/29/2021,Struff J.L.,,,,,,
52029,1.41,1,0.951915142,2/2/2021,Thompson J.,,,,,,
37020,1.25,1,0.951913638,8/15/2014,Raonic M.,,,,,,
45020,1.13,1,0.951902135,9/3/2017,Anderson K.,,,,,,
53702,1.65,1,0.951892827,8/4/2021,Sinner J.,,,,,,
33449,1.1,1,0.951885917,4/28/2013,Nadal R.,,,,,,
32719,3.1,0,0.951880161,1/19/2013,Seppi A.,,,,,,
55380,1.55,1,0.951853233,4/25/2022,Tiafoe F.,,,,,,
45163,1.43,1,0.951831034,10/3/2017,Berdych T.,,,,,,
44470,1.21,1,0.951826514,7/8/2017,Berdych T.,,,,,,
30182,1.08,1,0.95179185,2/13/2012,Gasquet R.,,,,,,
34945,2.94,0,0.951778742,10/24/2013,Chardy J.,,,,,,
54600,1.06,1,0.951776494,1/20/2022,Rublev A.,,,,,,
46396,2.47,0,0.951775891,4/24/2018,Munar J.,,,,,,
51653,2.47,0,0.951759045,10/12/2020,Albot R.,,,,,,
52099,1.22,1,0.951752901,2/7/2021,Sinner J.,,,,,,
46674,2.76,0,0.95173193,5/24/2018,Fucsovics M.,,,,,,
46873,1.49,1,0.951727045,6/18/2018,Haase R.,,,,,,
51764,2.77,0,0.951723778,10/22/2020,Harris L.,,,,,,
39379,7.74,0,0.951712545,7/28/2015,Munar J.,,,,,,
52203,3.61,0,0.95169338,2/12/2021,Karatsev A.,,,,,,
55941,4.97,0,0.951680329,6/28/2022,Johnson S.,,,,,,
55694,1.01,1,0.951675721,5/27/2022,Djokovic N.,,,,,,
41188,1.4,1,0.951668882,4/21/2016,Kohlschreiber P.,,,,,,
46543,1.21,1,0.951668424,5/8/2018,Verdasco F.,,,,,,
31096,1.5,1,0.951663673,5/30/2012,Kubot L.,,,,,,
31106,1.05,1,0.951663172,5/30/2012,Del Potro J.M.,,,,,,
56505,1.15,1,0.951635471,8/31/2022,Ruud C.,,,,,,
55615,1.01,1,0.951630072,5/23/2022,Djokovic N.,,,,,,
53942,1.02,1,0.951616724,9/1/2021,Medvedev D.,,,,,,
54070,1.17,1,0.951615262,9/28/2021,Fritz T.,,,,,,
43987,1.39,1,0.951608942,5/17/2017,Wawrinka S.,,,,,,
42101,12.02,0,0.951604371,7/26/2016,Shapovalov D.,,,,,,
31959,1.01,1,0.951601769,9/2/2012,Djokovic N.,,,,,,
35541,2.61,0,0.951588393,2/24/2014,Seppi A.,,,,,,
32290,1.59,1,0.951577342,10/16/2012,Pospisil V.,,,,,,
32791,1.11,1,0.951547359,2/7/2013,Simon G.,,,,,,
51258,1.17,1,0.951541978,8/25/2020,Djokovic N.,,,,,,
44709,2.3,0,0.951528615,8/3/2017,Anderson K.,,,,,,
45660,1.05,1,0.951518628,1/16/2018,Goffin D.,,,,,,
48352,1.16,1,0.951512353,2/5/2019,Berdych T.,,,,,,
47198,1.17,1,0.951508673,7/23/2018,Carreno Busta P.,,,,,,
30404,1.01,1,0.95148258,2/29/2012,Djokovic N.,,,,,,
32276,3.26,0,0.95147369,10/16/2012,Hewitt L.,,,,,,
53971,1.2,1,0.951472296,9/3/2021,Schwartzman D.,,,,,,
41213,1.37,1,0.951458204,4/25/2016,Lajovic D.,,,,,,
54986,1.63,1,0.951455767,2/25/2022,Baez S.,,,,,,
44798,1.65,1,0.95144528,8/11/2017,Haase R.,,,,,,
33508,4.18,0,0.951444685,5/5/2013,Andujar P.,,,,,,
55633,1.59,1,0.951438543,5/24/2022,Tiafoe F.,,,,,,
57923,2.54,0,0.951427204,3/28/2023,Mager G.,,,,,,
41535,1.45,1,0.951425822,5/26/2016,Granollers M.,,,,,,
30268,1.13,1,0.951406347,2/20/2012,Berlocq C.,,,,,,
37533,1.38,1,0.95139871,10/24/2014,Robredo T.,,,,,,
40637,1.06,1,0.951396244,2/12/2016,Nadal R.,,,,,,
33837,1.13,1,0.951392636,6/12/2013,Berdych T.,,,,,,
35293,2.49,0,0.95139155,2/4/2014,Gimeno-Traver D.,,,,,,
45001,1.08,1,0.951387302,9/1/2017,Querrey S.,,,,,,
41107,1.7,1,0.951383918,4/12/2016,Daniel T.,,,,,,
56194,2.64,0,0.951373321,7/29/2022,Zeppieri G.,,,,,,
50712,1.31,1,0.951369777,1/13/2020,Evans D.,,,,,,
38255,10.37,0,0.951368358,3/15/2015,Haase R.,,,,,,
38692,1.04,1,0.951365846,5/6/2015,Nadal R.,,,,,,
32116,1.01,1,0.951353175,10/2/2012,Djokovic N.,,,,,,
49126,1.15,1,0.951346366,5/7/2019,Thiem D.,,,,,,
48058,1.29,1,0.951337306,11/2/2018,Thiem D.,,,,,,
32487,3.01,0,0.95133366,1/1/2013,Bachinger M.,,,,,,
38003,1.61,1,0.951331762,2/12/2015,Tomic B.,,,,,,
41942,1.17,1,0.951331311,7/15/2016,Cuevas P.,,,,,,
31795,1.01,1,0.951328286,8/16/2012,Federer R.,,,,,,
30321,3.58,0,0.951318862,2/23/2012,Gonzalez F.,,,,,,
30825,1.09,1,0.951314895,4/30/2012,Volandri F.,,,,,,
45718,1.3,1,0.951311024,1/22/2018,Berdych T.,,,,,,
53969,1.5,1,0.951299214,9/2/2021,Schwartzman D.,,,,,,
43195,1.7,1,0.951295535,2/13/2017,Nishioka Y.,,,,,,
40424,1.03,1,0.95128547,1/19/2016,Murray A.,,,,,,
32940,1.35,1,0.951277158,2/20/2013,Tsonga J.W.,,,,,,
30605,1.03,1,0.951265614,3/26/2012,Djokovic N.,,,,,,
43319,1.22,1,0.951256426,2/22/2017,Kyrgios N.,,,,,,
57946,1.28,1,0.951256234,3/30/2023,Vavassori A.,Y,1,,1,,
41538,1.01,1,0.951250618,5/26/2016,Djokovic N.,,,,,,
52772,1.06,1,0.951239934,4/21/2021,Rublev A.,,,,,,
30488,1.19,1,0.95122674,3/11/2012,Ferrer D.,,,,,,
31909,4.3,0,0.951216996,8/29/2012,Stebe C.M.,,,,,,
44688,1.19,1,0.951200345,8/2/2017,Nishikori K.,,,,,,
42327,1.14,1,0.951194128,8/30/2016,Johnson S.,,,,,,
40222,1.22,1,0.951191905,11/21/2015,Djokovic N.,,,,,,
34659,1.03,1,0.951175656,9/16/2013,Youzhny M.,,,,,,
54277,1.15,1,0.951168256,10/26/2021,Millman J.,,,,,,
36486,2.66,0,0.951156388,6/23/2014,Haider-Maurer A.,,,,,,
53029,2.73,0,0.951126776,5/24/2021,Moraing M.,,,,,,
55789,2.29,0,0.951124915,6/14/2022,Kudla D.,,,,,,
57957,1.5,1,0.951124907,3/30/2023,Purcell M.,Y,1,,1,,
31027,1.12,1,0.951121197,5/24/2012,Almagro N.,,,,,,
33402,1.11,1,0.951116064,4/23/2013,Nishikori K.,,,,,,
46998,1.03,1,0.951114938,7/2/2018,Cilic M.,,,,,,
32513,1.27,1,0.951090873,1/2/2013,Nishikori K.,,,,,,
30207,1.04,1,0.951067866,2/15/2012,Berdych T.,,,,,,
45723,1.18,1,0.951066258,1/24/2018,Federer R.,,,,,,
41556,1.01,1,0.951063927,5/28/2016,Djokovic N.,,,,,,
48408,1.42,1,0.951038182,2/8/2019,Berdych T.,,,,,,
38494,1.01,1,0.951031445,4/16/2015,Djokovic N.,,,,,,
31171,1.04,1,0.951012944,6/12/2012,Muller G.,,,,,,
32351,1.01,1,0.951005094,10/22/2012,Federer R.,,,,,,
46768,1.02,1,0.951004405,5/31/2018,Nadal R.,,,,,,
48712,2.56,0,0.95099969,3/9/2019,Kohlschreiber P.,,,,,,
34681,1.66,1,0.950996215,9/18/2013,Querrey S.,,,,,,
34645,1.05,1,0.950996098,9/3/2013,Nadal R.,,,,,,
41591,1.32,1,0.950986235,6/7/2016,Kudla D.,,,,,,
44202,1.32,1,0.95095142,6/13/2017,Kohlschreiber P.,,,,,,
39247,1.46,1,0.950946702,7/13/2015,Ito T.,,,,,,
47805,10.89,0,0.950939185,10/4/2018,Jaziri M.,,,,,,
30084,1.24,1,0.950906928,1/24/2012,Nadal R.,,,,,,
52310,1.18,1,0.950892896,3/1/2021,Norrie C.,,,,,,
39270,1.68,1,0.950884831,7/18/2015,Karlovic I.,,,,,,
48228,1.05,1,0.950882936,1/14/2019,De Minaur A.,,,,,,
39158,1.08,1,0.950871279,6/30/2015,Berdych T.,,,,,,
39329,1.1,1,0.950862287,7/23/2015,Bautista R.,,,,,,
35830,1.2,1,0.950860487,4/9/2014,Monaco J.,,,,,,
46110,8.3,0,0.950856712,3/11/2018,Daniel T.,,,,,,
47217,1.66,1,0.950852552,7/24/2018,Gasquet R.,,,,,,
39888,1.45,1,0.950851233,10/1/2015,Chung H.,,,,,,
53978,1.02,1,0.950844345,9/4/2021,Djokovic N.,,,,,,
34456,1.03,1,0.950830093,8/14/2013,Djokovic N.,,,,,,
54530,3.47,0,0.950829525,1/17/2022,Vukic A.,,,,,,
44419,1.03,1,0.950822928,7/4/2017,Djokovic N.,,,,,,
31455,12.39,0,0.950822899,7/10/2012,Pavic M.,,,,,,
31625,1.5,1,0.950822465,7/23/2012,Volandri F.,,,,,,
49669,1.02,1,0.950815032,7/5/2019,Djokovic N.,,,,,,
31862,1.01,1,0.950797539,8/27/2012,Murray A.,,,,,,
47512,1.19,1,0.950797313,8/22/2018,Carreno Busta P.,,,,,,
30886,1.11,1,0.950784842,5/4/2012,Gasquet R.,,,,,,
39521,1.69,1,0.950783099,8/10/2015,Robredo T.,,,,,,
35777,1.08,1,0.950776485,3/22/2014,Murray A.,,,,,,
50426,3.45,0,0.950774935,10/7/2019,Pospisil V.,,,,,,
40393,1.29,1,0.950758237,1/18/2016,Almagro N.,,,,,,
40419,1.35,1,0.95073439,1/19/2016,Chardy J.,,,,,,
47936,1.59,1,0.950713935,10/19/2018,Tsitsipas S.,,,,,,
30334,1.65,1,0.950685226,2/24/2012,Wawrinka S.,,,,,,
55891,1.16,1,0.95068395,6/27/2022,Otte O.,,,,,,
49069,8,0,0.950677652,4/30/2019,Kudla D.,,,,,,
54345,5.36,0,0.950672041,11/4/2021,Gaston H.,,,,,,
51601,1.01,1,0.950666388,10/1/2020,Djokovic N.,,,,,,
30677,1.24,1,0.950662719,4/14/2012,Isner J.,,,,,,
48498,1.25,1,0.950656757,2/16/2019,Schwartzman D.,,,,,,
54537,1.36,1,0.950654523,1/17/2022,Berrettini M.,,,,,,
57490,1.36,1,0.950629926,2/23/2023,Norrie C.,,,,,,
36514,1.05,1,0.950629029,6/24/2014,Isner J.,,,,,,
52534,1.26,1,0.950617919,3/24/2021,Herbert P.H.,,,,,,
44098,1.13,1,0.950614629,5/29/2017,Schwartzman D.,,,,,,
34970,2.66,0,0.950612779,10/28/2013,Verdasco F.,,,,,,
35805,1.3,1,0.950611037,3/26/2014,Djokovic N.,,,,,,
34924,4.5,0,0.950610233,10/22/2013,Karlovic I.,,,,,,
48448,1.45,1,0.950608966,2/12/2019,Bedene A.,,,,,,
32000,1.21,1,0.950607525,9/19/2012,Gabashvili T.,,,,,,
55029,1.18,1,0.950591186,3/12/2022,Evans D.,,,,,,
42409,1.23,1,0.950584577,9/6/2016,Monfils G.,,,,,,
50453,1.43,1,0.950570341,10/9/2019,Tsitsipas S.,,,,,,
56861,1.49,1,0.950566045,10/20/2022,De Minaur A.,,,,,,
56452,15.34,0,0.950555962,8/29/2022,Holt B.,,,,,,
30665,1.2,1,0.950551813,4/13/2012,Andujar P.,,,,,,
30946,7.1,0,0.950550687,5/11/2012,Tipsarevic J.,,,,,,
33399,1.54,1,0.950538901,4/23/2013,Berlocq C.,,,,,,
46356,1.22,1,0.95052739,4/19/2018,Gasquet R.,,,,,,
33109,2.88,0,0.950519513,3/9/2013,Gimeno-Traver D.,,,,,,
42585,1.06,1,0.950514283,10/9/2016,Anderson K.,,,,,,
50386,4.7,0,0.950508598,10/2/2019,Harris L.,,,,,,
32375,1.88,1,0.950501299,10/24/2012,Dimitrov G.,,,,,,
39688,1.64,1,0.950478986,8/31/2015,Kukushkin M.,,,,,,
53820,3.38,0,0.950456617,8/19/2021,Paire B.,,,,,,
38479,2.37,0,0.950453218,4/14/2015,Granollers M.,,,,,,
50844,1.14,1,0.950447909,1/23/2020,Rublev A.,,,,,,
36977,1.36,1,0.950446413,8/11/2014,Querrey S.,,,,,,
52028,1.15,1,0.95044384,2/2/2021,Kyrgios N.,,,,,,
30214,1.49,1,0.950439782,2/15/2012,Bellucci T.,,,,,,
33400,1.56,1,0.950413982,4/23/2013,Gulbis E.,,,,,,
44422,1.19,1,0.950404698,7/5/2017,Johnson S.,,,,,,
45686,1.23,1,0.950401157,1/18/2018,Djokovic N.,,,,,,
49686,6.03,0,0.950395145,7/8/2019,Pella G.,,,,,,
36093,2.4,0,0.950363127,5/8/2014,Lopez F.,,,,,,
36554,3.49,0,0.950361436,6/25/2014,Stakhovsky S.,,,,,,
37239,1.39,1,0.950345544,9/23/2014,Kokkinakis T.,,,,,,
57187,1.04,1,0.950339851,1/17/2023,Fritz T.,,,,,,
55535,1.44,1,0.95032512,5/13/2022,Ruud C.,,,,,,
55263,1.32,1,0.950302511,4/12/2022,Tsitsipas S.,,,,,,
39363,6.49,0,0.950301332,7/27/2015,Soeda G.,,,,,,
35432,1.56,1,0.950294593,2/14/2014,Hewitt L.,,,,,,
53418,1.12,1,0.950291252,7/1/2021,Auger-Aliassime F.,,,,,,
30963,2.66,0,0.950287761,5/14/2012,Tomic B.,,,,,,
31261,1.35,1,0.95028025,6/19/2012,Roger-Vasselin E.,,,,,,
45173,1.44,1,0.950274539,10/4/2017,Schwartzman D.,,,,,,
40584,1.49,1,0.950273632,2/9/2016,Millman J.,,,,,,
35842,4.77,0,0.95025299,4/10/2014,Brown D.,,,,,,
40045,1.48,1,0.950250487,10/20/2015,Mayer L.,,,,,,
31091,1.01,1,0.950212096,5/29/2012,Ferrer D.,,,,,,
39971,1.04,1,0.950206611,10/12/2015,Cilic M.,,,,,,
30375,1.02,1,0.95019897,2/28/2012,Murray A.,,,,,,
50583,1.53,1,0.950181817,10/23/2019,Goffin D.,,,,,,
31320,1.04,1,0.950171029,6/25/2012,Gasquet R.,,,,,,
34825,1.62,1,0.950158187,10/14/2013,Paire B.,,,,,,
55784,1.38,1,0.950144012,6/13/2022,Humbert U.,,,,,,
46549,4.89,0,0.950130715,5/8/2018,Donskoy E.,,,,,,
46867,1.1,1,0.950114638,6/18/2018,Querrey S.,,,,,,
36875,2.16,0,0.950109804,7/30/2014,Young D.,,,,,,
53569,2.45,0,0.950099905,7/20/2021,Kudla D.,,,,,,
39933,1.26,1,0.950096015,10/7/2015,Sock J.,,,,,,
49372,1.25,1,0.950095036,5/31/2019,Mayer L.,,,,,,
43809,1.04,1,0.950082004,4/28/2017,Nadal R.,,,,,,
39261,1.62,1,0.950080051,7/15/2015,Mannarino A.,,,,,,
51340,1.04,1,0.950071333,9/2/2020,Berrettini M.,,,,,,
56995,8.82,0,0.950062126,11/2/2022,Simon G.,,,,,,
38075,1.17,1,0.950054946,2/18/2015,Monfils G.,,,,,,
45676,1.58,1,0.950048642,1/17/2018,Seppi A.,,,,,,
30644,3.5,0,0.950043695,4/10/2012,Bachinger M.,,,,,,
48883,1.11,1,0.950041144,4/9/2019,Zverev A.,,,,,,
54266,1.13,1,0.950025009,10/25/2021,Korda S.,,,,,,
32306,2.39,0,0.950024394,10/17/2012,Hewitt L.,,,,,,
41239,1.54,1,0.949999674,4/27/2016,Struff J.L.,,,,,,
40580,1.13,1,0.949990303,2/8/2016,Cilic M.,,,,,,
