match,PSW,win0,confidence0,date,winner,,,correct pred?,
53301,2.33,0,1.076724087,6/22/2021,Gerasimov E.,-1,-50,,
54282,1.3,1,1.076586687,10/27/2021,Khachanov K.,0.3,15,,
47621,1.13,1,1.076569909,8/31/2018,Gasquet R.,0.13,6.5,,
53057,1.98,0,1.07656683,5/27/2021,Paul T.,-1,-50,,
44306,1.71,1,1.076480235,6/25/2017,Mannarino A.,0.71,35.5,,
48678,1.56,1,1.076471352,3/2/2019,Pella G.,0.56,28,,
52664,1.4,1,1.076437962,4/9/2021,Ramos-Vinolas A.,0.4,20,,
53739,1.85,1,1.076409474,8/10/2021,Khachanov K.,0.85,42.5,,
56379,2.74,0,1.076397531,8/18/2022,Coric B.,-1,-50,,
51259,1.57,1,1.07639673,8/25/2020,Bautista Agut R.,0.57,28.5,,
44280,1.2,1,1.076393652,6/21/2017,Berdych T.,0.2,10,,
53929,1.33,1,1.07639245,8/31/2021,Karatsev A.,0.33,16.5,,
46032,2.56,0,1.07637024,2/28/2018,Harrison R.,-1,-50,,
47570,1.16,1,1.076316785,8/28/2018,Schwartzman D.,0.16,8,,
51751,1.18,1,1.076288872,10/21/2020,Struff J.L.,0.18,9,,
47483,4.85,0,1.076282497,8/20/2018,Andreozzi G.,-1,-50,,
50815,4.69,0,1.076276414,1/21/2020,Gulbis E.,-1,-50,,
51048,2.75,0,1.076266242,2/17/2020,Bublik A.,-1,-50,,
56563,4.18,0,1.076252277,9/7/2022,Khachanov K.,-1,-50,,
56001,1.22,1,1.076240684,7/2/2022,Fritz T.,0.22,11,,
49104,1.66,1,1.076199302,5/3/2019,Cuevas P.,0.66,33,,
55407,2.33,0,1.076141833,4/27/2022,Verdasco F.,-1,-50,,
50223,1.16,1,1.076140989,8/30/2019,Federer R.,0.16,8,,
52927,1.95,0,1.076115444,5/11/2021,Nishikori K.,-1,-50,,
54897,1.23,1,1.076110275,2/19/2022,Schwartzman D.,0.23,11.5,,
46581,2.14,0,1.076104358,5/13/2018,Johnson S.,-1,-50,,
56635,1.41,1,1.076099601,9/27/2022,Rinderknech A.,0.41,20.5,,
52137,1.13,1,1.076099427,2/9/2021,De Minaur A.,0.13,6.5,,
50613,1.41,1,1.076092685,10/28/2019,Mannarino A.,0.41,20.5,,
51059,1.35,1,1.076087476,2/18/2020,Stebe C.M.,0.35,17.5,,
52194,1.14,1,1.076081875,2/11/2021,Krajinovic F.,0.14,7,,
48966,3.05,0,1.076078223,4/17/2019,Norrie C.,-1,-50,,
50409,1.53,1,1.076075498,10/4/2019,Goffin D.,0.53,26.5,,
51858,2.72,0,1.076042726,11/3/2020,Paul T.,-1,-50,,
48257,1.32,1,1.07598942,1/15/2019,Marterer M.,0.32,16,,
54576,1.24,1,1.075987961,1/19/2022,Khachanov K.,0.24,12,,
45816,1.95,1,1.075971169,2/12/2018,Lajovic D.,0.95,47.5,,
49703,1.35,1,1.075955931,7/15/2019,Granollers M.,0.35,17.5,,
48348,2.16,0,1.07590206,2/4/2019,Sonego L.,-1,-50,,
55589,1.31,1,1.075850836,5/20/2022,Ruud C.,0.31,15.5,,
51653,4.41,0,1.075824084,10/12/2020,Zverev M.,-1,-50,,
54565,1.66,1,1.075821867,1/18/2022,Gombos N.,0.66,33,,
57658,2.45,0,1.075775979,3/10/2023,Ivashka I.,-1,-50,,
45730,1.24,1,1.075769041,2/5/2018,Sousa J.,0.24,12,,
45842,1.43,1,1.075753784,2/14/2018,Haase R.,0.43,21.5,,
53521,1.79,1,1.075719856,7/15/2021,Laaksonen H.,0.79,39.5,,
56861,1.39,1,1.07563952,10/20/2022,Ruusuvuori E.,0.39,19.5,,
50875,1.13,1,1.075636836,1/28/2020,Djokovic N.,0.13,6.5,,
57037,1.89,1,1.075630788,1/2/2023,Djere L.,0.89,44.5,,
48669,1.41,1,1.075611884,3/1/2019,Federer R.,0.41,20.5,,
55421,1.59,1,1.075559298,4/29/2022,Rune H.,0.59,29.5,,
44631,1.37,1,1.075553952,7/28/2017,Sock J.,0.37,18.5,,
55018,1.52,1,1.075529414,3/11/2022,Martinez P.,0.52,26,,
55704,1.16,1,1.075499732,5/28/2022,Ruud C.,0.16,8,,
51875,1.26,1,1.075436951,11/4/2020,Davidovich Fokina A.,0.26,13,,
48635,1.12,1,1.075406437,2/27/2019,Monfils G.,0.12,6,,
54245,1.53,1,1.075388877,10/22/2021,Harris L.,0.53,26.5,,
49749,1.69,1,1.075388623,7/17/2019,Carballes Baena R.,0.69,34.5,,
44617,1.5,1,1.07537996,7/27/2017,Vesely J.,0.5,25,,
47583,1.13,1,1.075365421,8/28/2018,Carreno Busta P.,0.13,6.5,,
49540,1.51,1,1.075251629,6/25/2019,Evans D.,0.51,25.5,,
47111,1.5,1,1.075249135,7/16/2018,Kudla D.,0.5,25,,
43689,1.63,1,1.075173797,4/16/2017,Johnson S.,0.63,31.5,,
54952,1.27,1,1.0751636,2/23/2022,Nishioka Y.,0.27,13.5,,
54601,1.78,1,1.0751604,1/20/2022,Cressy M.,0.78,39,,
52658,2.93,0,1.075114341,4/9/2021,Alcaraz C.,-1,-50,,
56126,1.2,1,1.075094247,7/23/2022,Ruud C.,0.2,10,,
50528,1.53,1,1.075091789,10/17/2019,Rublev A.,0.53,26.5,,
46563,1.36,1,1.075078289,5/9/2018,Anderson K.,0.36,18,,
46140,2.35,0,1.075071018,3/13/2018,Chung H.,-1,-50,,
47572,1.12,1,1.075070782,8/28/2018,Thiem D.,0.12,6,,
53194,1.14,1,1.075044794,6/8/2021,Zverev A.,0.14,7,,
55050,1.88,0,1.075043114,3/13/2022,Brooksby J.,-1,-50,,
49771,2.06,0,1.075035617,7/19/2019,Ramos-Vinolas A.,-1,-50,,
57479,1.32,1,1.075017048,2/22/2023,Ymer M.,0.32,16,,
44743,1.28,1,1.074987728,8/5/2017,Querrey S.,0.28,14,,
51449,3.41,0,1.074981037,9/15/2020,Coria F.,-1,-50,,
48832,1.48,1,1.074960623,3/23/2019,Dimitrov G.,0.48,24,,
48472,1.28,1,1.074955292,2/14/2019,Nishikori K.,0.28,14,,
45792,1.51,1,1.074913018,2/9/2018,Wawrinka S.,0.51,25.5,,
54463,2.1,0,1.074896397,1/11/2022,Moutet C.,-1,-50,,
56347,2.99,0,1.074891167,8/15/2022,Karatsev A.,-1,-50,,
51555,1.2,1,1.07488013,9/28/2020,Paul T.,0.2,10,,
53096,1.77,1,1.074875421,5/31/2021,Cilic M.,0.77,38.5,,
43833,1.18,1,1.074857183,5/2/2017,Del Potro J.M.,0.18,9,,
54107,1.43,1,1.074857103,10/2/2021,Sinner J.,0.43,21.5,,
49282,1.24,1,1.074851652,5/26/2019,Dellien H.,0.24,12,,
54250,1.51,1,1.074848904,10/22/2021,Cilic M.,0.51,25.5,,
56312,1.47,1,1.074818853,8/10/2022,Carreno Busta P.,0.47,23.5,,
52943,1.76,1,1.074790572,5/12/2021,Sonego L.,0.76,38,,
46770,1.13,1,1.074714106,5/31/2018,Del Potro J.M.,0.13,6.5,,
53550,1.43,1,1.074595348,7/19/2021,Ymer M.,0.43,21.5,,
48091,1.36,1,1.074593791,12/31/2018,Dimitrov G.,0.36,18,,
52375,1.64,1,1.074501507,3/8/2021,Gasquet R.,0.64,32,,
44552,1.2,1,1.074497397,7/21/2017,Ferrer D.,0.2,10,,
53883,2.11,0,1.074489276,8/30/2021,Rinderknech A.,-1,-50,,
48769,3.23,0,1.074487388,3/13/2019,Hurkacz H.,-1,-50,,
45039,3.7,0,1.074478215,9/19/2017,Broady L.,-1,-50,,
53757,1.35,1,1.074438724,8/11/2021,Tsitsipas S.,0.35,17.5,,
45685,1.46,1,1.074419833,1/18/2018,Chung H.,0.46,23,,
46120,1.43,1,1.074407825,3/11/2018,Carreno Busta P.,0.43,21.5,,
45631,1.27,1,1.074402609,1/15/2018,Muller G.,0.27,13.5,,
57103,2.14,0,1.074397833,1/10/2023,Eubanks C.,-1,-50,,
48078,6.36,0,1.074318194,11/18/2018,Zverev A.,-1,-50,,
49415,1.64,1,1.074316962,6/11/2019,Auger-Aliassime F.,0.64,32,,
46850,1.22,1,1.074303652,6/14/2018,Gasquet R.,0.22,11,,
49917,5.74,0,1.074303065,7/31/2019,Gojowczyk P.,-1,-50,,
54926,5.03,0,1.074267881,2/22/2022,Lajovic D.,-1,-50,,
55979,1.29,1,1.074239161,6/30/2022,Kyrgios N.,0.29,14.5,,
53748,1.48,1,1.074191252,8/11/2021,Bautista Agut R.,0.48,24,,
54781,5.08,0,1.074110741,2/11/2022,Giron M.,-1,-50,,
56330,2.32,0,1.074109807,8/12/2022,Evans D.,-1,-50,,
56129,7.37,0,1.074102086,7/24/2022,Musetti L.,-1,-50,,
47223,1.92,0,1.074084727,7/25/2018,Chung H.,-1,-50,,
46452,1.49,1,1.074028957,4/30/2018,Tiafoe F.,0.49,24.5,,
48918,1.49,1,1.073935173,4/12/2019,Garin C.,0.49,24.5,,
55289,1.33,1,1.073870897,4/14/2022,Zverev A.,0.33,16.5,,
43413,5.39,0,1.073864998,3/1/2017,Nishioka Y.,-1,-50,,
44571,2.24,0,1.073821633,7/24/2017,Stebe C.M.,-1,-50,,
43388,2.16,0,1.07381124,2/28/2017,Young D.,-1,-50,,
52298,6.57,0,1.073779451,2/26/2021,Ramos-Vinolas A.,-1,-50,,
48581,2.19,0,1.073779203,2/22/2019,Kukushkin M.,-1,-50,,
50606,2.88,0,1.073766128,10/25/2019,Opelka R.,-1,-50,,
48501,1.28,1,1.073760768,2/16/2019,Isner J.,0.28,14,,
49101,3.36,0,1.073755752,5/3/2019,Garin C.,-1,-50,,
44010,1.94,0,1.073750629,5/21/2017,Kuznetsov An.,-1,-50,,
57650,2.51,0,1.073744512,3/10/2023,Tabilo A.,-1,-50,,
47651,1.48,1,1.073743687,9/9/2018,Djokovic N.,0.48,24,,
50023,1.39,1,1.073741001,8/12/2019,Struff J.L.,0.39,19.5,,
56725,7.15,0,1.073680753,10/4/2022,Goffin D.,-1,-50,,
49196,3.24,0,1.073680067,5/14/2019,Kyrgios N.,-1,-50,,
50075,1.88,0,1.073658252,8/18/2019,Harris L.,-1,-50,,
43803,2.36,0,1.07363293,4/27/2017,Zeballos H.,-1,-50,,
44338,1.75,1,1.073611929,6/28/2017,Albot R.,0.75,37.5,,
48810,1.19,1,1.073606145,3/22/2019,Bautista Agut R.,0.19,9.5,,
43047,1.16,1,1.073560434,1/17/2017,Goffin D.,0.16,8,,
52705,1.34,1,1.073502854,4/14/2021,Djokovic N.,0.34,17,,
49130,1.13,1,1.073488017,5/7/2019,Djokovic N.,0.13,6.5,,
43974,3.27,0,1.073440882,5/16/2017,Fognini F.,-1,-50,,
43730,1.13,1,1.073440167,4/20/2017,Djokovic N.,0.13,6.5,,
55862,5.11,0,1.073417487,6/22/2022,Bellier A.,-1,-50,,
44607,1.36,1,1.073396327,7/26/2017,Isner J.,0.36,18,,
44421,1.21,1,1.073351197,7/4/2017,Del Potro J.M.,0.21,10.5,,
52980,1.25,1,1.073324106,5/18/2021,Fucsovics M.,0.25,12.5,,
48371,1.3,1,1.073306991,2/6/2019,Kukushkin M.,0.3,15,,
57537,1.56,1,1.073305115,2/28/2023,Coric B.,0.56,28,,
48566,1.37,1,1.073268276,2/21/2019,Johnson S.,0.37,18.5,,
47206,2.1,0,1.073258571,7/24/2018,Millman J.,-1,-50,,
55257,1.36,1,1.0732314,4/11/2022,De Minaur A.,0.36,18,,
50612,1.13,1,1.073197869,10/27/2019,Federer R.,0.13,6.5,,
55824,1.56,1,1.073184877,6/17/2022,Krajinovic F.,0.56,28,,
46820,6.83,0,1.073162402,6/11/2018,Molleker R.,-1,-50,,
50779,1.24,1,1.073149816,1/21/2020,Goffin D.,0.24,12,,
44350,2.65,0,1.073103756,6/29/2017,Mannarino A.,-1,-50,,
53779,3.69,0,1.073099502,8/16/2021,Ramos-Vinolas A.,-1,-50,,
48946,1.6,1,1.073037985,4/15/2019,Medvedev D.,0.6,30,,
43119,1.39,1,1.072988589,2/7/2017,Olivo R.,0.39,19.5,,
50972,1.83,0,1.07296915,2/11/2020,Giron M.,-1,-50,,
55910,1.37,1,1.072955196,6/27/2022,Halys Q.,0.37,18.5,,
54695,1.45,1,1.072945763,2/4/2022,Krajinovic F.,0.45,22.5,,
49088,2.04,0,1.072897301,5/1/2019,Davidovich Fokina A.,-1,-50,,
49642,2.73,0,1.072884857,7/3/2019,Pella G.,-1,-50,,
44156,1.39,1,1.072864467,6/1/2017,Isner J.,0.39,19.5,,
54860,2.31,0,1.072853429,2/16/2022,Rinderknech A.,-1,-50,,
46670,1.49,1,1.072852863,5/23/2018,Wawrinka S.,0.49,24.5,,
46664,1.21,1,1.072829109,5/23/2018,Kukushkin M.,0.21,10.5,,
56034,4.26,0,1.072828953,7/12/2022,Huesler M.A.,-1,-50,,
56118,1.51,1,1.072824717,7/22/2022,Thiem D.,0.51,25.5,,
46190,2.58,0,1.072812011,3/22/2018,Nishioka Y.,-1,-50,,
54429,1.66,1,1.072792084,1/6/2022,Molcan A.,0.66,33,,
56830,1.22,1,1.072778804,10/18/2022,Kecmanovic M.,0.22,11,,
52831,1.63,1,1.072769246,4/28/2021,Anderson K.,0.63,31.5,,
43225,2.6,0,1.072760372,2/15/2017,Dzumhur D.,-1,-50,,
46197,1.51,1,1.072759735,3/23/2018,Nishikori K.,0.51,25.5,,
56374,1.14,1,1.072755863,8/17/2022,Medvedev D.,0.14,7,,
53419,1.27,1,1.072721575,7/1/2021,Cilic M.,0.27,13.5,,
44853,1.3,1,1.072712739,8/18/2017,Dimitrov G.,0.3,15,,
43844,1.49,1,1.072706889,5/2/2017,Chardy J.,0.49,24.5,,
54948,1.13,1,1.072652461,2/23/2022,Djokovic N.,0.13,6.5,,
46324,1.27,1,1.072647197,4/16/2018,Djokovic N.,0.27,13.5,,
48641,2.62,0,1.072611589,2/27/2019,Auger-Aliassime F.,-1,-50,,
54752,3.79,0,1.072604484,2/9/2022,Musetti L.,-1,-50,,
44307,1.65,1,1.072584807,6/26/2017,Pospisil V.,0.65,32.5,,
57363,1.32,1,1.072570316,2/13/2023,Djere L.,0.32,16,,
43685,1.37,1,1.072523412,4/15/2017,Sock J.,0.37,18.5,,
47279,1.14,1,1.072512013,7/31/2018,Fabbiano T.,0.14,7,,
50511,1.36,1,1.072496037,10/16/2019,Avidzba A.,0.36,18,,
45772,1.13,1,1.072481115,2/8/2018,Tsonga J.W.,0.13,6.5,,
50840,1.42,1,1.07243811,1/23/2020,Khachanov K.,0.42,21,,
54650,1.51,1,1.072433942,2/1/2022,Majchrzak K.,0.51,25.5,,
52474,3.83,0,1.072431822,3/16/2021,Harris L.,-1,-50,,
53144,1.19,1,1.072426729,6/2/2021,Davidovich Fokina A.,0.19,9.5,,
52144,1.67,1,1.072401623,2/9/2021,Safiullin R.,0.67,33.5,,
51576,1.15,1,1.072361482,9/29/2020,Lajovic D.,0.15,7.5,,
53131,1.65,1,1.072361164,6/1/2021,De Minaur A.,0.65,32.5,,
52977,2.82,0,1.072329212,5/18/2021,Cuevas P.,-1,-50,,
51373,1.29,1,1.07232406,9/4/2020,Carreno Busta P.,0.29,14.5,,
55836,1.19,1,1.072291629,6/19/2022,Berrettini M.,0.19,9.5,,
51963,2.69,0,1.072285181,1/9/2021,Korda S.,-1,-50,,
44005,3.24,0,1.072264739,5/19/2017,Isner J.,-1,-50,,
44301,1.51,1,1.072257859,6/24/2017,Cilic M.,0.51,25.5,,
55486,1.65,1,1.07224562,5/8/2022,Alcaraz C.,0.65,32.5,,
53938,2.4,0,1.072222473,9/1/2021,Laaksonen H.,-1,-50,,
56364,1.37,1,1.072221188,8/17/2022,Bautista Agut R.,0.37,18.5,,
50977,1.25,1,1.072202985,2/11/2020,Nishioka Y.,0.25,12.5,,
55406,1.44,1,1.072194833,4/27/2022,Ramos-Vinolas A.,0.44,22,,
54521,1.2,1,1.072155598,1/17/2022,Karatsev A.,0.2,10,,
46350,1.44,1,1.072093571,4/18/2018,Khachanov K.,0.44,22,,
55877,3.43,0,1.07204283,6/23/2022,Bellier A.,-1,-50,,
49450,1.61,1,1.072031223,6/14/2019,Auger-Aliassime F.,0.61,30.5,,
55365,3.83,0,1.07200165,4/22/2022,Carreno Busta P.,-1,-50,,
51326,1.16,1,1.072000476,9/2/2020,Goffin D.,0.16,8,,
51757,1.25,1,1.071991857,10/21/2020,De Minaur A.,0.25,12.5,,
55491,1.68,1,1.071980453,5/9/2022,De Minaur A.,0.68,34,,
51270,1.16,1,1.071969471,8/26/2020,Djokovic N.,0.16,8,,
44221,1.44,1,1.071961502,6/14/2017,Bedene A.,0.44,22,,
43054,2.4,0,1.071868632,1/18/2017,Darcis S.,-1,-50,,
55016,1.26,1,1.071771476,3/11/2022,Munar J.,0.26,13,,
57609,1.47,1,1.071663181,3/4/2023,Jarry N.,0.47,23.5,,
55193,1.53,1,1.071654724,4/5/2022,Gasquet R.,0.53,26.5,,
45567,1.3,1,1.071650439,1/9/2018,Bautista Agut R.,0.3,15,,
47151,4.07,0,1.071598227,7/18/2018,Smyczek T.,-1,-50,,
46027,1.37,1,1.071543861,2/28/2018,Lopez F.,0.37,18.5,,
56405,2.21,0,1.071530923,8/22/2022,Tseng C.H.,-1,-50,,
52642,3.06,0,1.071508252,4/7/2021,Gombos N.,-1,-50,,
53103,1.43,1,1.071451163,5/31/2021,Medvedev D.,0.43,21.5,,
57647,3.7,0,1.071444037,3/10/2023,Daniel T.,-1,-50,,
50660,3.69,0,1.071434461,11/10/2019,Thiem D. ,-1,-50,,
55318,2.79,0,1.071388491,4/19/2022,Millman J.,-1,-50,,
50841,1.15,1,1.071337719,1/23/2020,Goffin D.,0.15,7.5,,
57228,3.41,0,1.071315673,1/19/2023,Bonzi B.,-1,-50,,
46276,1.97,1,1.071313058,4/10/2018,Harrison R.,0.97,48.5,,
47170,1.92,1,1.071295795,7/20/2018,Haase R.,0.92,46,,
51836,2.38,0,1.07129353,11/1/2020,Millman J.,-1,-50,,
54143,1.34,1,1.071237392,10/9/2021,Hurkacz H.,0.34,17,,
52880,2.98,0,1.071194103,5/4/2021,Millman J.,-1,-50,,
53979,1.78,0,1.071181329,9/4/2021,Brooksby J.,-1,-50,,
49217,1.13,1,1.071160241,5/17/2019,Djokovic N.,0.13,6.5,,
54772,2.53,0,1.071156045,2/10/2022,Fognini F.,-1,-50,,
49775,2.29,0,1.071137263,7/20/2019,Jarry N.,-1,-50,,
48033,1.32,1,1.071107903,10/30/2018,Medvedev D.,0.32,16,,
46153,1.13,1,1.071105771,3/15/2018,Del Potro J.M.,0.13,6.5,,
51076,1.22,1,1.071095691,2/18/2020,Humbert U.,0.22,11,,
50329,1.4,1,1.071086919,9/26/2019,Seppi A.,0.4,20,,
55497,1.55,1,1.071067028,5/9/2022,Djere L.,0.55,27.5,,
43769,2.24,1,1.071050832,4/25/2017,Tomic B.,1.24,62,,
44668,1.37,1,1.071033924,8/1/2017,Young D.,0.37,18.5,,
54330,1.13,1,1.071024639,11/2/2021,Djokovic N.,0.13,6.5,,
57198,1.65,1,1.07100686,1/17/2023,Wolf J.J.,0.65,32.5,,
44675,1.49,1,1.071006206,8/1/2017,Vesely J.,0.49,24.5,,
45212,1.85,0,1.070978403,10/9/2017,Tiafoe F.,-1,-50,,
54126,1.44,1,1.070977834,10/8/2021,Struff J.L.,0.44,22,,
43971,1.12,1,1.070943727,5/16/2017,Djokovic N.,0.12,6,,
48680,1.36,1,1.070901935,3/2/2019,Federer R.,0.36,18,,
50622,1.62,1,1.070894662,10/28/2019,Raonic M.,0.62,31,,
50855,3.56,0,1.070892456,1/24/2020,Cilic M.,-1,-50,,
54929,1.22,1,1.070881995,2/22/2022,Kecmanovic M.,0.22,11,,
49511,2.44,0,1.070862102,6/21/2019,Auger-Aliassime F.,-1,-50,,
52581,1.23,1,1.070857619,3/27/2021,Raonic M.,0.23,11.5,,
46953,2.44,0,1.070778492,6/27/2018,Zverev M.,-1,-50,,
45890,1.77,0,1.070757666,2/18/2018,Anderson K.,-1,-50,,
45613,1.4,1,1.070744729,1/15/2018,Sousa J.,0.4,20,,
52082,1.41,1,1.070710984,2/5/2021,Auger-Aliassime F.,0.41,20.5,,
50735,1.64,1,1.070689047,1/15/2020,Rublev A.,0.64,32,,
54864,2.34,0,1.070681331,2/16/2022,Davidovich Fokina A.,-1,-50,,
54997,1.21,1,1.070679833,2/27/2022,Nadal R.,0.21,10.5,,
53984,2.04,1,1.070673762,9/4/2021,Auger-Aliassime F.,1.04,52,,
44963,2.5,0,1.070637049,8/30/2017,Daniel T.,-1,-50,,
47477,1.24,1,1.070601619,8/19/2018,Federer R.,0.24,12,,
47119,3.06,0,1.070545714,7/17/2018,Jung J.,-1,-50,,
53393,3.05,0,1.070498672,6/30/2021,Fritz T.,-1,-50,,
53585,2.33,0,1.070477271,7/21/2021,Travaglia S.,-1,-50,,
46934,3.7,0,1.070463574,6/25/2018,Kavcic B.,-1,-50,,
52926,1.12,1,1.070440369,5/11/2021,Djokovic N.,0.12,6,,
43653,1.27,1,1.070404722,4/12/2017,Ramos-Vinolas A.,0.27,13.5,,
50194,3.22,0,1.070377648,8/29/2019,Andujar P.,-1,-50,,
50032,1.28,1,1.070373034,8/12/2019,Isner J.,0.28,14,,
54624,1.48,1,1.070300078,1/23/2022,Berrettini M.,0.48,24,,
51884,1.49,1,1.070276962,11/5/2020,Schwartzman D.,0.49,24.5,,
44742,3.88,0,1.070261988,8/5/2017,Kokkinakis T.,-1,-50,,
53444,1.5,1,1.07025112,7/3/2021,Federer R.,0.5,25,,
56123,1.16,1,1.070226763,7/22/2022,Alcaraz C.,0.16,8,,
53040,1.43,1,1.070193707,5/25/2021,Verdasco F.,0.43,21.5,,
43963,1.72,1,1.070180689,5/15/2017,Edmund K.,0.72,36,,
57197,1.28,1,1.070168108,1/17/2023,Rublev A.,0.28,14,,
49900,2.1,1,1.07010657,7/30/2019,Ramos-Vinolas A.,1.1,55,,
45221,1.37,1,1.070102801,10/10/2017,Cilic M.,0.37,18.5,,
53417,1.16,1,1.070095364,7/1/2021,Kyrgios N.,0.16,8,,
55938,1.21,1,1.07009044,6/28/2022,Peniston R.,0.21,10.5,,
48453,1.36,1,1.070060346,2/12/2019,Nishikori K.,0.36,18,,
52514,1.35,1,1.070054592,3/19/2021,Tsitsipas S.,0.35,17.5,,
43004,5.83,0,1.070050815,1/16/2017,Estrella Burgos V.,-1,-50,,
44389,1.56,1,1.070042825,7/3/2017,Anderson K.,0.56,28,,
44126,2.27,0,1.07000358,5/30/2017,Dolgopolov O.,-1,-50,,
49911,1.57,1,1.069996811,7/31/2019,Kecmanovic M.,0.57,28.5,,
44583,2.36,0,1.069993873,7/25/2017,Brown D.,-1,-50,,
48168,1.58,1,1.069981242,1/7/2019,Opelka R.,0.58,29,,
46992,1.24,1,1.069957506,7/2/2018,Lacko L.,0.24,12,,
50556,2.42,0,1.069914555,10/21/2019,Laaksonen H.,-1,-50,,
50177,1.13,1,1.069902765,8/27/2019,Cilic M.,0.13,6.5,,
48248,1.11,1,1.069899534,1/15/2019,Shapovalov D.,0.11,5.5,,
52626,1.33,1,1.06989122,4/6/2021,Munar J.,0.33,16.5,,
54255,1.56,1,1.069869698,10/23/2021,Sinner J.,0.56,28,,
43639,1.45,1,1.069848809,4/10/2017,Robredo T.,0.45,22.5,,
51641,1.71,1,1.069801932,10/11/2020,Nadal R.,0.71,35.5,,
45059,4.38,0,1.069761354,9/20/2017,Broady L.,-1,-50,,
48443,1.17,1,1.069672848,2/12/2019,Cuevas P.,0.17,8.5,,
44290,1.14,1,1.069651444,6/22/2017,Federer R.,0.14,7,,
47732,1.32,1,1.069575478,9/26/2018,Berrettini M.,0.32,16,,
50797,1.45,1,1.069538376,1/21/2020,Hurkacz H.,0.45,22.5,,
45746,2.34,0,1.069533521,2/6/2018,Chardy J.,-1,-50,,
51232,1.65,1,1.069519563,8/23/2020,Isner J.,0.65,32.5,,
43695,1.26,1,1.069510674,4/17/2017,Ramos-Vinolas A.,0.26,13,,
56677,1.19,1,1.069505537,9/29/2022,Ruud C.,0.19,9.5,,
51426,1.32,1,1.069496901,9/12/2020,Kecmanovic M.,0.32,16,,
45055,1.9,0,1.069494217,9/20/2017,Laaksonen H.,-1,-50,,
51329,2.13,0,1.069493358,9/2/2020,Kukushkin M.,-1,-50,,
51092,2.46,0,1.069483396,2/19/2020,Martinez P.,-1,-50,,
50888,2.3,0,1.069469922,2/3/2020,Stebe C.M.,-1,-50,,
45345,1.83,0,1.069466469,10/23/2017,Shapovalov D.,-1,-50,,
55059,7.08,0,1.069383125,3/14/2022,Monfils G.,-1,-50,,
47038,1.18,1,1.069359527,7/3/2018,Edmund K.,0.18,9,,
48303,1.25,1,1.069297035,1/17/2019,Goffin D.,0.25,12.5,,
47897,1.72,1,1.069295347,10/16/2018,Kyrgios N.,0.72,36,,
50517,4.04,0,1.069277492,10/17/2019,Stebe C.M.,-1,-50,,
44136,1.15,1,1.069237597,5/31/2017,Dimitrov G.,0.15,7.5,,
56799,1.33,1,1.069226846,10/13/2022,Rublev A.,0.33,16.5,,
54359,1.96,0,1.069221362,11/7/2021,Davidovich Fokina A.,-1,-50,,
57074,1.4,1,1.069167423,1/5/2023,Van De Zandschulp B.,0.4,20,,
54497,3.09,0,1.069162887,1/13/2022,Rinderknech A.,-1,-50,,
52306,2.95,0,1.06912746,2/28/2021,Goffin D.,-1,-50,,
45006,1.29,1,1.069089594,9/1/2017,Carreno Busta P.,0.29,14.5,,
52773,1.32,1,1.069069015,4/21/2021,Schwartzman D.,0.32,16,,
54019,2.34,0,1.069033088,9/21/2021,Murray A.,-1,-50,,
44796,1.13,1,1.069014328,8/11/2017,Federer R.,0.13,6.5,,
50462,1.22,1,1.068954239,10/10/2019,Federer R.,0.22,11,,
48338,1.12,1,1.068932629,1/23/2019,Djokovic N.,0.12,6,,
53562,1.65,1,1.068903406,7/20/2021,Ofner S.,0.65,32.5,,
49689,1.22,1,1.068889313,7/8/2019,Bautista Agut R.,0.22,11,,
45508,1.38,1,1.06884541,1/3/2018,Kukushkin M.,0.38,19,,
52154,1.2,1,1.068806914,2/9/2021,Coric B.,0.2,10,,
46129,1.27,1,1.06880249,3/12/2018,Cilic M.,0.27,13.5,,
50803,2.19,0,1.068780111,1/21/2020,Fognini F.,-1,-50,,
49810,1.77,1,1.068747959,7/23/2019,Istomin D.,0.77,38.5,,
44007,1.36,1,1.06870576,5/20/2017,Zverev A.,0.36,18,,
52779,1.11,1,1.068599827,4/22/2021,Nadal R.,0.11,5.5,,
42935,2.09,0,1.068593326,1/9/2017,Lorenzi P.,-1,-50,,
47527,1.12,1,1.068592424,8/27/2018,Tsitsipas S.,0.12,6,,
57617,1.36,1,1.068522258,3/8/2023,Daniel T.,0.36,18,,
52448,1.43,1,1.068506221,3/14/2021,Karatsev A.,0.43,21.5,,
57637,1.24,1,1.068496172,3/9/2023,Kokkinakis T.,0.24,12,,
53774,1.22,1,1.068485335,8/15/2021,Medvedev D.,0.22,11,,
47489,1.41,1,1.068474924,8/20/2018,Paul T.,0.41,20.5,,
48253,1.32,1,1.06843043,1/15/2019,Tsonga J.W.,0.32,16,,
46257,1.7,1,1.068348536,4/9/2018,Fratangelo B.,0.7,35,,
44445,1.13,1,1.06829512,7/6/2017,Berdych T.,0.13,6.5,,
52893,1.45,1,1.068271027,5/5/2021,Zverev A.,0.45,22.5,,
46638,2.47,0,1.06826631,5/21/2018,Marterer M.,-1,-50,,
53132,2.24,0,1.068242649,6/1/2021,Ymer M.,-1,-50,,
52016,1.17,1,1.06823006,2/2/2021,Evans D.,0.17,8.5,,
51825,3.92,0,1.068202908,10/30/2020,Anderson K.,-1,-50,,
