match,PSW,win0,confidence0,date,winner,pred correct?
33263,1.13,1,0.9465364,3/27/2013,Ferrer D.,
53332,1.23,1,0.94652835,6/25/2021,Sonego L.,
41453,1.17,1,0.94652669,5/22/2016,Paire B.,
51567,1.01,1,0.946520977,9/29/2020,Djokovic N.,
50146,1.01,1,0.946491324,8/26/2019,Medvedev D.,
54619,2.17,0,0.946474725,1/22/2022,Fritz T.,
31324,1.01,1,0.946471905,6/25/2012,Djokovic N.,
57597,1.28,1,0.946420244,3/3/2023,De Minaur A.,
52013,1.28,1,0.946419591,2/1/2021,Kwon S.W.,
45680,1.02,1,0.946407477,1/18/2018,Federer R.,
36960,1.54,1,0.946406559,8/7/2014,Dimitrov G.,
48742,1.14,1,0.94639585,3/10/2019,Zverev A.,
45725,1.17,1,0.946393253,1/26/2018,Federer R.,
32198,1.04,1,0.946392783,10/5/2012,Djokovic N.,
41723,1.2,1,0.946377294,6/21/2016,Querrey S.,
31028,3.01,0,0.946371871,5/24/2012,Davydenko N.,
30605,1.21,1,0.946341736,3/26/2012,Ferrer D.,
39163,1.57,1,0.946339122,6/30/2015,Fognini F.,
51954,5.74,0,0.946336227,1/8/2021,Lamasine T.,
43043,1.24,1,0.946332473,1/17/2017,Carreno Busta P.,
54628,1.04,1,0.946326137,1/24/2022,Medvedev D.,
49033,1.39,1,0.94631197,4/25/2019,Krajinovic F.,
42096,1.08,1,0.946293052,7/26/2016,Pouille L.,
49711,1.54,1,0.946289162,7/16/2019,Travaglia S.,
31243,18.68,0,0.946279932,6/18/2012,Pavic M.,
34201,1.32,1,0.946276438,7/18/2013,Mannarino A.,
36769,3.3,0,0.946272462,7/22/2014,Ginepri R.,
38894,1.01,1,0.946254795,5/27/2015,Tsonga J.W.,
52484,1.06,1,0.946246674,3/17/2021,Tsitsipas S.,
31122,1.02,1,0.946245662,5/31/2012,Ferrer D.,
49409,1.21,1,0.946244682,6/10/2019,Fritz T.,
30807,1.14,1,0.946232451,4/27/2012,Ferrer D.,
37602,1.24,1,0.94622749,1/5/2015,Gasquet R.,
56245,1.08,1,0.94621974,8/3/2022,Nakashima B.,
47709,1.34,1,0.946210575,9/24/2018,Sousa J.,
44217,11.88,0,0.946208657,6/14/2017,Haas T.,
48467,2.93,0,0.946207469,2/13/2019,Wawrinka S.,
40124,1.02,1,0.946204911,10/27/2015,Federer R.,
43155,1.19,1,0.946203815,2/9/2017,Dimitrov G.,
55774,6.07,0,0.946196062,6/12/2022,Van Rijthoven T.,
49593,1.39,1,0.946192582,7/1/2019,Anderson K.,
35409,1.4,1,0.946164578,2/12/2014,Gimeno-Traver D.,
39648,1.38,1,0.946155132,8/25/2015,Lu Y.H.,
55353,1.11,1,0.946154478,4/21/2022,Tsitsipas S.,
41504,1.11,1,0.946145509,5/24/2016,Cuevas P.,
46368,1.07,1,0.946143612,4/22/2018,Nadal R.,
43013,1.12,1,0.946142397,1/16/2017,Cilic M.,
57733,1.66,1,0.946138334,3/18/2023,Halys Q.,
34651,1.05,1,0.946126798,9/5/2013,Nadal R.,
41794,1.01,1,0.946122887,6/29/2016,Djokovic N.,
33926,1.72,1,0.946115227,6/21/2013,Lopez F.,
34127,3.06,0,0.946109053,7/12/2013,Fognini F.,
39510,1.52,1,0.946104253,8/9/2015,Isner J.,
53916,1.12,1,0.946071768,8/31/2021,Berrettini M.,
46540,1.44,1,0.946068063,5/8/2018,Edmund K.,
36767,1.26,1,0.946054816,7/21/2014,Carreno-Busta P.,
30425,1.05,1,0.946043453,3/2/2012,Ferrer D.,
35260,1.03,1,0.946015329,1/17/2014,Berdych T.,
55460,2.55,0,0.945996316,5/4/2022,Musetti L.,
37590,1.14,1,0.945986426,11/10/2014,Djokovic N.,
56196,1.35,1,0.945978546,7/29/2022,De Minaur A.,
32252,1.02,1,0.945975143,10/10/2012,Djokovic N.,
44403,3.6,0,0.945964985,7/4/2017,Donaldson J.,
57376,1.9,1,0.945964582,2/14/2023,Griekspoor T.,
31946,1,1,0.945949486,8/31/2012,Federer R.,
44320,1.21,1,0.945928934,6/27/2017,Tipsarevic J.,
44922,1.09,1,0.945921822,8/28/2017,Tsonga J.W.,
33277,2.3,0,0.945910145,4/9/2013,Carreno-Busta P.,
30159,1.46,1,0.945891822,2/3/2012,Berlocq C.,
55632,1.38,1,0.945890226,5/24/2022,Delbonis F.,
45526,1.17,1,0.945887358,1/4/2018,Simon G.,
52686,1.17,1,0.945879218,4/13/2021,Ruud C.,
45066,1.42,1,0.945869544,9/21/2017,Paire B.,
40478,1.02,1,0.945857927,1/24/2016,Djokovic N.,
42316,1.19,1,0.945857497,8/29/2016,Monfils G.,
47335,2.74,0,0.94583804,8/2/2018,Istomin D.,
52883,1.14,1,0.945838025,5/5/2021,Ruud C.,
42965,1.45,1,0.94582353,1/11/2017,Sock J.,
54395,1.45,1,0.945804899,11/18/2021,Medvedev D.,
57076,1.4,1,0.945794427,1/5/2023,Van De Zandschulp B.,
40563,1.34,1,0.945789042,2/6/2016,Troicki V.,
43401,1.03,1,0.945781896,3/1/2017,Murray A.,
31617,1.25,1,0.945765834,7/22/2012,Roddick A.,
50086,1.57,1,0.945760685,8/20/2019,Kecmanovic M.,
44490,1.09,1,0.945759687,7/17/2017,Gojowczyk P.,
41524,1.13,1,0.945759615,5/25/2016,Chardy J.,
46065,1.38,1,0.945755146,3/4/2018,Fognini F.,
45158,1.88,1,0.945754351,10/3/2017,Sugita Y.,
48970,1.09,1,0.945741533,4/17/2019,Nadal R.,
35762,3.39,0,0.945737658,3/21/2014,Seppi A.,
41086,1.36,1,0.945737167,4/11/2016,Gasquet R.,
53522,1.15,1,0.945722378,7/15/2021,Ruud C.,
50136,1.03,1,0.945721389,8/26/2019,Nishikori K.,
51816,1.27,1,0.945713694,10/29/2020,Medvedev D.,
36037,1.34,1,0.945710456,5/2/2014,Struff J.L.,
54575,1.04,1,0.945685898,1/19/2022,Zverev A.,
54767,1.38,1,0.945678491,2/10/2022,Auger-Aliassime F.,
48808,1.61,1,0.945660901,3/22/2019,Haase R.,
38209,1.14,1,0.945653678,3/1/2015,Nadal R.,
40084,1.16,1,0.945640066,10/23/2015,Bautista R.,
56504,1.15,1,0.945619951,8/31/2022,Kyrgios N.,
29881,1.19,1,0.945586161,1/4/2012,Monfils G.,
55876,1.42,1,0.945558945,6/23/2022,Peniston R.,
38108,1.77,1,0.945558943,2/20/2015,Mannarino A.,
37829,1.53,1,0.945530002,1/22/2015,Johnson S.,
34460,1.21,1,0.945515038,8/14/2013,Murray A.,
39996,1.02,1,0.945504368,10/14/2015,Djokovic N.,
30618,1.06,1,0.945500191,3/27/2012,Djokovic N.,
31091,1.01,1,0.945496542,5/29/2012,Ferrer D.,
44564,1.8,1,0.945472026,7/23/2017,Ferrer D.,
40299,1.18,1,0.945442564,1/8/2016,Raonic M.,
46990,1.13,1,0.94543908,7/2/2018,Harrison R.,
57348,2.22,0,0.945438731,2/11/2023,Isner J.,
31315,1.03,1,0.945438035,6/25/2012,Youzhny M.,
48147,1.27,1,0.945431363,1/3/2019,Tsonga J.W.,
30858,1.23,1,0.945429031,5/2/2012,Haase R.,
36609,1.16,1,0.945428296,7/7/2014,Johnson S.,
38487,1.03,1,0.945420915,4/15/2015,Nadal R.,
44953,5.54,0,0.945414339,8/30/2017,Coric B.,
32803,1.15,1,0.945408225,2/8/2013,Llodra M.,
31993,1.06,1,0.945406927,9/19/2012,Klizan M.,
32359,2.58,0,0.945387217,10/22/2012,Dodig I.,
51165,2.18,0,0.945385936,2/25/2020,Martinez P.,
45601,1.41,1,0.945362999,1/15/2018,Simon G.,
47222,1.14,1,0.945361021,7/24/2018,Thiem D.,
43665,1.51,1,0.945356432,4/13/2017,Isner J.,
32846,1.93,0,0.945355764,2/13/2013,Matosevic M.,
33791,1.06,1,0.945345091,6/5/2013,Nadal R.,
30064,1.02,1,0.945316228,1/20/2012,Federer R.,
37797,1.24,1,0.945310882,1/20/2015,Verdasco F.,
50237,2.72,0,0.945302821,9/2/2019,Berrettini M.,
46023,2.98,0,0.945287351,2/28/2018,Jaziri M.,
51595,1.01,1,0.945285091,10/1/2020,Djokovic N.,
42720,2.05,0,0.945281472,10/23/2016,Carreno Busta P.,
35567,1.45,1,0.945251029,2/25/2014,Klizan M.,
42238,1.31,1,0.945248811,8/19/2016,Cilic M.,
40552,1.47,1,0.94524666,2/5/2016,Gasquet R.,
40141,1.39,1,0.945241187,10/29/2015,Garcia-Lopez G.,
55637,1.06,1,0.945238947,5/24/2022,Sinner J.,
54603,1.11,1,0.945215226,1/20/2022,Cilic M.,
41107,1.26,1,0.945201713,4/12/2016,Goffin D.,
45767,1.14,1,0.94520167,2/8/2018,Pouille L.,
31135,1.13,1,0.945193145,6/2/2012,Ferrer D.,
45850,1.03,1,0.945192946,2/14/2018,Federer R.,
45663,1.59,1,0.945189016,1/16/2018,Marterer M.,
30880,1.11,1,0.945188809,5/4/2012,Gasquet R.,
46945,2.06,0,0.9451872,6/26/2018,Johnson S.,
55070,1.3,1,0.945184513,3/15/2022,Berrettini M.,
35421,1.04,1,0.945168681,2/13/2014,Murray A.,
40429,1,1,0.94516589,1/20/2016,Djokovic N.,
57778,1.13,1,0.945159574,3/23/2023,Wu Y.,
51171,1.03,1,0.945146113,2/26/2020,Djokovic N.,
45424,1.49,1,0.945111539,11/1/2017,Goffin D.,
35774,1.06,1,0.945102196,3/22/2014,Berdych T.,
54741,1.24,1,0.945077147,2/8/2022,Tsitsipas S.,
53015,1.38,1,0.945073009,5/22/2021,Norrie C.,
56386,1.45,1,0.94505348,8/19/2022,Medvedev D.,
49622,1.01,1,0.94503445,7/2/2019,Federer R.,
51892,1.13,1,0.945022905,11/8/2020,Millman J.,
37920,2.6,0,0.944991502,2/5/2015,Berankis R.,
52381,1.51,1,0.944991142,3/9/2021,Mcdonald M.,
55438,1.22,1,0.944978481,5/2/2022,Schwartzman D.,
39585,1.72,1,0.944973757,8/18/2015,Kokkinakis T.,
45212,4.58,0,0.94496868,10/9/2017,Chung H.,
47134,1.51,1,0.944967779,7/17/2018,Bolelli S.,
38424,1.13,1,0.944965212,4/8/2015,Chardy J.,
45183,1.13,1,0.944944275,10/5/2017,Goffin D.,
44715,1.12,1,0.944916773,8/3/2017,Raonic M.,
40487,1.39,1,0.944899582,1/27/2016,Raonic M.,
39085,1.1,1,0.944881316,6/23/2015,Lopez F.,
33144,1.01,1,0.944873207,3/11/2013,Djokovic N.,
36627,1.49,1,0.944860324,7/8/2014,Hewitt L.,
31802,1.19,1,0.944858677,8/18/2012,Federer R.,
35881,1.02,1,0.944858177,4/15/2014,Djokovic N.,
30455,1.23,1,0.94484758,3/9/2012,Davydenko N.,
43822,1.38,1,0.944817602,5/1/2017,Haas T.,
40614,1.46,1,0.944817198,2/10/2016,Cilic M.,
42654,1.47,1,0.944806547,10/18/2016,Medvedev D.,
31972,1.16,1,0.944793232,9/5/2012,Murray A.,
41349,1.27,1,0.944779333,5/8/2016,Djokovic N.,
53094,1.18,1,0.944763866,5/31/2021,Fritz T.,
29967,1.5,1,0.944757049,1/16/2012,Falla A.,
47819,3.42,0,0.94475327,10/7/2018,Medvedev D.,
53827,1.43,1,0.944749012,8/21/2021,Tsitsipas S.,
34542,1.38,1,0.944747489,8/26/2013,Klahn B.,
38838,1.04,1,0.944744084,5/24/2015,Kohlschreiber P.,
34755,1.17,1,0.944727694,9/27/2013,Berdych T.,
49492,5.39,0,0.944690777,6/20/2019,Schwartzman D.,
57578,1.17,1,0.944660606,3/1/2023,Mcdonald M.,
57123,1.1,1,0.944639465,1/11/2023,Bautista Agut R.,
33981,1.05,1,0.944628087,6/25/2013,Gasquet R.,
55673,1.2,1,0.9446044,5/25/2022,Zverev A.,
37079,1.26,1,0.944602947,8/25/2014,Robredo T.,
51582,1.19,1,0.944586561,9/30/2020,Ruud C.,
34484,1.87,1,0.944583167,8/18/2013,Haase R.,
52416,1.4,1,0.944573748,3/10/2021,Khachanov K.,
51428,1.3,1,0.944572904,9/13/2020,Thiem D.,
54474,1.32,1,0.944565166,1/11/2022,Johnson S.,
37116,1.35,1,0.944557213,8/26/2014,Fognini F.,
47050,1.08,1,0.944518012,7/4/2018,Monfils G.,
32044,1.57,1,0.94451724,9/25/2012,Troicki V.,
34761,1.36,1,0.944490232,9/27/2013,Simon G.,
56406,3.5,0,0.944477181,8/22/2022,Djere L.,
54129,1.5,1,0.944462657,10/8/2021,Ruusuvuori E.,
43793,1.32,1,0.944445812,4/27/2017,Lorenzi P.,
52419,4.93,0,0.944445513,3/11/2021,Basilashvili N.,
55951,1.37,1,0.944406841,6/28/2022,Sock J.,
52085,1.54,1,0.944375638,2/5/2021,Auger-Aliassime F.,
56338,1.51,1,0.944354355,8/14/2022,Carreno Busta P.,
39549,1.11,1,0.944352437,8/13/2015,Nadal R.,
48733,1.05,1,0.944338015,3/10/2019,Federer R.,
45797,1.38,1,0.944332268,2/10/2018,Ramos-Vinolas A.,
36910,1.27,1,0.94431484,8/1/2014,Gasquet R.,
38974,1.14,1,0.944308088,6/9/2015,Verdasco F.,
39337,2.99,0,0.944299778,7/24/2015,Zverev A.,
51200,1.26,1,0.944296199,2/27/2020,Monfils G.,
41134,3.05,0,0.944295464,4/18/2016,Khachanov K.,
43892,2.22,0,0.944276844,5/6/2017,Muller G.,
54496,1.51,1,0.944267762,1/13/2022,Kokkinakis T.,
44323,1.11,1,0.944212242,6/27/2017,Mannarino A.,
51587,1.05,1,0.944206515,9/30/2020,Thiem D.,
30351,1.22,1,0.944193203,2/27/2012,Lacko L.,
38637,1.6,1,0.944193006,4/30/2015,Bellucci T.,
53087,3.4,0,0.94418242,5/30/2021,Pella G.,
34495,1.79,1,0.94417074,8/19/2013,Mahut N.,
42447,5.8,0,0.944160479,9/22/2016,Youzhny M.,
35007,1.19,1,0.944108486,11/1/2013,Djokovic N.,
36647,1.31,1,0.944106448,7/9/2014,Mahut N.,
38454,1.88,1,0.94409694,4/12/2015,Sock J.,
32023,1.47,1,0.944096199,9/21/2012,Davydenko N.,
54344,1.06,1,0.944078006,11/3/2021,Zverev A.,
49056,3.38,0,0.944075118,4/27/2019,Thiem D.,
31482,1.46,1,0.944074861,7/11/2012,Granollers M.,
32370,1.08,1,0.944070215,10/23/2012,Dolgopolov O.,
55693,2.63,0,0.944057057,5/27/2022,Khachanov K.,
44503,1.44,1,0.944052086,7/18/2017,Bedene A.,
30388,1.09,1,0.944047715,2/28/2012,Tipsarevic J.,
49609,1.03,1,0.94402016,7/2/2019,Nadal R.,
44376,1.03,1,0.943993621,7/3/2017,Bautista Agut R.,
54874,1.31,1,0.94398735,2/17/2022,Opelka R.,
31080,1.25,1,0.943984551,5/29/2012,Istomin D.,
31864,1.25,1,0.943984464,8/27/2012,Dodig I.,
39836,1.26,1,0.943979881,9/25/2015,Tsonga J.W.,
45029,5.26,0,0.943977014,9/7/2017,Del Potro J.M.,
40981,1.61,1,0.943976845,3/26/2016,Kukushkin M.,
43148,1.1,1,0.943974354,2/8/2017,Bautista Agut R.,
33628,1.36,1,0.943973552,5/20/2013,Berlocq C.,
40033,1.2,1,0.943963807,10/20/2015,Sock J.,
32613,1.01,1,0.943946288,1/14/2013,Djokovic N.,
38929,1.01,1,0.943937507,5/30/2015,Nadal R.,
52770,2.8,0,0.943918034,4/21/2021,Zapata Miralles B.,
56683,1.2,1,0.943916764,9/30/2022,Cilic M.,
45109,2.66,0,0.94391581,9/27/2017,Istomin D.,
55897,1.16,1,0.943913922,6/27/2022,Otte O.,
54064,1.49,1,0.943899177,9/28/2021,Giron M.,
36417,5.65,0,0.943891107,6/14/2014,Falla A.,
51629,1.03,1,0.943876834,10/4/2020,Thiem D.,
43042,1.56,1,0.943866699,1/17/2017,Tiafoe F.,
32201,1.03,1,0.943859636,10/6/2012,Djokovic N.,
32703,1.06,1,0.943854003,1/17/2013,Kohlschreiber P.,
31874,2.97,0,0.943833067,8/28/2012,Dutra Silva R.,
33965,1.39,1,0.943820538,6/25/2013,Kudla D.,
47273,2.73,0,0.94381172,7/30/2018,Istomin D.,
46904,2.66,0,0.943804093,6/20/2018,Kudla D.,
38442,1.25,1,0.943802553,4/10/2015,Verdasco F.,
40279,1.15,1,0.943790799,1/6/2016,Wawrinka S.,
44298,1.63,1,0.943764472,6/23/2017,Muller G.,
47487,1.38,1,0.943753103,8/20/2018,Fritz T.,
57561,3.08,0,0.94374584,3/1/2023,Munar J.,
49314,1.52,1,0.943740451,5/27/2019,Moutet C.,
49657,4.3,0,0.943722603,7/4/2019,Sandgren T.,
47490,1.41,1,0.943720243,8/20/2018,Paul T.,
57843,1.03,1,0.94371709,3/27/2023,Martinez P.,
53617,1.55,1,0.943710759,7/23/2021,Fritz T.,
32388,1.68,1,0.943705616,10/25/2012,Dolgopolov O.,
49567,2.46,0,0.943687375,6/28/2019,Kecmanovic M.,
42544,1.12,1,0.943677216,10/4/2016,Sock J.,
36945,1.66,1,0.943657115,8/6/2014,Anderson K.,
30825,1.09,1,0.943646002,4/30/2012,Volandri F.,
56291,1.58,1,0.943633768,8/9/2022,Norrie C.,
42208,5.65,0,0.943626513,8/17/2016,Coric B.,
50444,1.12,1,0.94362114,10/8/2019,Pouille L.,
48049,1.15,1,0.943613571,11/1/2018,Federer R.,
33823,1.11,1,0.943609627,6/11/2013,Zemlja G.,
30973,1.06,1,0.943605151,5/15/2012,Simon G.,
53301,1.5,1,0.943591974,6/22/2021,Bublik A.,
43636,1.19,1,0.943577194,3/31/2017,Nadal R.,
40914,1.11,1,0.943552161,3/16/2016,Djokovic N.,
39575,1.68,1,0.943548031,8/17/2015,Bellucci T.,
44459,1.41,1,0.943543694,7/7/2017,Muller G.,
30378,3.66,0,0.943542306,2/28/2012,Ramos A.,
33770,1.05,1,0.943539083,5/31/2013,Ferrer D.,
52355,1.15,1,0.943514914,3/5/2021,Rublev A.,
52003,3.02,0,0.94351354,2/1/2021,Kubler J.,
31137,1.29,1,0.943508774,6/2/2012,Tipsarevic J.,
35345,1.4,1,0.943507612,2/7/2014,Monfils G.,
49012,1.59,1,0.943501959,4/23/2019,Ramos-Vinolas A.,
53752,1.28,1,0.943485255,8/11/2021,Harris L.,
30714,1.01,1,0.94348122,4/18/2012,Nadal R.,
54715,1.76,1,0.943478102,2/6/2022,Ramos-Vinolas A.,
34221,1.27,1,0.94347375,7/22/2013,Lopez F.,
49542,1.34,1,0.943467112,6/25/2019,Mannarino A.,
32420,2.44,0,0.943460544,10/29/2012,Janowicz J.,
54479,1.31,1,0.943458355,1/11/2022,Kokkinakis T.,
30600,1.09,1,0.943432087,3/25/2012,Djokovic N.,
31439,1.33,1,0.943419779,7/9/2012,Robredo T.,
34535,1.29,1,0.943418131,8/26/2013,Sela D.,
50326,2.4,0,0.943404416,9/25/2019,Ramos-Vinolas A.,
52725,1.14,1,0.943392384,4/17/2021,Tsitsipas S.,
51500,1.73,1,0.943391775,9/23/2020,Garin C.,
32383,1.32,1,0.94339139,10/24/2012,Granollers M.,
57034,1.39,1,0.943376536,1/1/2023,Mcdonald M.,
38491,1.09,1,0.943367489,4/15/2015,Berdych T.,
45243,1.6,1,0.94336528,10/12/2017,Dimitrov G.,
48256,1.67,1,0.943360551,1/15/2019,Krajinovic F.,
41953,9.94,0,0.943358415,7/18/2016,Cacic N.,
57831,1.04,1,0.94335634,3/26/2023,Auger-Aliassime F.,
36231,1.08,1,0.943351094,5/26/2014,Gulbis E.,
38245,1.19,1,0.943350199,3/14/2015,Nishikori K.,
42751,1.04,1,0.943342251,10/26/2016,Murray A.,
56486,1.31,1,0.943307233,8/30/2022,Rune H.,
33681,1.06,1,0.943300069,5/26/2013,Anderson K.,
44142,22.73,0,0.943296465,5/31/2017,Olivo R.,
51254,1.53,1,0.943295576,8/24/2020,Goffin D.,
47058,3.19,0,0.943275817,7/5/2018,Paire B.,
32694,1.14,1,0.943271221,1/17/2013,Tomic B.,
48910,4.32,0,0.943237402,4/11/2019,Munar J.,
54436,1.66,1,0.943230358,1/6/2022,Molcan A.,
54996,2.65,0,0.943224506,2/26/2022,Norrie C.,
43908,1.17,1,0.943220239,5/8/2017,Berdych T.,
46423,2.34,0,0.943218751,4/26/2018,Basilashvili N.,
43723,1.1,1,0.943214463,4/19/2017,Murray A.,
33813,1.16,1,0.943195967,6/10/2013,Stakhovsky S.,
52469,1.23,1,0.943148608,3/16/2021,Bedene A.,
54973,5.22,0,0.943132292,2/24/2022,Nishioka Y.,
43287,2.33,0,0.943125567,2/21/2017,Marchenko I.,
32781,1.11,1,0.943118957,2/7/2013,Simon G.,
57268,1.15,1,0.943117518,1/25/2023,Djokovic N.,
55290,1.14,1,0.943114112,4/14/2022,Tsitsipas S.,
55942,1.15,1,0.943112181,6/28/2022,Opelka R.,
32559,1.17,1,0.943112007,1/7/2013,Benneteau J.,
32459,1.1,1,0.943108679,11/6/2012,Federer R.,
50170,1.005,1,0.943086083,8/27/2019,Federer R.,
40656,1.57,1,0.943075778,2/14/2016,Thiem D.,
38413,5.19,0,0.943068051,4/7/2015,De Greef A.,
30473,1.75,1,0.943062451,3/10/2012,Almagro N.,
35289,1.46,1,0.943057478,2/4/2014,Lajovic D.,
39725,1.09,1,0.943049976,9/1/2015,Isner J.,
55621,1.02,1,0.943046147,5/23/2022,Nadal R.,
37571,1.34,1,0.943034353,10/29/2014,Murray A.,
54435,1.46,1,0.943004988,1/6/2022,Ruusuvuori E.,
39023,1.06,1,0.943001737,6/16/2015,Murray A.,
35083,1.26,1,0.942972529,1/2/2014,Nadal R.,
32778,1.22,1,0.942956006,2/6/2013,Baghdatis M.,
54172,1.86,1,0.942947881,10/11/2021,Dimitrov G.,
40461,1.01,1,0.942933153,1/22/2016,Djokovic N.,
38951,6.87,0,0.942915162,6/7/2015,Wawrinka S.,
31037,1.09,1,0.94291459,5/27/2012,Verdasco F.,
33296,2.06,0,0.942909704,4/10/2013,Garcia-Lopez G.,
41216,1.17,1,0.942907168,4/25/2016,Coric B.,
47804,10.89,0,0.942888645,10/4/2018,Jaziri M.,
51627,1.01,1,0.942884442,10/4/2020,Nadal R.,
49352,1.01,1,0.942871353,5/29/2019,Nadal R.,
45513,1.3,1,0.942856345,1/3/2018,Thiem D.,
38241,1.13,1,0.94283352,3/14/2015,Murray A.,
41917,1.14,1,0.942824988,7/13/2016,Johnson S.,
46842,1.53,1,0.942819985,6/14/2018,Lopez F.,
36523,1.24,1,0.942818803,6/24/2014,Querrey S.,
43434,1.21,1,0.942815052,3/2/2017,Thiem D.,
30677,1.24,1,0.942813123,4/14/2012,Isner J.,
46370,1.19,1,0.942812361,4/23/2018,Bedene A.,
34715,1.03,1,0.94281045,9/23/2013,Lopez F.,
43308,1.06,1,0.942803331,2/21/2017,Raonic M.,
50828,1.005,1,0.942762814,1/22/2020,Djokovic N.,
35544,3.26,0,0.942715129,2/24/2014,Souza J.,
33686,1.17,1,0.942704192,5/27/2013,Fognini F.,
54227,1.25,1,0.942703432,10/20/2021,Khachanov K.,
52521,1.16,1,0.942702357,3/20/2021,Tsitsipas S.,
32906,1.38,1,0.942677439,2/18/2013,Tomic B.,
53552,1.44,1,0.942669047,7/19/2021,Kopriva V.,
47972,1.56,1,0.942666192,10/23/2018,Seppi A.,
46681,1.71,1,0.942663522,5/25/2018,Simon G.,
50256,1.37,1,0.942652983,9/17/2019,Rublev A.,
47897,2.33,0,0.942649659,10/16/2018,Klahn B.,
52974,2.53,0,0.942640715,5/18/2021,Musetti L.,
38337,1.09,1,0.942637784,3/27/2015,Wawrinka S.,
55110,3.8,0,0.942626123,3/24/2022,Kukushkin M.,
56627,2.11,0,0.942593318,9/26/2022,Majchrzak K.,
55428,1.52,1,0.942592674,5/1/2022,Rune H.,
47729,3.53,0,0.94255943,9/26/2018,Norrie C.,
45247,1.57,1,0.942545197,10/12/2017,Gasquet R.,
47535,1.05,1,0.942540041,8/27/2018,Coric B.,
37442,1.65,1,0.942534113,10/16/2014,Troicki V.,
32918,1.43,1,0.942517201,2/19/2013,Gimeno-Traver D.,
38107,1.53,1,0.942501312,2/20/2015,Fognini F.,
51496,1.2,1,0.942500639,9/22/2020,Bautista Agut R.,
56332,2.32,0,0.942499108,8/12/2022,Evans D.,
35254,2.85,0,0.942493916,1/17/2014,Robredo T.,
43690,1.16,1,0.942475218,4/16/2017,Goffin D.,
40828,1.24,1,0.942457099,2/27/2016,Wawrinka S.,
54045,1.54,1,0.942451652,9/24/2021,Kwon S.W.,
53564,1.25,1,0.942433067,7/20/2021,Alcaraz C.,
53922,5.84,0,0.942409811,8/31/2021,Seppi A.,
36517,1.2,1,0.942405581,6/24/2014,Vesely J.,
34798,1.39,1,0.942403085,10/9/2013,Wawrinka S.,
52411,1.28,1,0.942364774,3/10/2021,Humbert U.,
44313,1.65,1,0.942339342,6/26/2017,Pospisil V.,
45308,1.28,1,0.942325756,10/19/2017,Dimitrov G.,
56516,1.47,1,0.942323045,8/31/2022,Schwartzman D.,
56013,1.47,1,0.942322018,7/6/2022,Nadal R.,
47497,3.64,0,0.942312477,8/21/2018,Munar J.,
48913,1.49,1,0.942304923,4/11/2019,Querrey S.,
55342,1.51,1,0.942303404,4/20/2022,Auger-Aliassime F.,
36590,1.15,1,0.942273157,6/30/2014,Dimitrov G.,
32789,1.17,1,0.942262186,2/7/2013,Benneteau J.,
33457,3.94,0,0.942244109,4/29/2013,Dodig I.,
30786,1.24,1,0.942238928,4/25/2012,Nieminen J.,
49566,1.38,1,0.94223605,6/27/2019,Thompson J.,
31870,1.14,1,0.94221656,8/28/2012,Querrey S.,
48678,2.17,0,0.942205726,3/2/2019,Garin C.,
51622,1.01,1,0.942196959,10/3/2020,Djokovic N.,
55325,1.13,1,0.942193741,4/19/2022,Norrie C.,
43352,1.38,1,0.94218779,2/25/2017,Thiem D.,
53442,1.13,1,0.942181204,7/3/2021,Berrettini M.,
49383,1.01,1,0.942179303,6/1/2019,Djokovic N.,
32799,1.06,1,0.942172217,2/8/2013,Cilic M.,
55602,4.03,0,0.942169987,5/22/2022,Griekspoor T.,
44588,2.36,0,0.942162539,7/25/2017,Brown D.,
32406,1.17,1,0.942148684,10/27/2012,Ferrer D.,
36496,1.03,1,0.942136261,6/23/2014,Berdych T.,
56521,1.31,1,0.942127033,9/1/2022,Schwartzman D.,
55914,1.12,1,0.94211009,6/27/2022,Tiafoe F.,
32843,1.14,1,0.942107948,2/13/2013,Simon G.,
37718,2.57,0,0.942088956,1/14/2015,Benneteau J.,
40022,1.29,1,0.942086199,10/19/2015,Stepanek R.,
56826,2.37,0,0.94207835,10/17/2022,Garin C.,
38927,1.12,1,0.942066154,5/29/2015,Gasquet R.,
30186,1.69,1,0.942049698,2/14/2012,Muller G.,
44596,1.55,1,0.942034778,7/25/2017,Edmund K.,
48324,2.12,0,0.942032267,1/19/2019,Carreno Busta P.,
37785,1.2,1,0.942031431,1/20/2015,Simon G.,
34075,1.08,1,0.942024918,7/9/2013,Verdasco F.,
39560,1.04,1,0.942000025,8/15/2015,Djokovic N.,
32436,7.8,0,0.941993866,10/31/2012,Querrey S.,
51027,1.55,1,0.941968231,2/14/2020,Ruud C.,
36091,1.16,1,0.941959146,5/8/2014,Bautista R.,
40974,1.39,1,0.941942641,3/25/2016,Baghdatis M.,
51083,1.45,1,0.941881286,2/19/2020,Kwon S.W.,
44411,7.55,0,0.941878481,7/4/2017,Ferrer D.,
41960,1.05,1,0.941864768,7/18/2016,Monteiro T.,
44401,1.37,1,0.94186369,7/4/2017,Isner J.,
31163,2.2,0,0.94185326,6/12/2012,Karlovic I.,
41715,1.3,1,0.941836872,6/21/2016,Seppi A.,
41304,1.32,1,0.941832641,5/3/2016,Raonic M.,
53663,1.53,1,0.941812356,7/29/2021,Ruusuvuori E.,
