match,PSW,win0,confidence0,date,winner,underdog,conf1.2+
52922,1.28,1,0.936841213,5/10/2021,Travaglia S.,,
41924,2.63,0,0.936814443,7/14/2016,Brown D.,,
52750,1.42,1,0.936810954,4/20/2021,Goffin D.,,
45397,1.14,1,0.9368067,10/28/2017,Federer R.,,
34675,1.26,1,0.936805283,9/18/2013,Kamke T.,,
47714,1.13,1,0.936802931,9/25/2018,Murray A.,,
42950,1.68,1,0.93679822,1/10/2017,Granollers M.,,
56662,1.49,1,0.936792601,9/28/2022,Huesler M.A.,,
54332,1.31,1,0.936781846,11/2/2021,Monfils G.,,
39149,1.01,1,0.936771475,6/30/2015,Murray A.,,
45817,2.33,0,0.93677031,2/13/2018,Troicki V.,,
44676,1.38,1,0.936764726,8/1/2017,Struff J.L.,,
52322,1.42,1,0.936750256,3/2/2021,Coric B.,,
31443,1.22,1,0.936741003,7/10/2012,Isner J.,,
52144,1.05,1,0.936723679,2/9/2021,Tsitsipas S.,,
55614,1.02,1,0.936710858,5/23/2022,Nadal R.,,
56302,1.27,1,0.936709483,8/9/2022,Paul T.,,
56144,1.21,1,0.936702559,7/25/2022,Nakashima B.,,
33697,1.07,1,0.936691501,5/27/2013,Cilic M.,,
51320,7.7,0,0.936690798,9/1/2020,Kuznetsov An.,,
53070,1.62,1,0.936689823,5/29/2021,Korda S.,,
48047,1.35,1,0.936684232,10/31/2018,Federer R.,,
47797,1.36,1,0.936650973,10/3/2018,Kyrgios N.,,
50879,1.14,1,0.936618121,1/30/2020,Djokovic N.,,
36958,1.35,1,0.936609904,8/7/2014,Murray A.,,
42816,1.11,1,0.936596715,11/3/2016,Murray A.,,
50530,1.61,1,0.936594514,10/18/2019,Krajinovic F.,,
38946,2.95,0,0.936581614,6/2/2015,Wawrinka S.,,
42869,1.43,1,0.936579186,1/3/2017,Bhambri Y.,,
48664,1.17,1,0.936570008,2/28/2019,Federer R.,,
56428,3.15,0,0.936568601,8/24/2022,Huesler M.A.,,
57001,1.21,1,0.936542181,11/2/2022,Auger-Aliassime F.,,
46656,2.75,0,0.936538779,5/22/2018,Rosol L.,,
36806,1.12,1,0.936528034,7/23/2014,Cilic M.,,
36868,1.16,1,0.936502143,7/29/2014,Goffin D.,,
56496,1.02,1,0.936471848,8/30/2022,Alcaraz C.,,
47324,4.14,0,0.936456985,8/1/2018,Klizan M.,,
52548,2.48,0,0.936454347,3/25/2021,Ivashka I.,,
52400,1.1,1,0.936428503,3/10/2021,Rublev A.,,
32283,1.44,1,0.936426716,10/16/2012,Stakhovsky S.,,
34841,1.49,1,0.936420246,10/15/2013,Brands D.,,
49690,6.03,0,0.936416566,7/8/2019,Pella G.,,
54961,1.17,1,0.93641553,2/23/2022,Andujar P.,,
38159,1.13,1,0.93641515,2/24/2015,Murray A.,,
54849,1.16,1,0.936408209,2/16/2022,Rublev A.,,
48445,1.4,1,0.936405611,2/12/2019,Ferrer D.,,
31817,2.26,0,0.936399767,8/20/2012,Kubot L.,,
31532,1.48,1,0.936385793,7/15/2012,Isner J.,,
44260,15.42,0,0.936356508,6/20/2017,Thompson J.,,
53906,1.08,1,0.936353821,8/31/2021,Sinner J.,,
33366,1.12,1,0.936350079,4/18/2013,Djokovic N.,,
46150,1.04,1,0.936349353,3/14/2018,Federer R.,,
31942,2.58,0,0.936348383,8/31/2012,Mayer L.,,
37175,1.12,1,0.936334696,8/31/2014,Berdych T.,,
39596,1.18,1,0.936329083,8/19/2015,Gasquet R.,,
56707,2.94,0,0.936302321,10/3/2022,Bautista Agut R.,,
45038,1.45,1,0.936282296,9/19/2017,Youzhny M.,,
35443,1.57,1,0.936275352,2/15/2014,Berdych T.,,
49660,1.005,1,0.936265146,7/4/2019,Federer R.,,
32060,1.37,1,0.936263822,9/26/2012,Benneteau J.,,
51967,1.11,1,0.936260843,1/9/2021,Goffin D.,,
30095,1.07,1,0.936244606,1/30/2012,Haase R.,,
29925,1.24,1,0.936242102,1/10/2012,Baghdatis M.,,
35881,1.02,1,0.936241837,4/15/2014,Djokovic N.,,
56621,2,0,0.936234879,9/25/2022,Sonego L.,,
31990,1.57,1,0.936228051,9/18/2012,Davydenko N.,,
53084,2.37,0,0.936214122,5/30/2021,Kecmanovic M.,,
41796,1.17,1,0.936193804,6/29/2016,Zverev A.,,
56273,1.27,1,0.936146118,8/5/2022,Auger-Aliassime F.,,
42197,1.22,1,0.936127536,8/16/2016,Monfils G.,,
48852,1.32,1,0.936120081,3/25/2019,Medvedev D.,,
56368,1.19,1,0.936111081,8/17/2022,Rublev A.,,
35067,6.55,0,0.936110343,1/1/2014,Mayer F.,,
42881,1.03,1,0.936093273,1/3/2017,Murray A.,,
39088,1.13,1,0.936081626,6/23/2015,Dolgopolov O.,,
52515,4.18,0,0.936071945,3/19/2021,Musetti L.,,
36517,1.2,1,0.936052731,6/24/2014,Vesely J.,,
55461,1.49,1,0.936018281,5/4/2022,Sinner J.,,
48107,1.38,1,0.936016013,1/1/2019,Murray A.,,
41595,1.07,1,0.93600065,6/7/2016,Stakhovsky S.,,
42096,3.05,0,0.935987601,7/26/2016,Ram R.,,
44386,1.05,1,0.93596406,7/3/2017,Murray A.,,
45505,1.38,1,0.935915269,1/3/2018,Kukushkin M.,,
41541,1.21,1,0.935907733,5/26/2016,Bautista Agut R.,,
46146,1.44,1,0.935898428,3/14/2018,Coric B.,,
30918,1.18,1,0.935896753,5/8/2012,Simon G.,,
29867,1.1,1,0.935876238,1/3/2012,Federer R.,,
41597,1.5,1,0.935852587,6/7/2016,Sela D.,,
55925,1.04,1,0.93585199,6/28/2022,Bautista Agut R.,,
52767,2.8,0,0.935850461,4/21/2021,Zapata Miralles B.,,
46200,1.17,1,0.935849262,3/23/2018,Raonic M.,,
53434,1.26,1,0.935832757,7/2/2021,Shapovalov D.,,
41672,1.04,1,0.935828656,6/16/2016,Federer R.,,
39855,3.38,0,0.935822377,9/29/2015,Zhang Zh.,,
44887,1.4,1,0.935821581,8/23/2017,Fritz T.,,
53478,1.32,1,0.935816928,7/13/2021,Taberner C.,,
47916,1.21,1,0.93581502,10/17/2018,Shapovalov D.,,
30982,1.01,1,0.935814903,5/16/2012,Nadal R.,,
51972,1.09,1,0.935794082,1/10/2021,Berrettini M.,,
45321,2.36,0,0.935782762,10/20/2017,Fognini F.,,
43248,1.94,1,0.935779856,2/16/2017,Harrison R.,,
45495,1.08,1,0.935776156,1/2/2018,Bhambri Y.,,
46437,1.09,1,0.935766888,4/28/2018,Nadal R.,,
31217,1.13,1,0.935761881,6/14/2012,Cilic M.,,
50861,1.61,1,0.935759298,1/25/2020,Wawrinka S.,,
45284,1.63,1,0.935736248,10/17/2017,Tsitsipas S.,,
46213,1.36,1,0.935712955,3/24/2018,Verdasco F.,,
35025,1.19,1,0.935708029,11/10/2013,Djokovic N.,,
54176,1.1,1,0.935645028,10/11/2021,Tsitsipas S.,,
30084,1.33,1,0.935638905,1/24/2012,Federer R.,,
41044,1.33,1,0.935635791,4/5/2016,Monaco J.,,
55083,2.09,0,0.935634067,3/16/2022,Dimitrov G.,,
41149,1.41,1,0.935608541,4/19/2016,Gimeno-Traver D.,,
44861,1.33,1,0.935598266,8/20/2017,Kuznetsov An.,,
35934,1.35,1,0.935590327,4/21/2014,Giraldo S.,,
54541,1.27,1,0.935566726,1/18/2022,Evans D.,,
39130,1.03,1,0.935546439,6/29/2015,Dimitrov G.,,
32755,3.27,0,0.935541458,2/5/2013,Karlovic I.,,
49344,1.01,1,0.935529621,5/29/2019,Federer R.,,
44563,1.16,1,0.935529392,7/23/2017,Isner J.,,
51567,1.01,1,0.935524237,9/29/2020,Djokovic N.,,
31038,1.09,1,0.935496803,5/27/2012,Verdasco F.,,
39416,1.25,1,0.935479956,7/30/2015,Goffin D.,,
45670,1.03,1,0.935476109,1/17/2018,Nadal R.,,
38083,1.16,1,0.935456616,2/18/2015,Bolelli S.,,
46673,1.54,1,0.93543671,5/24/2018,Lajovic D.,,
37201,2.55,0,0.935404943,9/15/2014,Muller G.,,
48012,6.08,0,0.935398399,10/27/2018,Copil M.,,
54526,1.06,1,0.93539526,1/17/2022,Carreno Busta P.,,
35320,3.14,0,0.935393656,2/5/2014,Kuznetsov An.,,
49909,5.74,0,0.935383844,7/31/2019,Gojowczyk P.,,
48189,2.12,0,0.935378458,1/9/2019,Millman J.,,
53032,1.31,1,0.935330834,5/25/2021,Martinez P.,,
53377,1.22,1,0.935294109,6/30/2021,Bonzi B.,,
34536,1.08,1,0.935283914,8/26/2013,Tipsarevic J.,,
46423,1.08,1,0.935261227,4/26/2018,Thiem D.,,
37301,1.42,1,0.935242375,9/30/2014,Berdych T.,,
47931,1.23,1,0.935239975,10/18/2018,Edmund K.,,
42526,1.07,1,0.935237395,10/3/2016,Nishikori K.,,
40218,1.08,1,0.935228507,11/19/2015,Djokovic N.,,
49821,1.07,1,0.935219647,7/24/2019,Humbert U.,,
36556,1.03,1,0.935216461,6/25/2014,Dimitrov G.,,
37622,3.27,0,0.935201039,1/6/2015,Basilashvili N.,,
52518,1.23,1,0.93518566,3/19/2021,Zverev A.,,
37587,2.94,0,0.935184958,11/9/2014,Nishikori K.,,
55527,2.59,0,0.9351849,5/12/2022,Garin C.,,
55065,2.59,0,0.935181018,3/14/2022,Tiafoe F.,,
47407,4.54,0,0.935179091,8/9/2018,Tsitsipas S.,,
46867,1.1,1,0.935178757,6/18/2018,Querrey S.,,
47909,2.43,0,0.935171078,10/17/2018,Gerasimov E.,,
38862,1.07,1,0.935167714,5/25/2015,Cuevas P.,,
50665,1.17,1,0.935157396,11/12/2019,Federer R. ,,
51039,1.56,1,0.935156609,2/15/2020,Auger-Aliassime F.,,
47739,2.31,0,0.935148668,9/27/2018,Murray A.,,
35007,1.2,1,0.935145419,11/1/2013,Nadal R.,,
36475,1.61,1,0.935129619,6/20/2014,Gasquet R.,,
47210,1.14,1,0.935123761,7/24/2018,Thiem D.,,
53557,1.12,1,0.935112839,7/20/2021,Johnson S.,,
36950,1.4,1,0.935112083,8/6/2014,Tsonga J.W.,,
32104,2.93,0,0.935075569,10/1/2012,Fognini F.,,
55672,1.12,1,0.935070086,5/25/2022,Auger-Aliassime F.,,
51607,1.24,1,0.935068953,10/1/2020,Monteiro T.,,
56170,1.24,1,0.935054065,7/27/2022,Thiem D.,,
31477,2.8,0,0.935046679,7/11/2012,Phau B.,,
53672,1.65,1,0.935044164,7/30/2021,Ruud C.,,
43358,3.06,0,0.935039545,2/26/2017,Sock J.,,
30563,1.17,1,0.935038663,3/22/2012,Harrison R.,,
30764,1.19,1,0.934980342,4/24/2012,Verdasco F.,,
57058,1.29,1,0.934973249,1/3/2023,Shapovalov D.,,
46530,2.6,0,0.934970806,5/7/2018,Lajovic D.,,
42878,1.44,1,0.934954965,1/3/2017,Karlovic I.,,
32484,1.54,1,0.934945627,12/31/2012,Kohlschreiber P.,,
54608,1.67,1,0.934944983,1/21/2022,Carreno Busta P.,,
48567,2.65,0,0.934942262,2/21/2019,Albot R.,,
31295,1.21,1,0.934922783,6/23/2012,Ferrer D.,,
50201,1.11,1,0.934920276,8/29/2019,Kyrgios N.,,
32185,1.08,1,0.934912978,10/5/2012,Djokovic N.,,
35209,1.39,1,0.93489894,1/14/2014,Paire B.,,
34145,1.04,1,0.934879678,7/15/2013,Bautista R.,,
37871,1.42,1,0.934873449,2/2/2015,Kamke T.,,
50554,1.55,1,0.934855114,10/21/2019,Fucsovics M.,,
37718,1.46,1,0.934847204,1/14/2015,Troicki V.,,
40676,1.02,1,0.934840446,2/16/2016,Ferrer D.,,
36700,1.26,1,0.934812058,7/14/2014,Tomic B.,,
31188,1.33,1,0.934807908,6/12/2012,Lacko L.,,
44875,1.61,1,0.934806466,8/22/2017,Johnson S.,,
42093,1.21,1,0.934797024,7/26/2016,Berdych T.,,
57227,1.01,1,0.934773139,1/19/2023,Djokovic N.,,
55358,1.49,1,0.934708999,4/22/2022,Schwartzman D.,,
45494,1.36,1,0.934695843,1/2/2018,Haase R.,,
34800,1.01,1,0.934670479,10/9/2013,Djokovic N.,,
45034,1.43,1,0.934668862,9/18/2017,Baghdatis M.,,
54068,1.17,1,0.934666764,9/28/2021,Fritz T.,,
31346,1.33,1,0.934652174,6/26/2012,Nishikori K.,,
55397,1.25,1,0.934605822,4/27/2022,Kecmanovic M.,,
49001,1.49,1,0.934578849,4/23/2019,Haase R.,,
44329,1.17,1,0.934575786,6/28/2017,Gasquet R.,,
34984,1.58,1,0.934573204,10/29/2013,Dimitrov G.,,
51597,1.2,1,0.934567513,10/1/2020,Rublev A.,,
36093,1.5,1,0.934555569,5/8/2014,Nishikori K.,,
50769,1.64,1,0.934541447,1/21/2020,Herbert P.H.,,
44783,4.76,0,0.93451285,8/9/2017,Schwartzman D.,,
38674,1.09,1,0.934496084,5/5/2015,Bautista R.,,
55501,1.3,1,0.934473817,5/9/2022,Khachanov K.,,
53964,1.03,1,0.934470916,9/2/2021,Tsitsipas S.,,
40617,2.81,0,0.934460193,2/10/2016,Nishioka Y.,,
50996,2.16,0,0.934453143,2/12/2020,Simon G.,,
34712,3.21,0,0.93445047,9/22/2013,Simon G.,,
49081,3.3,0,0.934448878,4/30/2019,Jaziri M.,,
45643,1.02,1,0.934397151,1/16/2018,Federer R.,,
40193,1.22,1,0.934389065,11/4/2015,Goffin D.,,
34927,2.33,0,0.934383539,10/23/2013,Isner J.,,
35522,1.52,1,0.934363825,2/21/2014,Anderson K.,,
36140,4.77,0,0.934352377,5/14/2014,Melzer J.,,
56596,1.43,1,0.934338176,9/22/2022,Brooksby J.,,
39408,1.05,1,0.93433342,7/30/2015,Bolelli S.,,
31090,1.01,1,0.934327035,5/29/2012,Ferrer D.,,
52066,1.67,1,0.934326991,2/3/2021,Thompson J.,,
49593,1.25,1,0.934325936,7/1/2019,Lopez F.,,
47569,1.16,1,0.934314371,8/28/2018,Schwartzman D.,,
50307,3.17,0,0.934252489,9/23/2019,Garin C.,,
34629,1.03,1,0.934248578,8/31/2013,Nadal R.,,
47203,1.66,1,0.934229271,7/24/2018,Gasquet R.,,
46191,1.38,1,0.93420764,3/22/2018,Shapovalov D.,,
30742,1.04,1,0.934166177,4/23/2012,Kubot L.,,
35125,1.5,1,0.934164207,1/7/2014,Paire B.,,
55599,1.04,1,0.93415184,5/22/2022,Zverev A.,,
55002,1.14,1,0.934150668,3/10/2022,Brooksby J.,,
43128,1.15,1,0.934132849,2/7/2017,Verdasco F.,,
41106,1.24,1,0.934107873,4/12/2016,Cuevas P.,,
51184,1.02,1,0.934106447,2/26/2020,Nadal R.,,
55531,1.25,1,0.9340831,5/12/2022,Zverev A.,,
40039,1.2,1,0.934064913,10/20/2015,Sock J.,,
36181,1.63,1,0.934045175,5/21/2014,Montanes A.,,
31302,20,0,0.934042894,6/25/2012,Gulbis E.,,
39446,1.29,1,0.934032324,8/3/2015,Mathieu P.H.,,
32472,1.47,1,0.934004851,12/31/2012,Mayer F.,,
53352,1.01,1,0.933988715,6/28/2021,Djokovic N.,,
52566,1.42,1,0.933984998,3/26/2021,Struff J.L.,,
37326,1.11,1,0.933981336,10/2/2014,Dimitrov G.,,
57345,1.25,1,0.933980484,2/11/2023,Sinner J.,,
48892,2.34,0,0.933980279,4/9/2019,Andujar P.,,
40401,1.09,1,0.933977547,1/19/2016,Mahut N.,,
53330,1.21,1,0.933969006,6/24/2021,Medvedev D.,,
32896,1.27,1,0.933966289,2/16/2013,Querrey S.,,
57065,1.23,1,0.933964788,1/4/2023,Cilic M.,,
40931,1.5,1,0.933940895,3/23/2016,Nishioka Y.,,
40087,3.22,0,0.93392751,10/23/2015,Johnson S.,,
48006,2.61,0,0.933897461,10/26/2018,Verdasco F.,,
50150,1.03,1,0.933892324,8/26/2019,Nishikori K.,,
43331,1.49,1,0.933879748,2/23/2017,Querrey S.,,
56834,1.02,1,0.933873717,10/18/2022,Paul T.,,
51719,1.23,1,0.933867982,10/17/2020,Cecchinato M.,,
40376,1.17,1,0.93384977,1/18/2016,Tsonga J.W.,,
44703,1.37,1,0.933847732,8/2/2017,Verdasco F.,,
48227,1.26,1,0.933845766,1/14/2019,Bautista Agut R.,,
44261,1.1,1,0.933844282,6/20/2017,Querrey S.,,
53065,1.67,1,0.933839674,5/28/2021,Korda S.,,
54077,1.12,1,0.933821707,9/29/2021,Krajinovic F.,,
53835,1.69,1,0.933778512,8/23/2021,Mager G.,,
36065,1.26,1,0.93377763,5/6/2014,Nishikori K.,,
49083,1.37,1,0.933746021,4/30/2019,Berrettini M.,,
52723,5.87,0,0.933719341,4/16/2021,Rublev A.,,
36902,1.15,1,0.933717523,8/1/2014,Nishikori K.,,
56068,2.7,0,0.93370545,7/16/2022,Cerundolo F.,,
55695,1.01,1,0.933703037,5/27/2022,Djokovic N.,,
46122,1.45,1,0.933696353,3/11/2018,Coric B.,,
38151,1.04,1,0.933693442,2/24/2015,Troicki V.,,
45028,1.1,1,0.93367695,9/6/2017,Nadal R.,,
30728,3.36,0,0.93360886,4/19/2012,Haase R.,,
31060,1.12,1,0.933597221,5/28/2012,Isner J.,,
46378,1.29,1,0.933597149,4/23/2018,Lajovic D.,,
56803,1.53,1,0.933574052,10/13/2022,Musetti L.,,
36264,1.13,1,0.933566483,5/27/2014,Haider-Maurer A.,,
55386,1.58,1,0.933553721,4/26/2022,Ivashka I.,,
41646,1.56,1,0.933538482,6/14/2016,Mannarino A.,,
49985,2.04,0,0.933527614,8/6/2019,Albot R.,,
50826,1.18,1,0.933522355,1/22/2020,Tsitsipas S.,,
30558,1.24,1,0.933521568,3/22/2012,Baghdatis M.,,
48170,1.35,1,0.933514619,1/7/2019,Querrey S.,,
43303,1.43,1,0.933505518,2/21/2017,Basilashvili N.,,
53138,4.73,0,0.93349204,6/2/2021,Johnson S.,,
45135,1.16,1,0.933474086,9/30/2017,Goffin D.,,
53038,1.15,1,0.933461741,5/25/2021,Korda S.,,
33858,1.18,1,0.933457427,6/13/2013,Kohlschreiber P.,,
52988,1.96,1,0.933447095,5/19/2021,Rinderknech A.,,
31572,4.7,0,0.933440763,7/18/2012,Mathieu P.H.,,
35030,1.14,1,0.933440035,12/30/2013,Vesely J.,,
51629,1.03,1,0.933430107,10/4/2020,Thiem D.,,
55573,1.74,1,0.933420575,5/18/2022,Opelka R.,,
54254,1.56,1,0.93341764,10/23/2021,Sinner J.,,
39356,6.49,0,0.933415001,7/27/2015,Soeda G.,,
46814,2.67,0,0.933403144,6/11/2018,Copil M.,,
33272,1.53,1,0.933400337,4/8/2013,Robredo T.,,
39961,1.08,1,0.933394327,10/10/2015,Djokovic N.,,
41626,1.13,1,0.933389767,6/10/2016,Federer R.,,
45517,4.83,0,0.933388137,1/3/2018,De Minaur A.,,
42922,1.26,1,0.933386164,1/6/2017,Bautista Agut R.,,
54261,1.29,1,0.933378539,10/25/2021,Berrettini M.,,
32099,1.54,1,0.933375067,10/1/2012,Troicki V.,,
30645,3.5,0,0.933366735,4/10/2012,Bachinger M.,,
52477,1.22,1,0.93334781,3/16/2021,Lajovic D.,,
32541,4.26,0,0.933331172,1/4/2013,Davydenko N.,,
30328,1.22,1,0.933311119,2/24/2012,Almagro N.,,
42099,12.02,0,0.933292075,7/26/2016,Shapovalov D.,,
55680,2.71,0,0.933252365,5/26/2022,Mcdonald M.,,
40015,1.03,1,0.933247682,10/16/2015,Djokovic N.,,
36360,1.15,1,0.93323231,6/10/2014,Lopez F.,,
34219,3.38,0,0.933229437,7/22/2013,Mayer L.,,
43413,1.1,1,0.933222238,3/1/2017,Nadal R.,,
48143,1.68,1,0.933201669,1/3/2019,Nishikori K.,,
56518,1.15,1,0.933201396,8/31/2022,De Minaur A.,,
41215,1.17,1,0.933192883,4/25/2016,Coric B.,,
44254,1.09,1,0.933176386,6/20/2017,Bautista Agut R.,,
31121,1.07,1,0.933171713,5/31/2012,Raonic M.,,
54021,2.45,0,0.933152784,9/22/2021,Rune H.,,
49549,1.66,1,0.933139082,6/26/2019,Evans D.,,
52634,1.27,1,0.933138673,4/6/2021,Cecchinato M.,,
34844,2.22,0,0.93313612,10/15/2013,Mecir M.,,
50746,1.56,1,0.933134294,1/16/2020,Paul T.,,
54962,2.76,0,0.933096364,2/23/2022,Wolf J.J.,,
56264,3.17,0,0.933089167,8/4/2022,Ymer M.,,
33887,6.32,0,0.933084565,6/17/2013,Edmund K.,,
38548,2.86,0,0.933078468,4/22/2015,Ymer E.,,
55327,1.2,1,0.933055442,4/19/2022,Ruusuvuori E.,,
53957,1.59,1,0.93305388,9/2/2021,Nishikori K.,,
37159,4.38,0,0.933046961,8/29/2014,Thiem D.,,
44837,1.55,1,0.933033917,8/16/2017,Dimitrov G.,,
44457,1.07,1,0.933022266,7/7/2017,Nadal R.,,
53998,1.14,1,0.933012663,9/8/2021,Zverev A.,,
30798,1,1,0.932999177,4/26/2012,Nadal R.,,
31152,1.04,1,0.932985078,6/6/2012,Nadal R.,,
42290,1.08,1,0.93297684,8/29/2016,Baghdatis M.,,
55748,3.02,0,0.932976494,6/9/2022,Fucsovics M.,,
54916,1.64,1,0.932965032,2/21/2022,Seyboth Wild T.,,
56701,1.2,1,0.932962111,10/2/2022,Djokovic N.,,
41054,1.58,1,0.932959368,4/6/2016,Mathieu P.H.,,
39563,1.04,1,0.932955279,8/15/2015,Djokovic N.,,
54669,2.28,0,0.932946315,2/2/2022,Musetti L.,,
46230,1.31,1,0.932944536,3/25/2018,Kyrgios N.,,
33980,1.04,1,0.932934521,6/25/2013,Del Potro J.M.,,
49092,1.22,1,0.932915846,5/2/2019,Berrettini M.,,
36832,1.53,1,0.932912124,7/26/2014,Monaco J.,,
39008,1.14,1,0.932898635,6/15/2015,Raonic M.,,
56250,1.08,1,0.93289745,8/3/2022,Nakashima B.,,
53761,1.33,1,0.932873074,8/12/2021,Ruud C.,,
50722,1.45,1,0.932850791,1/14/2020,Edmund K.,,
44531,1.19,1,0.932823041,7/19/2017,Schwartzman D.,,
41666,1.04,1,0.932817796,6/15/2016,Federer R.,,
51154,1.57,1,0.932807772,2/25/2020,Delbonis F.,,
41808,1.1,1,0.932805768,6/30/2016,Tomic B.,,
31382,1.15,1,0.932805273,6/28/2012,Nishikori K.,,
45969,1.29,1,0.932796647,2/24/2018,Schwartzman D.,,
43670,1.51,1,0.932779641,4/13/2017,Isner J.,,
36717,1.69,1,0.932725026,7/16/2014,Andujar P.,,
30425,1.05,1,0.932716128,3/2/2012,Ferrer D.,,
40888,1.15,1,0.932706567,3/13/2016,Wawrinka S.,,
44734,3.59,0,0.932662885,8/4/2017,Medvedev D.,,
44142,22.73,0,0.932659216,5/31/2017,Olivo R.,,
35640,1.23,1,0.932650524,3/7/2014,Benneteau J.,,
54564,1.08,1,0.932628619,1/18/2022,Cilic M.,,
53788,2.77,0,0.932625785,8/17/2021,Dimitrov G.,,
52995,2.83,0,0.932617457,5/20/2021,Nishioka Y.,,
30004,1.17,1,0.93260413,1/17/2012,Ebden M.,,
52095,1.41,1,0.932600677,2/6/2021,Sinner J.,,
32466,1.16,1,0.932555621,11/9/2012,Murray A.,,
30709,1.42,1,0.932549551,4/17/2012,Volandri F.,,
30796,1.32,1,0.93254947,4/26/2012,Verdasco F.,,
43652,1.27,1,0.932546602,4/12/2017,Ramos-Vinolas A.,,
35014,1.26,1,0.9325254,11/5/2013,Nadal R.,,
47347,1.81,1,0.932513318,8/3/2018,Goffin D.,,
41854,3.5,0,0.932498058,7/4/2016,Pouille L.,,
55852,4.11,0,0.932467243,6/21/2022,Baez S.,,
34419,1.64,1,0.93245913,8/9/2013,Gasquet R.,,
36417,5.65,0,0.932442524,6/14/2014,Falla A.,,
42038,2.33,0,0.932429792,7/21/2016,Karlovic I.,,
55615,1.01,1,0.932422001,5/23/2022,Djokovic N.,,
45736,1.29,1,0.932420171,2/6/2018,Simon G.,,
43909,1.17,1,0.932420013,5/8/2017,Berdych T.,,
46280,4.1,0,0.932419205,4/11/2018,Vatutin A.,,
57281,1.34,1,0.932413758,2/7/2023,Fucsovics M.,,
47637,2.43,0,0.932411987,9/2/2018,Thiem D.,,
31522,1.17,1,0.9324101,7/13/2012,Isner J.,,
47394,1.28,1,0.932401188,8/8/2018,Isner J.,,
55980,1.05,1,0.932373422,6/30/2022,Fritz T.,,
32311,1.07,1,0.93236519,10/17/2012,Youzhny M.,,
32587,1.07,1,0.932362967,1/9/2013,Nieminen J.,,
31043,1.02,1,0.932359288,5/27/2012,Del Potro J.M.,,
46022,2.4,0,0.93234557,2/28/2018,Tsitsipas S.,,
39948,1.01,1,0.932329558,10/8/2015,Djokovic N.,,
45467,1.47,1,0.932327414,1/1/2018,Simon G.,,
53939,1.36,1,0.932312871,9/1/2021,Tiafoe F.,,
48712,2.56,0,0.93231246,3/9/2019,Kohlschreiber P.,,
37428,1.09,1,0.932292185,10/15/2014,Youzhny M.,,
35363,1.53,1,0.932284154,2/9/2014,Cilic M.,,
52435,3.56,0,0.932277648,3/12/2021,Bautista Agut R.,,
44073,1.09,1,0.932242957,5/28/2017,Carreno Busta P.,,
33834,2.37,0,0.932240201,6/12/2013,Youzhny M.,,
30366,1.16,1,0.932232079,2/28/2012,Isner J.,,
57167,1.05,1,0.932231292,1/16/2023,Sinner J.,,
36020,1.43,1,0.932220071,4/30/2014,Istomin D.,,
31896,3.1,0,0.932213453,8/29/2012,Klahn B.,,
36396,8.6,0,0.932204442,6/12/2014,Stepanek R.,,
34306,1.49,1,0.932200577,7/29/2013,Devvarman S.,,
35890,2.7,0,0.932199495,4/15/2014,Gabashvili T.,,
30790,1.5,1,0.932188779,4/25/2012,Gil F.,,
33018,1.02,1,0.932186643,2/26/2013,Almagro N.,,
51090,1.27,1,0.932175817,2/19/2020,Auger-Aliassime F.,,
54840,2.34,0,0.932159143,2/15/2022,Verdasco F.,,
44972,1.01,1,0.93214181,8/30/2017,Dimitrov G.,,
42931,1.34,1,0.93214095,1/8/2017,Johnson S.,,
36462,1.52,1,0.932132429,6/18/2014,Lopez F.,,
32519,1.11,1,0.932130156,1/2/2013,Brands D.,,
44200,1.17,1,0.932124416,6/13/2017,Tomic B.,,
30172,1.66,1,0.932117696,2/5/2012,Youzhny M.,,
41088,1.15,1,0.93210471,4/11/2016,Monfils G.,,
41749,1.18,1,0.932103437,6/27/2016,Haase R.,,
44791,2.75,0,0.932085663,8/10/2017,Querrey S.,,
48661,1.29,1,0.932079461,2/28/2019,De Minaur A.,,
52757,1.14,1,0.932076788,4/20/2021,Sinner J.,,
46355,1.07,1,0.932074595,4/19/2018,Nadal R.,,
35982,1.14,1,0.932056248,4/25/2014,Dimitrov G.,,
52495,1.06,1,0.932046093,3/17/2021,Tsitsipas S.,,
51822,1.45,1,0.932045244,10/29/2020,Ruusuvuori E.,,
53180,1.02,1,0.932016533,6/5/2021,Nadal R.,,
48237,1.45,1,0.932002747,1/14/2019,Travaglia S.,,
53989,2.63,0,0.931996458,9/5/2021,Harris L.,,
41613,1.29,1,0.931980734,6/9/2016,Ferrer D.,,
34251,1.71,1,0.931965164,7/24/2013,Blake J.,,
51450,1.52,1,0.931931907,9/15/2020,Millman J.,,
46253,2.8,0,0.931924609,3/30/2018,Isner J.,,
40723,1.22,1,0.931898194,2/18/2016,Chardy J.,,
45522,1.3,1,0.931881068,1/3/2018,Thiem D.,,
52718,1.32,1,0.93187438,4/15/2021,Davidovich Fokina A.,,
33096,1.31,1,0.931860848,3/8/2013,Davydenko N.,,
54980,1.03,1,0.93186046,2/24/2022,Medvedev D.,,
30937,1.22,1,0.931860297,5/10/2012,Djokovic N.,,
35551,2.73,0,0.931856725,2/25/2014,Stakhovsky S.,,
31044,1.08,1,0.931817363,5/27/2012,Cilic M.,,
55921,1.35,1,0.931816137,6/28/2022,Draper J.,,
