match,PSW,win0,confidence0,date,winner,,,correct pred?,,
44155,4.31,0,0.94605679,6/1/2017,Khachanov K.,-1,-100,,,
55441,1.41,1,0.946031906,5/2/2022,Musetti L.,0.41,41,,,
48290,1.11,1,0.946014028,1/16/2019,Berdych T.,0.11,11,,,
50788,3.11,0,0.946008642,1/21/2020,Gerasimov E.,-1,-100,,,
44375,1.03,1,0.945983221,7/3/2017,Bautista Agut R.,0.03,3,,,
49490,1.36,1,0.945979891,6/19/2019,Herbert P.H.,0.36,36,,,
48446,1.17,1,0.945967018,2/12/2019,Pella G.,0.17,17,,,
47375,1.6,1,0.945953774,8/6/2018,Medvedev D.,0.6,60,,,
56461,4.58,0,0.945952936,8/29/2022,Wolf J.J.,-1,-100,,,
45266,1.26,1,0.945952399,10/17/2017,Dzumhur D.,0.26,26,,,
46214,1.36,1,0.945952098,3/24/2018,Verdasco F.,0.36,36,,,
56432,1.52,1,0.945945647,8/25/2022,Van De Zandschulp B.,0.52,52,,,
50127,1.27,1,0.945944497,8/26/2019,Coric B.,0.27,27,,,
51075,1.16,1,0.945919269,2/18/2020,Raonic M.,0.16,16,,,
57417,3.8,0,0.945904109,2/17/2023,Varillas J. P.,-1,-100,,,0
51080,1.35,1,0.945880902,2/18/2020,Stebe C.M.,0.35,35,,,
51515,1.07,1,0.945855185,9/27/2020,Zverev A.,0.07,7,,,
57210,1.1,1,0.945819487,1/18/2023,Tiafoe F.,0.1,10,,,0
49311,1.17,1,0.945793979,5/27/2019,De Minaur A.,0.17,17,,,
55510,1.3,1,0.945770794,5/10/2022,Dimitrov G.,0.3,30,,,
45709,1.5,1,0.945756488,1/20/2018,Fognini F.,0.5,50,,,
44741,1.2,1,0.945747573,8/4/2017,Querrey S.,0.2,20,,,
44173,1.33,1,0.945747505,6/4/2017,Nishikori K.,0.33,33,,,
48932,1.75,1,0.945733261,4/14/2019,Dimitrov G.,0.75,75,,,
53063,1.41,1,0.945683165,5/27/2021,Cecchinato M.,0.41,41,,,
48323,1.16,1,0.945673046,1/19/2019,Coric B.,0.16,16,,,
57619,1.31,1,0.945656768,3/8/2023,Lehecka J.,0.31,31,,,
44510,2.79,0,0.945628636,7/18/2017,Brown D.,-1,-100,,,
50126,1.52,1,0.945584247,8/26/2019,Pouille L.,0.52,52,,,
55125,1.04,1,0.945556545,3/24/2022,Brooksby J.,0.04,4,,,
53125,1.06,1,0.945554572,6/1/2021,Cecchinato M.,0.06,6,,,
45879,1.05,1,0.94549993,2/17/2018,Federer R.,0.05,5,,,
49796,1.25,1,0.945446385,7/23/2019,Fognini F.,0.25,25,,,
51662,1.27,1,0.945385252,10/13/2020,Cilic M.,0.27,27,,,
43035,4.3,0,0.945383846,1/17/2017,Dutra Silva R.,-1,-100,,,
57171,1.1,1,0.945358012,1/16/2023,Korda S.,0.1,10,,,0
57605,1.6,1,0.945343533,3/4/2023,Jarry N.,0.6,60,,,
57560,1.12,1,0.945332594,3/1/2023,Borges N.,0.12,12,,,
55130,2.7,0,0.945312545,3/25/2022,Kudla D.,-1,-100,,,
49291,1.08,1,0.94531197,5/26/2019,Cilic M.,0.08,8,,,
52768,1.24,1,0.945293735,4/21/2021,Tsitsipas S.,0.24,24,,,
53788,1.61,1,0.945273343,8/17/2021,Bublik A.,0.61,61,,,
47069,18.03,0,0.945272643,7/5/2018,Pella G.,-1,-100,,,
49990,2.96,0,0.945265855,8/7/2019,Hurkacz H.,-1,-100,,,
50755,1.01,1,0.945262748,1/20/2020,Djokovic N.,0.01,1,,,
47239,1.26,1,0.945244693,7/26/2018,Isner J.,0.26,26,,,
43938,1.18,1,0.945179145,5/10/2017,Kyrgios N.,0.18,18,,,
45730,1.24,1,0.945154753,2/5/2018,Sousa J.,0.24,24,,,
45888,1.21,1,0.945152802,2/18/2018,Thiem D.,0.21,21,,,
47161,3.27,0,0.945131134,7/19/2018,Trungelliti M.,-1,-100,,,
57121,1.48,1,0.945052236,1/11/2023,Gasquet R.,0.48,48,,,0
48849,1.69,1,0.945014568,3/25/2019,Shapovalov D.,0.69,69,,,
57637,1.22,1,0.944947514,3/9/2023,Shelton B.,0.22,22,,,
44229,1.26,1,0.944944253,6/15/2017,Karlovic I.,0.26,26,,,
48982,1.03,1,0.944931957,4/19/2019,Nadal R.,0.03,3,,,
55968,1.22,1,0.944925501,6/29/2022,Tiafoe F.,0.22,22,,,
50116,1.66,1,0.944915699,8/23/2019,Johnson S.,0.66,66,,,
54204,1.87,0,0.944860081,10/16/2021,Norrie C.,-1,-100,,,
56967,4.91,0,0.944858546,10/31/2022,Huesler M.A.,-1,-100,,,
57486,1.28,1,0.944820709,2/22/2023,Rublev A.,0.28,28,,,0
56482,1.29,1,0.944815201,8/30/2022,Shapovalov D.,0.29,29,,,
52431,2.05,0,0.944809742,3/12/2021,Galan D.E.,-1,-100,,,
48670,1.21,1,0.944804733,3/1/2019,Pella G.,0.21,21,,,
47991,1.21,1,0.944778841,10/24/2018,Zverev A.,0.21,21,,,
48614,1.2,1,0.944694625,2/26/2019,Nishikori K.,0.2,20,,,
56415,1.22,1,0.944647356,8/23/2022,Ivashka I.,0.22,22,,,
56012,1.44,1,0.944642816,7/5/2022,Norrie C.,0.44,44,,,
47328,1.15,1,0.944635229,8/2/2018,Zverev A.,0.15,15,,,
46047,2.65,0,0.944623483,3/1/2018,Jaziri M.,-1,-100,,,
50133,1.32,1,0.944619286,8/26/2019,Dimitrov G.,0.32,32,,,
47607,1.53,1,0.944604741,8/30/2018,Struff J.L.,0.53,53,,,
44254,1.55,1,0.944591009,6/20/2017,Cilic M.,0.55,55,,,
56356,1.11,1,0.944579455,8/16/2022,De Minaur A.,0.11,11,,,
43047,1.03,1,0.944515942,1/17/2017,Raonic M.,0.03,3,,,
45769,2.44,0,0.944484022,2/8/2018,Baghdatis M.,-1,-100,,,
46215,1.52,1,0.944460311,3/24/2018,Ferrer D.,0.52,52,,,
54724,3.25,0,0.944456628,2/7/2022,Verdasco F.,-1,-100,,,
52343,1.23,1,0.944440186,3/4/2021,Tsitsipas S.,0.23,23,,,
48454,1.13,1,0.944438038,2/13/2019,Tsonga J.W.,0.13,13,,,
51459,1.04,1,0.94443213,9/16/2020,Djokovic N.,0.04,4,,,
48643,1.06,1,0.944423344,2/27/2019,Nadal R.,0.06,6,,,
46355,1.19,1,0.944420748,4/19/2018,Nishikori K.,0.19,19,,,
49585,1.04,1,0.944385806,7/1/2019,Goffin D.,0.04,4,,,
44405,4.93,0,0.944369232,7/4/2017,Mannarino A.,-1,-100,,,
57102,1.48,1,0.944362081,1/9/2023,Draper J.,0.48,48,,,0
55386,4.07,0,0.944316499,4/26/2022,Cressy M.,-1,-100,,,
55548,2.97,0,0.944291026,5/16/2022,Paire B.,-1,-100,,,
56291,1.65,1,0.944285783,8/9/2022,De Minaur A.,0.65,65,,,
45650,1.25,1,0.944258177,1/16/2018,Vesely J.,0.25,25,,,
45001,1.08,1,0.944252666,9/1/2017,Querrey S.,0.08,8,,,
52880,1.07,1,0.944244024,5/4/2021,Sinner J.,0.07,7,,,
54731,1.61,1,0.944198774,2/8/2022,Giron M.,0.61,61,,,
45141,1.2,1,0.94418243,10/2/2017,Cilic M.,0.2,20,,,
52873,1.15,1,0.944176661,5/4/2021,Rublev A.,0.15,15,,,
48741,1.14,1,0.944174772,3/10/2019,Zverev A.,0.14,14,,,
54117,1.25,1,0.944161234,10/7/2021,Paul T.,0.25,25,,,
45839,1.03,1,0.944158127,2/14/2018,Federer R.,0.03,3,,,
55756,1.51,1,0.944108512,6/9/2022,Nakashima B.,0.51,51,,,
51395,1.11,1,0.944053219,9/8/2020,Medvedev D.,0.11,11,,,
47614,1.02,1,0.943997981,8/30/2018,Nadal R.,0.02,2,,,
44923,1.09,1,0.943954707,8/28/2017,Tsonga J.W.,0.09,9,,,
56613,2.11,0,0.943947835,9/23/2022,Wawrinka S.,-1,-100,,,
57616,1.52,1,0.943939182,3/8/2023,Schwartzman D.,0.52,52,,,
44963,1.13,1,0.943930906,8/30/2017,Monfils G.,0.13,13,,,
47596,1.56,1,0.943900784,8/29/2018,Thiem D.,0.56,56,,,
45259,1.26,1,0.943860104,10/16/2017,Bhambri Y.,0.26,26,,,
56690,3.7,0,0.943853941,9/30/2022,Nishioka Y.,-1,-100,,,
46319,1.36,1,0.943846852,4/16/2018,Ramos-Vinolas A.,0.36,36,,,
54188,3.13,0,0.943831246,10/13/2021,Fritz T.,-1,-100,,,
42903,1.03,1,0.943828562,1/5/2017,Djokovic N.,0.03,3,,,
46169,2.95,0,0.943828108,3/21/2018,Ebden M.,-1,-100,,,
56614,1.26,1,0.943822585,9/23/2022,Hurkacz H.,0.26,26,,,
56117,2.24,0,0.943808884,7/22/2022,Musetti L.,-1,-100,,,
57504,1.08,1,0.943749701,2/23/2023,De Minaur A.,0.08,8,,,0
56768,1.06,1,0.943746857,10/10/2022,Paul T.,0.06,6,,,
50385,1.89,1,0.943714618,10/2/2019,Opelka R.,0.89,89,,,
56559,4.38,0,0.943705888,9/5/2022,Tiafoe F.,-1,-100,,,
50202,1.37,1,0.943697393,8/29/2019,Wawrinka S.,0.37,37,,,
56520,3.37,0,0.94366648,9/1/2022,Gasquet R.,-1,-100,,,
44142,22.73,0,0.943652265,5/31/2017,Olivo R.,-1,-100,,,
50092,1.49,1,0.943646685,8/20/2019,Paire B.,0.49,49,,,
44579,1.08,1,0.94362548,7/25/2017,Khachanov K.,0.08,8,,,
50544,1.1,1,0.943617239,10/19/2019,Shapovalov D.,0.1,10,,,
52706,2.69,0,0.943607987,4/14/2021,Ruud C.,-1,-100,,,
53708,2.31,0,0.943607381,8/4/2021,Brooksby J.,-1,-100,,,
43663,1.1,1,0.943606758,4/13/2017,Struff J.L.,0.1,10,,,
56295,1.34,1,0.943588914,8/9/2022,Draper J.,0.34,34,,,
53352,1.01,1,0.943573826,6/28/2021,Djokovic N.,0.01,1,,,
49380,1.09,1,0.943567724,6/1/2019,Monfils G.,0.09,9,,,
43207,1.05,1,0.94355244,2/14/2017,Tsonga J.W.,0.05,5,,,
49908,1.87,0,0.943548396,7/31/2019,Tsonga J.W.,-1,-100,,,
57177,1.18,1,0.943540113,1/17/2023,Rune H.,0.18,18,,,0
56993,2.62,0,0.943530127,11/2/2022,Rune H.,-1,-100,,,
47383,1.03,1,0.943525913,8/7/2018,Djokovic N.,0.03,3,,,
53043,1.01,1,0.943524668,5/25/2021,Djokovic N.,0.01,1,,,
46070,1.98,1,0.943518278,3/8/2018,Marterer M.,0.98,98,,,
53124,2.22,0,0.943463841,6/1/2021,Monfils G.,-1,-100,,,
42922,1.15,1,0.94346045,1/6/2017,Nishikori K.,0.15,15,,,
44362,1.06,1,0.943452533,7/3/2017,Nadal R.,0.06,6,,,
52264,5.2,0,0.943442721,2/24/2021,Bedene A.,-1,-100,,,
50031,3.6,0,0.943413782,8/12/2019,Albot R.,-1,-100,,,
45982,1.6,1,0.943412399,2/26/2018,Tsitsipas S.,0.6,60,,,
45100,1.21,1,0.943391994,9/26/2017,Young D.,0.21,21,,,
48063,5.5,0,0.943384782,11/4/2018,Khachanov K.,-1,-100,,,
52114,1.4,1,0.943381453,2/8/2021,Lajovic D.,0.4,40,,,
45605,1.03,1,0.943370695,1/15/2018,Kyrgios N.,0.03,3,,,
47866,1.49,1,0.943359509,10/11/2018,Edmund K.,0.49,49,,,
51696,1.16,1,0.943352681,10/15/2020,Shapovalov D.,0.16,16,,,
56218,2.29,0,0.943329572,8/1/2022,Edmund K.,-1,-100,,,
47249,2.44,0,0.943307531,7/27/2018,Mayer L.,-1,-100,,,
53516,1.27,1,0.943265289,7/15/2021,Carreno Busta P.,0.27,27,,,
48216,3.7,0,0.943200994,1/14/2019,Mcdonald M.,-1,-100,,,
49069,1.37,1,0.943157048,4/30/2019,Berrettini M.,0.37,37,,,
55146,2.98,0,0.943140715,3/26/2022,Kecmanovic M.,-1,-100,,,
49476,1.61,1,0.943130094,6/18/2019,Bautista Agut R.,0.61,61,,,
50761,1.12,1,0.943097067,1/20/2020,Berrettini M.,0.12,12,,,
56797,1.19,1,0.942965356,10/12/2022,Carreno Busta P.,0.19,19,,,
44177,1.03,1,0.942959196,6/4/2017,Nadal R.,0.03,3,,,
44537,1.45,1,0.942948878,7/20/2017,Rublev A.,0.45,45,,,
45168,1.43,1,0.942916629,10/3/2017,Berdych T.,0.43,43,,,
55705,1.72,1,0.942881508,5/28/2022,Hurkacz H.,0.72,72,,,
52439,3.22,0,0.942862946,3/12/2021,Basilashvili N.,-1,-100,,,
51316,1.32,1,0.942855395,9/1/2020,Edmund K.,0.32,32,,,
52125,1.18,1,0.942841682,2/8/2021,Fritz T.,0.18,18,,,
51943,1.46,1,0.942836241,1/7/2021,Goffin D.,0.46,46,,,
51310,1.16,1,0.942829054,9/1/2020,Struff J.L.,0.16,16,,,
53219,1.2,1,0.942788059,6/12/2021,Cilic M.,0.2,20,,,
48746,1.45,1,0.942754325,3/11/2019,Thiem D.,0.45,45,,,
49604,1.32,1,0.942740525,7/1/2019,Khachanov K.,0.32,32,,,
47527,2.57,0,0.94273674,8/27/2018,Chardy J.,-1,-100,,,
55834,1.16,1,0.942734192,6/18/2022,Medvedev D.,0.16,16,,,
43934,1.43,1,0.942714949,5/10/2017,Berdych T.,0.43,43,,,
45767,1.38,1,0.942714547,2/8/2018,Copil M.,0.38,38,,,
43204,1.33,1,0.942665304,2/14/2017,Darcis S.,0.33,33,,,
45468,1.26,1,0.94258599,1/1/2018,Fucsovics M.,0.26,26,,,
51349,1.1,1,0.942581797,9/3/2020,Rublev A.,0.1,10,,,
46234,1.66,1,0.94256628,3/26/2018,Verdasco F.,0.66,66,,,
44054,2.74,0,0.942555563,5/25/2017,Zverev M.,-1,-100,,,
48487,1.49,1,0.942545753,2/15/2019,Cecchinato M.,0.49,49,,,
49391,1.01,1,0.942538624,6/2/2019,Nadal R.,0.01,1,,,
44035,1.24,1,0.942536257,5/23/2017,Johnson S.,0.24,24,,,
51437,1.47,1,0.942494383,9/14/2020,Dimitrov G.,0.47,47,,,
54421,1.52,1,0.942485397,1/5/2022,Ruusuvuori E.,0.52,52,,,
49500,1.37,1,0.942405558,6/20/2019,Tsitsipas S.,0.37,37,,,
51708,1.22,1,0.942404743,10/16/2020,Auger-Aliassime F.,0.22,22,,,
50809,1.08,1,0.942390548,1/21/2020,Raonic M.,0.08,8,,,
44588,1.48,1,0.942357033,7/25/2017,Pospisil V.,0.48,48,,,
43123,1.15,1,0.942327356,2/7/2017,Verdasco F.,0.15,15,,,
51371,3.93,0,0.942311319,9/4/2020,Moutet C.,-1,-100,,,
50245,1.07,1,0.94230914,9/5/2019,Nadal R.,0.07,7,,,
55183,3.82,0,0.942307782,3/31/2022,Hurkacz H.,-1,-100,,,
46472,3.5,0,0.942305103,5/1/2018,Basic M.,-1,-100,,,
52433,1.53,1,0.942231996,3/12/2021,Delbonis F.,0.53,53,,,
46193,1.15,1,0.942222551,3/23/2018,Chung H.,0.15,15,,,
57428,1.12,1,0.94221838,2/18/2023,Alcaraz C.,0.12,12,,,0
51314,1.6,1,0.942197692,9/1/2020,Goffin D.,0.6,60,,,
49163,1.47,1,0.942194371,5/10/2019,Thiem D.,0.47,47,,,
50242,1.08,1,0.942181795,9/3/2019,Nadal R.,0.08,8,,,
45987,1.14,1,0.942179479,2/26/2018,Bautista Agut R.,0.14,14,,,
46492,1.24,1,0.942168883,5/3/2018,Kohlschreiber P.,0.24,24,,,
47693,1.26,1,0.942143769,9/21/2018,Nishikori K.,0.26,26,,,
48097,3.3,0,0.942139366,1/1/2019,Berankis R.,-1,-100,,,
43448,6.1,0,0.942128978,3/5/2017,Querrey S.,-1,-100,,,
47521,2.15,1,0.942125946,8/24/2018,Medvedev D.,1.15,115,,,
44311,1.17,1,0.942085492,6/26/2017,Anderson K.,0.17,17,,,
54867,1.46,1,0.942081617,2/17/2022,Schwartzman D.,0.46,46,,,
53961,8.89,0,0.942069903,9/2/2021,Seppi A.,-1,-100,,,
53138,1.04,1,0.941984492,6/2/2021,Carreno Busta P.,0.04,4,,,
50490,1.38,1,0.94197746,10/15/2019,Stebe C.M.,0.38,38,,,
53301,1.5,1,0.941961357,6/22/2021,Bublik A.,0.5,50,,,
49760,1.34,1,0.941959619,7/19/2019,Isner J.,0.34,34,,,
46546,1.24,1,0.941943141,5/8/2018,Kohlschreiber P.,0.24,24,,,
48897,1.57,1,0.941863599,4/9/2019,Garcia-Lopez G.,0.57,57,,,
49693,1.08,1,0.941851304,7/10/2019,Djokovic N.,0.08,8,,,
51220,3.37,0,0.941843505,3/1/2020,Seyboth Wild T.,-1,-100,,,
56287,1.31,1,0.941840907,8/8/2022,Ruusuvuori E.,0.31,31,,,
56259,1.02,1,0.941792692,8/4/2022,Auger-Aliassime F.,0.02,2,,,
46614,1.42,1,0.941772238,5/16/2018,Carreno Busta P.,0.42,42,,,
45658,1.81,1,0.941704838,1/16/2018,Querrey S.,0.81,81,,,
55963,1.52,1,0.941675523,6/29/2022,Goffin D.,0.52,52,,,
49602,1.02,1,0.941673452,7/1/2019,Djokovic N.,0.02,2,,,
53426,1.31,1,0.941650521,7/1/2021,Norrie C.,0.31,31,,,
50624,6.32,0,0.941641776,10/29/2019,Chardy J.,-1,-100,,,
47038,1.13,1,0.941622249,7/3/2018,Kyrgios N.,0.13,13,,,
55823,1.4,1,0.941619086,6/17/2022,Berrettini M.,0.4,40,,,
43282,1.38,1,0.941609303,2/20/2017,Lu Y.H.,0.38,38,,,
54147,1.22,1,0.94158668,10/9/2021,Murray A.,0.22,22,,,
48548,1.35,1,0.941577581,2/20/2019,Tsitsipas S.,0.35,35,,,
55699,1.34,1,0.941575671,5/28/2022,Rune H.,0.34,34,,,
49195,2.81,0,0.941559248,5/14/2019,Albot R.,-1,-100,,,
48804,1.53,1,0.941557009,3/21/2019,Haase R.,0.53,53,,,
43468,1.59,1,0.941554383,3/10/2017,Chardy J.,0.59,59,,,
55309,1.11,1,0.941553064,4/18/2022,Munar J.,0.11,11,,,
48310,1.17,1,0.941537326,1/17/2019,Nishikori K.,0.17,17,,,
56814,1.52,1,0.941529635,10/15/2022,Auger-Aliassime F.,0.52,52,,,
56398,1.17,1,0.941454607,8/22/2022,Ymer M.,0.17,17,,,
45359,1.05,1,0.941439575,10/24/2017,Federer R.,0.05,5,,,
57118,5.03,0,0.941425196,1/11/2023,Djere L.,-1,-100,,,0
48748,5.39,0,0.941372599,3/11/2019,Struff J.L.,-1,-100,,,
54002,3.14,0,0.941280367,9/12/2021,Medvedev D.,-1,-100,,,
57565,1.16,1,0.941277719,3/1/2023,Medvedev D.,0.16,16,,,
52861,1.26,1,0.941179268,5/3/2021,Alcaraz C.,0.26,26,,,
53235,1.2,1,0.941099729,6/15/2021,Berrettini M.,0.2,20,,,
50665,5.68,0,0.941096357,11/12/2019,Thiem D. ,-1,-100,,,
54133,1.42,1,0.941096061,10/8/2021,Carballes Baena R.,0.42,42,,,
50293,2.58,0,0.941093717,9/20/2019,Bedene A.,-1,-100,,,
52207,1.03,1,0.941083112,2/13/2021,Rublev A.,0.03,3,,,
55950,1.71,1,0.941080605,6/28/2022,Harrison C.,0.71,71,,,
50651,2.7,0,0.941076144,10/31/2019,Garin C.,-1,-100,,,
45155,1.88,1,0.94107094,10/3/2017,Sugita Y.,0.88,88,,,
53482,1.32,1,0.94104205,7/13/2021,Taberner C.,0.32,32,,,
46720,1.04,1,0.941034823,5/28/2018,Khachanov K.,0.04,4,,,
57197,1.28,1,0.941033805,1/17/2023,Rublev A.,0.28,28,,,0
43536,2.15,0,0.941017936,3/16/2017,Thiem D.,-1,-100,,,
48183,1.66,1,0.940998093,1/8/2019,Sandgren T.,0.66,66,,,
57575,1.61,1,0.940995827,3/1/2023,Monteiro T.,0.61,61,,,
43370,1.03,1,0.940995417,2/27/2017,Coric B.,0.03,3,,,
53613,1.31,1,0.940989043,7/23/2021,Norrie C.,0.31,31,,,
44513,4.06,0,0.940966655,7/18/2017,De Schepper K.,-1,-100,,,
44085,1.07,1,0.940961979,5/29/2017,Cuevas P.,0.07,7,,,
47096,1.1,1,0.940959398,7/9/2018,Raonic M.,0.1,10,,,
54237,1.37,1,0.940949375,10/21/2021,Karatsev A.,0.37,37,,,
50204,1.02,1,0.940946263,8/29/2019,Djokovic N.,0.02,2,,,
49011,1.14,1,0.94091637,4/23/2019,Ferrer D.,0.14,14,,,
44833,6.12,0,0.940858939,8/16/2017,Tiafoe F.,-1,-100,,,
46157,1.14,1,0.940794217,3/16/2018,Federer R.,0.14,14,,,
47499,2.19,0,0.940764143,8/21/2018,Jarry N.,-1,-100,,,
52537,1.18,1,0.940738399,3/25/2021,Cilic M.,0.18,18,,,
57123,1.5,1,0.940737802,1/11/2023,Davidovich Fokina A.,0.5,50,,,0
42892,2.6,0,0.94068897,1/4/2017,Edmund K.,-1,-100,,,
49691,1.02,1,0.940685419,7/8/2019,Nadal R.,0.02,2,,,
51354,1.02,1,0.940673902,9/3/2020,Tsitsipas S.,0.02,2,,,
48841,1.03,1,0.940663396,3/23/2019,Djokovic N.,0.03,3,,,
45899,1.29,1,0.940627157,2/19/2018,Ramos-Vinolas A.,0.29,29,,,
47859,1.37,1,0.940625195,10/10/2018,Del Potro J.M.,0.37,37,,,
43079,27.22,0,0.940624594,1/19/2017,Istomin D.,-1,-100,,,
44720,1.08,1,0.940569831,8/3/2017,Querrey S.,0.08,8,,,
51974,1.22,1,0.940556811,1/10/2021,Bublik A.,0.22,22,,,
49694,1.19,1,0.940547216,7/10/2019,Bautista Agut R.,0.19,19,,,
57159,3.89,0,0.940516211,1/16/2023,Molcan A.,-1,-100,,,0
47552,1.11,1,0.940492492,8/27/2018,Murray A.,0.11,11,,,
46755,1.05,1,0.940475133,5/30/2018,Djokovic N.,0.05,5,,,
54955,1.2,1,0.940464592,2/23/2022,Tabilo A.,0.2,20,,,
56445,1.25,1,0.940447939,8/29/2022,Carreno Busta P.,0.25,25,,,
50262,2.8,0,0.940349085,9/17/2019,Herbert P.H.,-1,-100,,,
49800,1.49,1,0.94032359,7/23/2019,Gasquet R.,0.49,49,,,
52436,5.73,0,0.940217439,3/12/2021,Herbert P.H.,-1,-100,,,
57497,1.37,1,0.940212867,2/23/2023,Jarry N.,0.37,37,,,0
52282,1.36,1,0.940208605,2/25/2021,Schwartzman D.,0.36,36,,,
52978,1.2,1,0.940154457,5/18/2021,Ivashka I.,0.2,20,,,
54375,1.19,1,0.94010644,11/10/2021,Rinderknech A.,0.19,19,,,
53214,6.24,0,0.940055121,6/11/2021,Rodionov J.,-1,-100,,,
43446,1.14,1,0.940042833,3/4/2017,Murray A.,0.14,14,,,
49684,3.47,0,0.94002371,7/6/2019,Sousa J.,-1,-100,,,
44905,1.22,1,0.940011127,8/26/2017,Bautista Agut R.,0.22,22,,,
50771,1.5,1,0.940004755,1/21/2020,Sugita Y.,0.5,50,,,
53870,1.56,1,0.939919268,8/26/2021,Ruusuvuori E.,0.56,56,,,
45395,1.14,1,0.939890588,10/28/2017,Federer R.,0.14,14,,,
44053,1.36,1,0.939872251,5/25/2017,Nishikori K.,0.36,36,,,
54518,1.41,1,0.939853458,1/17/2022,Millman J.,0.41,41,,,
56174,1.74,1,0.939833364,7/27/2022,Martinez P.,0.74,74,,,
55799,1.4,1,0.939819992,6/14/2022,Hurkacz H.,0.4,40,,,
52201,1.16,1,0.939811111,2/12/2021,Zverev A.,0.16,16,,,
42867,1.03,1,0.939791811,1/3/2017,Murray A.,0.03,3,,,
55340,1.26,1,0.939764028,4/20/2022,Munar J.,0.26,26,,,
50345,2.67,0,0.939750605,9/27/2019,Harris L.,-1,-100,,,
50174,1.16,1,0.939742799,8/27/2019,Wawrinka S.,0.16,16,,,
51908,1.14,1,0.939735955,11/11/2020,Sinner J.,0.14,14,,,
52199,1.27,1,0.939725763,2/12/2021,Thiem D.,0.27,27,,,
42852,1.16,1,0.939698658,1/2/2017,Goffin D.,0.16,16,,,
49357,1.14,1,0.939687905,5/30/2019,Khachanov K.,0.14,14,,,
51317,7.7,0,0.939676418,9/1/2020,Kuznetsov An.,-1,-100,,,
44209,3.27,0,0.939675729,6/13/2017,Kozlov S.,-1,-100,,,
48675,2.64,0,0.939664631,3/1/2019,Kyrgios N.,-1,-100,,,
46982,1.43,1,0.939652918,7/2/2018,Millman J.,0.43,43,,,
55951,1.08,1,0.939637847,6/28/2022,Bonzi B.,0.08,8,,,
56061,1.41,1,0.939621849,7/15/2022,Baez S.,0.41,41,,,
53007,1.03,1,0.939609483,5/21/2021,Tsitsipas S.,0.03,3,,,
45998,1.31,1,0.93960825,2/27/2018,Krajinovic F.,0.31,31,,,
50733,1.52,1,0.939598133,1/15/2020,Lopez F.,0.52,52,,,
48791,2.51,0,0.939590478,3/21/2019,Marterer M.,-1,-100,,,
50053,1.64,1,0.939572601,8/14/2019,Mannarino A.,0.64,64,,,
55332,2.79,0,0.939567809,4/19/2022,Millman J.,-1,-100,,,
53976,1.07,1,0.939540864,9/3/2021,Shapovalov D.,0.07,7,,,
57044,2.14,0,0.939539358,1/2/2023,Halys Q.,-1,-100,,,0
50318,1.69,1,0.939528455,9/24/2019,Lajovic D.,0.69,69,,,
44187,1.03,1,0.939521332,6/7/2017,Nadal R.,0.03,3,,,
47605,1.56,1,0.939515613,8/30/2018,Pouille L.,0.56,56,,,
46713,1.28,1,0.939507777,5/28/2018,Ruud C.,0.28,28,,,
43278,1.22,1,0.939502737,2/20/2017,Schwartzman D.,0.22,22,,,
43372,1.35,1,0.93949916,2/28/2017,Ruud C.,0.35,35,,,
54906,1.33,1,0.939497814,2/20/2022,Alcaraz C.,0.33,33,,,
45343,1.22,1,0.939453268,10/23/2017,Haase R.,0.22,22,,,
44829,1.23,1,0.93943707,8/16/2017,Khachanov K.,0.23,23,,,
45301,1.17,1,0.939396357,10/18/2017,Zverev M.,0.17,17,,,
53761,1.33,1,0.939345834,8/12/2021,Ruud C.,0.33,33,,,
47747,1.54,1,0.939329159,9/28/2018,Sousa J.,0.54,54,,,
43575,1.06,1,0.939279713,3/24/2017,Nadal R.,0.06,6,,,
46978,2.47,0,0.939277949,6/30/2018,Dzumhur D.,-1,-100,,,
52121,2.88,0,0.939252487,2/8/2021,Moutet C.,-1,-100,,,
46272,1.28,1,0.939234063,4/10/2018,Tiafoe F.,0.28,28,,,
47337,1.61,1,0.939233425,8/2/2018,Dzumhur D.,0.61,61,,,
54238,9.49,0,0.939224922,10/21/2021,Mannarino A.,-1,-100,,,
44379,1.78,1,0.939209863,7/3/2017,Janowicz J.,0.78,78,,,
51385,1.16,1,0.939209838,9/5/2020,Berrettini M.,0.16,16,,,
55769,1.39,1,0.939186671,6/11/2022,Berrettini M.,0.39,39,,,
48557,1.13,1,0.939133989,2/20/2019,Isner J.,0.13,13,,,
49622,1.01,1,0.939120489,7/2/2019,Federer R.,0.01,1,,,
51484,1.66,1,0.939106355,9/21/2020,Paul T.,0.66,66,,,
48733,1.32,1,0.939051864,3/10/2019,Schwartzman D.,0.32,32,,,
54026,1.1,1,0.93903968,9/22/2021,Ivashka I.,0.1,10,,,
52818,1.26,1,0.939025841,4/27/2021,Moutet C.,0.26,26,,,
57361,1.32,1,0.93900922,2/13/2023,Djere L.,0.32,32,,,0
45564,2.46,0,0.938989958,1/9/2018,De Minaur A.,-1,-100,,,
43522,3.42,0,0.938953853,3/14/2017,Young D.,-1,-100,,,
43809,1.04,1,0.938949058,4/28/2017,Nadal R.,0.04,4,,,
53088,1.13,1,0.938904257,5/30/2021,Carreno Busta P.,0.13,13,,,
52650,1.35,1,0.938888427,4/8/2021,Sonego L.,0.35,35,,,
53729,1.31,1,0.938865467,8/9/2021,Harris L.,0.31,31,,,
